#    L    TT             EE             BB             TE          
   119   0.136542E+00   0.279620E-03   0.157884E-03  -0.489502E-02
   120   0.130553E+00   0.278112E-03   0.155873E-03  -0.476228E-02
   121   0.124746E+00   0.276513E-03   0.153833E-03  -0.462943E-02
   122   0.119120E+00   0.274824E-03   0.151765E-03  -0.449659E-02
   123   0.113672E+00   0.273047E-03   0.149671E-03  -0.436389E-02
   124   0.108403E+00   0.271183E-03   0.147555E-03  -0.423144E-02
   125   0.103309E+00   0.269234E-03   0.145419E-03  -0.409937E-02
   126   0.983886E-01   0.267201E-03   0.143265E-03  -0.396781E-02
   127   0.936410E-01   0.265085E-03   0.141095E-03  -0.383688E-02
   128   0.890641E-01   0.262887E-03   0.138912E-03  -0.370670E-02
   129   0.846562E-01   0.260610E-03   0.136718E-03  -0.357740E-02
   130   0.804157E-01   0.258254E-03   0.134515E-03  -0.344910E-02
   131   0.763407E-01   0.255822E-03   0.132307E-03  -0.332191E-02
   132   0.724281E-01   0.253315E-03   0.130094E-03  -0.319592E-02
   133   0.686748E-01   0.250738E-03   0.127878E-03  -0.307120E-02
   134   0.650776E-01   0.248094E-03   0.125662E-03  -0.294783E-02
   135   0.616333E-01   0.245385E-03   0.123447E-03  -0.282587E-02
   136   0.583386E-01   0.242615E-03   0.121234E-03  -0.270540E-02
   137   0.551904E-01   0.239788E-03   0.119025E-03  -0.258649E-02
   138   0.521855E-01   0.236906E-03   0.116823E-03  -0.246922E-02
   139   0.493207E-01   0.233973E-03   0.114628E-03  -0.235366E-02
   140   0.465927E-01   0.230991E-03   0.112443E-03  -0.223988E-02
   141   0.439983E-01   0.227965E-03   0.110269E-03  -0.212795E-02
   142   0.415344E-01   0.224897E-03   0.108108E-03  -0.201795E-02
   143   0.391978E-01   0.221790E-03   0.105962E-03  -0.190995E-02
   144   0.369852E-01   0.218648E-03   0.103833E-03  -0.180403E-02
   145   0.348935E-01   0.215475E-03   0.101722E-03  -0.170025E-02
   146   0.329194E-01   0.212272E-03   0.996302E-04  -0.159869E-02
   147   0.310597E-01   0.209044E-03   0.975605E-04  -0.149943E-02
   148   0.293112E-01   0.205794E-03   0.955142E-04  -0.140253E-02
   149   0.276708E-01   0.202524E-03   0.934931E-04  -0.130807E-02
   150   0.261352E-01   0.199239E-03   0.914989E-04  -0.121612E-02
   151   0.247013E-01   0.195940E-03   0.895332E-04  -0.112675E-02
   152   0.233660E-01   0.192632E-03   0.875966E-04  -0.103995E-02
