#    L    TT             EE             TE             PP             TP          
  1102   0.157084E+04   0.251543E+02  -0.988199E+02   0.236412E+06  -0.904882E+01
  1103   0.157394E+04   0.248160E+02  -0.980151E+02   0.235948E+06  -0.917531E+01
  1104   0.157703E+04   0.244828E+02  -0.971849E+02   0.235486E+06  -0.929148E+01
  1105   0.157996E+04   0.241534E+02  -0.963316E+02   0.235024E+06  -0.939753E+01
  1106   0.158287E+04   0.238277E+02  -0.954540E+02   0.234564E+06  -0.949365E+01
  1107   0.158569E+04   0.235072E+02  -0.945537E+02   0.234105E+06  -0.958008E+01
  1108   0.158842E+04   0.231905E+02  -0.936314E+02   0.233647E+06  -0.965700E+01
  1109   0.159098E+04   0.228769E+02  -0.926867E+02   0.233190E+06  -0.972462E+01
  1110   0.159353E+04   0.225709E+02  -0.917212E+02   0.232734E+06  -0.978316E+01
  1111   0.159590E+04   0.222694E+02  -0.907342E+02   0.232279E+06  -0.983282E+01
  1112   0.159834E+04   0.219726E+02  -0.897281E+02   0.231826E+06  -0.987380E+01
  1113   0.160053E+04   0.216819E+02  -0.887009E+02   0.231373E+06  -0.990632E+01
  1114   0.160263E+04   0.213951E+02  -0.876556E+02   0.230921E+06  -0.993058E+01
  1115   0.160471E+04   0.211145E+02  -0.865924E+02   0.230471E+06  -0.994679E+01
  1116   0.160669E+04   0.208393E+02  -0.855106E+02   0.230022E+06  -0.995515E+01
  1117   0.160851E+04   0.205697E+02  -0.844120E+02   0.229574E+06  -0.995587E+01
  1118   0.161023E+04   0.203062E+02  -0.832951E+02   0.229126E+06  -0.994917E+01
  1119   0.161193E+04   0.200476E+02  -0.821631E+02   0.228680E+06  -0.993523E+01
  1120   0.161346E+04   0.197952E+02  -0.810153E+02   0.228235E+06  -0.991428E+01
  1121   0.161489E+04   0.195484E+02  -0.798512E+02   0.227791E+06  -0.988652E+01
  1122   0.161623E+04   0.193072E+02  -0.786738E+02   0.227349E+06  -0.985215E+01
  1123   0.161740E+04   0.190731E+02  -0.774826E+02   0.226907E+06  -0.981139E+01
  1124   0.161854E+04   0.188439E+02  -0.762778E+02   0.226466E+06  -0.976443E+01
  1125   0.161951E+04   0.186211E+02  -0.750593E+02   0.226026E+06  -0.971150E+01
  1126   0.162038E+04   0.184047E+02  -0.738297E+02   0.225588E+06  -0.965278E+01
  1127   0.162116E+04   0.181940E+02  -0.725883E+02   0.225150E+06  -0.958850E+01
  1128   0.162183E+04   0.179906E+02  -0.713367E+02   0.224714E+06  -0.951886E+01
  1129   0.162241E+04   0.177936E+02  -0.700735E+02   0.224278E+06  -0.944405E+01
  1130   0.162274E+04   0.176024E+02  -0.688013E+02   0.223844E+06  -0.936431E+01
  1131   0.162312E+04   0.174178E+02  -0.675207E+02   0.223410E+06  -0.927982E+01
  1132   0.162332E+04   0.172397E+02  -0.662306E+02   0.222978E+06  -0.919079E+01
  1133   0.162335E+04   0.170689E+02  -0.649332E+02   0.222547E+06  -0.909744E+01
  1134   0.162335E+04   0.169040E+02  -0.636280E+02   0.222116E+06  -0.899996E+01
  1135   0.162317E+04   0.167457E+02  -0.623158E+02   0.221687E+06  -0.889858E+01
  1136   0.162290E+04   0.165948E+02  -0.609989E+02   0.221259E+06  -0.879348E+01
  1137   0.162252E+04   0.164499E+02  -0.596747E+02   0.220832E+06  -0.868489E+01
  1138   0.162204E+04   0.163131E+02  -0.583469E+02   0.220406E+06  -0.857300E+01
  1139   0.162145E+04   0.161816E+02  -0.570134E+02   0.219980E+06  -0.845803E+01
  1140   0.162069E+04   0.160582E+02  -0.556773E+02   0.219556E+06  -0.834017E+01
  1141   0.161983E+04   0.159402E+02  -0.543374E+02   0.219133E+06  -0.821965E+01
  1142   0.161886E+04   0.158305E+02  -0.529951E+02   0.218711E+06  -0.809666E+01
  1143   0.161778E+04   0.157268E+02  -0.516515E+02   0.218290E+06  -0.797141E+01
  1144   0.161646E+04   0.156299E+02  -0.503066E+02   0.217870E+06  -0.784411E+01
  1145   0.161517E+04   0.155414E+02  -0.489606E+02   0.217450E+06  -0.771497E+01
  1146   0.161371E+04   0.154590E+02  -0.476143E+02   0.217032E+06  -0.758418E+01
  1147   0.161214E+04   0.153843E+02  -0.462687E+02   0.216615E+06  -0.745197E+01
  1148   0.161039E+04   0.153158E+02  -0.449239E+02   0.216199E+06  -0.731853E+01
  1149   0.160861E+04   0.152549E+02  -0.435815E+02   0.215784E+06  -0.718408E+01
  1150   0.160664E+04   0.152010E+02  -0.422408E+02   0.215370E+06  -0.704882E+01
  1151   0.160464E+04   0.151541E+02  -0.409029E+02   0.214956E+06  -0.691291E+01
  1152   0.160239E+04   0.151142E+02  -0.395685E+02   0.214544E+06  -0.677632E+01
  1153   0.160018E+04   0.150820E+02  -0.382386E+02   0.214133E+06  -0.663899E+01
  1154   0.159779E+04   0.150567E+02  -0.369117E+02   0.213723E+06  -0.650084E+01
  1155   0.159529E+04   0.150384E+02  -0.355903E+02   0.213313E+06  -0.636180E+01
  1156   0.159261E+04   0.150263E+02  -0.342753E+02   0.212905E+06  -0.622179E+01
  1157   0.158983E+04   0.150211E+02  -0.329651E+02   0.212498E+06  -0.608076E+01
  1158   0.158701E+04   0.150236E+02  -0.316624E+02   0.212091E+06  -0.593862E+01
  1159   0.158409E+04   0.150322E+02  -0.303663E+02   0.211686E+06  -0.579531E+01
  1160   0.158092E+04   0.150485E+02  -0.290793E+02   0.211281E+06  -0.565075E+01
  1161   0.157779E+04   0.150709E+02  -0.277993E+02   0.210878E+06  -0.550486E+01
  1162   0.157448E+04   0.151002E+02  -0.265287E+02   0.210475E+06  -0.535759E+01
  1163   0.157107E+04   0.151363E+02  -0.252675E+02   0.210073E+06  -0.520886E+01
  1164   0.156763E+04   0.151793E+02  -0.240159E+02   0.209673E+06  -0.505859E+01
  1165   0.156401E+04   0.152284E+02  -0.227741E+02   0.209273E+06  -0.490671E+01
  1166   0.156022E+04   0.152843E+02  -0.215437E+02   0.208874E+06  -0.475316E+01
  1167   0.155647E+04   0.153462E+02  -0.203247E+02   0.208476E+06  -0.459786E+01
  1168   0.155255E+04   0.154150E+02  -0.191167E+02   0.208079E+06  -0.444074E+01
  1169   0.154859E+04   0.154899E+02  -0.179226E+02   0.207683E+06  -0.428172E+01
  1170   0.154454E+04   0.155707E+02  -0.167397E+02   0.207288E+06  -0.412075E+01
  1171   0.154031E+04   0.156584E+02  -0.155711E+02   0.206894E+06  -0.395773E+01
  1172   0.153605E+04   0.157520E+02  -0.144161E+02   0.206501E+06  -0.379261E+01
  1173   0.153170E+04   0.158517E+02  -0.132748E+02   0.206108E+06  -0.362531E+01
  1174   0.152724E+04   0.159566E+02  -0.121486E+02   0.205717E+06  -0.345576E+01
  1175   0.152268E+04   0.160675E+02  -0.110375E+02   0.205327E+06  -0.328389E+01
  1176   0.151795E+04   0.161844E+02  -0.994238E+01   0.204937E+06  -0.310962E+01
  1177   0.151327E+04   0.163080E+02  -0.886289E+01   0.204548E+06  -0.293289E+01
  1178   0.150841E+04   0.164360E+02  -0.779984E+01   0.204161E+06  -0.275362E+01
  1179   0.150360E+04   0.165715E+02  -0.675361E+01   0.203774E+06  -0.257175E+01
  1180   0.149863E+04   0.167122E+02  -0.572461E+01   0.203388E+06  -0.238719E+01
  1181   0.149362E+04   0.168573E+02  -0.471327E+01   0.203003E+06  -0.219988E+01
  1182   0.148845E+04   0.170083E+02  -0.372004E+01   0.202619E+06  -0.200975E+01
  1183   0.148325E+04   0.171644E+02  -0.274518E+01   0.202236E+06  -0.181672E+01
  1184   0.147796E+04   0.173250E+02  -0.178923E+01   0.201853E+06  -0.162072E+01
  1185   0.147264E+04   0.174922E+02  -0.852401E+00   0.201472E+06  -0.142169E+01
  1186   0.146722E+04   0.176637E+02   0.647393E-01   0.201091E+06  -0.121954E+01
  1187   0.146179E+04   0.178404E+02   0.961929E+00   0.200712E+06  -0.101422E+01
  1188   0.145626E+04   0.180214E+02   0.183867E+01   0.200333E+06  -0.805640E+00
  1189   0.145063E+04   0.182075E+02   0.269489E+01   0.199955E+06  -0.593736E+00
  1190   0.144498E+04   0.183979E+02   0.353002E+01   0.199578E+06  -0.378435E+00
  1191   0.143923E+04   0.185934E+02   0.434400E+01   0.199202E+06  -0.159666E+00
  1192   0.143347E+04   0.187932E+02   0.513625E+01   0.198826E+06   0.626429E-01
  1193   0.142761E+04   0.189973E+02   0.590664E+01   0.198452E+06   0.288563E+00
  1194   0.142173E+04   0.192057E+02   0.665497E+01   0.198078E+06   0.518167E+00
  1195   0.141583E+04   0.194184E+02   0.738079E+01   0.197706E+06   0.751526E+00
  1196   0.140977E+04   0.196360E+02   0.808354E+01   0.197334E+06   0.988711E+00
  1197   0.140376E+04   0.198565E+02   0.876337E+01   0.196963E+06   0.122979E+01
  1198   0.139765E+04   0.200812E+02   0.941874E+01   0.196593E+06   0.147485E+01
  1199   0.139153E+04   0.203094E+02   0.100518E+02   0.196223E+06   0.172394E+01
  1200   0.138532E+04   0.205418E+02   0.106607E+02   0.195855E+06   0.197715E+01
  1201   0.137916E+04   0.207769E+02   0.112448E+02   0.195488E+06   0.223451E+01
  1202   0.137284E+04   0.210170E+02   0.118054E+02   0.195121E+06   0.249593E+01
  1203   0.136657E+04   0.212597E+02   0.123410E+02   0.194755E+06   0.276130E+01
  1204   0.136021E+04   0.215058E+02   0.128524E+02   0.194390E+06   0.303048E+01
  1205   0.135384E+04   0.217537E+02   0.133388E+02   0.194026E+06   0.330337E+01
  1206   0.134746E+04   0.220057E+02   0.138010E+02   0.193662E+06   0.357983E+01
  1207   0.134113E+04   0.222602E+02   0.142374E+02   0.193300E+06   0.385975E+01
  1208   0.133472E+04   0.225180E+02   0.146503E+02   0.192938E+06   0.414301E+01
  1209   0.132822E+04   0.227775E+02   0.150382E+02   0.192577E+06   0.442948E+01
  1210   0.132178E+04   0.230395E+02   0.154002E+02   0.192217E+06   0.471904E+01
  1211   0.131525E+04   0.233046E+02   0.157372E+02   0.191858E+06   0.501158E+01
  1212   0.130879E+04   0.235713E+02   0.160499E+02   0.191500E+06   0.530696E+01
  1213   0.130224E+04   0.238396E+02   0.163382E+02   0.191142E+06   0.560508E+01
  1214   0.129576E+04   0.241110E+02   0.166007E+02   0.190785E+06   0.590580E+01
  1215   0.128926E+04   0.243832E+02   0.168380E+02   0.190429E+06   0.620901E+01
  1216   0.128276E+04   0.246577E+02   0.170502E+02   0.190074E+06   0.651458E+01
  1217   0.127610E+04   0.249336E+02   0.172381E+02   0.189720E+06   0.682240E+01
  1218   0.126958E+04   0.252117E+02   0.174000E+02   0.189366E+06   0.713234E+01
  1219   0.126298E+04   0.254897E+02   0.175382E+02   0.189014E+06   0.744428E+01
  1220   0.125645E+04   0.257691E+02   0.176506E+02   0.188662E+06   0.775810E+01
  1221   0.124991E+04   0.260491E+02   0.177384E+02   0.188311E+06   0.807368E+01
  1222   0.124336E+04   0.263312E+02   0.178003E+02   0.187960E+06   0.839090E+01
  1223   0.123681E+04   0.266138E+02   0.178393E+02   0.187611E+06   0.870963E+01
  1224   0.123026E+04   0.268954E+02   0.178515E+02   0.187262E+06   0.902976E+01
  1225   0.122377E+04   0.271790E+02   0.178392E+02   0.186914E+06   0.935116E+01
  1226   0.121728E+04   0.274623E+02   0.178031E+02   0.186567E+06   0.967372E+01
  1227   0.121087E+04   0.277461E+02   0.177418E+02   0.186221E+06   0.999730E+01
  1228   0.120438E+04   0.280302E+02   0.176566E+02   0.185875E+06   0.103218E+02
  1229   0.119795E+04   0.283139E+02   0.175462E+02   0.185530E+06   0.106471E+02
  1230   0.119138E+04   0.285972E+02   0.174126E+02   0.185186E+06   0.109730E+02
  1231   0.118496E+04   0.288808E+02   0.172545E+02   0.184843E+06   0.112995E+02
  1232   0.117854E+04   0.291631E+02   0.170733E+02   0.184501E+06   0.116264E+02
  1233   0.117227E+04   0.294464E+02   0.168667E+02   0.184159E+06   0.119537E+02
  1234   0.116592E+04   0.297277E+02   0.166377E+02   0.183818E+06   0.122811E+02
  1235   0.115987E+04   0.300092E+02   0.163848E+02   0.183478E+06   0.126085E+02
  1236   0.115368E+04   0.302885E+02   0.161088E+02   0.183139E+06   0.129359E+02
  1237   0.114749E+04   0.305672E+02   0.158089E+02   0.182800E+06   0.132632E+02
  1238   0.114138E+04   0.308452E+02   0.154857E+02   0.182462E+06   0.135901E+02
  1239   0.113527E+04   0.311211E+02   0.151394E+02   0.182125E+06   0.139166E+02
  1240   0.112917E+04   0.313962E+02   0.147713E+02   0.181789E+06   0.142425E+02
  1241   0.112321E+04   0.316690E+02   0.143800E+02   0.181453E+06   0.145678E+02
  1242   0.111720E+04   0.319418E+02   0.139677E+02   0.181118E+06   0.148923E+02
  1243   0.111126E+04   0.322107E+02   0.135311E+02   0.180784E+06   0.152159E+02
  1244   0.110540E+04   0.324796E+02   0.130741E+02   0.180451E+06   0.155384E+02
  1245   0.109963E+04   0.327460E+02   0.125950E+02   0.180118E+06   0.158598E+02
  1246   0.109386E+04   0.330093E+02   0.120956E+02   0.179786E+06   0.161800E+02
  1247   0.108810E+04   0.332709E+02   0.115741E+02   0.179455E+06   0.164987E+02
  1248   0.108242E+04   0.335301E+02   0.110313E+02   0.179125E+06   0.168159E+02
  1249   0.107683E+04   0.337881E+02   0.104681E+02   0.178795E+06   0.171315E+02
  1250   0.107133E+04   0.340422E+02   0.988432E+01   0.178466E+06   0.174453E+02
  1251   0.106583E+04   0.342930E+02   0.928006E+01   0.178138E+06   0.177573E+02
  1252   0.106049E+04   0.345426E+02   0.865567E+01   0.177810E+06   0.180674E+02
  1253   0.105509E+04   0.347881E+02   0.801191E+01   0.177484E+06   0.183757E+02
  1254   0.104978E+04   0.350303E+02   0.734894E+01   0.177158E+06   0.186821E+02
  1255   0.104456E+04   0.352705E+02   0.666704E+01   0.176832E+06   0.189869E+02
  1256   0.103949E+04   0.355066E+02   0.596690E+01   0.176508E+06   0.192898E+02
  1257   0.103444E+04   0.357399E+02   0.524867E+01   0.176184E+06   0.195911E+02
  1258   0.102940E+04   0.359691E+02   0.451288E+01   0.175861E+06   0.198907E+02
  1259   0.102444E+04   0.361955E+02   0.375989E+01   0.175538E+06   0.201886E+02
  1260   0.101958E+04   0.364177E+02   0.299017E+01   0.175217E+06   0.204849E+02
  1261   0.101480E+04   0.366370E+02   0.220405E+01   0.174896E+06   0.207796E+02
  1262   0.101012E+04   0.368528E+02   0.140213E+01   0.174575E+06   0.210727E+02
  1263   0.100552E+04   0.370643E+02   0.584520E+00   0.174256E+06   0.213642E+02
  1264   0.100093E+04   0.372722E+02  -0.248383E+00   0.173937E+06   0.216543E+02
  1265   0.996511E+03   0.374757E+02  -0.109596E+01   0.173619E+06   0.219428E+02
  1266   0.992106E+03   0.376756E+02  -0.195766E+01   0.173301E+06   0.222299E+02
  1267   0.987790E+03   0.378704E+02  -0.283339E+01   0.172984E+06   0.225156E+02
  1268   0.983573E+03   0.380629E+02  -0.372267E+01   0.172668E+06   0.227998E+02
  1269   0.979453E+03   0.382488E+02  -0.462459E+01   0.172353E+06   0.230826E+02
  1270   0.975394E+03   0.384309E+02  -0.553994E+01   0.172038E+06   0.233641E+02
  1271   0.971434E+03   0.386093E+02  -0.646697E+01   0.171724E+06   0.236443E+02
  1272   0.967543E+03   0.387832E+02  -0.740560E+01   0.171410E+06   0.239232E+02
  1273   0.963721E+03   0.389518E+02  -0.835572E+01   0.171098E+06   0.242008E+02
  1274   0.959999E+03   0.391151E+02  -0.931649E+01   0.170786E+06   0.244772E+02
  1275   0.956362E+03   0.392745E+02  -0.102871E+02   0.170474E+06   0.247523E+02
  1276   0.952802E+03   0.394294E+02  -0.112681E+02   0.170164E+06   0.250263E+02
  1277   0.949336E+03   0.395796E+02  -0.122580E+02   0.169854E+06   0.252991E+02
  1278   0.945955E+03   0.397245E+02  -0.132573E+02   0.169545E+06   0.255708E+02
  1279   0.942668E+03   0.398639E+02  -0.142646E+02   0.169236E+06   0.258413E+02
  1280   0.939474E+03   0.399994E+02  -0.152812E+02   0.168928E+06   0.261108E+02
  1281   0.936368E+03   0.401295E+02  -0.163041E+02   0.168621E+06   0.263793E+02
  1282   0.933355E+03   0.402541E+02  -0.173345E+02   0.168314E+06   0.266467E+02
  1283   0.930430E+03   0.403739E+02  -0.183717E+02   0.168008E+06   0.269131E+02
  1284   0.927600E+03   0.404883E+02  -0.194156E+02   0.167703E+06   0.271786E+02
  1285   0.924851E+03   0.405978E+02  -0.204645E+02   0.167398E+06   0.274431E+02
  1286   0.922197E+03   0.407010E+02  -0.215192E+02   0.167094E+06   0.277067E+02
  1287   0.919639E+03   0.407994E+02  -0.225781E+02   0.166791E+06   0.279695E+02
  1288   0.917177E+03   0.408922E+02  -0.236424E+02   0.166488E+06   0.282313E+02
  1289   0.914804E+03   0.409801E+02  -0.247092E+02   0.166186E+06   0.284924E+02
  1290   0.912521E+03   0.410616E+02  -0.257806E+02   0.165885E+06   0.287526E+02
  1291   0.910334E+03   0.411382E+02  -0.268550E+02   0.165584E+06   0.290121E+02
  1292   0.908238E+03   0.412077E+02  -0.279323E+02   0.165284E+06   0.292708E+02
  1293   0.906232E+03   0.412736E+02  -0.290123E+02   0.164985E+06   0.295289E+02
  1294   0.904331E+03   0.413331E+02  -0.300914E+02   0.164686E+06   0.297862E+02
  1295   0.902514E+03   0.413868E+02  -0.311738E+02   0.164388E+06   0.300429E+02
  1296   0.900788E+03   0.414355E+02  -0.322549E+02   0.164090E+06   0.302989E+02
  1297   0.899161E+03   0.414784E+02  -0.333377E+02   0.163793E+06   0.305543E+02
  1298   0.897626E+03   0.415155E+02  -0.344198E+02   0.163497E+06   0.308092E+02
  1299   0.896175E+03   0.415468E+02  -0.355019E+02   0.163201E+06   0.310635E+02
  1300   0.894831E+03   0.415714E+02  -0.365824E+02   0.162906E+06   0.313173E+02
  1301   0.893580E+03   0.415917E+02  -0.376611E+02   0.162612E+06   0.315705E+02
  1302   0.892414E+03   0.416053E+02  -0.387373E+02   0.162318E+06   0.318232E+02
  1303   0.891341E+03   0.416131E+02  -0.398122E+02   0.162025E+06   0.320753E+02
  1304   0.890359E+03   0.416157E+02  -0.408836E+02   0.161732E+06   0.323266E+02
  1305   0.889469E+03   0.416118E+02  -0.419529E+02   0.161441E+06   0.325772E+02
  1306   0.888656E+03   0.416034E+02  -0.430168E+02   0.161149E+06   0.328269E+02
  1307   0.887950E+03   0.415885E+02  -0.440762E+02   0.160859E+06   0.330756E+02
  1308   0.887327E+03   0.415677E+02  -0.451331E+02   0.160569E+06   0.333233E+02
  1309   0.886780E+03   0.415404E+02  -0.461829E+02   0.160279E+06   0.335699E+02
  1310   0.886332E+03   0.415087E+02  -0.472285E+02   0.159990E+06   0.338154E+02
  1311   0.885959E+03   0.414712E+02  -0.482676E+02   0.159702E+06   0.340596E+02
  1312   0.885699E+03   0.414286E+02  -0.493000E+02   0.159414E+06   0.343025E+02
  1313   0.885500E+03   0.413794E+02  -0.503264E+02   0.159127E+06   0.345440E+02
  1314   0.885390E+03   0.413252E+02  -0.513444E+02   0.158841E+06   0.347840E+02
  1315   0.885356E+03   0.412658E+02  -0.523555E+02   0.158555E+06   0.350225E+02
  1316   0.885411E+03   0.412000E+02  -0.533579E+02   0.158270E+06   0.352594E+02
  1317   0.885549E+03   0.411306E+02  -0.543525E+02   0.157985E+06   0.354945E+02
  1318   0.885753E+03   0.410539E+02  -0.553374E+02   0.157701E+06   0.357280E+02
  1319   0.886039E+03   0.409721E+02  -0.563143E+02   0.157418E+06   0.359595E+02
  1320   0.886398E+03   0.408854E+02  -0.572806E+02   0.157135E+06   0.361892E+02
  1321   0.886832E+03   0.407943E+02  -0.582378E+02   0.156853E+06   0.364168E+02
  1322   0.887347E+03   0.406959E+02  -0.591835E+02   0.156571E+06   0.366424E+02
  1323   0.887935E+03   0.405933E+02  -0.601183E+02   0.156290E+06   0.368659E+02
  1324   0.888596E+03   0.404857E+02  -0.610430E+02   0.156010E+06   0.370871E+02
  1325   0.889322E+03   0.403731E+02  -0.619552E+02   0.155730E+06   0.373061E+02
  1326   0.890129E+03   0.402554E+02  -0.628561E+02   0.155451E+06   0.375226E+02
  1327   0.890987E+03   0.401335E+02  -0.637451E+02   0.155172E+06   0.377368E+02
  1328   0.891931E+03   0.400066E+02  -0.646197E+02   0.154894E+06   0.379484E+02
  1329   0.892933E+03   0.398739E+02  -0.654827E+02   0.154616E+06   0.381574E+02
  1330   0.893999E+03   0.397363E+02  -0.663320E+02   0.154339E+06   0.383638E+02
  1331   0.895137E+03   0.395944E+02  -0.671673E+02   0.154063E+06   0.385674E+02
  1332   0.896324E+03   0.394476E+02  -0.679893E+02   0.153787E+06   0.387682E+02
  1333   0.897583E+03   0.392957E+02  -0.687957E+02   0.153512E+06   0.389662E+02
  1334   0.898898E+03   0.391404E+02  -0.695885E+02   0.153237E+06   0.391611E+02
  1335   0.900269E+03   0.389794E+02  -0.703661E+02   0.152963E+06   0.393530E+02
  1336   0.901703E+03   0.388149E+02  -0.711271E+02   0.152689E+06   0.395418E+02
  1337   0.903193E+03   0.386448E+02  -0.718735E+02   0.152416E+06   0.397274E+02
  1338   0.904732E+03   0.384711E+02  -0.726036E+02   0.152144E+06   0.399098E+02
  1339   0.906332E+03   0.382925E+02  -0.733182E+02   0.151872E+06   0.400888E+02
  1340   0.907981E+03   0.381105E+02  -0.740171E+02   0.151601E+06   0.402644E+02
  1341   0.909677E+03   0.379250E+02  -0.746980E+02   0.151330E+06   0.404365E+02
  1342   0.911420E+03   0.377346E+02  -0.753622E+02   0.151060E+06   0.406050E+02
  1343   0.913218E+03   0.375401E+02  -0.760089E+02   0.150790E+06   0.407699E+02
  1344   0.915063E+03   0.373413E+02  -0.766381E+02   0.150521E+06   0.409311E+02
  1345   0.916939E+03   0.371399E+02  -0.772488E+02   0.150252E+06   0.410885E+02
  1346   0.918870E+03   0.369336E+02  -0.778431E+02   0.149984E+06   0.412421E+02
  1347   0.920846E+03   0.367238E+02  -0.784180E+02   0.149717E+06   0.413917E+02
  1348   0.922854E+03   0.365107E+02  -0.789741E+02   0.149450E+06   0.415372E+02
  1349   0.924915E+03   0.362926E+02  -0.795114E+02   0.149183E+06   0.416787E+02
  1350   0.927000E+03   0.360727E+02  -0.800296E+02   0.148917E+06   0.418161E+02
  1351   0.929130E+03   0.358486E+02  -0.805287E+02   0.148652E+06   0.419492E+02
  1352   0.931282E+03   0.356211E+02  -0.810079E+02   0.148387E+06   0.420781E+02
  1353   0.933479E+03   0.353918E+02  -0.814680E+02   0.148123E+06   0.422029E+02
  1354   0.935698E+03   0.351584E+02  -0.819088E+02   0.147859E+06   0.423237E+02
  1355   0.937961E+03   0.349218E+02  -0.823298E+02   0.147596E+06   0.424404E+02
  1356   0.940252E+03   0.346833E+02  -0.827322E+02   0.147334E+06   0.425531E+02
  1357   0.942564E+03   0.344409E+02  -0.831132E+02   0.147071E+06   0.426619E+02
  1358   0.944889E+03   0.341960E+02  -0.834727E+02   0.146810E+06   0.427668E+02
  1359   0.947240E+03   0.339487E+02  -0.838143E+02   0.146549E+06   0.428679E+02
  1360   0.949596E+03   0.337004E+02  -0.841345E+02   0.146288E+06   0.429653E+02
  1361   0.951993E+03   0.334475E+02  -0.844352E+02   0.146028E+06   0.430590E+02
  1362   0.954386E+03   0.331930E+02  -0.847145E+02   0.145769E+06   0.431490E+02
  1363   0.956804E+03   0.329361E+02  -0.849758E+02   0.145510E+06   0.432354E+02
  1364   0.959211E+03   0.326777E+02  -0.852147E+02   0.145251E+06   0.433182E+02
  1365   0.961716E+03   0.324170E+02  -0.854327E+02   0.144994E+06   0.433976E+02
  1366   0.964156E+03   0.321540E+02  -0.856321E+02   0.144736E+06   0.434735E+02
  1367   0.966604E+03   0.318887E+02  -0.858105E+02   0.144479E+06   0.435460E+02
  1368   0.969135E+03   0.316235E+02  -0.859679E+02   0.144223E+06   0.436152E+02
  1369   0.971600E+03   0.313554E+02  -0.861043E+02   0.143967E+06   0.436811E+02
  1370   0.974072E+03   0.310865E+02  -0.862212E+02   0.143712E+06   0.437437E+02
  1371   0.976552E+03   0.308163E+02  -0.863171E+02   0.143457E+06   0.438032E+02
  1372   0.979038E+03   0.305447E+02  -0.863927E+02   0.143202E+06   0.438596E+02
  1373   0.981530E+03   0.302725E+02  -0.864479E+02   0.142949E+06   0.439129E+02
  1374   0.984027E+03   0.299990E+02  -0.864820E+02   0.142695E+06   0.439632E+02
  1375   0.986530E+03   0.297242E+02  -0.864965E+02   0.142443E+06   0.440105E+02
  1376   0.989038E+03   0.294489E+02  -0.864898E+02   0.142190E+06   0.440549E+02
  1377   0.991550E+03   0.291738E+02  -0.864635E+02   0.141938E+06   0.440964E+02
  1378   0.994066E+03   0.288960E+02  -0.864167E+02   0.141687E+06   0.441351E+02
  1379   0.996511E+03   0.286200E+02  -0.863495E+02   0.141436E+06   0.441711E+02
  1380   0.998960E+03   0.283414E+02  -0.862625E+02   0.141186E+06   0.442044E+02
  1381   0.100141E+04   0.280638E+02  -0.861543E+02   0.140936E+06   0.442350E+02
  1382   0.100372E+04   0.277859E+02  -0.860255E+02   0.140687E+06   0.442630E+02
  1383   0.100617E+04   0.275076E+02  -0.858777E+02   0.140438E+06   0.442885E+02
  1384   0.100848E+04   0.272297E+02  -0.857093E+02   0.140190E+06   0.443115E+02
  1385   0.101079E+04   0.269516E+02  -0.855211E+02   0.139942E+06   0.443320E+02
  1386   0.101310E+04   0.266739E+02  -0.853130E+02   0.139694E+06   0.443502E+02
  1387   0.101533E+04   0.263967E+02  -0.850850E+02   0.139448E+06   0.443661E+02
  1388   0.101771E+04   0.261193E+02  -0.848378E+02   0.139201E+06   0.443796E+02
  1389   0.101995E+04   0.258425E+02  -0.845700E+02   0.138955E+06   0.443910E+02
  1390   0.102211E+04   0.255670E+02  -0.842844E+02   0.138710E+06   0.444001E+02
  1391   0.102434E+04   0.252920E+02  -0.839789E+02   0.138465E+06   0.444072E+02
  1392   0.102649E+04   0.250178E+02  -0.836541E+02   0.138220E+06   0.444122E+02
  1393   0.102864E+04   0.247449E+02  -0.833100E+02   0.137977E+06   0.444151E+02
  1394   0.103072E+04   0.244726E+02  -0.829481E+02   0.137733E+06   0.444161E+02
  1395   0.103279E+04   0.242011E+02  -0.825662E+02   0.137490E+06   0.444152E+02
  1396   0.103485E+04   0.239319E+02  -0.821671E+02   0.137247E+06   0.444125E+02
  1397   0.103684E+04   0.236633E+02  -0.817487E+02   0.137005E+06   0.444079E+02
  1398   0.103875E+04   0.233956E+02  -0.813116E+02   0.136764E+06   0.444016E+02
  1399   0.104065E+04   0.231309E+02  -0.808566E+02   0.136523E+06   0.443937E+02
  1400   0.104255E+04   0.228670E+02  -0.803837E+02   0.136282E+06   0.443840E+02
  1401   0.104437E+04   0.226039E+02  -0.798928E+02   0.136042E+06   0.443728E+02
  1402   0.104618E+04   0.223440E+02  -0.793848E+02   0.135802E+06   0.443599E+02
  1403   0.104791E+04   0.220858E+02  -0.788590E+02   0.135563E+06   0.443455E+02
  1404   0.104956E+04   0.218299E+02  -0.783161E+02   0.135324E+06   0.443293E+02
  1405   0.105128E+04   0.215750E+02  -0.777564E+02   0.135086E+06   0.443115E+02
  1406   0.105284E+04   0.213232E+02  -0.771812E+02   0.134848E+06   0.442920E+02
  1407   0.105432E+04   0.210732E+02  -0.765893E+02   0.134610E+06   0.442708E+02
  1408   0.105594E+04   0.208249E+02  -0.759813E+02   0.134373E+06   0.442479E+02
  1409   0.105732E+04   0.205799E+02  -0.753575E+02   0.134137E+06   0.442232E+02
  1410   0.105878E+04   0.203366E+02  -0.747193E+02   0.133901E+06   0.441968E+02
  1411   0.106015E+04   0.200959E+02  -0.740653E+02   0.133665E+06   0.441685E+02
