#    L    TT             EE             BB             TE             PP             TP             EP          
  1095   0.154664E+04   0.276355E+02   0.146346E-03  -0.103730E+03   0.514289E-08  -0.459811E-06   0.491541E-06
  1096   0.155028E+04   0.272691E+02   0.145889E-03  -0.103108E+03   0.513276E-08  -0.471540E-06   0.485183E-06
  1097   0.155384E+04   0.269069E+02   0.145432E-03  -0.102455E+03   0.512266E-08  -0.482672E-06   0.478807E-06
  1098   0.155739E+04   0.265490E+02   0.144977E-03  -0.101780E+03   0.511259E-08  -0.493196E-06   0.472415E-06
  1099   0.156085E+04   0.261946E+02   0.144522E-03  -0.101082E+03   0.510253E-08  -0.503101E-06   0.466010E-06
  1100   0.156422E+04   0.258445E+02   0.144068E-03  -0.100353E+03   0.509250E-08  -0.512376E-06   0.459591E-06
  1101   0.156750E+04   0.254974E+02   0.143615E-03  -0.995994E+02   0.508250E-08  -0.521015E-06   0.453162E-06
  1102   0.157085E+04   0.251546E+02   0.143163E-03  -0.988187E+02   0.507252E-08  -0.529025E-06   0.446721E-06
  1103   0.157396E+04   0.248162E+02   0.142712E-03  -0.980138E+02   0.506256E-08  -0.536420E-06   0.440271E-06
  1104   0.157705E+04   0.244831E+02   0.142263E-03  -0.971836E+02   0.505263E-08  -0.543211E-06   0.433810E-06
  1105   0.157997E+04   0.241536E+02   0.141816E-03  -0.963304E+02   0.504273E-08  -0.549410E-06   0.427341E-06
  1106   0.158288E+04   0.238279E+02   0.141370E-03  -0.954528E+02   0.503284E-08  -0.555029E-06   0.420862E-06
  1107   0.158570E+04   0.235074E+02   0.140925E-03  -0.945524E+02   0.502298E-08  -0.560081E-06   0.414375E-06
  1108   0.158843E+04   0.231908E+02   0.140482E-03  -0.936302E+02   0.501315E-08  -0.564577E-06   0.407880E-06
  1109   0.159099E+04   0.228772E+02   0.140041E-03  -0.926855E+02   0.500333E-08  -0.568530E-06   0.401377E-06
  1110   0.159354E+04   0.225711E+02   0.139601E-03  -0.917200E+02   0.499354E-08  -0.571952E-06   0.394866E-06
  1111   0.159592E+04   0.222697E+02   0.139164E-03  -0.907330E+02   0.498378E-08  -0.574854E-06   0.388349E-06
  1112   0.159835E+04   0.219728E+02   0.138728E-03  -0.897269E+02   0.497404E-08  -0.577250E-06   0.381825E-06
  1113   0.160054E+04   0.216821E+02   0.138294E-03  -0.886997E+02   0.496432E-08  -0.579150E-06   0.375296E-06
  1114   0.160264E+04   0.213953E+02   0.137863E-03  -0.876544E+02   0.495462E-08  -0.580568E-06   0.368760E-06
  1115   0.160472E+04   0.211147E+02   0.137433E-03  -0.865911E+02   0.494495E-08  -0.581514E-06   0.362219E-06
  1116   0.160670E+04   0.208396E+02   0.137006E-03  -0.855094E+02   0.493531E-08  -0.582003E-06   0.355674E-06
  1117   0.160852E+04   0.205699E+02   0.136581E-03  -0.844108E+02   0.492568E-08  -0.582044E-06   0.349124E-06
  1118   0.161024E+04   0.203065E+02   0.136159E-03  -0.832939E+02   0.491608E-08  -0.581651E-06   0.342570E-06
  1119   0.161194E+04   0.200478E+02   0.135739E-03  -0.821618E+02   0.490650E-08  -0.580836E-06   0.336013E-06
  1120   0.161347E+04   0.197954E+02   0.135321E-03  -0.810141E+02   0.489695E-08  -0.579610E-06   0.329452E-06
  1121   0.161490E+04   0.195487E+02   0.134906E-03  -0.798499E+02   0.488741E-08  -0.577987E-06   0.322888E-06
  1122   0.161624E+04   0.193075E+02   0.134494E-03  -0.786726E+02   0.487790E-08  -0.575977E-06   0.316323E-06
  1123   0.161741E+04   0.190733E+02   0.134085E-03  -0.774814E+02   0.486842E-08  -0.573593E-06   0.309755E-06
  1124   0.161855E+04   0.188441E+02   0.133678E-03  -0.762765E+02   0.485895E-08  -0.570847E-06   0.303186E-06
  1125   0.161952E+04   0.186213E+02   0.133274E-03  -0.750581E+02   0.484951E-08  -0.567752E-06   0.296615E-06
  1126   0.162039E+04   0.184049E+02   0.132873E-03  -0.738285E+02   0.484009E-08  -0.564319E-06   0.290044E-06
  1127   0.162117E+04   0.181943E+02   0.132476E-03  -0.725870E+02   0.483070E-08  -0.560560E-06   0.283473E-06
  1128   0.162185E+04   0.179908E+02   0.132081E-03  -0.713354E+02   0.482132E-08  -0.556488E-06   0.276902E-06
  1129   0.162242E+04   0.177938E+02   0.131689E-03  -0.700723E+02   0.481197E-08  -0.552114E-06   0.270332E-06
  1130   0.162275E+04   0.176026E+02   0.131301E-03  -0.688001E+02   0.480265E-08  -0.547451E-06   0.263762E-06
  1131   0.162313E+04   0.174180E+02   0.130916E-03  -0.675195E+02   0.479334E-08  -0.542511E-06   0.257194E-06
  1132   0.162333E+04   0.172399E+02   0.130535E-03  -0.662294E+02   0.478406E-08  -0.537306E-06   0.250627E-06
  1133   0.162336E+04   0.170691E+02   0.130157E-03  -0.649320E+02   0.477479E-08  -0.531848E-06   0.244063E-06
  1134   0.162336E+04   0.169042E+02   0.129783E-03  -0.636268E+02   0.476555E-08  -0.526149E-06   0.237502E-06
  1135   0.162319E+04   0.167459E+02   0.129412E-03  -0.623146E+02   0.475634E-08  -0.520221E-06   0.230943E-06
  1136   0.162291E+04   0.165950E+02   0.129045E-03  -0.609978E+02   0.474714E-08  -0.514076E-06   0.224388E-06
  1137   0.162253E+04   0.164501E+02   0.128681E-03  -0.596735E+02   0.473797E-08  -0.507727E-06   0.217837E-06
  1138   0.162205E+04   0.163133E+02   0.128322E-03  -0.583457E+02   0.472882E-08  -0.501186E-06   0.211290E-06
  1139   0.162147E+04   0.161818E+02   0.127967E-03  -0.570122E+02   0.471969E-08  -0.494464E-06   0.204748E-06
  1140   0.162070E+04   0.160585E+02   0.127615E-03  -0.556762E+02   0.471058E-08  -0.487573E-06   0.198211E-06
  1141   0.161984E+04   0.159404E+02   0.127268E-03  -0.543362E+02   0.470149E-08  -0.480527E-06   0.191680E-06
  1142   0.161887E+04   0.158307E+02   0.126924E-03  -0.529940E+02   0.469243E-08  -0.473336E-06   0.185154E-06
  1143   0.161779E+04   0.157270E+02   0.126585E-03  -0.516503E+02   0.468339E-08  -0.466013E-06   0.178635E-06
  1144   0.161647E+04   0.156301E+02   0.126251E-03  -0.503054E+02   0.467437E-08  -0.458571E-06   0.172123E-06
  1145   0.161518E+04   0.155416E+02   0.125920E-03  -0.489594E+02   0.466537E-08  -0.451020E-06   0.165617E-06
  1146   0.161372E+04   0.154592E+02   0.125594E-03  -0.476132E+02   0.465639E-08  -0.443374E-06   0.159120E-06
  1147   0.161215E+04   0.153845E+02   0.125273E-03  -0.462676E+02   0.464743E-08  -0.435645E-06   0.152630E-06
  1148   0.161040E+04   0.153159E+02   0.124956E-03  -0.449228E+02   0.463849E-08  -0.427843E-06   0.146149E-06
  1149   0.160862E+04   0.152551E+02   0.124644E-03  -0.435803E+02   0.462958E-08  -0.419983E-06   0.139677E-06
  1150   0.160665E+04   0.152012E+02   0.124336E-03  -0.422397E+02   0.462069E-08  -0.412075E-06   0.133214E-06
  1151   0.160466E+04   0.151543E+02   0.124034E-03  -0.409018E+02   0.461181E-08  -0.404129E-06   0.126760E-06
  1152   0.160240E+04   0.151144E+02   0.123736E-03  -0.395674E+02   0.460296E-08  -0.396144E-06   0.120317E-06
  1153   0.160019E+04   0.150821E+02   0.123442E-03  -0.382375E+02   0.459413E-08  -0.388115E-06   0.113885E-06
  1154   0.159780E+04   0.150569E+02   0.123153E-03  -0.369107E+02   0.458532E-08  -0.380038E-06   0.107464E-06
  1155   0.159530E+04   0.150386E+02   0.122869E-03  -0.355893E+02   0.457653E-08  -0.371909E-06   0.101055E-06
  1156   0.159262E+04   0.150265E+02   0.122588E-03  -0.342742E+02   0.456777E-08  -0.363724E-06   0.946591E-07
  1157   0.158984E+04   0.150213E+02   0.122311E-03  -0.329641E+02   0.455902E-08  -0.355479E-06   0.882762E-07
  1158   0.158702E+04   0.150238E+02   0.122039E-03  -0.316613E+02   0.455029E-08  -0.347169E-06   0.819070E-07
  1159   0.158410E+04   0.150324E+02   0.121770E-03  -0.303652E+02   0.454159E-08  -0.338791E-06   0.755523E-07
  1160   0.158093E+04   0.150487E+02   0.121505E-03  -0.290783E+02   0.453290E-08  -0.330340E-06   0.692125E-07
  1161   0.157780E+04   0.150711E+02   0.121243E-03  -0.277983E+02   0.452424E-08  -0.321811E-06   0.628883E-07
  1162   0.157449E+04   0.151003E+02   0.120984E-03  -0.265276E+02   0.451559E-08  -0.313201E-06   0.565803E-07
  1163   0.157108E+04   0.151365E+02   0.120729E-03  -0.252665E+02   0.450697E-08  -0.304506E-06   0.502890E-07
  1164   0.156764E+04   0.151795E+02   0.120477E-03  -0.240149E+02   0.449837E-08  -0.295721E-06   0.440151E-07
  1165   0.156403E+04   0.152285E+02   0.120228E-03  -0.227731E+02   0.448978E-08  -0.286842E-06   0.377591E-07
  1166   0.156023E+04   0.152844E+02   0.119982E-03  -0.215427E+02   0.448122E-08  -0.277865E-06   0.315215E-07
  1167   0.155648E+04   0.153464E+02   0.119738E-03  -0.203238E+02   0.447268E-08  -0.268786E-06   0.253032E-07
  1168   0.155256E+04   0.154152E+02   0.119497E-03  -0.191157E+02   0.446415E-08  -0.259601E-06   0.191045E-07
  1169   0.154860E+04   0.154900E+02   0.119258E-03  -0.179216E+02   0.445565E-08  -0.250305E-06   0.129261E-07
  1170   0.154455E+04   0.155709E+02   0.119022E-03  -0.167387E+02   0.444717E-08  -0.240894E-06   0.676853E-08
  1171   0.154032E+04   0.156585E+02   0.118788E-03  -0.155701E+02   0.443871E-08  -0.231364E-06   0.632466E-09
  1172   0.153606E+04   0.157522E+02   0.118556E-03  -0.144151E+02   0.443026E-08  -0.221711E-06  -0.548154E-08
  1173   0.153171E+04   0.158519E+02   0.118326E-03  -0.132739E+02   0.442184E-08  -0.211931E-06  -0.115729E-07
  1174   0.152725E+04   0.159568E+02   0.118097E-03  -0.121477E+02   0.441344E-08  -0.202019E-06  -0.176410E-07
  1175   0.152269E+04   0.160677E+02   0.117870E-03  -0.110366E+02   0.440505E-08  -0.191971E-06  -0.236853E-07
  1176   0.151796E+04   0.161846E+02   0.117645E-03  -0.994146E+01   0.439669E-08  -0.181784E-06  -0.297052E-07
  1177   0.151328E+04   0.163082E+02   0.117421E-03  -0.886197E+01   0.438835E-08  -0.171452E-06  -0.357001E-07
  1178   0.150842E+04   0.164362E+02   0.117199E-03  -0.779893E+01   0.438002E-08  -0.160972E-06  -0.416694E-07
  1179   0.150362E+04   0.165717E+02   0.116977E-03  -0.675271E+01   0.437172E-08  -0.150340E-06  -0.476125E-07
  1180   0.149864E+04   0.167123E+02   0.116757E-03  -0.572371E+01   0.436343E-08  -0.139551E-06  -0.535288E-07
  1181   0.149363E+04   0.168574E+02   0.116537E-03  -0.471239E+01   0.435516E-08  -0.128601E-06  -0.594177E-07
  1182   0.148846E+04   0.170084E+02   0.116318E-03  -0.371916E+01   0.434692E-08  -0.117486E-06  -0.652787E-07
  1183   0.148326E+04   0.171646E+02   0.116100E-03  -0.274431E+01   0.433869E-08  -0.106202E-06  -0.711112E-07
  1184   0.147797E+04   0.173251E+02   0.115882E-03  -0.178836E+01   0.433048E-08  -0.947441E-07  -0.769145E-07
  1185   0.147265E+04   0.174923E+02   0.115664E-03  -0.851540E+00   0.432229E-08  -0.831089E-07  -0.826882E-07
  1186   0.146723E+04   0.176639E+02   0.115447E-03   0.655944E-01   0.431412E-08  -0.712919E-07  -0.884315E-07
  1187   0.146180E+04   0.178405E+02   0.115230E-03   0.962779E+00   0.430597E-08  -0.592890E-07  -0.941438E-07
  1188   0.145627E+04   0.180215E+02   0.115012E-03   0.183951E+01   0.429783E-08  -0.470958E-07  -0.998248E-07
  1189   0.145064E+04   0.182076E+02   0.114795E-03   0.269573E+01   0.428972E-08  -0.347084E-07  -0.105474E-06
  1190   0.144499E+04   0.183981E+02   0.114577E-03   0.353085E+01   0.428163E-08  -0.221224E-07  -0.111090E-06
  1191   0.143924E+04   0.185935E+02   0.114359E-03   0.434483E+01   0.427355E-08  -0.933368E-08  -0.116673E-06
  1192   0.143348E+04   0.187934E+02   0.114140E-03   0.513707E+01   0.426549E-08   0.366195E-08  -0.122222E-06
  1193   0.142762E+04   0.189975E+02   0.113920E-03   0.590746E+01   0.425746E-08   0.168687E-07  -0.127736E-06
  1194   0.142174E+04   0.192059E+02   0.113699E-03   0.665578E+01   0.424944E-08   0.302907E-07  -0.133216E-06
  1195   0.141584E+04   0.194185E+02   0.113478E-03   0.738160E+01   0.424143E-08   0.439321E-07  -0.138660E-06
  1196   0.140978E+04   0.196362E+02   0.113255E-03   0.808434E+01   0.423345E-08   0.577973E-07  -0.144068E-06
  1197   0.140377E+04   0.198567E+02   0.113031E-03   0.876417E+01   0.422549E-08   0.718902E-07  -0.149439E-06
  1198   0.139766E+04   0.200813E+02   0.112806E-03   0.941954E+01   0.421754E-08   0.862152E-07  -0.154772E-06
  1199   0.139154E+04   0.203095E+02   0.112579E-03   0.100525E+02   0.420961E-08   0.100776E-06  -0.160068E-06
  1200   0.138533E+04   0.205419E+02   0.112350E-03   0.106615E+02   0.420170E-08   0.115578E-06  -0.165325E-06
  1201   0.137917E+04   0.207771E+02   0.112120E-03   0.112456E+02   0.419381E-08   0.130622E-06  -0.170543E-06
  1202   0.137284E+04   0.210171E+02   0.111888E-03   0.118061E+02   0.418594E-08   0.145904E-06  -0.175721E-06
  1203   0.136658E+04   0.212598E+02   0.111654E-03   0.123418E+02   0.417808E-08   0.161417E-06  -0.180860E-06
  1204   0.136022E+04   0.215059E+02   0.111419E-03   0.128532E+02   0.417025E-08   0.177152E-06  -0.185958E-06
  1205   0.135385E+04   0.217539E+02   0.111182E-03   0.133396E+02   0.416243E-08   0.193104E-06  -0.191016E-06
  1206   0.134747E+04   0.220059E+02   0.110943E-03   0.138018E+02   0.415463E-08   0.209265E-06  -0.196032E-06
  1207   0.134114E+04   0.222604E+02   0.110703E-03   0.142382E+02   0.414684E-08   0.225628E-06  -0.201008E-06
  1208   0.133473E+04   0.225182E+02   0.110461E-03   0.146511E+02   0.413908E-08   0.242186E-06  -0.205942E-06
  1209   0.132822E+04   0.227777E+02   0.110218E-03   0.150389E+02   0.413133E-08   0.258931E-06  -0.210834E-06
  1210   0.132179E+04   0.230396E+02   0.109973E-03   0.154010E+02   0.412360E-08   0.275858E-06  -0.215683E-06
  1211   0.131526E+04   0.233047E+02   0.109726E-03   0.157380E+02   0.411589E-08   0.292958E-06  -0.220490E-06
  1212   0.130880E+04   0.235715E+02   0.109479E-03   0.160506E+02   0.410820E-08   0.310225E-06  -0.225253E-06
  1213   0.130225E+04   0.238398E+02   0.109229E-03   0.163389E+02   0.410052E-08   0.327651E-06  -0.229974E-06
  1214   0.129576E+04   0.241112E+02   0.108979E-03   0.166014E+02   0.409286E-08   0.345230E-06  -0.234650E-06
  1215   0.128927E+04   0.243834E+02   0.108727E-03   0.168388E+02   0.408522E-08   0.362954E-06  -0.239282E-06
  1216   0.128277E+04   0.246578E+02   0.108474E-03   0.170510E+02   0.407760E-08   0.380816E-06  -0.243870E-06
  1217   0.127611E+04   0.249337E+02   0.108219E-03   0.172388E+02   0.406999E-08   0.398810E-06  -0.248413E-06
  1218   0.126959E+04   0.252118E+02   0.107963E-03   0.174007E+02   0.406240E-08   0.416927E-06  -0.252911E-06
  1219   0.126299E+04   0.254899E+02   0.107706E-03   0.175390E+02   0.405483E-08   0.435162E-06  -0.257363E-06
  1220   0.125646E+04   0.257693E+02   0.107448E-03   0.176513E+02   0.404727E-08   0.453506E-06  -0.261769E-06
  1221   0.124992E+04   0.260493E+02   0.107189E-03   0.177392E+02   0.403974E-08   0.471953E-06  -0.266129E-06
  1222   0.124337E+04   0.263314E+02   0.106928E-03   0.178011E+02   0.403222E-08   0.490495E-06  -0.270443E-06
  1223   0.123682E+04   0.266140E+02   0.106667E-03   0.178400E+02   0.402471E-08   0.509127E-06  -0.274709E-06
  1224   0.123027E+04   0.268956E+02   0.106404E-03   0.178522E+02   0.401723E-08   0.527839E-06  -0.278928E-06
  1225   0.122378E+04   0.271792E+02   0.106141E-03   0.178399E+02   0.400976E-08   0.546627E-06  -0.283099E-06
  1226   0.121729E+04   0.274625E+02   0.105876E-03   0.178039E+02   0.400230E-08   0.565481E-06  -0.287222E-06
  1227   0.121088E+04   0.277462E+02   0.105611E-03   0.177425E+02   0.399487E-08   0.584396E-06  -0.291297E-06
  1228   0.120438E+04   0.280303E+02   0.105344E-03   0.176574E+02   0.398745E-08   0.603364E-06  -0.295323E-06
  1229   0.119796E+04   0.283141E+02   0.105077E-03   0.175469E+02   0.398005E-08   0.622378E-06  -0.299300E-06
  1230   0.119139E+04   0.285973E+02   0.104809E-03   0.174134E+02   0.397266E-08   0.641430E-06  -0.303227E-06
  1231   0.118497E+04   0.288809E+02   0.104540E-03   0.172553E+02   0.396530E-08   0.660515E-06  -0.307105E-06
  1232   0.117855E+04   0.291633E+02   0.104270E-03   0.170740E+02   0.395794E-08   0.679625E-06  -0.310932E-06
  1233   0.117228E+04   0.294466E+02   0.103999E-03   0.168675E+02   0.395061E-08   0.698752E-06  -0.314709E-06
  1234   0.116593E+04   0.297279E+02   0.103728E-03   0.166385E+02   0.394329E-08   0.717890E-06  -0.318434E-06
  1235   0.115988E+04   0.300093E+02   0.103456E-03   0.163856E+02   0.393599E-08   0.737031E-06  -0.322109E-06
  1236   0.115369E+04   0.302887E+02   0.103183E-03   0.161096E+02   0.392870E-08   0.756168E-06  -0.325732E-06
  1237   0.114750E+04   0.305674E+02   0.102910E-03   0.158096E+02   0.392143E-08   0.775295E-06  -0.329303E-06
  1238   0.114139E+04   0.308454E+02   0.102636E-03   0.154865E+02   0.391418E-08   0.794405E-06  -0.332821E-06
  1239   0.113528E+04   0.311212E+02   0.102361E-03   0.151401E+02   0.390694E-08   0.813489E-06  -0.336287E-06
  1240   0.112917E+04   0.313963E+02   0.102086E-03   0.147721E+02   0.389972E-08   0.832541E-06  -0.339700E-06
  1241   0.112322E+04   0.316692E+02   0.101810E-03   0.143808E+02   0.389252E-08   0.851555E-06  -0.343059E-06
  1242   0.111720E+04   0.319419E+02   0.101534E-03   0.139684E+02   0.388533E-08   0.870522E-06  -0.346365E-06
  1243   0.111127E+04   0.322109E+02   0.101258E-03   0.135319E+02   0.387816E-08   0.889436E-06  -0.349617E-06
  1244   0.110541E+04   0.324797E+02   0.100981E-03   0.130749E+02   0.387100E-08   0.908290E-06  -0.352814E-06
  1245   0.109963E+04   0.327462E+02   0.100703E-03   0.125958E+02   0.386386E-08   0.927076E-06  -0.355956E-06
  1246   0.109387E+04   0.330095E+02   0.100425E-03   0.120963E+02   0.385674E-08   0.945788E-06  -0.359043E-06
  1247   0.108811E+04   0.332711E+02   0.100147E-03   0.115749E+02   0.384963E-08   0.964418E-06  -0.362074E-06
  1248   0.108243E+04   0.335302E+02   0.998690E-04   0.110321E+02   0.384254E-08   0.982960E-06  -0.365050E-06
  1249   0.107684E+04   0.337883E+02   0.995904E-04   0.104689E+02   0.383546E-08   0.100141E-05  -0.367969E-06
  1250   0.107133E+04   0.340424E+02   0.993115E-04   0.988511E+01   0.382840E-08   0.101975E-05  -0.370832E-06
  1251   0.106584E+04   0.342931E+02   0.990325E-04   0.928086E+01   0.382136E-08   0.103798E-05  -0.373637E-06
  1252   0.106050E+04   0.345428E+02   0.987533E-04   0.865646E+01   0.381432E-08   0.105611E-05  -0.376386E-06
  1253   0.105510E+04   0.347883E+02   0.984740E-04   0.801270E+01   0.380731E-08   0.107413E-05  -0.379079E-06
  1254   0.104979E+04   0.350304E+02   0.981947E-04   0.734974E+01   0.380031E-08   0.109204E-05  -0.381715E-06
  1255   0.104456E+04   0.352707E+02   0.979154E-04   0.666783E+01   0.379333E-08   0.110985E-05  -0.384295E-06
  1256   0.103950E+04   0.355067E+02   0.976361E-04   0.596769E+01   0.378636E-08   0.112756E-05  -0.386819E-06
  1257   0.103444E+04   0.357401E+02   0.973570E-04   0.524947E+01   0.377941E-08   0.114517E-05  -0.389287E-06
  1258   0.102940E+04   0.359693E+02   0.970780E-04   0.451368E+01   0.377247E-08   0.116268E-05  -0.391699E-06
  1259   0.102445E+04   0.361957E+02   0.967992E-04   0.376069E+01   0.376555E-08   0.118009E-05  -0.394057E-06
  1260   0.101959E+04   0.364178E+02   0.965206E-04   0.299097E+01   0.375865E-08   0.119741E-05  -0.396359E-06
  1261   0.101481E+04   0.366372E+02   0.962424E-04   0.220485E+01   0.375175E-08   0.121464E-05  -0.398606E-06
  1262   0.101012E+04   0.368530E+02   0.959646E-04   0.140293E+01   0.374488E-08   0.123177E-05  -0.400798E-06
  1263   0.100552E+04   0.370645E+02   0.956871E-04   0.585321E+00   0.373802E-08   0.124881E-05  -0.402936E-06
  1264   0.100094E+04   0.372724E+02   0.954102E-04  -0.247582E+00   0.373117E-08   0.126576E-05  -0.405019E-06
  1265   0.996519E+03   0.374759E+02   0.951337E-04  -0.109516E+01   0.372434E-08   0.128263E-05  -0.407048E-06
  1266   0.992113E+03   0.376758E+02   0.948578E-04  -0.195686E+01   0.371753E-08   0.129941E-05  -0.409023E-06
  1267   0.987798E+03   0.378705E+02   0.945825E-04  -0.283259E+01   0.371072E-08   0.131610E-05  -0.410945E-06
  1268   0.983580E+03   0.380631E+02   0.943079E-04  -0.372187E+01   0.370394E-08   0.133272E-05  -0.412813E-06
  1269   0.979460E+03   0.382489E+02   0.940340E-04  -0.462379E+01   0.369717E-08   0.134925E-05  -0.414627E-06
  1270   0.975401E+03   0.384310E+02   0.937609E-04  -0.553913E+01   0.369041E-08   0.136570E-05  -0.416388E-06
  1271   0.971441E+03   0.386094E+02   0.934885E-04  -0.646617E+01   0.368367E-08   0.138208E-05  -0.418097E-06
  1272   0.967550E+03   0.387833E+02   0.932171E-04  -0.740480E+01   0.367694E-08   0.139838E-05  -0.419753E-06
  1273   0.963728E+03   0.389519E+02   0.929466E-04  -0.835492E+01   0.367023E-08   0.141460E-05  -0.421356E-06
  1274   0.960006E+03   0.391152E+02   0.926770E-04  -0.931569E+01   0.366353E-08   0.143076E-05  -0.422906E-06
  1275   0.956369E+03   0.392747E+02   0.924085E-04  -0.102863E+02   0.365685E-08   0.144684E-05  -0.424405E-06
  1276   0.952810E+03   0.394295E+02   0.921410E-04  -0.112673E+02   0.365018E-08   0.146285E-05  -0.425851E-06
  1277   0.949343E+03   0.395798E+02   0.918747E-04  -0.122572E+02   0.364353E-08   0.147880E-05  -0.427246E-06
  1278   0.945962E+03   0.397246E+02   0.916095E-04  -0.132565E+02   0.363689E-08   0.149468E-05  -0.428590E-06
  1279   0.942675E+03   0.398641E+02   0.913456E-04  -0.142638E+02   0.363027E-08   0.151049E-05  -0.429882E-06
  1280   0.939482E+03   0.399996E+02   0.910830E-04  -0.152804E+02   0.362366E-08   0.152624E-05  -0.431122E-06
  1281   0.936375E+03   0.401297E+02   0.908216E-04  -0.163033E+02   0.361706E-08   0.154193E-05  -0.432312E-06
  1282   0.933363E+03   0.402542E+02   0.905617E-04  -0.173337E+02   0.361048E-08   0.155756E-05  -0.433451E-06
  1283   0.930438E+03   0.403741E+02   0.903031E-04  -0.183709E+02   0.360391E-08   0.157313E-05  -0.434540E-06
  1284   0.927607E+03   0.404884E+02   0.900461E-04  -0.194148E+02   0.359736E-08   0.158865E-05  -0.435578E-06
  1285   0.924858E+03   0.405979E+02   0.897906E-04  -0.204638E+02   0.359082E-08   0.160411E-05  -0.436566E-06
  1286   0.922204E+03   0.407012E+02   0.895367E-04  -0.215185E+02   0.358429E-08   0.161952E-05  -0.437504E-06
  1287   0.919646E+03   0.407996E+02   0.892844E-04  -0.225773E+02   0.357778E-08   0.163487E-05  -0.438393E-06
  1288   0.917184E+03   0.408923E+02   0.890337E-04  -0.236416E+02   0.357129E-08   0.165018E-05  -0.439232E-06
  1289   0.914811E+03   0.409803E+02   0.887849E-04  -0.247084E+02   0.356480E-08   0.166543E-05  -0.440021E-06
  1290   0.912528E+03   0.410618E+02   0.885378E-04  -0.257798E+02   0.355833E-08   0.168065E-05  -0.440761E-06
  1291   0.910342E+03   0.411384E+02   0.882925E-04  -0.268542E+02   0.355188E-08   0.169581E-05  -0.441453E-06
  1292   0.908245E+03   0.412078E+02   0.880491E-04  -0.279315E+02   0.354544E-08   0.171093E-05  -0.442095E-06
  1293   0.906239E+03   0.412738E+02   0.878077E-04  -0.290116E+02   0.353901E-08   0.172601E-05  -0.442689E-06
  1294   0.904339E+03   0.413332E+02   0.875682E-04  -0.300906E+02   0.353260E-08   0.174105E-05  -0.443235E-06
  1295   0.902521E+03   0.413870E+02   0.873308E-04  -0.311730E+02   0.352620E-08   0.175605E-05  -0.443733E-06
  1296   0.900795E+03   0.414357E+02   0.870955E-04  -0.322541E+02   0.351981E-08   0.177102E-05  -0.444183E-06
  1297   0.899168E+03   0.414786E+02   0.868623E-04  -0.333370E+02   0.351344E-08   0.178595E-05  -0.444584E-06
  1298   0.897633E+03   0.415157E+02   0.866313E-04  -0.344191E+02   0.350708E-08   0.180084E-05  -0.444939E-06
  1299   0.896182E+03   0.415469E+02   0.864026E-04  -0.355012E+02   0.350073E-08   0.181570E-05  -0.445246E-06
  1300   0.894839E+03   0.415715E+02   0.861761E-04  -0.365816E+02   0.349440E-08   0.183054E-05  -0.445506E-06
  1301   0.893588E+03   0.415918E+02   0.859520E-04  -0.376604E+02   0.348808E-08   0.184534E-05  -0.445719E-06
  1302   0.892422E+03   0.416054E+02   0.857301E-04  -0.387365E+02   0.348178E-08   0.186011E-05  -0.445885E-06
  1303   0.891348E+03   0.416132E+02   0.855105E-04  -0.398115E+02   0.347548E-08   0.187484E-05  -0.446004E-06
  1304   0.890366E+03   0.416158E+02   0.852932E-04  -0.408829E+02   0.346921E-08   0.188953E-05  -0.446077E-06
  1305   0.889476E+03   0.416119E+02   0.850779E-04  -0.419521E+02   0.346294E-08   0.190417E-05  -0.446103E-06
  1306   0.888663E+03   0.416036E+02   0.848648E-04  -0.430161E+02   0.345669E-08   0.191876E-05  -0.446082E-06
  1307   0.887957E+03   0.415886E+02   0.846537E-04  -0.440755E+02   0.345045E-08   0.193330E-05  -0.446014E-06
  1308   0.887334E+03   0.415679E+02   0.844446E-04  -0.451324E+02   0.344422E-08   0.194778E-05  -0.445900E-06
  1309   0.886787E+03   0.415405E+02   0.842375E-04  -0.461822E+02   0.343801E-08   0.196219E-05  -0.445740E-06
  1310   0.886339E+03   0.415088E+02   0.840324E-04  -0.472278E+02   0.343181E-08   0.197654E-05  -0.445533E-06
  1311   0.885966E+03   0.414713E+02   0.838290E-04  -0.482669E+02   0.342563E-08   0.199081E-05  -0.445280E-06
  1312   0.885706E+03   0.414287E+02   0.836275E-04  -0.492993E+02   0.341945E-08   0.200500E-05  -0.444980E-06
  1313   0.885507E+03   0.413795E+02   0.834278E-04  -0.503257E+02   0.341329E-08   0.201912E-05  -0.444635E-06
  1314   0.885397E+03   0.413253E+02   0.832298E-04  -0.513437E+02   0.340715E-08   0.203315E-05  -0.444243E-06
  1315   0.885363E+03   0.412660E+02   0.830334E-04  -0.523548E+02   0.340101E-08   0.204708E-05  -0.443805E-06
  1316   0.885418E+03   0.412001E+02   0.828387E-04  -0.533572E+02   0.339489E-08   0.206093E-05  -0.443321E-06
  1317   0.885555E+03   0.411307E+02   0.826456E-04  -0.543518E+02   0.338878E-08   0.207467E-05  -0.442791E-06
  1318   0.885760E+03   0.410540E+02   0.824540E-04  -0.553368E+02   0.338268E-08   0.208831E-05  -0.442215E-06
  1319   0.886045E+03   0.409723E+02   0.822639E-04  -0.563136E+02   0.337660E-08   0.210185E-05  -0.441593E-06
  1320   0.886405E+03   0.408855E+02   0.820752E-04  -0.572799E+02   0.337053E-08   0.211527E-05  -0.440925E-06
