#    L    TT             EE             BB             TE             PP             TP             EP          
  1054   0.138985E+04   0.443009E+02   0.209296E-03  -0.103926E+03   0.564470E-08   0.407550E-06   0.726557E-06
  1055   0.139378E+04   0.439194E+02   0.208831E-03  -0.104616E+03   0.563337E-08   0.380090E-06   0.722235E-06
  1056   0.139781E+04   0.435345E+02   0.208359E-03  -0.105276E+03   0.562207E-08   0.352799E-06   0.717829E-06
  1057   0.140193E+04   0.431470E+02   0.207882E-03  -0.105897E+03   0.561079E-08   0.325686E-06   0.713341E-06
  1058   0.140623E+04   0.427576E+02   0.207398E-03  -0.106488E+03   0.559955E-08   0.298762E-06   0.708771E-06
  1059   0.141047E+04   0.423649E+02   0.206908E-03  -0.107041E+03   0.558833E-08   0.272039E-06   0.704123E-06
  1060   0.141473E+04   0.419697E+02   0.206413E-03  -0.107564E+03   0.557713E-08   0.245526E-06   0.699396E-06
  1061   0.141902E+04   0.415736E+02   0.205912E-03  -0.108048E+03   0.556597E-08   0.219235E-06   0.694594E-06
  1062   0.142340E+04   0.411750E+02   0.205406E-03  -0.108503E+03   0.555483E-08   0.193175E-06   0.689717E-06
  1063   0.142764E+04   0.407748E+02   0.204894E-03  -0.108919E+03   0.554372E-08   0.167358E-06   0.684768E-06
  1064   0.143206E+04   0.403730E+02   0.204378E-03  -0.109311E+03   0.553264E-08   0.141794E-06   0.679747E-06
  1065   0.143649E+04   0.399689E+02   0.203857E-03  -0.109666E+03   0.552159E-08   0.116494E-06   0.674657E-06
  1066   0.144086E+04   0.395640E+02   0.203331E-03  -0.109983E+03   0.551056E-08   0.914685E-07   0.669499E-06
  1067   0.144540E+04   0.391584E+02   0.202800E-03  -0.110262E+03   0.549956E-08   0.667276E-07   0.664274E-06
  1068   0.144988E+04   0.387514E+02   0.202266E-03  -0.110511E+03   0.548858E-08   0.422824E-07   0.658985E-06
  1069   0.145436E+04   0.383445E+02   0.201727E-03  -0.110736E+03   0.547763E-08   0.181433E-07   0.653633E-06
  1070   0.145894E+04   0.379355E+02   0.201184E-03  -0.110923E+03   0.546671E-08  -0.567895E-08   0.648220E-06
  1071   0.146338E+04   0.375274E+02   0.200637E-03  -0.111073E+03   0.545582E-08  -0.291738E-07   0.642747E-06
  1072   0.146790E+04   0.371181E+02   0.200087E-03  -0.111184E+03   0.544495E-08  -0.523306E-07   0.637215E-06
  1073   0.147251E+04   0.367090E+02   0.199533E-03  -0.111265E+03   0.543411E-08  -0.751388E-07   0.631628E-06
  1074   0.147698E+04   0.363003E+02   0.198976E-03  -0.111315E+03   0.542330E-08  -0.975878E-07   0.625985E-06
  1075   0.148152E+04   0.358904E+02   0.198416E-03  -0.111334E+03   0.541251E-08  -0.119667E-06   0.620289E-06
  1076   0.148601E+04   0.354817E+02   0.197853E-03  -0.111316E+03   0.540175E-08  -0.141366E-06   0.614542E-06
  1077   0.149057E+04   0.350734E+02   0.197288E-03  -0.111274E+03   0.539101E-08  -0.162673E-06   0.608744E-06
  1078   0.149499E+04   0.346663E+02   0.196720E-03  -0.111180E+03   0.538031E-08  -0.183579E-06   0.602899E-06
  1079   0.149941E+04   0.342591E+02   0.196149E-03  -0.111070E+03   0.536962E-08  -0.204072E-06   0.597006E-06
  1080   0.150391E+04   0.338524E+02   0.195576E-03  -0.110929E+03   0.535897E-08  -0.224143E-06   0.591068E-06
  1081   0.150826E+04   0.334485E+02   0.195001E-03  -0.110750E+03   0.534834E-08  -0.243780E-06   0.585087E-06
  1082   0.151262E+04   0.330453E+02   0.194424E-03  -0.110541E+03   0.533773E-08  -0.262973E-06   0.579065E-06
  1083   0.151698E+04   0.326427E+02   0.193846E-03  -0.110301E+03   0.532715E-08  -0.281711E-06   0.573001E-06
  1084   0.152133E+04   0.322424E+02   0.193266E-03  -0.110030E+03   0.531660E-08  -0.299984E-06   0.566900E-06
  1085   0.152561E+04   0.318437E+02   0.192685E-03  -0.109722E+03   0.530607E-08  -0.317781E-06   0.560761E-06
  1086   0.152989E+04   0.314472E+02   0.192102E-03  -0.109398E+03   0.529557E-08  -0.335091E-06   0.554587E-06
  1087   0.153409E+04   0.310531E+02   0.191519E-03  -0.109021E+03   0.528509E-08  -0.351904E-06   0.548380E-06
  1088   0.153822E+04   0.306591E+02   0.190934E-03  -0.108628E+03   0.527464E-08  -0.368209E-06   0.542140E-06
  1089   0.154234E+04   0.302691E+02   0.190349E-03  -0.108197E+03   0.526422E-08  -0.383996E-06   0.535870E-06
  1090   0.154637E+04   0.298815E+02   0.189764E-03  -0.107750E+03   0.525382E-08  -0.399254E-06   0.529571E-06
  1091   0.155041E+04   0.294957E+02   0.189178E-03  -0.107258E+03   0.524344E-08  -0.413972E-06   0.523245E-06
  1092   0.155443E+04   0.291125E+02   0.188592E-03  -0.106743E+03   0.523310E-08  -0.428140E-06   0.516893E-06
  1093   0.155830E+04   0.287334E+02   0.188006E-03  -0.106197E+03   0.522277E-08  -0.441747E-06   0.510518E-06
  1094   0.156201E+04   0.283561E+02   0.187421E-03  -0.105628E+03   0.521247E-08  -0.454783E-06   0.504120E-06
  1095   0.156586E+04   0.279838E+02   0.186836E-03  -0.105036E+03   0.520220E-08  -0.467236E-06   0.497701E-06
  1096   0.156955E+04   0.276127E+02   0.186251E-03  -0.104406E+03   0.519195E-08  -0.479097E-06   0.491263E-06
  1097   0.157315E+04   0.272459E+02   0.185667E-03  -0.103745E+03   0.518172E-08  -0.490354E-06   0.484808E-06
  1098   0.157674E+04   0.268834E+02   0.185084E-03  -0.103061E+03   0.517152E-08  -0.500998E-06   0.478338E-06
  1099   0.158025E+04   0.265245E+02   0.184502E-03  -0.102353E+03   0.516135E-08  -0.511017E-06   0.471853E-06
  1100   0.158366E+04   0.261699E+02   0.183922E-03  -0.101616E+03   0.515120E-08  -0.520400E-06   0.465355E-06
  1101   0.158699E+04   0.258183E+02   0.183342E-03  -0.100852E+03   0.514107E-08  -0.529142E-06   0.458847E-06
  1102   0.159037E+04   0.254712E+02   0.182765E-03  -0.100062E+03   0.513097E-08  -0.537251E-06   0.452328E-06
  1103   0.159351E+04   0.251285E+02   0.182189E-03  -0.992466E+02   0.512090E-08  -0.544737E-06   0.445799E-06
  1104   0.159664E+04   0.247911E+02   0.181614E-03  -0.984058E+02   0.511084E-08  -0.551615E-06   0.439260E-06
  1105   0.159960E+04   0.244575E+02   0.181042E-03  -0.975417E+02   0.510082E-08  -0.557895E-06   0.432712E-06
  1106   0.160255E+04   0.241276E+02   0.180471E-03  -0.966529E+02   0.509081E-08  -0.563591E-06   0.426155E-06
  1107   0.160540E+04   0.238031E+02   0.179903E-03  -0.957410E+02   0.508083E-08  -0.568713E-06   0.419590E-06
  1108   0.160816E+04   0.234824E+02   0.179336E-03  -0.948070E+02   0.507088E-08  -0.573275E-06   0.413016E-06
  1109   0.161076E+04   0.231648E+02   0.178772E-03  -0.938502E+02   0.506095E-08  -0.577288E-06   0.406435E-06
  1110   0.161333E+04   0.228549E+02   0.178210E-03  -0.928723E+02   0.505104E-08  -0.580765E-06   0.399847E-06
  1111   0.161574E+04   0.225496E+02   0.177651E-03  -0.918727E+02   0.504115E-08  -0.583718E-06   0.393252E-06
  1112   0.161820E+04   0.222490E+02   0.177094E-03  -0.908538E+02   0.503129E-08  -0.586158E-06   0.386651E-06
  1113   0.162042E+04   0.219546E+02   0.176539E-03  -0.898134E+02   0.502146E-08  -0.588099E-06   0.380043E-06
  1114   0.162254E+04   0.216641E+02   0.175987E-03  -0.887547E+02   0.501165E-08  -0.589551E-06   0.373430E-06
  1115   0.162464E+04   0.213800E+02   0.175438E-03  -0.876779E+02   0.500186E-08  -0.590529E-06   0.366812E-06
  1116   0.162665E+04   0.211013E+02   0.174892E-03  -0.865823E+02   0.499209E-08  -0.591042E-06   0.360189E-06
  1117   0.162849E+04   0.208282E+02   0.174349E-03  -0.854696E+02   0.498235E-08  -0.591105E-06   0.353562E-06
  1118   0.163023E+04   0.205614E+02   0.173808E-03  -0.843385E+02   0.497263E-08  -0.590728E-06   0.346931E-06
  1119   0.163195E+04   0.202995E+02   0.173271E-03  -0.831920E+02   0.496294E-08  -0.589924E-06   0.340296E-06
  1120   0.163350E+04   0.200439E+02   0.172737E-03  -0.820295E+02   0.495327E-08  -0.588705E-06   0.333658E-06
  1121   0.163495E+04   0.197939E+02   0.172207E-03  -0.808506E+02   0.494362E-08  -0.587084E-06   0.327018E-06
  1122   0.163630E+04   0.195496E+02   0.171680E-03  -0.796582E+02   0.493399E-08  -0.585071E-06   0.320375E-06
  1123   0.163748E+04   0.193125E+02   0.171156E-03  -0.784518E+02   0.492439E-08  -0.582681E-06   0.313730E-06
  1124   0.163864E+04   0.190804E+02   0.170636E-03  -0.772315E+02   0.491482E-08  -0.579924E-06   0.307084E-06
  1125   0.163962E+04   0.188547E+02   0.170120E-03  -0.759976E+02   0.490526E-08  -0.576813E-06   0.300436E-06
  1126   0.164050E+04   0.186356E+02   0.169607E-03  -0.747523E+02   0.489573E-08  -0.573360E-06   0.293788E-06
  1127   0.164128E+04   0.184222E+02   0.169099E-03  -0.734950E+02   0.488622E-08  -0.569578E-06   0.287140E-06
  1128   0.164197E+04   0.182161E+02   0.168594E-03  -0.722275E+02   0.487673E-08  -0.565477E-06   0.280492E-06
  1129   0.164255E+04   0.180166E+02   0.168094E-03  -0.709483E+02   0.486727E-08  -0.561071E-06   0.273844E-06
  1130   0.164288E+04   0.178229E+02   0.167597E-03  -0.696598E+02   0.485783E-08  -0.556372E-06   0.267198E-06
  1131   0.164326E+04   0.176358E+02   0.167105E-03  -0.683630E+02   0.484841E-08  -0.551391E-06   0.260553E-06
  1132   0.164347E+04   0.174554E+02   0.166618E-03  -0.670564E+02   0.483901E-08  -0.546141E-06   0.253909E-06
  1133   0.164349E+04   0.172824E+02   0.166134E-03  -0.657425E+02   0.482964E-08  -0.540635E-06   0.247268E-06
  1134   0.164349E+04   0.171154E+02   0.165656E-03  -0.644207E+02   0.482029E-08  -0.534884E-06   0.240629E-06
  1135   0.164332E+04   0.169550E+02   0.165182E-03  -0.630918E+02   0.481096E-08  -0.528900E-06   0.233993E-06
  1136   0.164304E+04   0.168021E+02   0.164712E-03  -0.617583E+02   0.480165E-08  -0.522695E-06   0.227361E-06
  1137   0.164265E+04   0.166553E+02   0.164248E-03  -0.604173E+02   0.479237E-08  -0.516282E-06   0.220733E-06
  1138   0.164216E+04   0.165167E+02   0.163788E-03  -0.590726E+02   0.478310E-08  -0.509673E-06   0.214109E-06
  1139   0.164157E+04   0.163834E+02   0.163334E-03  -0.577222E+02   0.477386E-08  -0.502880E-06   0.207489E-06
  1140   0.164080E+04   0.162585E+02   0.162884E-03  -0.563692E+02   0.476465E-08  -0.495915E-06   0.200875E-06
  1141   0.163992E+04   0.161389E+02   0.162440E-03  -0.550123E+02   0.475545E-08  -0.488791E-06   0.194266E-06
  1142   0.163894E+04   0.160277E+02   0.162001E-03  -0.536531E+02   0.474628E-08  -0.481518E-06   0.187663E-06
  1143   0.163785E+04   0.159226E+02   0.161568E-03  -0.522924E+02   0.473712E-08  -0.474111E-06   0.181066E-06
  1144   0.163651E+04   0.158245E+02   0.161140E-03  -0.509305E+02   0.472800E-08  -0.466580E-06   0.174476E-06
  1145   0.163521E+04   0.157348E+02   0.160717E-03  -0.495675E+02   0.471889E-08  -0.458937E-06   0.167892E-06
  1146   0.163372E+04   0.156513E+02   0.160301E-03  -0.482042E+02   0.470980E-08  -0.451196E-06   0.161317E-06
  1147   0.163213E+04   0.155756E+02   0.159890E-03  -0.468417E+02   0.470073E-08  -0.443368E-06   0.154749E-06
  1148   0.163036E+04   0.155061E+02   0.159484E-03  -0.454799E+02   0.469169E-08  -0.435466E-06   0.148190E-06
  1149   0.162855E+04   0.154444E+02   0.159085E-03  -0.441205E+02   0.468267E-08  -0.427501E-06   0.141639E-06
  1150   0.162656E+04   0.153898E+02   0.158692E-03  -0.427630E+02   0.467367E-08  -0.419485E-06   0.135098E-06
  1151   0.162454E+04   0.153423E+02   0.158305E-03  -0.414082E+02   0.466469E-08  -0.411428E-06   0.128566E-06
  1152   0.162226E+04   0.153018E+02   0.157924E-03  -0.400571E+02   0.465573E-08  -0.403329E-06   0.122044E-06
  1153   0.162001E+04   0.152692E+02   0.157549E-03  -0.387104E+02   0.464679E-08  -0.395184E-06   0.115533E-06
  1154   0.161759E+04   0.152436E+02   0.157180E-03  -0.373669E+02   0.463788E-08  -0.386988E-06   0.109034E-06
  1155   0.161506E+04   0.152250E+02   0.156816E-03  -0.360289E+02   0.462898E-08  -0.378737E-06   0.102546E-06
  1156   0.161235E+04   0.152127E+02   0.156457E-03  -0.346973E+02   0.462011E-08  -0.370427E-06   0.960711E-07
  1157   0.160952E+04   0.152075E+02   0.156104E-03  -0.333708E+02   0.461126E-08  -0.362054E-06   0.896092E-07
  1158   0.160667E+04   0.152100E+02   0.155755E-03  -0.320517E+02   0.460243E-08  -0.353614E-06   0.831611E-07
  1159   0.160371E+04   0.152187E+02   0.155411E-03  -0.307393E+02   0.459362E-08  -0.345102E-06   0.767273E-07
  1160   0.160050E+04   0.152351E+02   0.155072E-03  -0.294362E+02   0.458483E-08  -0.336515E-06   0.703086E-07
  1161   0.159733E+04   0.152578E+02   0.154737E-03  -0.281402E+02   0.457606E-08  -0.327849E-06   0.639053E-07
  1162   0.159398E+04   0.152875E+02   0.154407E-03  -0.268536E+02   0.456731E-08  -0.319098E-06   0.575183E-07
  1163   0.159052E+04   0.153240E+02   0.154081E-03  -0.255766E+02   0.455858E-08  -0.310260E-06   0.511481E-07
  1164   0.158703E+04   0.153676E+02   0.153758E-03  -0.243093E+02   0.454987E-08  -0.301330E-06   0.447952E-07
  1165   0.158337E+04   0.154172E+02   0.153440E-03  -0.230519E+02   0.454119E-08  -0.292303E-06   0.384603E-07
  1166   0.157953E+04   0.154738E+02   0.153125E-03  -0.218060E+02   0.453252E-08  -0.283176E-06   0.321440E-07
  1167   0.157573E+04   0.155366E+02   0.152814E-03  -0.205718E+02   0.452387E-08  -0.273945E-06   0.258468E-07
  1168   0.157175E+04   0.156062E+02   0.152506E-03  -0.193486E+02   0.451525E-08  -0.264605E-06   0.195695E-07
  1169   0.156775E+04   0.156820E+02   0.152201E-03  -0.181395E+02   0.450664E-08  -0.255152E-06   0.133126E-07
  1170   0.156364E+04   0.157639E+02   0.151898E-03  -0.169417E+02   0.449806E-08  -0.245582E-06   0.707660E-08
  1171   0.155935E+04   0.158526E+02   0.151599E-03  -0.157583E+02   0.448950E-08  -0.235891E-06   0.862240E-09
  1172   0.155504E+04   0.159474E+02   0.151303E-03  -0.145888E+02   0.448095E-08  -0.226076E-06  -0.532992E-08
  1173   0.155063E+04   0.160483E+02   0.151008E-03  -0.134332E+02   0.447243E-08  -0.216130E-06  -0.114993E-07
  1174   0.154611E+04   0.161545E+02   0.150716E-03  -0.122928E+02   0.446392E-08  -0.206052E-06  -0.176452E-07
  1175   0.154149E+04   0.162668E+02   0.150427E-03  -0.111677E+02   0.445544E-08  -0.195836E-06  -0.237672E-07
  1176   0.153670E+04   0.163851E+02   0.150139E-03  -0.100587E+02   0.444697E-08  -0.185478E-06  -0.298646E-07
  1177   0.153196E+04   0.165103E+02   0.149852E-03  -0.896560E+01   0.443853E-08  -0.174974E-06  -0.359367E-07
  1178   0.152704E+04   0.166399E+02   0.149568E-03  -0.788912E+01   0.443010E-08  -0.164320E-06  -0.419830E-07
  1179   0.152217E+04   0.167770E+02   0.149285E-03  -0.682965E+01   0.442170E-08  -0.153512E-06  -0.480030E-07
  1180   0.151713E+04   0.169194E+02   0.149003E-03  -0.578763E+01   0.441331E-08  -0.142546E-06  -0.539959E-07
  1181   0.151206E+04   0.170663E+02   0.148722E-03  -0.476350E+01   0.440495E-08  -0.131418E-06  -0.599612E-07
  1182   0.150682E+04   0.172191E+02   0.148442E-03  -0.375768E+01   0.439660E-08  -0.120123E-06  -0.658983E-07
  1183   0.150156E+04   0.173772E+02   0.148163E-03  -0.277047E+01   0.438827E-08  -0.108657E-06  -0.718065E-07
  1184   0.149619E+04   0.175397E+02   0.147885E-03  -0.180239E+01   0.437997E-08  -0.970162E-07  -0.776854E-07
  1185   0.149081E+04   0.177090E+02   0.147607E-03  -0.853672E+00   0.437168E-08  -0.851966E-07  -0.835342E-07
  1186   0.148532E+04   0.178826E+02   0.147329E-03   0.751126E-01   0.436341E-08  -0.731939E-07  -0.893524E-07
  1187   0.147982E+04   0.180614E+02   0.147051E-03   0.983699E+00   0.435516E-08  -0.610039E-07  -0.951393E-07
  1188   0.147421E+04   0.182447E+02   0.146773E-03   0.187158E+01   0.434693E-08  -0.486226E-07  -0.100894E-06
  1189   0.146851E+04   0.184330E+02   0.146495E-03   0.273868E+01   0.433872E-08  -0.360457E-07  -0.106617E-06
  1190   0.146279E+04   0.186258E+02   0.146217E-03   0.358443E+01   0.433053E-08  -0.232692E-07  -0.112307E-06
  1191   0.145698E+04   0.188237E+02   0.145938E-03   0.440875E+01   0.432235E-08  -0.102889E-07  -0.117963E-06
  1192   0.145114E+04   0.190260E+02   0.145658E-03   0.521108E+01   0.431420E-08   0.289935E-08  -0.123585E-06
  1193   0.144520E+04   0.192326E+02   0.145377E-03   0.599125E+01   0.430607E-08   0.162997E-07  -0.129172E-06
  1194   0.143925E+04   0.194435E+02   0.145095E-03   0.674907E+01   0.429795E-08   0.299162E-07  -0.134723E-06
  1195   0.143328E+04   0.196588E+02   0.144812E-03   0.748410E+01   0.428985E-08   0.437531E-07  -0.140239E-06
  1196   0.142713E+04   0.198792E+02   0.144527E-03   0.819576E+01   0.428177E-08   0.578145E-07  -0.145717E-06
  1197   0.142105E+04   0.201023E+02   0.144241E-03   0.888419E+01   0.427371E-08   0.721045E-07  -0.151159E-06
  1198   0.141486E+04   0.203298E+02   0.143953E-03   0.954786E+01   0.426567E-08   0.866273E-07  -0.156563E-06
  1199   0.140866E+04   0.205608E+02   0.143663E-03   0.101889E+02   0.425765E-08   0.101387E-06  -0.161928E-06
  1200   0.140237E+04   0.207960E+02   0.143371E-03   0.108055E+02   0.424965E-08   0.116388E-06  -0.167254E-06
  1201   0.139614E+04   0.210341E+02   0.143077E-03   0.113969E+02   0.424166E-08   0.131632E-06  -0.172541E-06
  1202   0.138973E+04   0.212771E+02   0.142781E-03   0.119644E+02   0.423369E-08   0.147114E-06  -0.177787E-06
  1203   0.138339E+04   0.215228E+02   0.142482E-03   0.125068E+02   0.422574E-08   0.162827E-06  -0.182993E-06
  1204   0.137695E+04   0.217719E+02   0.142181E-03   0.130245E+02   0.421781E-08   0.178764E-06  -0.188159E-06
  1205   0.137050E+04   0.220229E+02   0.141878E-03   0.135170E+02   0.420990E-08   0.194918E-06  -0.193283E-06
  1206   0.136403E+04   0.222780E+02   0.141573E-03   0.139849E+02   0.420201E-08   0.211281E-06  -0.198366E-06
  1207   0.135763E+04   0.225357E+02   0.141266E-03   0.144267E+02   0.419413E-08   0.227847E-06  -0.203407E-06
  1208   0.135113E+04   0.227967E+02   0.140957E-03   0.148447E+02   0.418627E-08   0.244608E-06  -0.208406E-06
  1209   0.134455E+04   0.230594E+02   0.140646E-03   0.152373E+02   0.417843E-08   0.261558E-06  -0.213362E-06
  1210   0.133803E+04   0.233246E+02   0.140333E-03   0.156038E+02   0.417061E-08   0.278688E-06  -0.218275E-06
  1211   0.133142E+04   0.235930E+02   0.140018E-03   0.159449E+02   0.416281E-08   0.295993E-06  -0.223145E-06
  1212   0.132487E+04   0.238630E+02   0.139701E-03   0.162614E+02   0.415502E-08   0.313465E-06  -0.227972E-06
  1213   0.131824E+04   0.241347E+02   0.139383E-03   0.165532E+02   0.414725E-08   0.331097E-06  -0.232754E-06
  1214   0.131168E+04   0.244094E+02   0.139063E-03   0.168188E+02   0.413950E-08   0.348881E-06  -0.237492E-06
  1215   0.130510E+04   0.246850E+02   0.138741E-03   0.170591E+02   0.413177E-08   0.366811E-06  -0.242185E-06
  1216   0.129851E+04   0.249628E+02   0.138417E-03   0.172739E+02   0.412405E-08   0.384880E-06  -0.246833E-06
  1217   0.129177E+04   0.252422E+02   0.138092E-03   0.174640E+02   0.411635E-08   0.403080E-06  -0.251436E-06
  1218   0.128517E+04   0.255237E+02   0.137765E-03   0.176279E+02   0.410867E-08   0.421405E-06  -0.255993E-06
  1219   0.127849E+04   0.258052E+02   0.137437E-03   0.177678E+02   0.410101E-08   0.439846E-06  -0.260503E-06
  1220   0.127187E+04   0.260881E+02   0.137107E-03   0.178814E+02   0.409337E-08   0.458398E-06  -0.264967E-06
  1221   0.126525E+04   0.263716E+02   0.136775E-03   0.179704E+02   0.408574E-08   0.477053E-06  -0.269384E-06
  1222   0.125862E+04   0.266571E+02   0.136443E-03   0.180330E+02   0.407813E-08   0.495804E-06  -0.273754E-06
  1223   0.125199E+04   0.269432E+02   0.136108E-03   0.180724E+02   0.407054E-08   0.514643E-06  -0.278076E-06
  1224   0.124535E+04   0.272284E+02   0.135773E-03   0.180848E+02   0.406296E-08   0.533564E-06  -0.282350E-06
  1225   0.123878E+04   0.275155E+02   0.135436E-03   0.180723E+02   0.405540E-08   0.552560E-06  -0.286576E-06
  1226   0.123221E+04   0.278023E+02   0.135098E-03   0.180358E+02   0.404786E-08   0.571623E-06  -0.290753E-06
  1227   0.122571E+04   0.280896E+02   0.134759E-03   0.179737E+02   0.404034E-08   0.590747E-06  -0.294880E-06
  1228   0.121914E+04   0.283772E+02   0.134418E-03   0.178875E+02   0.403283E-08   0.609923E-06  -0.298959E-06
  1229   0.121264E+04   0.286644E+02   0.134077E-03   0.177757E+02   0.402534E-08   0.629146E-06  -0.302987E-06
  1230   0.120599E+04   0.289512E+02   0.133734E-03   0.176406E+02   0.401787E-08   0.648408E-06  -0.306965E-06
  1231   0.119948E+04   0.292383E+02   0.133390E-03   0.174806E+02   0.401041E-08   0.667702E-06  -0.310893E-06
  1232   0.119298E+04   0.295242E+02   0.133045E-03   0.172971E+02   0.400297E-08   0.687021E-06  -0.314770E-06
  1233   0.118663E+04   0.298110E+02   0.132699E-03   0.170881E+02   0.399555E-08   0.706357E-06  -0.318595E-06
  1234   0.118020E+04   0.300958E+02   0.132353E-03   0.168563E+02   0.398814E-08   0.725704E-06  -0.322369E-06
  1235   0.117408E+04   0.303807E+02   0.132005E-03   0.166004E+02   0.398075E-08   0.745054E-06  -0.326091E-06
  1236   0.116780E+04   0.306635E+02   0.131656E-03   0.163210E+02   0.397338E-08   0.764401E-06  -0.329760E-06
  1237   0.116153E+04   0.309457E+02   0.131307E-03   0.160174E+02   0.396602E-08   0.783737E-06  -0.333377E-06
  1238   0.115534E+04   0.312272E+02   0.130957E-03   0.156904E+02   0.395868E-08   0.803056E-06  -0.336940E-06
  1239   0.114916E+04   0.315064E+02   0.130606E-03   0.153398E+02   0.395136E-08   0.822349E-06  -0.340450E-06
  1240   0.114298E+04   0.317849E+02   0.130255E-03   0.149673E+02   0.394405E-08   0.841610E-06  -0.343906E-06
  1241   0.113695E+04   0.320611E+02   0.129902E-03   0.145712E+02   0.393676E-08   0.860832E-06  -0.347308E-06
  1242   0.113086E+04   0.323372E+02   0.129550E-03   0.141539E+02   0.392949E-08   0.880008E-06  -0.350655E-06
  1243   0.112484E+04   0.326095E+02   0.129196E-03   0.137120E+02   0.392223E-08   0.899131E-06  -0.353948E-06
  1244   0.111891E+04   0.328817E+02   0.128842E-03   0.132495E+02   0.391499E-08   0.918192E-06  -0.357185E-06
  1245   0.111306E+04   0.331514E+02   0.128488E-03   0.127645E+02   0.390777E-08   0.937187E-06  -0.360366E-06
  1246   0.110722E+04   0.334180E+02   0.128133E-03   0.122589E+02   0.390056E-08   0.956106E-06  -0.363491E-06
  1247   0.110139E+04   0.336828E+02   0.127778E-03   0.117311E+02   0.389336E-08   0.974944E-06  -0.366561E-06
  1248   0.109564E+04   0.339451E+02   0.127422E-03   0.111817E+02   0.388619E-08   0.993693E-06  -0.369573E-06
  1249   0.108998E+04   0.342063E+02   0.127066E-03   0.106115E+02   0.387903E-08   0.101235E-05  -0.372528E-06
  1250   0.108441E+04   0.344635E+02   0.126710E-03   0.100205E+02   0.387188E-08   0.103090E-05  -0.375425E-06
  1251   0.107884E+04   0.347173E+02   0.126353E-03   0.940879E+01   0.386475E-08   0.104934E-05  -0.378265E-06
  1252   0.107344E+04   0.349700E+02   0.125997E-03   0.877667E+01   0.385764E-08   0.106767E-05  -0.381047E-06
  1253   0.106797E+04   0.352186E+02   0.125640E-03   0.812493E+01   0.385054E-08   0.108589E-05  -0.383772E-06
  1254   0.106259E+04   0.354637E+02   0.125283E-03   0.745374E+01   0.384346E-08   0.110401E-05  -0.386440E-06
  1255   0.105730E+04   0.357068E+02   0.124926E-03   0.676335E+01   0.383639E-08   0.112203E-05  -0.389050E-06
  1256   0.105217E+04   0.359458E+02   0.124569E-03   0.605451E+01   0.382934E-08   0.113995E-05  -0.391604E-06
  1257   0.104705E+04   0.361820E+02   0.124213E-03   0.532734E+01   0.382231E-08   0.115776E-05  -0.394101E-06
  1258   0.104195E+04   0.364139E+02   0.123856E-03   0.458238E+01   0.381529E-08   0.117547E-05  -0.396542E-06
  1259   0.103694E+04   0.366431E+02   0.123500E-03   0.382000E+01   0.380828E-08   0.119309E-05  -0.398927E-06
  1260   0.103201E+04   0.368679E+02   0.123144E-03   0.304069E+01   0.380130E-08   0.121061E-05  -0.401256E-06
  1261   0.102717E+04   0.370899E+02   0.122789E-03   0.224476E+01   0.379432E-08   0.122804E-05  -0.403529E-06
  1262   0.102243E+04   0.373083E+02   0.122434E-03   0.143283E+01   0.378737E-08   0.124538E-05  -0.405746E-06
  1263   0.101777E+04   0.375224E+02   0.122079E-03   0.605014E+00   0.378042E-08   0.126263E-05  -0.407908E-06
  1264   0.101313E+04   0.377328E+02   0.121725E-03  -0.238284E+00   0.377350E-08   0.127978E-05  -0.410015E-06
  1265   0.100865E+04   0.379388E+02   0.121372E-03  -0.109644E+01   0.376658E-08   0.129685E-05  -0.412067E-06
  1266   0.100419E+04   0.381411E+02   0.121019E-03  -0.196890E+01   0.375969E-08   0.131384E-05  -0.414065E-06
  1267   0.999821E+03   0.383382E+02   0.120668E-03  -0.285556E+01   0.375281E-08   0.133074E-05  -0.416008E-06
  1268   0.995550E+03   0.385330E+02   0.120317E-03  -0.375594E+01   0.374594E-08   0.134756E-05  -0.417897E-06
  1269   0.991378E+03   0.387212E+02   0.119967E-03  -0.466911E+01   0.373909E-08   0.136429E-05  -0.419732E-06
  1270   0.987268E+03   0.389055E+02   0.119618E-03  -0.559587E+01   0.373225E-08   0.138095E-05  -0.421513E-06
  1271   0.983258E+03   0.390861E+02   0.119270E-03  -0.653447E+01   0.372543E-08   0.139753E-05  -0.423240E-06
  1272   0.979317E+03   0.392620E+02   0.118923E-03  -0.748481E+01   0.371862E-08   0.141404E-05  -0.424914E-06
  1273   0.975448E+03   0.394327E+02   0.118578E-03  -0.844677E+01   0.371183E-08   0.143047E-05  -0.426535E-06
  1274   0.971678E+03   0.395980E+02   0.118233E-03  -0.941951E+01   0.370506E-08   0.144682E-05  -0.428102E-06
  1275   0.967995E+03   0.397594E+02   0.117890E-03  -0.104022E+02   0.369829E-08   0.146311E-05  -0.429617E-06
  1276   0.964390E+03   0.399161E+02   0.117549E-03  -0.113954E+02   0.369155E-08   0.147933E-05  -0.431080E-06
  1277   0.960880E+03   0.400682E+02   0.117208E-03  -0.123976E+02   0.368481E-08   0.149548E-05  -0.432490E-06
  1278   0.957456E+03   0.402148E+02   0.116870E-03  -0.134095E+02   0.367810E-08   0.151157E-05  -0.433848E-06
  1279   0.954127E+03   0.403560E+02   0.116532E-03  -0.144293E+02   0.367139E-08   0.152759E-05  -0.435154E-06
