#    L    TT             EE             BB             TE          
   318   0.309044E+04   0.109818E+02   0.226376E-01   0.106167E+03
   319   0.306079E+04   0.111478E+02   0.227282E-01   0.105873E+03
   320   0.303128E+04   0.113138E+02   0.228182E-01   0.105554E+03
   321   0.300183E+04   0.114806E+02   0.229076E-01   0.105193E+03
   322   0.297251E+04   0.116459E+02   0.229966E-01   0.104799E+03
   323   0.294332E+04   0.118113E+02   0.230849E-01   0.104372E+03
   324   0.291427E+04   0.119775E+02   0.231728E-01   0.103904E+03
   325   0.288542E+04   0.121408E+02   0.232601E-01   0.103417E+03
   326   0.285662E+04   0.123056E+02   0.233469E-01   0.102882E+03
   327   0.282803E+04   0.124698E+02   0.234332E-01   0.102321E+03
   328   0.279964E+04   0.126326E+02   0.235190E-01   0.101734E+03
   329   0.277137E+04   0.127955E+02   0.236042E-01   0.101106E+03
   330   0.274331E+04   0.129570E+02   0.236890E-01   0.100444E+03
   331   0.271552E+04   0.131179E+02   0.237733E-01   0.997564E+02
   332   0.268784E+04   0.132790E+02   0.238571E-01   0.990421E+02
   333   0.266037E+04   0.134387E+02   0.239405E-01   0.982942E+02
   334   0.263317E+04   0.135978E+02   0.240234E-01   0.975126E+02
   335   0.260608E+04   0.137548E+02   0.241059E-01   0.966971E+02
   336   0.257926E+04   0.139112E+02   0.241880E-01   0.958553E+02
   337   0.255271E+04   0.140671E+02   0.242696E-01   0.949722E+02
   338   0.252635E+04   0.142209E+02   0.243508E-01   0.940702E+02
   339   0.250033E+04   0.143749E+02   0.244316E-01   0.931342E+02
   340   0.247450E+04   0.145269E+02   0.245121E-01   0.921791E+02
   341   0.244886E+04   0.146769E+02   0.245922E-01   0.911826E+02
   342   0.242355E+04   0.148270E+02   0.246719E-01   0.901595E+02
   343   0.239850E+04   0.149745E+02   0.247513E-01   0.891098E+02
   344   0.237378E+04   0.151207E+02   0.248304E-01   0.880335E+02
   345   0.234925E+04   0.152649E+02   0.249092E-01   0.869305E+02
   346   0.232505E+04   0.154086E+02   0.249877E-01   0.858082E+02
   347   0.230110E+04   0.155496E+02   0.250659E-01   0.846517E+02
   348   0.227749E+04   0.156887E+02   0.251438E-01   0.834684E+02
   349   0.225412E+04   0.158265E+02   0.252216E-01   0.822582E+02
   350   0.223109E+04   0.159617E+02   0.252990E-01   0.810287E+02
   351   0.220853E+04   0.160956E+02   0.253763E-01   0.797722E+02
   352   0.218607E+04   0.162277E+02   0.254534E-01   0.784887E+02
   353   0.216401E+04   0.163571E+02   0.255303E-01   0.771930E+02
   354   0.214220E+04   0.164846E+02   0.256070E-01   0.758627E+02
   355   0.212080E+04   0.166101E+02   0.256836E-01   0.745126E+02
   356   0.209972E+04   0.167338E+02   0.257600E-01   0.731500E+02
   357   0.207896E+04   0.168548E+02   0.258364E-01   0.717599E+02
   358   0.205861E+04   0.169724E+02   0.259126E-01   0.703572E+02
   359   0.203850E+04   0.170881E+02   0.259888E-01   0.689269E+02
   360   0.201880E+04   0.172020E+02   0.260649E-01   0.674801E+02
   361   0.199942E+04   0.173132E+02   0.261409E-01   0.660121E+02
   362   0.198044E+04   0.174217E+02   0.262169E-01   0.645259E+02
   363   0.196179E+04   0.175284E+02   0.262929E-01   0.630237E+02
   364   0.194354E+04   0.176310E+02   0.263688E-01   0.615015E+02
   365   0.192561E+04   0.177318E+02   0.264448E-01   0.599653E+02
   366   0.190809E+04   0.178299E+02   0.265208E-01   0.584120E+02
   367   0.189096E+04   0.179239E+02   0.265969E-01   0.568438E+02
   368   0.187409E+04   0.180161E+02   0.266730E-01   0.552620E+02
   369   0.185776E+04   0.181057E+02   0.267491E-01   0.536643E+02
   370   0.184176E+04   0.181919E+02   0.268254E-01   0.520559E+02
   371   0.182609E+04   0.182748E+02   0.269017E-01   0.504328E+02
   372   0.181082E+04   0.183552E+02   0.269782E-01   0.487996E+02
   373   0.179594E+04   0.184322E+02   0.270548E-01   0.471531E+02
   374   0.178147E+04   0.185066E+02   0.271315E-01   0.454969E+02
   375   0.176732E+04   0.185777E+02   0.272084E-01   0.438309E+02
   376   0.175365E+04   0.186463E+02   0.272855E-01   0.421552E+02
   377   0.174038E+04   0.187108E+02   0.273627E-01   0.404724E+02
   378   0.172743E+04   0.187721E+02   0.274401E-01   0.387797E+02
   379   0.171489E+04   0.188307E+02   0.275178E-01   0.370812E+02
   380   0.170282E+04   0.188868E+02   0.275956E-01   0.353748E+02
   381   0.169107E+04   0.189367E+02   0.276737E-01   0.336633E+02
   382   0.167965E+04   0.189855E+02   0.277521E-01   0.319473E+02
   383   0.166871E+04   0.190303E+02   0.278307E-01   0.302252E+02
   384   0.165824E+04   0.190711E+02   0.279095E-01   0.285008E+02
   385   0.164802E+04   0.191101E+02   0.279887E-01   0.267723E+02
   386   0.163828E+04   0.191451E+02   0.280682E-01   0.250420E+02
   387   0.162887E+04   0.191760E+02   0.281479E-01   0.233097E+02
   388   0.161985E+04   0.192038E+02   0.282280E-01   0.215768E+02
   389   0.161124E+04   0.192260E+02   0.283085E-01   0.198433E+02
   390   0.160303E+04   0.192480E+02   0.283892E-01   0.181112E+02
   391   0.159521E+04   0.192652E+02   0.284704E-01   0.163790E+02
   392   0.158773E+04   0.192807E+02   0.285519E-01   0.146495E+02
   393   0.158072E+04   0.192915E+02   0.286338E-01   0.129220E+02
   394   0.157404E+04   0.192991E+02   0.287162E-01   0.111985E+02
