#    L    TT             EE             BB             TE             PP             TP             EP          
  1006   0.130588E+04   0.559235E+02   0.167270E-03  -0.367124E+02   0.614102E-08   0.206218E-05   0.835529E-06
  1007   0.130374E+04   0.558219E+02   0.166940E-03  -0.385634E+02   0.612844E-08   0.201473E-05   0.834204E-06
  1008   0.130157E+04   0.557125E+02   0.166616E-03  -0.404025E+02   0.611589E-08   0.196807E-05   0.832853E-06
  1009   0.129983E+04   0.555953E+02   0.166297E-03  -0.422295E+02   0.610336E-08   0.192219E-05   0.831474E-06
  1010   0.129827E+04   0.554711E+02   0.165984E-03  -0.440436E+02   0.609087E-08   0.187706E-05   0.830065E-06
  1011   0.129684E+04   0.553398E+02   0.165676E-03  -0.458438E+02   0.607841E-08   0.183269E-05   0.828626E-06
  1012   0.129561E+04   0.552001E+02   0.165372E-03  -0.476315E+02   0.606599E-08   0.178904E-05   0.827154E-06
  1013   0.129457E+04   0.550542E+02   0.165073E-03  -0.494028E+02   0.605359E-08   0.174611E-05   0.825648E-06
  1014   0.129372E+04   0.548998E+02   0.164778E-03  -0.511597E+02   0.604122E-08   0.170387E-05   0.824107E-06
  1015   0.129292E+04   0.547391E+02   0.164487E-03  -0.528999E+02   0.602889E-08   0.166232E-05   0.822529E-06
  1016   0.129238E+04   0.545701E+02   0.164199E-03  -0.546240E+02   0.601658E-08   0.162143E-05   0.820912E-06
  1017   0.129204E+04   0.543948E+02   0.163916E-03  -0.563309E+02   0.600431E-08   0.158119E-05   0.819256E-06
  1018   0.129181E+04   0.542111E+02   0.163635E-03  -0.580200E+02   0.599206E-08   0.154159E-05   0.817558E-06
  1019   0.129171E+04   0.540220E+02   0.163357E-03  -0.596908E+02   0.597985E-08   0.150260E-05   0.815817E-06
  1020   0.129186E+04   0.538237E+02   0.163082E-03  -0.613427E+02   0.596767E-08   0.146422E-05   0.814032E-06
  1021   0.129214E+04   0.536193E+02   0.162809E-03  -0.629753E+02   0.595551E-08   0.142642E-05   0.812201E-06
  1022   0.129252E+04   0.534087E+02   0.162539E-03  -0.645879E+02   0.594339E-08   0.138919E-05   0.810322E-06
  1023   0.129310E+04   0.531905E+02   0.162270E-03  -0.661772E+02   0.593130E-08   0.135252E-05   0.808395E-06
  1024   0.129380E+04   0.529655E+02   0.162003E-03  -0.677468E+02   0.591923E-08   0.131639E-05   0.806417E-06
  1025   0.129460E+04   0.527351E+02   0.161737E-03  -0.692914E+02   0.590720E-08   0.128078E-05   0.804387E-06
  1026   0.129582E+04   0.524971E+02   0.161473E-03  -0.708152E+02   0.589520E-08   0.124567E-05   0.802304E-06
  1027   0.129693E+04   0.522545E+02   0.161209E-03  -0.723158E+02   0.588322E-08   0.121106E-05   0.800166E-06
  1028   0.129815E+04   0.520051E+02   0.160946E-03  -0.737917E+02   0.587128E-08   0.117692E-05   0.797971E-06
  1029   0.129956E+04   0.517489E+02   0.160683E-03  -0.752449E+02   0.585936E-08   0.114324E-05   0.795718E-06
  1030   0.130108E+04   0.514874E+02   0.160421E-03  -0.766729E+02   0.584748E-08   0.111001E-05   0.793406E-06
  1031   0.130257E+04   0.512198E+02   0.160158E-03  -0.780741E+02   0.583562E-08   0.107720E-05   0.791033E-06
  1032   0.130439E+04   0.509448E+02   0.159895E-03  -0.794537E+02   0.582380E-08   0.104480E-05   0.788598E-06
  1033   0.130624E+04   0.506652E+02   0.159631E-03  -0.808061E+02   0.581200E-08   0.101280E-05   0.786099E-06
  1034   0.130835E+04   0.503811E+02   0.159366E-03  -0.821313E+02   0.580023E-08   0.981177E-06   0.783534E-06
  1035   0.131050E+04   0.500903E+02   0.159100E-03  -0.834305E+02   0.578850E-08   0.949918E-06   0.780902E-06
  1036   0.131276E+04   0.497934E+02   0.158832E-03  -0.847030E+02   0.577679E-08   0.919008E-06   0.778201E-06
  1037   0.131513E+04   0.494921E+02   0.158563E-03  -0.859476E+02   0.576510E-08   0.888429E-06   0.775431E-06
  1038   0.131768E+04   0.491864E+02   0.158292E-03  -0.871644E+02   0.575345E-08   0.858167E-06   0.772589E-06
  1039   0.132034E+04   0.488747E+02   0.158018E-03  -0.883494E+02   0.574183E-08   0.828205E-06   0.769674E-06
  1040   0.132295E+04   0.485577E+02   0.157742E-03  -0.895076E+02   0.573024E-08   0.798526E-06   0.766685E-06
  1041   0.132583E+04   0.482372E+02   0.157464E-03  -0.906337E+02   0.571867E-08   0.769116E-06   0.763620E-06
  1042   0.132873E+04   0.479106E+02   0.157182E-03  -0.917320E+02   0.570713E-08   0.739959E-06   0.760477E-06
  1043   0.133174E+04   0.475797E+02   0.156897E-03  -0.927979E+02   0.569562E-08   0.711038E-06   0.757255E-06
  1044   0.133493E+04   0.472437E+02   0.156608E-03  -0.938349E+02   0.568414E-08   0.682338E-06   0.753953E-06
  1045   0.133808E+04   0.469054E+02   0.156316E-03  -0.948429E+02   0.567269E-08   0.653842E-06   0.750569E-06
  1046   0.134140E+04   0.465614E+02   0.156020E-03  -0.958142E+02   0.566127E-08   0.625535E-06   0.747101E-06
  1047   0.134483E+04   0.462129E+02   0.155719E-03  -0.967635E+02   0.564987E-08   0.597401E-06   0.743548E-06
  1048   0.134822E+04   0.458608E+02   0.155414E-03  -0.976760E+02   0.563850E-08   0.569424E-06   0.739909E-06
  1049   0.135178E+04   0.455052E+02   0.155104E-03  -0.985513E+02   0.562716E-08   0.541588E-06   0.736182E-06
  1050   0.135537E+04   0.451452E+02   0.154789E-03  -0.993967E+02   0.561585E-08   0.513877E-06   0.732365E-06
  1051   0.135907E+04   0.447816E+02   0.154469E-03  -0.100212E+03   0.560457E-08   0.486280E-06   0.728457E-06
  1052   0.136286E+04   0.444145E+02   0.154143E-03  -0.100990E+03   0.559331E-08   0.458803E-06   0.724461E-06
  1053   0.136661E+04   0.440439E+02   0.153813E-03  -0.101738E+03   0.558208E-08   0.431456E-06   0.720376E-06
  1054   0.137046E+04   0.436706E+02   0.153477E-03  -0.102456E+03   0.557088E-08   0.404251E-06   0.716205E-06
  1055   0.137433E+04   0.432946E+02   0.153137E-03  -0.103136E+03   0.555970E-08   0.377196E-06   0.711950E-06
  1056   0.137830E+04   0.429153E+02   0.152792E-03  -0.103787E+03   0.554856E-08   0.350305E-06   0.707611E-06
  1057   0.138237E+04   0.425333E+02   0.152442E-03  -0.104400E+03   0.553744E-08   0.323586E-06   0.703191E-06
  1058   0.138661E+04   0.421496E+02   0.152088E-03  -0.104983E+03   0.552634E-08   0.297051E-06   0.698692E-06
  1059   0.139079E+04   0.417626E+02   0.151730E-03  -0.105528E+03   0.551528E-08   0.270709E-06   0.694114E-06
  1060   0.139500E+04   0.413731E+02   0.151367E-03  -0.106044E+03   0.550424E-08   0.244573E-06   0.689459E-06
  1061   0.139922E+04   0.409826E+02   0.151001E-03  -0.106521E+03   0.549323E-08   0.218651E-06   0.684730E-06
  1062   0.140354E+04   0.405898E+02   0.150630E-03  -0.106969E+03   0.548224E-08   0.192956E-06   0.679927E-06
  1063   0.140773E+04   0.401953E+02   0.150256E-03  -0.107380E+03   0.547129E-08   0.167497E-06   0.675052E-06
  1064   0.141208E+04   0.397993E+02   0.149878E-03  -0.107767E+03   0.546036E-08   0.142285E-06   0.670107E-06
  1065   0.141645E+04   0.394010E+02   0.149497E-03  -0.108117E+03   0.544945E-08   0.117330E-06   0.665093E-06
  1066   0.142077E+04   0.390020E+02   0.149112E-03  -0.108430E+03   0.543858E-08   0.926440E-07   0.660012E-06
  1067   0.142524E+04   0.386022E+02   0.148724E-03  -0.108705E+03   0.542773E-08   0.682367E-07   0.654866E-06
  1068   0.142965E+04   0.382011E+02   0.148332E-03  -0.108950E+03   0.541690E-08   0.441189E-07   0.649656E-06
  1069   0.143408E+04   0.378000E+02   0.147938E-03  -0.109173E+03   0.540611E-08   0.203011E-07   0.644384E-06
  1070   0.143859E+04   0.373969E+02   0.147541E-03  -0.109358E+03   0.539534E-08  -0.320604E-08   0.639051E-06
  1071   0.144297E+04   0.369947E+02   0.147141E-03  -0.109505E+03   0.538459E-08  -0.263920E-07   0.633660E-06
  1072   0.144743E+04   0.365913E+02   0.146738E-03  -0.109615E+03   0.537387E-08  -0.492460E-07   0.628210E-06
  1073   0.145197E+04   0.361882E+02   0.146333E-03  -0.109694E+03   0.536318E-08  -0.717577E-07   0.622705E-06
  1074   0.145638E+04   0.357853E+02   0.145925E-03  -0.109744E+03   0.535252E-08  -0.939163E-07   0.617146E-06
  1075   0.146086E+04   0.353813E+02   0.145516E-03  -0.109763E+03   0.534187E-08  -0.115711E-06   0.611534E-06
  1076   0.146528E+04   0.349785E+02   0.145104E-03  -0.109745E+03   0.533126E-08  -0.137132E-06   0.605871E-06
  1077   0.146978E+04   0.345761E+02   0.144690E-03  -0.109705E+03   0.532067E-08  -0.158168E-06   0.600159E-06
  1078   0.147414E+04   0.341749E+02   0.144274E-03  -0.109611E+03   0.531011E-08  -0.178809E-06   0.594399E-06
  1079   0.147850E+04   0.337735E+02   0.143856E-03  -0.109503E+03   0.529957E-08  -0.199043E-06   0.588592E-06
  1080   0.148294E+04   0.333726E+02   0.143437E-03  -0.109364E+03   0.528906E-08  -0.218861E-06   0.582741E-06
  1081   0.148723E+04   0.329746E+02   0.143016E-03  -0.109188E+03   0.527858E-08  -0.238252E-06   0.576847E-06
  1082   0.149152E+04   0.325772E+02   0.142594E-03  -0.108982E+03   0.526812E-08  -0.257205E-06   0.570912E-06
  1083   0.149582E+04   0.321805E+02   0.142171E-03  -0.108745E+03   0.525769E-08  -0.275709E-06   0.564936E-06
  1084   0.150012E+04   0.317859E+02   0.141746E-03  -0.108479E+03   0.524728E-08  -0.293755E-06   0.558923E-06
  1085   0.150434E+04   0.313929E+02   0.141321E-03  -0.108175E+03   0.523689E-08  -0.311331E-06   0.552873E-06
  1086   0.150856E+04   0.310021E+02   0.140894E-03  -0.107855E+03   0.522654E-08  -0.328426E-06   0.546787E-06
  1087   0.151270E+04   0.306137E+02   0.140467E-03  -0.107483E+03   0.521620E-08  -0.345031E-06   0.540669E-06
  1088   0.151676E+04   0.302254E+02   0.140040E-03  -0.107096E+03   0.520590E-08  -0.361135E-06   0.534518E-06
  1089   0.152083E+04   0.298410E+02   0.139611E-03  -0.106671E+03   0.519561E-08  -0.376726E-06   0.528338E-06
  1090   0.152481E+04   0.294590E+02   0.139183E-03  -0.106231E+03   0.518536E-08  -0.391795E-06   0.522129E-06
  1091   0.152878E+04   0.290787E+02   0.138754E-03  -0.105745E+03   0.517512E-08  -0.406331E-06   0.515892E-06
  1092   0.153275E+04   0.287010E+02   0.138325E-03  -0.105237E+03   0.516492E-08  -0.420323E-06   0.509630E-06
  1093   0.153657E+04   0.283273E+02   0.137897E-03  -0.104699E+03   0.515473E-08  -0.433761E-06   0.503345E-06
  1094   0.154023E+04   0.279555E+02   0.137468E-03  -0.104138E+03   0.514457E-08  -0.446634E-06   0.497037E-06
  1095   0.154402E+04   0.275885E+02   0.137040E-03  -0.103555E+03   0.513444E-08  -0.458931E-06   0.490709E-06
  1096   0.154766E+04   0.272228E+02   0.136612E-03  -0.102933E+03   0.512433E-08  -0.470642E-06   0.484361E-06
  1097   0.155121E+04   0.268612E+02   0.136184E-03  -0.102282E+03   0.511425E-08  -0.481756E-06   0.477996E-06
  1098   0.155476E+04   0.265039E+02   0.135758E-03  -0.101607E+03   0.510419E-08  -0.492263E-06   0.471615E-06
  1099   0.155821E+04   0.261501E+02   0.135332E-03  -0.100910E+03   0.509415E-08  -0.502152E-06   0.465221E-06
  1100   0.156158E+04   0.258007E+02   0.134907E-03  -0.100183E+03   0.508414E-08  -0.511412E-06   0.458813E-06
  1101   0.156486E+04   0.254541E+02   0.134483E-03  -0.994305E+02   0.507415E-08  -0.520037E-06   0.452394E-06
  1102   0.156820E+04   0.251119E+02   0.134060E-03  -0.986511E+02   0.506419E-08  -0.528035E-06   0.445965E-06
  1103   0.157130E+04   0.247741E+02   0.133638E-03  -0.978476E+02   0.505425E-08  -0.535418E-06   0.439525E-06
  1104   0.157438E+04   0.244415E+02   0.133218E-03  -0.970188E+02   0.504433E-08  -0.542199E-06   0.433076E-06
  1105   0.157730E+04   0.241126E+02   0.132799E-03  -0.961670E+02   0.503444E-08  -0.548388E-06   0.426617E-06
  1106   0.158021E+04   0.237875E+02   0.132381E-03  -0.952909E+02   0.502458E-08  -0.553999E-06   0.420149E-06
  1107   0.158302E+04   0.234675E+02   0.131965E-03  -0.943921E+02   0.501473E-08  -0.559043E-06   0.413673E-06
  1108   0.158575E+04   0.231514E+02   0.131550E-03  -0.934715E+02   0.500491E-08  -0.563532E-06   0.407188E-06
  1109   0.158831E+04   0.228383E+02   0.131137E-03  -0.925284E+02   0.499512E-08  -0.567479E-06   0.400696E-06
  1110   0.159085E+04   0.225328E+02   0.130726E-03  -0.915645E+02   0.498534E-08  -0.570895E-06   0.394197E-06
  1111   0.159322E+04   0.222318E+02   0.130316E-03  -0.905792E+02   0.497560E-08  -0.573794E-06   0.387690E-06
  1112   0.159565E+04   0.219355E+02   0.129909E-03  -0.895748E+02   0.496587E-08  -0.576186E-06   0.381178E-06
  1113   0.159784E+04   0.216453E+02   0.129503E-03  -0.885493E+02   0.495617E-08  -0.578083E-06   0.374659E-06
  1114   0.159993E+04   0.213590E+02   0.129099E-03  -0.875058E+02   0.494649E-08  -0.579499E-06   0.368134E-06
  1115   0.160201E+04   0.210789E+02   0.128697E-03  -0.864444E+02   0.493683E-08  -0.580445E-06   0.361604E-06
  1116   0.160399E+04   0.208042E+02   0.128297E-03  -0.853645E+02   0.492720E-08  -0.580933E-06   0.355070E-06
  1117   0.160580E+04   0.205350E+02   0.127899E-03  -0.842678E+02   0.491759E-08  -0.580974E-06   0.348531E-06
  1118   0.160752E+04   0.202720E+02   0.127504E-03  -0.831528E+02   0.490801E-08  -0.580583E-06   0.341988E-06
  1119   0.160922E+04   0.200138E+02   0.127111E-03  -0.820227E+02   0.489845E-08  -0.579769E-06   0.335441E-06
  1120   0.161075E+04   0.197618E+02   0.126720E-03  -0.808769E+02   0.488891E-08  -0.578546E-06   0.328891E-06
  1121   0.161218E+04   0.195155E+02   0.126331E-03  -0.797148E+02   0.487939E-08  -0.576925E-06   0.322339E-06
  1122   0.161351E+04   0.192747E+02   0.125945E-03  -0.785394E+02   0.486990E-08  -0.574919E-06   0.315784E-06
  1123   0.161468E+04   0.190410E+02   0.125562E-03  -0.773503E+02   0.486043E-08  -0.572540E-06   0.309227E-06
  1124   0.161582E+04   0.188121E+02   0.125182E-03  -0.761475E+02   0.485098E-08  -0.569799E-06   0.302669E-06
  1125   0.161679E+04   0.185897E+02   0.124804E-03  -0.749311E+02   0.484155E-08  -0.566709E-06   0.296110E-06
  1126   0.161766E+04   0.183737E+02   0.124428E-03  -0.737036E+02   0.483215E-08  -0.563282E-06   0.289550E-06
  1127   0.161843E+04   0.181634E+02   0.124056E-03  -0.724643E+02   0.482277E-08  -0.559530E-06   0.282989E-06
  1128   0.161911E+04   0.179603E+02   0.123687E-03  -0.712148E+02   0.481341E-08  -0.555465E-06   0.276429E-06
  1129   0.161968E+04   0.177636E+02   0.123320E-03  -0.699538E+02   0.480408E-08  -0.551099E-06   0.269869E-06
  1130   0.162001E+04   0.175728E+02   0.122957E-03  -0.686838E+02   0.479477E-08  -0.546445E-06   0.263311E-06
  1131   0.162039E+04   0.173884E+02   0.122597E-03  -0.674054E+02   0.478547E-08  -0.541513E-06   0.256754E-06
  1132   0.162059E+04   0.172106E+02   0.122239E-03  -0.661175E+02   0.477621E-08  -0.536317E-06   0.250198E-06
  1133   0.162062E+04   0.170402E+02   0.121886E-03  -0.648223E+02   0.476696E-08  -0.530869E-06   0.243645E-06
  1134   0.162062E+04   0.168755E+02   0.121535E-03  -0.635193E+02   0.475774E-08  -0.525180E-06   0.237094E-06
  1135   0.162045E+04   0.167175E+02   0.121188E-03  -0.622093E+02   0.474853E-08  -0.519262E-06   0.230547E-06
  1136   0.162017E+04   0.165669E+02   0.120845E-03  -0.608947E+02   0.473935E-08  -0.513128E-06   0.224003E-06
  1137   0.161979E+04   0.164222E+02   0.120505E-03  -0.595727E+02   0.473020E-08  -0.506790E-06   0.217462E-06
  1138   0.161931E+04   0.162857E+02   0.120168E-03  -0.582472E+02   0.472106E-08  -0.500260E-06   0.210926E-06
  1139   0.161873E+04   0.161544E+02   0.119835E-03  -0.569160E+02   0.471195E-08  -0.493550E-06   0.204395E-06
  1140   0.161797E+04   0.160313E+02   0.119506E-03  -0.555822E+02   0.470285E-08  -0.486671E-06   0.197869E-06
  1141   0.161710E+04   0.159135E+02   0.119181E-03  -0.542445E+02   0.469378E-08  -0.479637E-06   0.191348E-06
  1142   0.161614E+04   0.158039E+02   0.118860E-03  -0.529045E+02   0.468473E-08  -0.472459E-06   0.184834E-06
  1143   0.161507E+04   0.157004E+02   0.118542E-03  -0.515632E+02   0.467571E-08  -0.465149E-06   0.178325E-06
  1144   0.161374E+04   0.156037E+02   0.118229E-03  -0.502206E+02   0.466670E-08  -0.457720E-06   0.171824E-06
  1145   0.161246E+04   0.155153E+02   0.117920E-03  -0.488769E+02   0.465771E-08  -0.450182E-06   0.165330E-06
  1146   0.161100E+04   0.154331E+02   0.117615E-03  -0.475329E+02   0.464875E-08  -0.442550E-06   0.158843E-06
  1147   0.160943E+04   0.153585E+02   0.117314E-03  -0.461896E+02   0.463981E-08  -0.434834E-06   0.152364E-06
  1148   0.160768E+04   0.152901E+02   0.117017E-03  -0.448470E+02   0.463089E-08  -0.427046E-06   0.145894E-06
  1149   0.160590E+04   0.152293E+02   0.116725E-03  -0.435069E+02   0.462199E-08  -0.419199E-06   0.139432E-06
  1150   0.160394E+04   0.151755E+02   0.116437E-03  -0.421685E+02   0.461311E-08  -0.411305E-06   0.132980E-06
  1151   0.160195E+04   0.151287E+02   0.116154E-03  -0.408329E+02   0.460425E-08  -0.403373E-06   0.126537E-06
  1152   0.159970E+04   0.150888E+02   0.115875E-03  -0.395008E+02   0.459542E-08  -0.395402E-06   0.120105E-06
  1153   0.159749E+04   0.150567E+02   0.115600E-03  -0.381731E+02   0.458660E-08  -0.387387E-06   0.113684E-06
  1154   0.159510E+04   0.150315E+02   0.115330E-03  -0.368485E+02   0.457781E-08  -0.379325E-06   0.107274E-06
  1155   0.159261E+04   0.150132E+02   0.115063E-03  -0.355293E+02   0.456903E-08  -0.371211E-06   0.100876E-06
  1156   0.158994E+04   0.150011E+02   0.114800E-03  -0.342165E+02   0.456028E-08  -0.363040E-06   0.944904E-07
  1157   0.158716E+04   0.149959E+02   0.114542E-03  -0.329086E+02   0.455155E-08  -0.354810E-06   0.881182E-07
  1158   0.158435E+04   0.149984E+02   0.114286E-03  -0.316080E+02   0.454283E-08  -0.346515E-06   0.817598E-07
  1159   0.158143E+04   0.150070E+02   0.114035E-03  -0.303141E+02   0.453414E-08  -0.338151E-06   0.754158E-07
  1160   0.157826E+04   0.150232E+02   0.113786E-03  -0.290293E+02   0.452547E-08  -0.329715E-06   0.690867E-07
  1161   0.157514E+04   0.150456E+02   0.113541E-03  -0.277515E+02   0.451682E-08  -0.321201E-06   0.627732E-07
  1162   0.157184E+04   0.150748E+02   0.113299E-03  -0.264830E+02   0.450819E-08  -0.312607E-06   0.564758E-07
  1163   0.156843E+04   0.151109E+02   0.113060E-03  -0.252239E+02   0.449958E-08  -0.303927E-06   0.501952E-07
  1164   0.156500E+04   0.151538E+02   0.112824E-03  -0.239745E+02   0.449099E-08  -0.295158E-06   0.439319E-07
  1165   0.156139E+04   0.152028E+02   0.112591E-03  -0.227348E+02   0.448243E-08  -0.286295E-06   0.376865E-07
  1166   0.155760E+04   0.152586E+02   0.112361E-03  -0.215065E+02   0.447388E-08  -0.277334E-06   0.314595E-07
  1167   0.155386E+04   0.153205E+02   0.112133E-03  -0.202896E+02   0.446535E-08  -0.268271E-06   0.252517E-07
  1168   0.154994E+04   0.153892E+02   0.111907E-03  -0.190836E+02   0.445684E-08  -0.259102E-06   0.190635E-07
  1169   0.154599E+04   0.154639E+02   0.111684E-03  -0.178915E+02   0.444835E-08  -0.249822E-06   0.128956E-07
  1170   0.154195E+04   0.155446E+02   0.111462E-03  -0.167106E+02   0.443988E-08  -0.240428E-06   0.674857E-08
  1171   0.153772E+04   0.156321E+02   0.111243E-03  -0.155440E+02   0.443143E-08  -0.230915E-06   0.622946E-09
  1172   0.153347E+04   0.157256E+02   0.111026E-03  -0.143909E+02   0.442301E-08  -0.221279E-06  -0.548065E-08
  1173   0.152913E+04   0.158251E+02   0.110810E-03  -0.132517E+02   0.441460E-08  -0.211516E-06  -0.115616E-07
  1174   0.152468E+04   0.159298E+02   0.110597E-03  -0.121274E+02   0.440621E-08  -0.201622E-06  -0.176194E-07
  1175   0.152013E+04   0.160405E+02   0.110384E-03  -0.110182E+02   0.439784E-08  -0.191592E-06  -0.236534E-07
  1176   0.151540E+04   0.161572E+02   0.110173E-03  -0.992489E+01   0.438949E-08  -0.181422E-06  -0.296630E-07
  1177   0.151073E+04   0.162806E+02   0.109964E-03  -0.884724E+01   0.438116E-08  -0.171109E-06  -0.356477E-07
  1178   0.150588E+04   0.164084E+02   0.109756E-03  -0.778601E+01   0.437285E-08  -0.160647E-06  -0.416068E-07
  1179   0.150108E+04   0.165437E+02   0.109548E-03  -0.674157E+01   0.436455E-08  -0.150033E-06  -0.475397E-07
  1180   0.149611E+04   0.166841E+02   0.109342E-03  -0.571433E+01   0.435628E-08  -0.139263E-06  -0.534460E-07
  1181   0.149112E+04   0.168290E+02   0.109136E-03  -0.470473E+01   0.434803E-08  -0.128332E-06  -0.593249E-07
  1182   0.148595E+04   0.169797E+02   0.108931E-03  -0.371320E+01   0.433980E-08  -0.117237E-06  -0.651759E-07
  1183   0.148076E+04   0.171356E+02   0.108727E-03  -0.274002E+01   0.433158E-08  -0.105972E-06  -0.709984E-07
  1184   0.147548E+04   0.172959E+02   0.108523E-03  -0.178571E+01   0.432339E-08  -0.945346E-07  -0.767918E-07
  1185   0.147017E+04   0.174628E+02   0.108319E-03  -0.850483E+00   0.431521E-08  -0.829196E-07  -0.825555E-07
  1186   0.146476E+04   0.176340E+02   0.108116E-03   0.650803E-01   0.430705E-08  -0.711231E-07  -0.882890E-07
  1187   0.145934E+04   0.178104E+02   0.107912E-03   0.960728E+00   0.429892E-08  -0.591409E-07  -0.939916E-07
  1188   0.145381E+04   0.179911E+02   0.107709E-03   0.183595E+01   0.429080E-08  -0.469689E-07  -0.996628E-07
  1189   0.144819E+04   0.181769E+02   0.107505E-03   0.269070E+01   0.428270E-08  -0.346027E-07  -0.105302E-06
  1190   0.144256E+04   0.183670E+02   0.107301E-03   0.352440E+01   0.427462E-08  -0.220384E-07  -0.110908E-06
  1191   0.143682E+04   0.185622E+02   0.107097E-03   0.433698E+01   0.426655E-08  -0.927160E-08  -0.116482E-06
  1192   0.143107E+04   0.187616E+02   0.106892E-03   0.512787E+01   0.425851E-08   0.370177E-08  -0.122021E-06
  1193   0.142522E+04   0.189654E+02   0.106686E-03   0.589693E+01   0.425049E-08   0.168859E-07  -0.127526E-06
  1194   0.141935E+04   0.191734E+02   0.106480E-03   0.664397E+01   0.424248E-08   0.302850E-07  -0.132997E-06
  1195   0.141346E+04   0.193858E+02   0.106272E-03   0.736854E+01   0.423449E-08   0.439033E-07  -0.138431E-06
  1196   0.140740E+04   0.196031E+02   0.106064E-03   0.807008E+01   0.422652E-08   0.577449E-07  -0.143830E-06
  1197   0.140140E+04   0.198232E+02   0.105854E-03   0.874875E+01   0.421857E-08   0.718139E-07  -0.149192E-06
  1198   0.139531E+04   0.200475E+02   0.105643E-03   0.940301E+01   0.421064E-08   0.861147E-07  -0.154516E-06
  1199   0.138920E+04   0.202753E+02   0.105431E-03   0.100349E+02   0.420272E-08   0.100651E-06  -0.159802E-06
  1200   0.138299E+04   0.205073E+02   0.105217E-03   0.106429E+02   0.419483E-08   0.115428E-06  -0.165051E-06
  1201   0.137685E+04   0.207420E+02   0.105001E-03   0.112259E+02   0.418695E-08   0.130447E-06  -0.170259E-06
  1202   0.137053E+04   0.209817E+02   0.104784E-03   0.117856E+02   0.417909E-08   0.145703E-06  -0.175429E-06
  1203   0.136428E+04   0.212240E+02   0.104565E-03   0.123203E+02   0.417125E-08   0.161190E-06  -0.180559E-06
  1204   0.135793E+04   0.214697E+02   0.104345E-03   0.128308E+02   0.416342E-08   0.176899E-06  -0.185648E-06
  1205   0.135157E+04   0.217172E+02   0.104123E-03   0.133165E+02   0.415562E-08   0.192824E-06  -0.190697E-06
  1206   0.134520E+04   0.219688E+02   0.103899E-03   0.137779E+02   0.414783E-08   0.208958E-06  -0.195706E-06
  1207   0.133888E+04   0.222229E+02   0.103674E-03   0.142135E+02   0.414006E-08   0.225294E-06  -0.200672E-06
  1208   0.133248E+04   0.224802E+02   0.103448E-03   0.146257E+02   0.413231E-08   0.241824E-06  -0.205598E-06
  1209   0.132599E+04   0.227393E+02   0.103220E-03   0.150129E+02   0.412457E-08   0.258542E-06  -0.210481E-06
  1210   0.131956E+04   0.230008E+02   0.102991E-03   0.153744E+02   0.411686E-08   0.275440E-06  -0.215322E-06
  1211   0.131305E+04   0.232654E+02   0.102760E-03   0.157108E+02   0.410916E-08   0.292512E-06  -0.220121E-06
  1212   0.130660E+04   0.235317E+02   0.102528E-03   0.160230E+02   0.410148E-08   0.309750E-06  -0.224876E-06
  1213   0.130006E+04   0.237996E+02   0.102295E-03   0.163108E+02   0.409381E-08   0.327148E-06  -0.229589E-06
  1214   0.129359E+04   0.240705E+02   0.102060E-03   0.165729E+02   0.408617E-08   0.344698E-06  -0.234257E-06
  1215   0.128710E+04   0.243423E+02   0.101824E-03   0.168098E+02   0.407854E-08   0.362392E-06  -0.238881E-06
  1216   0.128061E+04   0.246162E+02   0.101587E-03   0.170217E+02   0.407093E-08   0.380225E-06  -0.243461E-06
  1217   0.127396E+04   0.248917E+02   0.101349E-03   0.172092E+02   0.406333E-08   0.398189E-06  -0.247997E-06
  1218   0.126746E+04   0.251693E+02   0.101110E-03   0.173709E+02   0.405575E-08   0.416276E-06  -0.252487E-06
  1219   0.126087E+04   0.254469E+02   0.100869E-03   0.175089E+02   0.404820E-08   0.434481E-06  -0.256931E-06
  1220   0.125434E+04   0.257258E+02   0.100627E-03   0.176210E+02   0.404065E-08   0.452795E-06  -0.261330E-06
  1221   0.124781E+04   0.260054E+02   0.100385E-03   0.177088E+02   0.403313E-08   0.471211E-06  -0.265682E-06
  1222   0.124128E+04   0.262869E+02   0.100141E-03   0.177706E+02   0.402562E-08   0.489723E-06  -0.269988E-06
  1223   0.123474E+04   0.265691E+02   0.998959E-04   0.178095E+02   0.401813E-08   0.508324E-06  -0.274247E-06
  1224   0.122820E+04   0.268502E+02   0.996501E-04   0.178216E+02   0.401066E-08   0.527006E-06  -0.278459E-06
  1225   0.122172E+04   0.271334E+02   0.994033E-04   0.178094E+02   0.400320E-08   0.545762E-06  -0.282623E-06
  1226   0.121525E+04   0.274162E+02   0.991556E-04   0.177734E+02   0.399576E-08   0.564585E-06  -0.286739E-06
  1227   0.120884E+04   0.276994E+02   0.989070E-04   0.177121E+02   0.398834E-08   0.583469E-06  -0.290807E-06
  1228   0.120236E+04   0.279831E+02   0.986576E-04   0.176271E+02   0.398093E-08   0.602406E-06  -0.294826E-06
  1229   0.119595E+04   0.282663E+02   0.984073E-04   0.175168E+02   0.397354E-08   0.621388E-06  -0.298796E-06
  1230   0.118939E+04   0.285491E+02   0.981562E-04   0.173835E+02   0.396617E-08   0.640409E-06  -0.302717E-06
  1231   0.118298E+04   0.288322E+02   0.979043E-04   0.172257E+02   0.395881E-08   0.659463E-06  -0.306588E-06
