#    L    TT             EE             TE             PP             TP          
  1103   0.159350E+04   0.251282E+02  -0.992482E+02   0.238667E+06  -0.931758E+01
  1104   0.159663E+04   0.247908E+02  -0.984074E+02   0.238199E+06  -0.943523E+01
  1105   0.159959E+04   0.244571E+02  -0.975432E+02   0.237732E+06  -0.954267E+01
  1106   0.160253E+04   0.241273E+02  -0.966544E+02   0.237266E+06  -0.964010E+01
  1107   0.160539E+04   0.238027E+02  -0.957426E+02   0.236801E+06  -0.972773E+01
  1108   0.160815E+04   0.234820E+02  -0.948086E+02   0.236337E+06  -0.980577E+01
  1109   0.161074E+04   0.231645E+02  -0.938518E+02   0.235875E+06  -0.987443E+01
  1110   0.161332E+04   0.228545E+02  -0.928739E+02   0.235414E+06  -0.993391E+01
  1111   0.161572E+04   0.225492E+02  -0.918743E+02   0.234953E+06  -0.998443E+01
  1112   0.161818E+04   0.222486E+02  -0.908553E+02   0.234494E+06  -0.100262E+02
  1113   0.162040E+04   0.219542E+02  -0.898150E+02   0.234036E+06  -0.100594E+02
  1114   0.162253E+04   0.216638E+02  -0.887563E+02   0.233579E+06  -0.100843E+02
  1115   0.162463E+04   0.213796E+02  -0.876795E+02   0.233123E+06  -0.101010E+02
  1116   0.162664E+04   0.211010E+02  -0.865839E+02   0.232669E+06  -0.101098E+02
  1117   0.162847E+04   0.208279E+02  -0.854712E+02   0.232215E+06  -0.101109E+02
  1118   0.163022E+04   0.205611E+02  -0.843400E+02   0.231762E+06  -0.101044E+02
  1119   0.163194E+04   0.202991E+02  -0.831935E+02   0.231311E+06  -0.100907E+02
  1120   0.163348E+04   0.200436E+02  -0.820311E+02   0.230860E+06  -0.100698E+02
  1121   0.163493E+04   0.197936E+02  -0.808521E+02   0.230411E+06  -0.100421E+02
  1122   0.163628E+04   0.195493E+02  -0.796597E+02   0.229963E+06  -0.100077E+02
  1123   0.163746E+04   0.193122E+02  -0.784533E+02   0.229516E+06  -0.996684E+01
  1124   0.163862E+04   0.190801E+02  -0.772331E+02   0.229070E+06  -0.991970E+01
  1125   0.163960E+04   0.188544E+02  -0.759991E+02   0.228625E+06  -0.986649E+01
  1126   0.164049E+04   0.186353E+02  -0.747538E+02   0.228181E+06  -0.980744E+01
  1127   0.164127E+04   0.184219E+02  -0.734966E+02   0.227738E+06  -0.974275E+01
  1128   0.164195E+04   0.182158E+02  -0.722290E+02   0.227296E+06  -0.967262E+01
  1129   0.164253E+04   0.180163E+02  -0.709498E+02   0.226855E+06  -0.959727E+01
  1130   0.164287E+04   0.178226E+02  -0.696613E+02   0.226416E+06  -0.951690E+01
  1131   0.164325E+04   0.176356E+02  -0.683645E+02   0.225977E+06  -0.943171E+01
  1132   0.164345E+04   0.174551E+02  -0.670580E+02   0.225539E+06  -0.934193E+01
  1133   0.164348E+04   0.172821E+02  -0.657441E+02   0.225103E+06  -0.924774E+01
  1134   0.164348E+04   0.171151E+02  -0.644222E+02   0.224667E+06  -0.914938E+01
  1135   0.164330E+04   0.169547E+02  -0.630934E+02   0.224233E+06  -0.904703E+01
  1136   0.164302E+04   0.168019E+02  -0.617598E+02   0.223800E+06  -0.894091E+01
  1137   0.164264E+04   0.166550E+02  -0.604188E+02   0.223367E+06  -0.883122E+01
  1138   0.164215E+04   0.165164E+02  -0.590741E+02   0.222936E+06  -0.871818E+01
  1139   0.164156E+04   0.163832E+02  -0.577237E+02   0.222506E+06  -0.860200E+01
  1140   0.164078E+04   0.162582E+02  -0.563707E+02   0.222076E+06  -0.848287E+01
  1141   0.163991E+04   0.161387E+02  -0.550138E+02   0.221648E+06  -0.836101E+01
  1142   0.163892E+04   0.160274E+02  -0.536545E+02   0.221221E+06  -0.823662E+01
  1143   0.163784E+04   0.159224E+02  -0.522939E+02   0.220795E+06  -0.810992E+01
  1144   0.163649E+04   0.158242E+02  -0.509320E+02   0.220369E+06  -0.798110E+01
  1145   0.163519E+04   0.157345E+02  -0.495690E+02   0.219945E+06  -0.785039E+01
  1146   0.163371E+04   0.156511E+02  -0.482057E+02   0.219522E+06  -0.771798E+01
  1147   0.163212E+04   0.155753E+02  -0.468431E+02   0.219100E+06  -0.758409E+01
  1148   0.163034E+04   0.155059E+02  -0.454813E+02   0.218679E+06  -0.744892E+01
  1149   0.162854E+04   0.154442E+02  -0.441219E+02   0.218258E+06  -0.731268E+01
  1150   0.162655E+04   0.153896E+02  -0.427644E+02   0.217839E+06  -0.717557E+01
  1151   0.162452E+04   0.153420E+02  -0.414097E+02   0.217421E+06  -0.703777E+01
  1152   0.162224E+04   0.153016E+02  -0.400585E+02   0.217004E+06  -0.689924E+01
  1153   0.162000E+04   0.152689E+02  -0.387118E+02   0.216587E+06  -0.675991E+01
  1154   0.161758E+04   0.152433E+02  -0.373683E+02   0.216172E+06  -0.661972E+01
  1155   0.161504E+04   0.152248E+02  -0.360303E+02   0.215758E+06  -0.647859E+01
  1156   0.161233E+04   0.152125E+02  -0.346987E+02   0.215345E+06  -0.633645E+01
  1157   0.160951E+04   0.152072E+02  -0.333721E+02   0.214932E+06  -0.619323E+01
  1158   0.160666E+04   0.152097E+02  -0.320530E+02   0.214521E+06  -0.604886E+01
  1159   0.160370E+04   0.152185E+02  -0.307407E+02   0.214111E+06  -0.590327E+01
  1160   0.160048E+04   0.152349E+02  -0.294375E+02   0.213701E+06  -0.575639E+01
  1161   0.159731E+04   0.152576E+02  -0.281415E+02   0.213293E+06  -0.560814E+01
  1162   0.159396E+04   0.152872E+02  -0.268549E+02   0.212885E+06  -0.545846E+01
  1163   0.159051E+04   0.153238E+02  -0.255779E+02   0.212479E+06  -0.530728E+01
  1164   0.158702E+04   0.153673E+02  -0.243106E+02   0.212073E+06  -0.515453E+01
  1165   0.158336E+04   0.154170E+02  -0.230532E+02   0.211669E+06  -0.500012E+01
  1166   0.157951E+04   0.154736E+02  -0.218073E+02   0.211265E+06  -0.484400E+01
  1167   0.157571E+04   0.155364E+02  -0.205730E+02   0.210863E+06  -0.468610E+01
  1168   0.157174E+04   0.156060E+02  -0.193498E+02   0.210461E+06  -0.452633E+01
  1169   0.156773E+04   0.156818E+02  -0.181407E+02   0.210060E+06  -0.436464E+01
  1170   0.156362E+04   0.157637E+02  -0.169429E+02   0.209660E+06  -0.420094E+01
  1171   0.155934E+04   0.158524E+02  -0.157596E+02   0.209261E+06  -0.403518E+01
  1172   0.155503E+04   0.159472E+02  -0.145900E+02   0.208863E+06  -0.386727E+01
  1173   0.155061E+04   0.160481E+02  -0.134344E+02   0.208466E+06  -0.369715E+01
  1174   0.154610E+04   0.161543E+02  -0.122940E+02   0.208070E+06  -0.352475E+01
  1175   0.154148E+04   0.162666E+02  -0.111689E+02   0.207675E+06  -0.335000E+01
  1176   0.153669E+04   0.163849E+02  -0.100599E+02   0.207281E+06  -0.317282E+01
  1177   0.153195E+04   0.165100E+02  -0.896676E+01   0.206888E+06  -0.299314E+01
  1178   0.152703E+04   0.166397E+02  -0.789028E+01   0.206495E+06  -0.281090E+01
  1179   0.152216E+04   0.167768E+02  -0.683080E+01   0.206104E+06  -0.262602E+01
  1180   0.151712E+04   0.169192E+02  -0.578878E+01   0.205713E+06  -0.243843E+01
  1181   0.151205E+04   0.170661E+02  -0.476463E+01   0.205323E+06  -0.224807E+01
  1182   0.150681E+04   0.172189E+02  -0.375880E+01   0.204935E+06  -0.205485E+01
  1183   0.150154E+04   0.173770E+02  -0.277158E+01   0.204547E+06  -0.185872E+01
  1184   0.149618E+04   0.175395E+02  -0.180350E+01   0.204160E+06  -0.165959E+01
  1185   0.149080E+04   0.177087E+02  -0.854772E+00   0.203774E+06  -0.145740E+01
  1186   0.148531E+04   0.178824E+02   0.740211E-01   0.203389E+06  -0.125208E+01
  1187   0.147981E+04   0.180612E+02   0.982615E+00   0.203005E+06  -0.104356E+01
  1188   0.147420E+04   0.182445E+02   0.187050E+01   0.202621E+06  -0.831757E+00
  1189   0.146850E+04   0.184328E+02   0.273761E+01   0.202239E+06  -0.616613E+00
  1190   0.146278E+04   0.186256E+02   0.358337E+01   0.201857E+06  -0.398053E+00
  1191   0.145696E+04   0.188235E+02   0.440770E+01   0.201476E+06  -0.176007E+00
  1192   0.145113E+04   0.190258E+02   0.521003E+01   0.201097E+06   0.495977E-01
  1193   0.144519E+04   0.192324E+02   0.599021E+01   0.200718E+06   0.278830E+00
  1194   0.143924E+04   0.194433E+02   0.674804E+01   0.200340E+06   0.511762E+00
  1195   0.143326E+04   0.196586E+02   0.748307E+01   0.199963E+06   0.748463E+00
  1196   0.142712E+04   0.198790E+02   0.819473E+01   0.199586E+06   0.989006E+00
  1197   0.142103E+04   0.201021E+02   0.888317E+01   0.199211E+06   0.123346E+01
  1198   0.141485E+04   0.203296E+02   0.954685E+01   0.198836E+06   0.148190E+01
  1199   0.140865E+04   0.205606E+02   0.101878E+02   0.198463E+06   0.173439E+01
  1200   0.140236E+04   0.207958E+02   0.108045E+02   0.198090E+06   0.199100E+01
  1201   0.139612E+04   0.210339E+02   0.113959E+02   0.197718E+06   0.225177E+01
  1202   0.138972E+04   0.212769E+02   0.119635E+02   0.197347E+06   0.251662E+01
  1203   0.138338E+04   0.215226E+02   0.125058E+02   0.196976E+06   0.278543E+01
  1204   0.137694E+04   0.217717E+02   0.130235E+02   0.196607E+06   0.305806E+01
  1205   0.137049E+04   0.220227E+02   0.135160E+02   0.196239E+06   0.333440E+01
  1206   0.136402E+04   0.222778E+02   0.139839E+02   0.195871E+06   0.361432E+01
  1207   0.135762E+04   0.225355E+02   0.144257E+02   0.195504E+06   0.389771E+01
  1208   0.135112E+04   0.227965E+02   0.148437E+02   0.195138E+06   0.418445E+01
  1209   0.134454E+04   0.230592E+02   0.152363E+02   0.194773E+06   0.447440E+01
  1210   0.133802E+04   0.233244E+02   0.156028E+02   0.194408E+06   0.476746E+01
  1211   0.133141E+04   0.235928E+02   0.159439E+02   0.194045E+06   0.506350E+01
  1212   0.132486E+04   0.238628E+02   0.162604E+02   0.193682E+06   0.536239E+01
  1213   0.131823E+04   0.241345E+02   0.165522E+02   0.193320E+06   0.566402E+01
  1214   0.131167E+04   0.244092E+02   0.168179E+02   0.192959E+06   0.596826E+01
  1215   0.130509E+04   0.246848E+02   0.170581E+02   0.192599E+06   0.627499E+01
  1216   0.129850E+04   0.249626E+02   0.172729E+02   0.192240E+06   0.658410E+01
  1217   0.129176E+04   0.252420E+02   0.174630E+02   0.191881E+06   0.689545E+01
  1218   0.128516E+04   0.255235E+02   0.176269E+02   0.191523E+06   0.720894E+01
  1219   0.127848E+04   0.258050E+02   0.177668E+02   0.191166E+06   0.752442E+01
  1220   0.127186E+04   0.260879E+02   0.178805E+02   0.190810E+06   0.784180E+01
  1221   0.126524E+04   0.263714E+02   0.179694E+02   0.190455E+06   0.816093E+01
  1222   0.125861E+04   0.266569E+02   0.180321E+02   0.190101E+06   0.848171E+01
  1223   0.125198E+04   0.269430E+02   0.180714E+02   0.189747E+06   0.880400E+01
  1224   0.124534E+04   0.272282E+02   0.180838E+02   0.189394E+06   0.912770E+01
  1225   0.123877E+04   0.275153E+02   0.180713E+02   0.189042E+06   0.945266E+01
  1226   0.123220E+04   0.278021E+02   0.180348E+02   0.188691E+06   0.977879E+01
  1227   0.122570E+04   0.280894E+02   0.179727E+02   0.188340E+06   0.101059E+02
  1228   0.121913E+04   0.283770E+02   0.178866E+02   0.187990E+06   0.104340E+02
  1229   0.121263E+04   0.286642E+02   0.177748E+02   0.187642E+06   0.107629E+02
  1230   0.120598E+04   0.289510E+02   0.176396E+02   0.187293E+06   0.110924E+02
  1231   0.119947E+04   0.292381E+02   0.174796E+02   0.186946E+06   0.114225E+02
  1232   0.119297E+04   0.295240E+02   0.172962E+02   0.186600E+06   0.117530E+02
  1233   0.118662E+04   0.298108E+02   0.170871E+02   0.186254E+06   0.120838E+02
  1234   0.118019E+04   0.300956E+02   0.168553E+02   0.185909E+06   0.124148E+02
  1235   0.117407E+04   0.303805E+02   0.165994E+02   0.185565E+06   0.127458E+02
  1236   0.116779E+04   0.306633E+02   0.163200E+02   0.185221E+06   0.130768E+02
  1237   0.116152E+04   0.309455E+02   0.160164E+02   0.184878E+06   0.134076E+02
  1238   0.115533E+04   0.312269E+02   0.156894E+02   0.184537E+06   0.137381E+02
  1239   0.114915E+04   0.315062E+02   0.153389E+02   0.184195E+06   0.140681E+02
  1240   0.114297E+04   0.317847E+02   0.149663E+02   0.183855E+06   0.143977E+02
  1241   0.113694E+04   0.320609E+02   0.145702E+02   0.183516E+06   0.147265E+02
  1242   0.113085E+04   0.323370E+02   0.141529E+02   0.183177E+06   0.150546E+02
  1243   0.112483E+04   0.326093E+02   0.137110E+02   0.182839E+06   0.153817E+02
  1244   0.111890E+04   0.328815E+02   0.132485E+02   0.182501E+06   0.157078E+02
  1245   0.111305E+04   0.331512E+02   0.127635E+02   0.182165E+06   0.160328E+02
  1246   0.110721E+04   0.334178E+02   0.122579E+02   0.181829E+06   0.163565E+02
  1247   0.110138E+04   0.336826E+02   0.117301E+02   0.181494E+06   0.166788E+02
  1248   0.109563E+04   0.339449E+02   0.111807E+02   0.181159E+06   0.169995E+02
  1249   0.108997E+04   0.342061E+02   0.106105E+02   0.180826E+06   0.173186E+02
  1250   0.108440E+04   0.344633E+02   0.100195E+02   0.180493E+06   0.176360E+02
  1251   0.107883E+04   0.347171E+02   0.940778E+01   0.180161E+06   0.179515E+02
  1252   0.107343E+04   0.349698E+02   0.877566E+01   0.179830E+06   0.182651E+02
  1253   0.106796E+04   0.352183E+02   0.812391E+01   0.179499E+06   0.185769E+02
  1254   0.106258E+04   0.354635E+02   0.745272E+01   0.179169E+06   0.188870E+02
  1255   0.105729E+04   0.357066E+02   0.676234E+01   0.178840E+06   0.191952E+02
  1256   0.105216E+04   0.359456E+02   0.605349E+01   0.178511E+06   0.195017E+02
  1257   0.104704E+04   0.361818E+02   0.532632E+01   0.178184E+06   0.198064E+02
  1258   0.104194E+04   0.364137E+02   0.458136E+01   0.177857E+06   0.201095E+02
  1259   0.103693E+04   0.366428E+02   0.381898E+01   0.177530E+06   0.204109E+02
  1260   0.103200E+04   0.368677E+02   0.303967E+01   0.177205E+06   0.207107E+02
  1261   0.102717E+04   0.370897E+02   0.224374E+01   0.176880E+06   0.210089E+02
  1262   0.102242E+04   0.373081E+02   0.143181E+01   0.176556E+06   0.213055E+02
  1263   0.101776E+04   0.375222E+02   0.603992E+00   0.176232E+06   0.216006E+02
  1264   0.101312E+04   0.377326E+02  -0.239306E+00   0.175910E+06   0.218941E+02
  1265   0.100864E+04   0.379386E+02  -0.109746E+01   0.175588E+06   0.221862E+02
  1266   0.100418E+04   0.381409E+02  -0.196992E+01   0.175266E+06   0.224768E+02
  1267   0.999812E+03   0.383380E+02  -0.285658E+01   0.174946E+06   0.227659E+02
  1268   0.995541E+03   0.385328E+02  -0.375696E+01   0.174626E+06   0.230536E+02
  1269   0.991369E+03   0.387210E+02  -0.467014E+01   0.174307E+06   0.233400E+02
  1270   0.987259E+03   0.389053E+02  -0.559690E+01   0.173988E+06   0.236250E+02
  1271   0.983248E+03   0.390859E+02  -0.653550E+01   0.173671E+06   0.239087E+02
  1272   0.979308E+03   0.392618E+02  -0.748583E+01   0.173354E+06   0.241911E+02
  1273   0.975438E+03   0.394325E+02  -0.844779E+01   0.173037E+06   0.244722E+02
  1274   0.971669E+03   0.395978E+02  -0.942053E+01   0.172721E+06   0.247521E+02
  1275   0.967986E+03   0.397592E+02  -0.104032E+02   0.172406E+06   0.250307E+02
  1276   0.964381E+03   0.399159E+02  -0.113964E+02   0.172092E+06   0.253082E+02
  1277   0.960870E+03   0.400680E+02  -0.123986E+02   0.171778E+06   0.255845E+02
  1278   0.957447E+03   0.402146E+02  -0.134105E+02   0.171465E+06   0.258597E+02
  1279   0.954117E+03   0.403558E+02  -0.144303E+02   0.171153E+06   0.261338E+02
  1280   0.950883E+03   0.404929E+02  -0.154595E+02   0.170842E+06   0.264068E+02
  1281   0.947737E+03   0.406246E+02  -0.164951E+02   0.170531E+06   0.266788E+02
  1282   0.944686E+03   0.407507E+02  -0.175383E+02   0.170220E+06   0.269498E+02
  1283   0.941723E+03   0.408720E+02  -0.185885E+02   0.169911E+06   0.272198E+02
  1284   0.938857E+03   0.409877E+02  -0.196453E+02   0.169602E+06   0.274888E+02
  1285   0.936072E+03   0.410986E+02  -0.207073E+02   0.169294E+06   0.277569E+02
  1286   0.933383E+03   0.412031E+02  -0.217751E+02   0.168986E+06   0.280241E+02
  1287   0.930792E+03   0.413027E+02  -0.228470E+02   0.168679E+06   0.282904E+02
  1288   0.928298E+03   0.413966E+02  -0.239246E+02   0.168373E+06   0.285558E+02
  1289   0.925895E+03   0.414856E+02  -0.250046E+02   0.168067E+06   0.288205E+02
  1290   0.923582E+03   0.415681E+02  -0.260893E+02   0.167762E+06   0.290843E+02
  1291   0.921367E+03   0.416456E+02  -0.271770E+02   0.167458E+06   0.293474E+02
  1292   0.919243E+03   0.417159E+02  -0.282676E+02   0.167154E+06   0.296098E+02
  1293   0.917211E+03   0.417827E+02  -0.293610E+02   0.166851E+06   0.298714E+02
  1294   0.915285E+03   0.418429E+02  -0.304534E+02   0.166549E+06   0.301324E+02
  1295   0.913444E+03   0.418973E+02  -0.315492E+02   0.166247E+06   0.303927E+02
  1296   0.911696E+03   0.419465E+02  -0.326437E+02   0.165946E+06   0.306524E+02
  1297   0.910047E+03   0.419900E+02  -0.337399E+02   0.165646E+06   0.309115E+02
  1298   0.908492E+03   0.420275E+02  -0.348354E+02   0.165346E+06   0.311701E+02
  1299   0.907022E+03   0.420591E+02  -0.359308E+02   0.165047E+06   0.314281E+02
  1300   0.905661E+03   0.420840E+02  -0.370246E+02   0.164748E+06   0.316855E+02
  1301   0.904393E+03   0.421045E+02  -0.381167E+02   0.164451E+06   0.319425E+02
  1302   0.903212E+03   0.421182E+02  -0.392061E+02   0.164153E+06   0.321990E+02
  1303   0.902124E+03   0.421261E+02  -0.402943E+02   0.163857E+06   0.324548E+02
  1304   0.901130E+03   0.421287E+02  -0.413789E+02   0.163561E+06   0.327098E+02
  1305   0.900228E+03   0.421246E+02  -0.424612E+02   0.163265E+06   0.329641E+02
  1306   0.899405E+03   0.421161E+02  -0.435383E+02   0.162971E+06   0.332176E+02
  1307   0.898689E+03   0.421010E+02  -0.446107E+02   0.162677E+06   0.334700E+02
  1308   0.898057E+03   0.420799E+02  -0.456806E+02   0.162383E+06   0.337215E+02
  1309   0.897503E+03   0.420522E+02  -0.467433E+02   0.162090E+06   0.339718E+02
  1310   0.897049E+03   0.420200E+02  -0.478018E+02   0.161798E+06   0.342210E+02
  1311   0.896671E+03   0.419820E+02  -0.488536E+02   0.161506E+06   0.344689E+02
  1312   0.896408E+03   0.419388E+02  -0.498987E+02   0.161215E+06   0.347155E+02
  1313   0.896205E+03   0.418890E+02  -0.509378E+02   0.160925E+06   0.349607E+02
  1314   0.896094E+03   0.418340E+02  -0.519683E+02   0.160635E+06   0.352044E+02
  1315   0.896059E+03   0.417739E+02  -0.529918E+02   0.160346E+06   0.354466E+02
  1316   0.896114E+03   0.417072E+02  -0.540066E+02   0.160057E+06   0.356871E+02
  1317   0.896253E+03   0.416368E+02  -0.550134E+02   0.159769E+06   0.359259E+02
  1318   0.896459E+03   0.415591E+02  -0.560105E+02   0.159482E+06   0.361629E+02
  1319   0.896748E+03   0.414763E+02  -0.569994E+02   0.159195E+06   0.363980E+02
  1320   0.897112E+03   0.413884E+02  -0.579776E+02   0.158909E+06   0.366312E+02
  1321   0.897551E+03   0.412962E+02  -0.589466E+02   0.158624E+06   0.368623E+02
  1322   0.898071E+03   0.411966E+02  -0.599039E+02   0.158339E+06   0.370914E+02
  1323   0.898666E+03   0.410927E+02  -0.608503E+02   0.158054E+06   0.373182E+02
  1324   0.899334E+03   0.409837E+02  -0.617864E+02   0.157770E+06   0.375429E+02
  1325   0.900070E+03   0.408696E+02  -0.627098E+02   0.157487E+06   0.377651E+02
  1326   0.900886E+03   0.407505E+02  -0.636219E+02   0.157205E+06   0.379850E+02
  1327   0.901753E+03   0.406270E+02  -0.645218E+02   0.156923E+06   0.382024E+02
  1328   0.902709E+03   0.404985E+02  -0.654073E+02   0.156641E+06   0.384172E+02
  1329   0.903722E+03   0.403642E+02  -0.662810E+02   0.156360E+06   0.386294E+02
  1330   0.904801E+03   0.402248E+02  -0.671408E+02   0.156080E+06   0.388389E+02
  1331   0.905952E+03   0.400811E+02  -0.679864E+02   0.155800E+06   0.390455E+02
  1332   0.907153E+03   0.399325E+02  -0.688186E+02   0.155521E+06   0.392493E+02
  1333   0.908427E+03   0.397787E+02  -0.696350E+02   0.155243E+06   0.394502E+02
  1334   0.909757E+03   0.396215E+02  -0.704376E+02   0.154965E+06   0.396480E+02
  1335   0.911144E+03   0.394585E+02  -0.712249E+02   0.154688E+06   0.398427E+02
  1336   0.912596E+03   0.392919E+02  -0.719953E+02   0.154411E+06   0.400343E+02
  1337   0.914103E+03   0.391196E+02  -0.727509E+02   0.154135E+06   0.402225E+02
  1338   0.915660E+03   0.389438E+02  -0.734901E+02   0.153859E+06   0.404075E+02
  1339   0.917279E+03   0.387631E+02  -0.742136E+02   0.153584E+06   0.405890E+02
  1340   0.918947E+03   0.385788E+02  -0.749211E+02   0.153309E+06   0.407670E+02
  1341   0.920663E+03   0.383910E+02  -0.756104E+02   0.153035E+06   0.409415E+02
  1342   0.922427E+03   0.381982E+02  -0.762829E+02   0.152762E+06   0.411123E+02
  1343   0.924246E+03   0.380012E+02  -0.769376E+02   0.152489E+06   0.412795E+02
  1344   0.926113E+03   0.378000E+02  -0.775746E+02   0.152217E+06   0.414428E+02
  1345   0.928012E+03   0.375961E+02  -0.781928E+02   0.151945E+06   0.416022E+02
  1346   0.929965E+03   0.373872E+02  -0.787944E+02   0.151674E+06   0.417577E+02
  1347   0.931965E+03   0.371748E+02  -0.793764E+02   0.151403E+06   0.419091E+02
  1348   0.933996E+03   0.369590E+02  -0.799394E+02   0.151133E+06   0.420565E+02
  1349   0.936082E+03   0.367383E+02  -0.804832E+02   0.150864E+06   0.421997E+02
  1350   0.938191E+03   0.365156E+02  -0.810077E+02   0.150595E+06   0.423386E+02
  1351   0.940346E+03   0.362887E+02  -0.815129E+02   0.150326E+06   0.424732E+02
  1352   0.942524E+03   0.360584E+02  -0.819979E+02   0.150058E+06   0.426035E+02
  1353   0.944748E+03   0.358263E+02  -0.824635E+02   0.149791E+06   0.427295E+02
  1354   0.946993E+03   0.355900E+02  -0.829097E+02   0.149524E+06   0.428515E+02
  1355   0.949283E+03   0.353504E+02  -0.833357E+02   0.149258E+06   0.429692E+02
  1356   0.951601E+03   0.351089E+02  -0.837429E+02   0.148992E+06   0.430830E+02
  1357   0.953940E+03   0.348635E+02  -0.841284E+02   0.148727E+06   0.431927E+02
  1358   0.956292E+03   0.346156E+02  -0.844922E+02   0.148462E+06   0.432985E+02
  1359   0.958672E+03   0.343651E+02  -0.848379E+02   0.148198E+06   0.434004E+02
  1360   0.961056E+03   0.341137E+02  -0.851618E+02   0.147935E+06   0.434984E+02
  1361   0.963482E+03   0.338577E+02  -0.854661E+02   0.147671E+06   0.435927E+02
  1362   0.965904E+03   0.336000E+02  -0.857486E+02   0.147409E+06   0.436832E+02
  1363   0.968351E+03   0.333399E+02  -0.860129E+02   0.147147E+06   0.437701E+02
  1364   0.970786E+03   0.330783E+02  -0.862546E+02   0.146885E+06   0.438533E+02
  1365   0.973321E+03   0.328143E+02  -0.864752E+02   0.146624E+06   0.439330E+02
  1366   0.975790E+03   0.325480E+02  -0.866768E+02   0.146364E+06   0.440092E+02
  1367   0.978268E+03   0.322795E+02  -0.868572E+02   0.146104E+06   0.440819E+02
  1368   0.980829E+03   0.320109E+02  -0.870164E+02   0.145845E+06   0.441513E+02
  1369   0.983324E+03   0.317394E+02  -0.871544E+02   0.145586E+06   0.442173E+02
  1370   0.985826E+03   0.314672E+02  -0.872726E+02   0.145328E+06   0.442800E+02
  1371   0.988335E+03   0.311936E+02  -0.873695E+02   0.145070E+06   0.443395E+02
  1372   0.990850E+03   0.309186E+02  -0.874458E+02   0.144812E+06   0.443958E+02
  1373   0.993372E+03   0.306430E+02  -0.875016E+02   0.144556E+06   0.444490E+02
  1374   0.995900E+03   0.303661E+02  -0.875360E+02   0.144299E+06   0.444991E+02
  1375   0.998432E+03   0.300879E+02  -0.875506E+02   0.144044E+06   0.445462E+02
  1376   0.100097E+04   0.298091E+02  -0.875438E+02   0.143788E+06   0.445904E+02
  1377   0.100351E+04   0.295305E+02  -0.875170E+02   0.143533E+06   0.446317E+02
  1378   0.100606E+04   0.292493E+02  -0.874696E+02   0.143279E+06   0.446701E+02
  1379   0.100853E+04   0.289698E+02  -0.874014E+02   0.143025E+06   0.447057E+02
  1380   0.101101E+04   0.286877E+02  -0.873133E+02   0.142772E+06   0.447387E+02
  1381   0.101349E+04   0.284067E+02  -0.872037E+02   0.142519E+06   0.447689E+02
  1382   0.101582E+04   0.281253E+02  -0.870733E+02   0.142267E+06   0.447965E+02
  1383   0.101831E+04   0.278435E+02  -0.869236E+02   0.142016E+06   0.448216E+02
  1384   0.102064E+04   0.275622E+02  -0.867532E+02   0.141764E+06   0.448441E+02
  1385   0.102298E+04   0.272806E+02  -0.865626E+02   0.141514E+06   0.448642E+02
  1386   0.102532E+04   0.269994E+02  -0.863519E+02   0.141263E+06   0.448819E+02
  1387   0.102758E+04   0.267188E+02  -0.861211E+02   0.141013E+06   0.448973E+02
  1388   0.102999E+04   0.264380E+02  -0.858709E+02   0.140764E+06   0.449104E+02
  1389   0.103225E+04   0.261577E+02  -0.855998E+02   0.140515E+06   0.449212E+02
  1390   0.103443E+04   0.258787E+02  -0.853107E+02   0.140267E+06   0.449299E+02
  1391   0.103669E+04   0.256004E+02  -0.850014E+02   0.140019E+06   0.449365E+02
  1392   0.103887E+04   0.253227E+02  -0.846726E+02   0.139772E+06   0.449409E+02
  1393   0.104105E+04   0.250464E+02  -0.843243E+02   0.139525E+06   0.449434E+02
  1394   0.104315E+04   0.247708E+02  -0.839580E+02   0.139279E+06   0.449439E+02
  1395   0.104524E+04   0.244959E+02  -0.835714E+02   0.139033E+06   0.449426E+02
  1396   0.104733E+04   0.242233E+02  -0.831674E+02   0.138788E+06   0.449393E+02
  1397   0.104935E+04   0.239514E+02  -0.827438E+02   0.138543E+06   0.449343E+02
  1398   0.105128E+04   0.236804E+02  -0.823014E+02   0.138298E+06   0.449276E+02
  1399   0.105320E+04   0.234124E+02  -0.818408E+02   0.138054E+06   0.449192E+02
  1400   0.105512E+04   0.231452E+02  -0.813621E+02   0.137811E+06   0.449092E+02
  1401   0.105696E+04   0.228790E+02  -0.808651E+02   0.137568E+06   0.448975E+02
  1402   0.105880E+04   0.226158E+02  -0.803509E+02   0.137325E+06   0.448843E+02
  1403   0.106055E+04   0.223544E+02  -0.798185E+02   0.137083E+06   0.448695E+02
  1404   0.106221E+04   0.220953E+02  -0.792690E+02   0.136842E+06   0.448531E+02
  1405   0.106395E+04   0.218373E+02  -0.787023E+02   0.136601E+06   0.448350E+02
  1406   0.106553E+04   0.215824E+02  -0.781200E+02   0.136360E+06   0.448152E+02
  1407   0.106703E+04   0.213293E+02  -0.775207E+02   0.136120E+06   0.447938E+02
  1408   0.106866E+04   0.210780E+02  -0.769052E+02   0.135880E+06   0.447706E+02
  1409   0.107007E+04   0.208299E+02  -0.762737E+02   0.135641E+06   0.447457E+02
  1410   0.107154E+04   0.205837E+02  -0.756276E+02   0.135402E+06   0.447190E+02
  1411   0.107292E+04   0.203400E+02  -0.749655E+02   0.135164E+06   0.446905E+02
  1412   0.107422E+04   0.200997E+02  -0.742884E+02   0.134926E+06   0.446602E+02
