#    L    TT             EE             BB             TE          
   124   0.460474E+04   0.135598E+01   0.955014E-02  -0.496250E+02
   125   0.464994E+04   0.136508E+01   0.941076E-02  -0.502819E+02
   126   0.469521E+04   0.137367E+01   0.927023E-02  -0.509227E+02
   127   0.474049E+04   0.138161E+01   0.912873E-02  -0.515465E+02
   128   0.478576E+04   0.138903E+01   0.898639E-02  -0.521521E+02
   129   0.483110E+04   0.139580E+01   0.884338E-02  -0.527389E+02
   130   0.487643E+04   0.140190E+01   0.869985E-02  -0.533057E+02
   131   0.492174E+04   0.140749E+01   0.855595E-02  -0.538539E+02
   132   0.496712E+04   0.141241E+01   0.841180E-02  -0.543805E+02
   133   0.501240E+04   0.141673E+01   0.826751E-02  -0.548875E+02
   134   0.505766E+04   0.142047E+01   0.812319E-02  -0.553703E+02
   135   0.510289E+04   0.142354E+01   0.797895E-02  -0.558319E+02
   136   0.514796E+04   0.142595E+01   0.783491E-02  -0.562684E+02
   137   0.519300E+04   0.142777E+01   0.769118E-02  -0.566820E+02
   138   0.523794E+04   0.142893E+01   0.754787E-02  -0.570709E+02
   139   0.528263E+04   0.142958E+01   0.740509E-02  -0.574345E+02
   140   0.532736E+04   0.142949E+01   0.726296E-02  -0.577732E+02
   141   0.537184E+04   0.142874E+01   0.712158E-02  -0.580848E+02
   142   0.541629E+04   0.142741E+01   0.698107E-02  -0.583700E+02
   143   0.546063E+04   0.142549E+01   0.684154E-02  -0.586285E+02
   144   0.550471E+04   0.142292E+01   0.670311E-02  -0.588596E+02
   145   0.554860E+04   0.141984E+01   0.656588E-02  -0.590624E+02
   146   0.559253E+04   0.141602E+01   0.642996E-02  -0.592367E+02
   147   0.563605E+04   0.141170E+01   0.629548E-02  -0.593811E+02
   148   0.567938E+04   0.140673E+01   0.616253E-02  -0.594968E+02
   149   0.572258E+04   0.140117E+01   0.603124E-02  -0.595823E+02
   150   0.576545E+04   0.139511E+01   0.590171E-02  -0.596352E+02
   151   0.580812E+04   0.138847E+01   0.577405E-02  -0.596584E+02
   152   0.585044E+04   0.138119E+01   0.564830E-02  -0.596504E+02
   153   0.589256E+04   0.137341E+01   0.552450E-02  -0.596089E+02
   154   0.593439E+04   0.136514E+01   0.540269E-02  -0.595359E+02
   155   0.597595E+04   0.135639E+01   0.528291E-02  -0.594309E+02
   156   0.601706E+04   0.134716E+01   0.516518E-02  -0.592936E+02
   157   0.605803E+04   0.133746E+01   0.504955E-02  -0.591226E+02
   158   0.609862E+04   0.132737E+01   0.493605E-02  -0.589185E+02
   159   0.613884E+04   0.131675E+01   0.482473E-02  -0.586813E+02
   160   0.617876E+04   0.130574E+01   0.471561E-02  -0.584095E+02
   161   0.621836E+04   0.129443E+01   0.460874E-02  -0.581044E+02
   162   0.625758E+04   0.128267E+01   0.450414E-02  -0.577661E+02
   163   0.629656E+04   0.127055E+01   0.440187E-02  -0.573929E+02
   164   0.633499E+04   0.125814E+01   0.430195E-02  -0.569863E+02
   165   0.637317E+04   0.124538E+01   0.420441E-02  -0.565441E+02
   166   0.641095E+04   0.123242E+01   0.410931E-02  -0.560676E+02
   167   0.644840E+04   0.121903E+01   0.401667E-02  -0.555576E+02
   168   0.648529E+04   0.120561E+01   0.392653E-02  -0.550117E+02
   169   0.652176E+04   0.119186E+01   0.383893E-02  -0.544299E+02
   170   0.655781E+04   0.117799E+01   0.375390E-02  -0.538137E+02
   171   0.659330E+04   0.116403E+01   0.367148E-02  -0.531607E+02
   172   0.662828E+04   0.114990E+01   0.359171E-02  -0.524725E+02
   173   0.666268E+04   0.113561E+01   0.351462E-02  -0.517488E+02
   174   0.669665E+04   0.112145E+01   0.344026E-02  -0.509897E+02
   175   0.673010E+04   0.110715E+01   0.336865E-02  -0.501944E+02
   176   0.676290E+04   0.109292E+01   0.329982E-02  -0.493629E+02
   177   0.679517E+04   0.107870E+01   0.323374E-02  -0.484966E+02
   178   0.682685E+04   0.106473E+01   0.317036E-02  -0.475941E+02
   179   0.685793E+04   0.105071E+01   0.310963E-02  -0.466555E+02
   180   0.688856E+04   0.103689E+01   0.305150E-02  -0.456822E+02
   181   0.691851E+04   0.102328E+01   0.299593E-02  -0.446744E+02
   182   0.694786E+04   0.100995E+01   0.294286E-02  -0.436306E+02
   183   0.697654E+04   0.996848E+00   0.289226E-02  -0.425523E+02
   184   0.700468E+04   0.984058E+00   0.284407E-02  -0.414389E+02
   185   0.703221E+04   0.971738E+00   0.279824E-02  -0.402925E+02
   186   0.705876E+04   0.959758E+00   0.275474E-02  -0.391103E+02
   187   0.708499E+04   0.948269E+00   0.271350E-02  -0.378938E+02
   188   0.711054E+04   0.937269E+00   0.267449E-02  -0.366446E+02
   189   0.713531E+04   0.926804E+00   0.263765E-02  -0.353611E+02
   190   0.715977E+04   0.916938E+00   0.260293E-02  -0.340457E+02
   191   0.718316E+04   0.907703E+00   0.257030E-02  -0.326955E+02
   192   0.720600E+04   0.899134E+00   0.253970E-02  -0.313126E+02
   193   0.722806E+04   0.891285E+00   0.251109E-02  -0.298987E+02
   194   0.724958E+04   0.884196E+00   0.248441E-02  -0.284516E+02
   195   0.727031E+04   0.877916E+00   0.245962E-02  -0.269735E+02
   196   0.729027E+04   0.872493E+00   0.243667E-02  -0.254637E+02
   197   0.730959E+04   0.867982E+00   0.241551E-02  -0.239238E+02
   198   0.732820E+04   0.864416E+00   0.239610E-02  -0.223531E+02
   199   0.734610E+04   0.861844E+00   0.237839E-02  -0.207523E+02
   200   0.736329E+04   0.860305E+00   0.236233E-02  -0.191222E+02
   201   0.737969E+04   0.859870E+00   0.234788E-02  -0.174623E+02
   202   0.739537E+04   0.860557E+00   0.233498E-02  -0.157740E+02
   203   0.741026E+04   0.862435E+00   0.232358E-02  -0.140570E+02
   204   0.742429E+04   0.865536E+00   0.231364E-02  -0.123144E+02
   205   0.743760E+04   0.869914E+00   0.230511E-02  -0.105441E+02
   206   0.745004E+04   0.875618E+00   0.229793E-02  -0.874769E+01
   207   0.746177E+04   0.882680E+00   0.229206E-02  -0.692576E+01
   208   0.747256E+04   0.891161E+00   0.228746E-02  -0.507906E+01
   209   0.748256E+04   0.901093E+00   0.228406E-02  -0.320816E+01
   210   0.749176E+04   0.912540E+00   0.228183E-02  -0.131417E+01
   211   0.750018E+04   0.925540E+00   0.228071E-02   0.602649E+00
   212   0.750765E+04   0.940133E+00   0.228065E-02   0.254114E+01
   213   0.751441E+04   0.956375E+00   0.228161E-02   0.450115E+01
   214   0.752030E+04   0.974267E+00   0.228353E-02   0.648126E+01
   215   0.752540E+04   0.994012E+00   0.228637E-02   0.848052E+01
   216   0.752964E+04   0.101544E+01   0.229008E-02   0.104992E+02
   217   0.753315E+04   0.103870E+01   0.229460E-02   0.125352E+02
   218   0.753580E+04   0.106383E+01   0.229989E-02   0.145884E+02
   219   0.753766E+04   0.109081E+01   0.230591E-02   0.166596E+02
   220   0.753872E+04   0.111982E+01   0.231259E-02   0.187442E+02
   221   0.753899E+04   0.115079E+01   0.231990E-02   0.208442E+02
   222   0.753847E+04   0.118388E+01   0.232778E-02   0.229578E+02
   223   0.753701E+04   0.121901E+01   0.233619E-02   0.250856E+02
   224   0.753490E+04   0.125621E+01   0.234507E-02   0.272237E+02
   225   0.753193E+04   0.129564E+01   0.235437E-02   0.293748E+02
   226   0.752816E+04   0.133729E+01   0.236405E-02   0.315351E+02
   227   0.752352E+04   0.138119E+01   0.237406E-02   0.337057E+02
   228   0.751817E+04   0.142734E+01   0.238435E-02   0.358851E+02
   229   0.751202E+04   0.147582E+01   0.239487E-02   0.380714E+02
   230   0.750500E+04   0.152665E+01   0.240557E-02   0.402653E+02
   231   0.749712E+04   0.157991E+01   0.241640E-02   0.424658E+02
   232   0.748851E+04   0.163554E+01   0.242731E-02   0.446711E+02
   233   0.747911E+04   0.169376E+01   0.243825E-02   0.468797E+02
   234   0.746877E+04   0.175445E+01   0.244918E-02   0.490920E+02
   235   0.745770E+04   0.181768E+01   0.246005E-02   0.513063E+02
   236   0.744577E+04   0.188347E+01   0.247080E-02   0.535224E+02
   237   0.743305E+04   0.195189E+01   0.248139E-02   0.557387E+02
   238   0.741952E+04   0.202304E+01   0.249176E-02   0.579549E+02
   239   0.740528E+04   0.209678E+01   0.250188E-02   0.601700E+02
   240   0.739010E+04   0.217318E+01   0.251168E-02   0.623817E+02
   241   0.737426E+04   0.225241E+01   0.252113E-02   0.645904E+02
