#    L    TT             EE             BB             TE          
   342   0.358571E+04   0.219016E+02   0.539136E-01   0.132677E+03
   343   0.354876E+04   0.221182E+02   0.540881E-01   0.131137E+03
   344   0.351229E+04   0.223328E+02   0.542619E-01   0.129558E+03
   345   0.347614E+04   0.225446E+02   0.544351E-01   0.127940E+03
   346   0.344047E+04   0.227550E+02   0.546076E-01   0.126289E+03
   347   0.340521E+04   0.229619E+02   0.547794E-01   0.124591E+03
   348   0.337042E+04   0.231658E+02   0.549507E-01   0.122854E+03
   349   0.333605E+04   0.233677E+02   0.551215E-01   0.121077E+03
   350   0.330216E+04   0.235659E+02   0.552918E-01   0.119269E+03
   351   0.326891E+04   0.237619E+02   0.554615E-01   0.117420E+03
   352   0.323593E+04   0.239550E+02   0.556309E-01   0.115533E+03
   353   0.320352E+04   0.241443E+02   0.557998E-01   0.113622E+03
   354   0.317152E+04   0.243307E+02   0.559683E-01   0.111664E+03
   355   0.314008E+04   0.245142E+02   0.561365E-01   0.109676E+03
   356   0.310914E+04   0.246946E+02   0.563044E-01   0.107665E+03
   357   0.307869E+04   0.248713E+02   0.564720E-01   0.105615E+03
   358   0.304881E+04   0.250435E+02   0.566393E-01   0.103543E+03
   359   0.301935E+04   0.252127E+02   0.568065E-01   0.101433E+03
   360   0.299045E+04   0.253788E+02   0.569735E-01   0.992979E+02
   361   0.296205E+04   0.255412E+02   0.571403E-01   0.971323E+02
   362   0.293422E+04   0.256997E+02   0.573070E-01   0.949397E+02
   363   0.290688E+04   0.258552E+02   0.574737E-01   0.927227E+02
   364   0.288011E+04   0.260053E+02   0.576403E-01   0.904778E+02
   365   0.285383E+04   0.261524E+02   0.578069E-01   0.882111E+02
   366   0.282813E+04   0.262956E+02   0.579735E-01   0.859200E+02
   367   0.280299E+04   0.264334E+02   0.581402E-01   0.836070E+02
   368   0.277828E+04   0.265681E+02   0.583070E-01   0.812737E+02
   369   0.275429E+04   0.266990E+02   0.584740E-01   0.789182E+02
   370   0.273080E+04   0.268251E+02   0.586410E-01   0.765459E+02
   371   0.270780E+04   0.269467E+02   0.588083E-01   0.741534E+02
   372   0.268537E+04   0.270643E+02   0.589758E-01   0.717454E+02
   373   0.266352E+04   0.271772E+02   0.591436E-01   0.693192E+02
   374   0.264225E+04   0.272862E+02   0.593116E-01   0.668787E+02
   375   0.262147E+04   0.273905E+02   0.594800E-01   0.644241E+02
   376   0.260134E+04   0.274908E+02   0.596487E-01   0.619557E+02
   377   0.258179E+04   0.275857E+02   0.598178E-01   0.594768E+02
   378   0.256273E+04   0.276758E+02   0.599873E-01   0.569845E+02
   379   0.254426E+04   0.277619E+02   0.601573E-01   0.544837E+02
   380   0.252643E+04   0.278440E+02   0.603277E-01   0.519722E+02
   381   0.250911E+04   0.279184E+02   0.604987E-01   0.494534E+02
   382   0.249229E+04   0.279902E+02   0.606702E-01   0.469282E+02
   383   0.247612E+04   0.280564E+02   0.608422E-01   0.443953E+02
   384   0.246060E+04   0.281171E+02   0.610149E-01   0.418588E+02
   385   0.244552E+04   0.281745E+02   0.611882E-01   0.393174E+02
   386   0.243109E+04   0.282263E+02   0.613621E-01   0.367734E+02
   387   0.241716E+04   0.282725E+02   0.615368E-01   0.342273E+02
   388   0.240381E+04   0.283139E+02   0.617122E-01   0.316807E+02
   389   0.239105E+04   0.283481E+02   0.618883E-01   0.291338E+02
   390   0.237886E+04   0.283805E+02   0.620652E-01   0.265891E+02
   391   0.236726E+04   0.284065E+02   0.622429E-01   0.240454E+02
   392   0.235617E+04   0.284291E+02   0.624214E-01   0.215059E+02
   393   0.234573E+04   0.284452E+02   0.626008E-01   0.189700E+02
   394   0.233580E+04   0.284565E+02   0.627811E-01   0.164403E+02
