#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1844   0.397582E+03  -0.997593E+00   0.279194E-06  -0.997593E+00   0.107697E+02  -0.711241E-07   0.279194E-06  -0.711241E-07   0.135561E-08
  1845   0.395720E+03  -0.919987E+00   0.283442E-06  -0.919987E+00   0.108512E+02  -0.722031E-07   0.283442E-06  -0.722031E-07   0.135329E-08
  1846   0.393835E+03  -0.849770E+00   0.287700E-06  -0.849770E+00   0.109337E+02  -0.732708E-07   0.287700E-06  -0.732708E-07   0.135096E-08
  1847   0.391963E+03  -0.787267E+00   0.291966E-06  -0.787267E+00   0.110165E+02  -0.743273E-07   0.291966E-06  -0.743273E-07   0.134865E-08
  1848   0.390089E+03  -0.732136E+00   0.296240E-06  -0.732136E+00   0.110997E+02  -0.753725E-07   0.296240E-06  -0.753725E-07   0.134633E-08
  1849   0.388222E+03  -0.684553E+00   0.300522E-06  -0.684553E+00   0.111832E+02  -0.764064E-07   0.300522E-06  -0.764064E-07   0.134402E-08
  1850   0.386360E+03  -0.644472E+00   0.304812E-06  -0.644472E+00   0.112670E+02  -0.774289E-07   0.304812E-06  -0.774289E-07   0.134171E-08
  1851   0.384483E+03  -0.611915E+00   0.309109E-06  -0.611915E+00   0.113518E+02  -0.784400E-07   0.309109E-06  -0.784400E-07   0.133941E-08
  1852   0.382642E+03  -0.586875E+00   0.313413E-06  -0.586875E+00   0.114377E+02  -0.794395E-07   0.313413E-06  -0.794395E-07   0.133711E-08
  1853   0.380785E+03  -0.569193E+00   0.317723E-06  -0.569193E+00   0.115224E+02  -0.804275E-07   0.317723E-06  -0.804275E-07   0.133482E-08
  1854   0.378942E+03  -0.559004E+00   0.322037E-06  -0.559004E+00   0.116073E+02  -0.814039E-07   0.322037E-06  -0.814039E-07   0.133252E-08
  1855   0.377106E+03  -0.556073E+00   0.326356E-06  -0.556073E+00   0.116917E+02  -0.823685E-07   0.326356E-06  -0.823685E-07   0.133024E-08
  1856   0.375285E+03  -0.560313E+00   0.330678E-06  -0.560313E+00   0.117771E+02  -0.833212E-07   0.330678E-06  -0.833212E-07   0.132795E-08
  1857   0.373463E+03  -0.571861E+00   0.335004E-06  -0.571861E+00   0.118635E+02  -0.842621E-07   0.335004E-06  -0.842621E-07   0.132567E-08
  1858   0.371648E+03  -0.590554E+00   0.339331E-06  -0.590554E+00   0.119486E+02  -0.851910E-07   0.339331E-06  -0.851910E-07   0.132340E-08
  1859   0.369848E+03  -0.616456E+00   0.343659E-06  -0.616456E+00   0.120347E+02  -0.861078E-07   0.343659E-06  -0.861078E-07   0.132112E-08
  1860   0.368048E+03  -0.649257E+00   0.347989E-06  -0.649257E+00   0.121195E+02  -0.870125E-07   0.347989E-06  -0.870125E-07   0.131886E-08
  1861   0.366271E+03  -0.689166E+00   0.352317E-06  -0.689166E+00   0.122051E+02  -0.879050E-07   0.352317E-06  -0.879050E-07   0.131659E-08
  1862   0.364501E+03  -0.735874E+00   0.356645E-06  -0.735874E+00   0.122903E+02  -0.887852E-07   0.356645E-06  -0.887852E-07   0.131433E-08
  1863   0.362724E+03  -0.789370E+00   0.360972E-06  -0.789370E+00   0.123756E+02  -0.896530E-07   0.360972E-06  -0.896530E-07   0.131207E-08
  1864   0.360977E+03  -0.849714E+00   0.365295E-06  -0.849714E+00   0.124617E+02  -0.905083E-07   0.365295E-06  -0.905083E-07   0.130982E-08
  1865   0.359231E+03  -0.916745E+00   0.369616E-06  -0.916745E+00   0.125466E+02  -0.913511E-07   0.369616E-06  -0.913511E-07   0.130757E-08
  1866   0.357509E+03  -0.990453E+00   0.373933E-06  -0.990453E+00   0.126308E+02  -0.921813E-07   0.373933E-06  -0.921813E-07   0.130533E-08
  1867   0.355779E+03  -0.107053E+01   0.378244E-06  -0.107053E+01   0.127151E+02  -0.929988E-07   0.378244E-06  -0.929988E-07   0.130308E-08
  1868   0.354073E+03  -0.115725E+01   0.382551E-06  -0.115725E+01   0.127988E+02  -0.938035E-07   0.382551E-06  -0.938035E-07   0.130085E-08
  1869   0.352383E+03  -0.125024E+01   0.386851E-06  -0.125024E+01   0.128818E+02  -0.945953E-07   0.386851E-06  -0.945953E-07   0.129861E-08
  1870   0.350702E+03  -0.134970E+01   0.391144E-06  -0.134970E+01   0.129649E+02  -0.953742E-07   0.391144E-06  -0.953742E-07   0.129638E-08
  1871   0.349029E+03  -0.145526E+01   0.395430E-06  -0.145526E+01   0.130481E+02  -0.961401E-07   0.395430E-06  -0.961401E-07   0.129415E-08
  1872   0.347380E+03  -0.156713E+01   0.399707E-06  -0.156713E+01   0.131298E+02  -0.968928E-07   0.399707E-06  -0.968928E-07   0.129193E-08
  1873   0.345741E+03  -0.168498E+01   0.403975E-06  -0.168498E+01   0.132116E+02  -0.976324E-07   0.403975E-06  -0.976324E-07   0.128971E-08
  1874   0.344118E+03  -0.180890E+01   0.408233E-06  -0.180890E+01   0.132919E+02  -0.983587E-07   0.408233E-06  -0.983587E-07   0.128750E-08
  1875   0.342512E+03  -0.193870E+01   0.412480E-06  -0.193870E+01   0.133722E+02  -0.990717E-07   0.412480E-06  -0.990717E-07   0.128528E-08
  1876   0.340915E+03  -0.207424E+01   0.416716E-06  -0.207424E+01   0.134519E+02  -0.997713E-07   0.416716E-06  -0.997713E-07   0.128308E-08
  1877   0.339335E+03  -0.221558E+01   0.420939E-06  -0.221558E+01   0.135307E+02  -0.100457E-06   0.420939E-06  -0.100457E-06   0.128087E-08
  1878   0.337765E+03  -0.236255E+01   0.425150E-06  -0.236255E+01   0.136081E+02  -0.101130E-06   0.425150E-06  -0.101130E-06   0.127867E-08
  1879   0.336220E+03  -0.251492E+01   0.429346E-06  -0.251492E+01   0.136847E+02  -0.101789E-06   0.429346E-06  -0.101789E-06   0.127647E-08
  1880   0.334692E+03  -0.267290E+01   0.433529E-06  -0.267290E+01   0.137605E+02  -0.102434E-06   0.433529E-06  -0.102434E-06   0.127428E-08
  1881   0.333182E+03  -0.283610E+01   0.437696E-06  -0.283610E+01   0.138355E+02  -0.103065E-06   0.437696E-06  -0.103065E-06   0.127209E-08
  1882   0.331682E+03  -0.300452E+01   0.441847E-06  -0.300452E+01   0.139105E+02  -0.103682E-06   0.441847E-06  -0.103682E-06   0.126990E-08
  1883   0.330207E+03  -0.317814E+01   0.445981E-06  -0.317814E+01   0.139832E+02  -0.104286E-06   0.445981E-06  -0.104286E-06   0.126772E-08
  1884   0.328750E+03  -0.335680E+01   0.450098E-06  -0.335680E+01   0.140565E+02  -0.104875E-06   0.450098E-06  -0.104875E-06   0.126554E-08
  1885   0.327311E+03  -0.354048E+01   0.454197E-06  -0.354048E+01   0.141275E+02  -0.105450E-06   0.454197E-06  -0.105450E-06   0.126336E-08
  1886   0.325883E+03  -0.372888E+01   0.458277E-06  -0.372888E+01   0.141984E+02  -0.106011E-06   0.458277E-06  -0.106011E-06   0.126119E-08
  1887   0.324473E+03  -0.392221E+01   0.462337E-06  -0.392221E+01   0.142677E+02  -0.106558E-06   0.462337E-06  -0.106558E-06   0.125902E-08
  1888   0.323097E+03  -0.412009E+01   0.466376E-06  -0.412009E+01   0.143353E+02  -0.107090E-06   0.466376E-06  -0.107090E-06   0.125686E-08
  1889   0.321724E+03  -0.432257E+01   0.470395E-06  -0.432257E+01   0.144021E+02  -0.107608E-06   0.470395E-06  -0.107608E-06   0.125470E-08
  1890   0.320377E+03  -0.452957E+01   0.474391E-06  -0.452957E+01   0.144680E+02  -0.108111E-06   0.474391E-06  -0.108111E-06   0.125254E-08
  1891   0.319056E+03  -0.474078E+01   0.478364E-06  -0.474078E+01   0.145330E+02  -0.108600E-06   0.478364E-06  -0.108600E-06   0.125039E-08
  1892   0.317747E+03  -0.495641E+01   0.482314E-06  -0.495641E+01   0.145963E+02  -0.109073E-06   0.482314E-06  -0.109073E-06   0.124824E-08
  1893   0.316457E+03  -0.517600E+01   0.486240E-06  -0.517600E+01   0.146587E+02  -0.109533E-06   0.486240E-06  -0.109533E-06   0.124609E-08
  1894   0.315194E+03  -0.539954E+01   0.490141E-06  -0.539954E+01   0.147194E+02  -0.109977E-06   0.490141E-06  -0.109977E-06   0.124395E-08
  1895   0.313942E+03  -0.562709E+01   0.494016E-06  -0.562709E+01   0.147791E+02  -0.110406E-06   0.494016E-06  -0.110406E-06   0.124181E-08
  1896   0.312717E+03  -0.585849E+01   0.497865E-06  -0.585849E+01   0.148379E+02  -0.110820E-06   0.497865E-06  -0.110820E-06   0.123967E-08
  1897   0.311520E+03  -0.609358E+01   0.501686E-06  -0.609358E+01   0.148942E+02  -0.111220E-06   0.501686E-06  -0.111220E-06   0.123754E-08
  1898   0.310334E+03  -0.633243E+01   0.505480E-06  -0.633243E+01   0.149496E+02  -0.111604E-06   0.505480E-06  -0.111604E-06   0.123541E-08
  1899   0.309176E+03  -0.657463E+01   0.509244E-06  -0.657463E+01   0.150039E+02  -0.111972E-06   0.509244E-06  -0.111972E-06   0.123329E-08
  1900   0.308030E+03  -0.682035E+01   0.512980E-06  -0.682035E+01   0.150557E+02  -0.112326E-06   0.512980E-06  -0.112326E-06   0.123116E-08
  1901   0.306912E+03  -0.706947E+01   0.516685E-06  -0.706947E+01   0.151065E+02  -0.112664E-06   0.516685E-06  -0.112664E-06   0.122905E-08
  1902   0.305821E+03  -0.732168E+01   0.520359E-06  -0.732168E+01   0.151556E+02  -0.112986E-06   0.520359E-06  -0.112986E-06   0.122693E-08
  1903   0.304743E+03  -0.757664E+01   0.524004E-06  -0.757664E+01   0.152028E+02  -0.113294E-06   0.524004E-06  -0.113294E-06   0.122482E-08
  1904   0.303707E+03  -0.783402E+01   0.527618E-06  -0.783402E+01   0.152498E+02  -0.113586E-06   0.527618E-06  -0.113586E-06   0.122271E-08
  1905   0.302662E+03  -0.809497E+01   0.531201E-06  -0.809497E+01   0.152942E+02  -0.113863E-06   0.531201E-06  -0.113863E-06   0.122061E-08
  1906   0.301652E+03  -0.835872E+01   0.534754E-06  -0.835872E+01   0.153369E+02  -0.114126E-06   0.534754E-06  -0.114126E-06   0.121851E-08
  1907   0.300669E+03  -0.862374E+01   0.538276E-06  -0.862374E+01   0.153792E+02  -0.114373E-06   0.538276E-06  -0.114373E-06   0.121641E-08
  1908   0.299707E+03  -0.889223E+01   0.541767E-06  -0.889223E+01   0.154190E+02  -0.114606E-06   0.541767E-06  -0.114606E-06   0.121431E-08
  1909   0.298757E+03  -0.916192E+01   0.545227E-06  -0.916192E+01   0.154570E+02  -0.114824E-06   0.545227E-06  -0.114824E-06   0.121222E-08
  1910   0.297835E+03  -0.943427E+01   0.548657E-06  -0.943427E+01   0.154947E+02  -0.115028E-06   0.548657E-06  -0.115028E-06   0.121014E-08
  1911   0.296941E+03  -0.970924E+01   0.552055E-06  -0.970924E+01   0.155298E+02  -0.115217E-06   0.552055E-06  -0.115217E-06   0.120805E-08
  1912   0.296067E+03  -0.998456E+01   0.555423E-06  -0.998456E+01   0.155631E+02  -0.115392E-06   0.555423E-06  -0.115392E-06   0.120597E-08
  1913   0.295221E+03  -0.102617E+02   0.558759E-06  -0.102617E+02   0.155945E+02  -0.115552E-06   0.558759E-06  -0.115552E-06   0.120390E-08
  1914   0.294387E+03  -0.105406E+02   0.562064E-06  -0.105406E+02   0.156242E+02  -0.115698E-06   0.562064E-06  -0.115698E-06   0.120182E-08
  1915   0.293581E+03  -0.108212E+02   0.565338E-06  -0.108212E+02   0.156527E+02  -0.115831E-06   0.565338E-06  -0.115831E-06   0.119975E-08
  1916   0.292789E+03  -0.111028E+02   0.568580E-06  -0.111028E+02   0.156794E+02  -0.115949E-06   0.568580E-06  -0.115949E-06   0.119769E-08
  1917   0.292031E+03  -0.113861E+02   0.571791E-06  -0.113861E+02   0.157035E+02  -0.116053E-06   0.571791E-06  -0.116053E-06   0.119562E-08
  1918   0.291287E+03  -0.116702E+02   0.574970E-06  -0.116702E+02   0.157273E+02  -0.116144E-06   0.574970E-06  -0.116144E-06   0.119356E-08
  1919   0.290570E+03  -0.119552E+02   0.578118E-06  -0.119552E+02   0.157484E+02  -0.116221E-06   0.578118E-06  -0.116221E-06   0.119151E-08
  1920   0.289874E+03  -0.122410E+02   0.581234E-06  -0.122410E+02   0.157677E+02  -0.116285E-06   0.581234E-06  -0.116285E-06   0.118945E-08
  1921   0.289191E+03  -0.125269E+02   0.584319E-06  -0.125269E+02   0.157859E+02  -0.116335E-06   0.584319E-06  -0.116335E-06   0.118740E-08
  1922   0.288543E+03  -0.128135E+02   0.587371E-06  -0.128135E+02   0.158015E+02  -0.116371E-06   0.587371E-06  -0.116371E-06   0.118536E-08
  1923   0.287908E+03  -0.131000E+02   0.590392E-06  -0.131000E+02   0.158159E+02  -0.116395E-06   0.590392E-06  -0.116395E-06   0.118331E-08
  1924   0.287287E+03  -0.133873E+02   0.593380E-06  -0.133873E+02   0.158285E+02  -0.116405E-06   0.593380E-06  -0.116405E-06   0.118128E-08
  1925   0.286708E+03  -0.136751E+02   0.596337E-06  -0.136751E+02   0.158384E+02  -0.116402E-06   0.596337E-06  -0.116402E-06   0.117924E-08
  1926   0.286135E+03  -0.139621E+02   0.599261E-06  -0.139621E+02   0.158480E+02  -0.116386E-06   0.599261E-06  -0.116386E-06   0.117721E-08
  1927   0.285575E+03  -0.142505E+02   0.602153E-06  -0.142505E+02   0.158556E+02  -0.116357E-06   0.602153E-06  -0.116357E-06   0.117518E-08
  1928   0.285058E+03  -0.145356E+02   0.605013E-06  -0.145356E+02   0.158614E+02  -0.116315E-06   0.605013E-06  -0.116315E-06   0.117315E-08
  1929   0.284546E+03  -0.148227E+02   0.607841E-06  -0.148227E+02   0.158652E+02  -0.116261E-06   0.607841E-06  -0.116261E-06   0.117113E-08
  1930   0.284063E+03  -0.151081E+02   0.610636E-06  -0.151081E+02   0.158672E+02  -0.116194E-06   0.610636E-06  -0.116194E-06   0.116911E-08
  1931   0.283608E+03  -0.153931E+02   0.613398E-06  -0.153931E+02   0.158665E+02  -0.116115E-06   0.613398E-06  -0.116115E-06   0.116709E-08
  1932   0.283166E+03  -0.156771E+02   0.616128E-06  -0.156771E+02   0.158653E+02  -0.116023E-06   0.616128E-06  -0.116023E-06   0.116508E-08
  1933   0.282745E+03  -0.159606E+02   0.618825E-06  -0.159606E+02   0.158615E+02  -0.115919E-06   0.618825E-06  -0.115919E-06   0.116307E-08
  1934   0.282345E+03  -0.162430E+02   0.621490E-06  -0.162430E+02   0.158565E+02  -0.115802E-06   0.621490E-06  -0.115802E-06   0.116106E-08
  1935   0.281965E+03  -0.165243E+02   0.624122E-06  -0.165243E+02   0.158489E+02  -0.115674E-06   0.624122E-06  -0.115674E-06   0.115906E-08
  1936   0.281606E+03  -0.168042E+02   0.626721E-06  -0.168042E+02   0.158408E+02  -0.115534E-06   0.626721E-06  -0.115534E-06   0.115706E-08
  1937   0.281260E+03  -0.170822E+02   0.629286E-06  -0.170822E+02   0.158285E+02  -0.115381E-06   0.629286E-06  -0.115381E-06   0.115506E-08
  1938   0.280943E+03  -0.173589E+02   0.631819E-06  -0.173589E+02   0.158165E+02  -0.115217E-06   0.631819E-06  -0.115217E-06   0.115307E-08
  1939   0.280646E+03  -0.176342E+02   0.634319E-06  -0.176342E+02   0.158018E+02  -0.115041E-06   0.634319E-06  -0.115041E-06   0.115108E-08
  1940   0.280363E+03  -0.179082E+02   0.636785E-06  -0.179082E+02   0.157859E+02  -0.114854E-06   0.636785E-06  -0.114854E-06   0.114909E-08
  1941   0.280109E+03  -0.181792E+02   0.639219E-06  -0.181792E+02   0.157681E+02  -0.114655E-06   0.639219E-06  -0.114655E-06   0.114711E-08
  1942   0.279860E+03  -0.184488E+02   0.641618E-06  -0.184488E+02   0.157482E+02  -0.114444E-06   0.641618E-06  -0.114444E-06   0.114513E-08
  1943   0.279639E+03  -0.187170E+02   0.643985E-06  -0.187170E+02   0.157272E+02  -0.114222E-06   0.643985E-06  -0.114222E-06   0.114315E-08
  1944   0.279440E+03  -0.189821E+02   0.646318E-06  -0.189821E+02   0.157027E+02  -0.113989E-06   0.646318E-06  -0.113989E-06   0.114118E-08
  1945   0.279246E+03  -0.192443E+02   0.648617E-06  -0.192443E+02   0.156784E+02  -0.113745E-06   0.648617E-06  -0.113745E-06   0.113921E-08
  1946   0.279081E+03  -0.195055E+02   0.650883E-06  -0.195055E+02   0.156515E+02  -0.113490E-06   0.650883E-06  -0.113490E-06   0.113724E-08
  1947   0.278922E+03  -0.197629E+02   0.653115E-06  -0.197629E+02   0.156232E+02  -0.113224E-06   0.653115E-06  -0.113224E-06   0.113528E-08
  1948   0.278799E+03  -0.200187E+02   0.655313E-06  -0.200187E+02   0.155930E+02  -0.112947E-06   0.655313E-06  -0.112947E-06   0.113332E-08
  1949   0.278682E+03  -0.202706E+02   0.657477E-06  -0.202706E+02   0.155601E+02  -0.112659E-06   0.657477E-06  -0.112659E-06   0.113136E-08
  1950   0.278586E+03  -0.205207E+02   0.659607E-06  -0.205207E+02   0.155266E+02  -0.112361E-06   0.659607E-06  -0.112361E-06   0.112940E-08
  1951   0.278512E+03  -0.207668E+02   0.661704E-06  -0.207668E+02   0.154919E+02  -0.112052E-06   0.661704E-06  -0.112052E-06   0.112745E-08
  1952   0.278450E+03  -0.210105E+02   0.663766E-06  -0.210105E+02   0.154536E+02  -0.111732E-06   0.663766E-06  -0.111732E-06   0.112550E-08
  1953   0.278410E+03  -0.212508E+02   0.665793E-06  -0.212508E+02   0.154149E+02  -0.111403E-06   0.665793E-06  -0.111403E-06   0.112356E-08
  1954   0.278383E+03  -0.214878E+02   0.667787E-06  -0.214878E+02   0.153742E+02  -0.111062E-06   0.667787E-06  -0.111062E-06   0.112162E-08
  1955   0.278369E+03  -0.217222E+02   0.669745E-06  -0.217222E+02   0.153322E+02  -0.110712E-06   0.669745E-06  -0.110712E-06   0.111968E-08
  1956   0.278369E+03  -0.219525E+02   0.671668E-06  -0.219525E+02   0.152883E+02  -0.110351E-06   0.671668E-06  -0.110351E-06   0.111774E-08
  1957   0.278419E+03  -0.221794E+02   0.673557E-06  -0.221794E+02   0.152423E+02  -0.109980E-06   0.673557E-06  -0.109980E-06   0.111581E-08
  1958   0.278429E+03  -0.224029E+02   0.675410E-06  -0.224029E+02   0.151952E+02  -0.109599E-06   0.675410E-06  -0.109599E-06   0.111388E-08
  1959   0.278483E+03  -0.226229E+02   0.677228E-06  -0.226229E+02   0.151461E+02  -0.109208E-06   0.677228E-06  -0.109208E-06   0.111195E-08
  1960   0.278542E+03  -0.228395E+02   0.679010E-06  -0.228395E+02   0.150964E+02  -0.108807E-06   0.679010E-06  -0.108807E-06   0.111003E-08
  1961   0.278621E+03  -0.230518E+02   0.680756E-06  -0.230518E+02   0.150449E+02  -0.108396E-06   0.680756E-06  -0.108396E-06   0.110811E-08
  1962   0.278712E+03  -0.232599E+02   0.682466E-06  -0.232599E+02   0.149921E+02  -0.107976E-06   0.682466E-06  -0.107976E-06   0.110619E-08
  1963   0.278817E+03  -0.234637E+02   0.684140E-06  -0.234637E+02   0.149374E+02  -0.107545E-06   0.684140E-06  -0.107545E-06   0.110428E-08
  1964   0.278933E+03  -0.236639E+02   0.685778E-06  -0.236639E+02   0.148815E+02  -0.107105E-06   0.685778E-06  -0.107105E-06   0.110237E-08
  1965   0.279070E+03  -0.238598E+02   0.687380E-06  -0.238598E+02   0.148236E+02  -0.106655E-06   0.687380E-06  -0.106655E-06   0.110046E-08
  1966   0.279212E+03  -0.240521E+02   0.688944E-06  -0.240521E+02   0.147638E+02  -0.106195E-06   0.688944E-06  -0.106195E-06   0.109856E-08
  1967   0.279373E+03  -0.242399E+02   0.690472E-06  -0.242399E+02   0.147035E+02  -0.105726E-06   0.690472E-06  -0.105726E-06   0.109666E-08
  1968   0.279531E+03  -0.244234E+02   0.691963E-06  -0.244234E+02   0.146414E+02  -0.105248E-06   0.691963E-06  -0.105248E-06   0.109476E-08
  1969   0.279717E+03  -0.246025E+02   0.693417E-06  -0.246025E+02   0.145780E+02  -0.104760E-06   0.693417E-06  -0.104760E-06   0.109286E-08
  1970   0.279899E+03  -0.247771E+02   0.694833E-06  -0.247771E+02   0.145150E+02  -0.104263E-06   0.694833E-06  -0.104263E-06   0.109097E-08
  1971   0.280101E+03  -0.249472E+02   0.696212E-06  -0.249472E+02   0.144493E+02  -0.103756E-06   0.696212E-06  -0.103756E-06   0.108908E-08
  1972   0.280307E+03  -0.251120E+02   0.697553E-06  -0.251120E+02   0.143817E+02  -0.103240E-06   0.697553E-06  -0.103240E-06   0.108720E-08
  1973   0.280525E+03  -0.252731E+02   0.698856E-06  -0.252731E+02   0.143144E+02  -0.102715E-06   0.698856E-06  -0.102715E-06   0.108531E-08
  1974   0.280762E+03  -0.254296E+02   0.700121E-06  -0.254296E+02   0.142445E+02  -0.102181E-06   0.700121E-06  -0.102181E-06   0.108343E-08
  1975   0.280996E+03  -0.255816E+02   0.701348E-06  -0.255816E+02   0.141742E+02  -0.101638E-06   0.701348E-06  -0.101638E-06   0.108156E-08
  1976   0.281241E+03  -0.257282E+02   0.702537E-06  -0.257282E+02   0.141020E+02  -0.101086E-06   0.702537E-06  -0.101086E-06   0.107968E-08
  1977   0.281497E+03  -0.258701E+02   0.703687E-06  -0.258701E+02   0.140294E+02  -0.100525E-06   0.703687E-06  -0.100525E-06   0.107781E-08
  1978   0.281758E+03  -0.260067E+02   0.704798E-06  -0.260067E+02   0.139557E+02  -0.999558E-07   0.704798E-06  -0.999558E-07   0.107594E-08
  1979   0.282029E+03  -0.261386E+02   0.705870E-06  -0.261386E+02   0.138809E+02  -0.993773E-07   0.705870E-06  -0.993773E-07   0.107408E-08
  1980   0.282312E+03  -0.262657E+02   0.706903E-06  -0.262657E+02   0.138049E+02  -0.987901E-07   0.706903E-06  -0.987901E-07   0.107222E-08
  1981   0.282590E+03  -0.263874E+02   0.707897E-06  -0.263874E+02   0.137278E+02  -0.981943E-07   0.707897E-06  -0.981943E-07   0.107036E-08
  1982   0.282880E+03  -0.265044E+02   0.708851E-06  -0.265044E+02   0.136496E+02  -0.975899E-07   0.708851E-06  -0.975899E-07   0.106850E-08
  1983   0.283180E+03  -0.266166E+02   0.709766E-06  -0.266166E+02   0.135702E+02  -0.969770E-07   0.709766E-06  -0.969770E-07   0.106665E-08
  1984   0.283484E+03  -0.267232E+02   0.710641E-06  -0.267232E+02   0.134906E+02  -0.963556E-07   0.710641E-06  -0.963556E-07   0.106480E-08
  1985   0.283799E+03  -0.268250E+02   0.711476E-06  -0.268250E+02   0.134090E+02  -0.957258E-07   0.711476E-06  -0.957258E-07   0.106295E-08
  1986   0.284109E+03  -0.269212E+02   0.712270E-06  -0.269212E+02   0.133271E+02  -0.950877E-07   0.712270E-06  -0.950877E-07   0.106111E-08
  1987   0.284422E+03  -0.270125E+02   0.713025E-06  -0.270125E+02   0.132449E+02  -0.944414E-07   0.713025E-06  -0.944414E-07   0.105927E-08
  1988   0.284746E+03  -0.270982E+02   0.713739E-06  -0.270982E+02   0.131616E+02  -0.937869E-07   0.713739E-06  -0.937869E-07   0.105743E-08
  1989   0.285072E+03  -0.271775E+02   0.714412E-06  -0.271775E+02   0.130779E+02  -0.931242E-07   0.714412E-06  -0.931242E-07   0.105559E-08
  1990   0.285409E+03  -0.272533E+02   0.715044E-06  -0.272533E+02   0.129932E+02  -0.924535E-07   0.715044E-06  -0.924535E-07   0.105376E-08
  1991   0.285734E+03  -0.273226E+02   0.715635E-06  -0.273226E+02   0.129067E+02  -0.917747E-07   0.715635E-06  -0.917747E-07   0.105193E-08
  1992   0.286061E+03  -0.273869E+02   0.716186E-06  -0.273869E+02   0.128205E+02  -0.910880E-07   0.716186E-06  -0.910880E-07   0.105011E-08
  1993   0.286398E+03  -0.274455E+02   0.716694E-06  -0.274455E+02   0.127341E+02  -0.903934E-07   0.716694E-06  -0.903934E-07   0.104828E-08
  1994   0.286738E+03  -0.274990E+02   0.717161E-06  -0.274990E+02   0.126458E+02  -0.896911E-07   0.717161E-06  -0.896911E-07   0.104646E-08
  1995   0.287087E+03  -0.275475E+02   0.717587E-06  -0.275475E+02   0.125573E+02  -0.889809E-07   0.717587E-06  -0.889809E-07   0.104465E-08
  1996   0.287424E+03  -0.275901E+02   0.717970E-06  -0.275901E+02   0.124677E+02  -0.882631E-07   0.717970E-06  -0.882631E-07   0.104283E-08
  1997   0.287763E+03  -0.276261E+02   0.718312E-06  -0.276261E+02   0.123778E+02  -0.875376E-07   0.718312E-06  -0.875376E-07   0.104102E-08
  1998   0.288112E+03  -0.276569E+02   0.718611E-06  -0.276569E+02   0.122883E+02  -0.868046E-07   0.718611E-06  -0.868046E-07   0.103921E-08
  1999   0.288455E+03  -0.276833E+02   0.718867E-06  -0.276833E+02   0.121971E+02  -0.860641E-07   0.718867E-06  -0.860641E-07   0.103740E-08
  2000   0.288792E+03  -0.277031E+02   0.719081E-06  -0.277031E+02   0.121063E+02  -0.853162E-07   0.719081E-06  -0.853162E-07   0.103560E-08
  2001   0.289139E+03  -0.277176E+02   0.719253E-06  -0.277176E+02   0.120153E+02  -0.845609E-07   0.719253E-06  -0.845609E-07   0.103380E-08
  2002   0.289480E+03  -0.277269E+02   0.719382E-06  -0.277269E+02   0.119232E+02  -0.837984E-07   0.719382E-06  -0.837984E-07   0.103200E-08
  2003   0.289823E+03  -0.277302E+02   0.719468E-06  -0.277302E+02   0.118309E+02  -0.830289E-07   0.719468E-06  -0.830289E-07   0.103021E-08
  2004   0.290168E+03  -0.277283E+02   0.719513E-06  -0.277283E+02   0.117383E+02  -0.822525E-07   0.719513E-06  -0.822525E-07   0.102842E-08
  2005   0.290498E+03  -0.277205E+02   0.719516E-06  -0.277205E+02   0.116447E+02  -0.814694E-07   0.719516E-06  -0.814694E-07   0.102663E-08
  2006   0.290838E+03  -0.277083E+02   0.719478E-06  -0.277083E+02   0.115524E+02  -0.806798E-07   0.719478E-06  -0.806798E-07   0.102484E-08
  2007   0.291164E+03  -0.276893E+02   0.719400E-06  -0.276893E+02   0.114584E+02  -0.798839E-07   0.719400E-06  -0.798839E-07   0.102306E-08
  2008   0.291499E+03  -0.276659E+02   0.719280E-06  -0.276659E+02   0.113641E+02  -0.790818E-07   0.719280E-06  -0.790818E-07   0.102128E-08
  2009   0.291827E+03  -0.276359E+02   0.719120E-06  -0.276359E+02   0.112704E+02  -0.782737E-07   0.719120E-06  -0.782737E-07   0.101950E-08
  2010   0.292142E+03  -0.276014E+02   0.718920E-06  -0.276014E+02   0.111764E+02  -0.774598E-07   0.718920E-06  -0.774598E-07   0.101773E-08
  2011   0.292464E+03  -0.275618E+02   0.718680E-06  -0.275618E+02   0.110816E+02  -0.766402E-07   0.718680E-06  -0.766402E-07   0.101596E-08
  2012   0.292780E+03  -0.275169E+02   0.718401E-06  -0.275169E+02   0.109873E+02  -0.758152E-07   0.718401E-06  -0.758152E-07   0.101419E-08
  2013   0.293082E+03  -0.274670E+02   0.718083E-06  -0.274670E+02   0.108920E+02  -0.749848E-07   0.718083E-06  -0.749848E-07   0.101242E-08
  2014   0.293392E+03  -0.274104E+02   0.717726E-06  -0.274104E+02   0.107981E+02  -0.741493E-07   0.717726E-06  -0.741493E-07   0.101066E-08
  2015   0.293695E+03  -0.273508E+02   0.717330E-06  -0.273508E+02   0.107033E+02  -0.733088E-07   0.717330E-06  -0.733088E-07   0.100890E-08
  2016   0.293998E+03  -0.272847E+02   0.716897E-06  -0.272847E+02   0.106091E+02  -0.724635E-07   0.716897E-06  -0.724635E-07   0.100714E-08
  2017   0.294280E+03  -0.272141E+02   0.716425E-06  -0.272141E+02   0.105147E+02  -0.716136E-07   0.716425E-06  -0.716136E-07   0.100539E-08
