#    L    TT             EE             BB             TE          
   157   0.195606E+05   0.440663E+01   0.129897E+00  -0.188253E+03
   158   0.196900E+05   0.437706E+01   0.131569E+00  -0.187549E+03
   159   0.198182E+05   0.434612E+01   0.133258E+00  -0.186738E+03
   160   0.199452E+05   0.431402E+01   0.134965E+00  -0.185818E+03
   161   0.200711E+05   0.428088E+01   0.136690E+00  -0.184791E+03
   162   0.201957E+05   0.424662E+01   0.138433E+00  -0.183655E+03
   163   0.203191E+05   0.421137E+01   0.140194E+00  -0.182410E+03
   164   0.204411E+05   0.417526E+01   0.141974E+00  -0.181057E+03
   165   0.205619E+05   0.413827E+01   0.143772E+00  -0.179592E+03
   166   0.206814E+05   0.410060E+01   0.145588E+00  -0.178017E+03
   167   0.207994E+05   0.406209E+01   0.147423E+00  -0.176332E+03
   168   0.209159E+05   0.402318E+01   0.149275E+00  -0.174535E+03
   169   0.210310E+05   0.398361E+01   0.151147E+00  -0.172625E+03
   170   0.211445E+05   0.394366E+01   0.153036E+00  -0.170603E+03
   171   0.212563E+05   0.390341E+01   0.154944E+00  -0.168467E+03
   172   0.213666E+05   0.386281E+01   0.156871E+00  -0.166218E+03
   173   0.214751E+05   0.382194E+01   0.158815E+00  -0.163855E+03
   174   0.215819E+05   0.378115E+01   0.160778E+00  -0.161378E+03
   175   0.216871E+05   0.374018E+01   0.162759E+00  -0.158787E+03
   176   0.217904E+05   0.369934E+01   0.164759E+00  -0.156079E+03
   177   0.218919E+05   0.365866E+01   0.166777E+00  -0.153259E+03
   178   0.219915E+05   0.361846E+01   0.168813E+00  -0.150324E+03
   179   0.220893E+05   0.357856E+01   0.170866E+00  -0.147276E+03
   180   0.221853E+05   0.353930E+01   0.172938E+00  -0.144116E+03
   181   0.222793E+05   0.350080E+01   0.175027E+00  -0.140845E+03
   182   0.223713E+05   0.346323E+01   0.177134E+00  -0.137462E+03
   183   0.224612E+05   0.342664E+01   0.179258E+00  -0.133970E+03
   184   0.225492E+05   0.339122E+01   0.181400E+00  -0.130367E+03
   185   0.226352E+05   0.335722E+01   0.183559E+00  -0.126657E+03
   186   0.227188E+05   0.332461E+01   0.185734E+00  -0.122838E+03
   187   0.228005E+05   0.329366E+01   0.187927E+00  -0.118911E+03
   188   0.228801E+05   0.326444E+01   0.190136E+00  -0.114878E+03
   189   0.229574E+05   0.323713E+01   0.192361E+00  -0.110739E+03
   190   0.230328E+05   0.321186E+01   0.194603E+00  -0.106497E+03
   191   0.231057E+05   0.318879E+01   0.196860E+00  -0.102149E+03
   192   0.231763E+05   0.316805E+01   0.199134E+00  -0.976971E+02
   193   0.232447E+05   0.314978E+01   0.201423E+00  -0.931445E+02
   194   0.233108E+05   0.313413E+01   0.203728E+00  -0.884891E+02
   195   0.233745E+05   0.312125E+01   0.206048E+00  -0.837338E+02
   196   0.234358E+05   0.311129E+01   0.208383E+00  -0.788783E+02
   197   0.234947E+05   0.310439E+01   0.210733E+00  -0.739248E+02
   198   0.235512E+05   0.310070E+01   0.213097E+00  -0.688730E+02
   199   0.236053E+05   0.310035E+01   0.215476E+00  -0.637243E+02
   200   0.236569E+05   0.310349E+01   0.217869E+00  -0.584800E+02
   201   0.237059E+05   0.311029E+01   0.220276E+00  -0.531400E+02
   202   0.237525E+05   0.312085E+01   0.222696E+00  -0.477080E+02
   203   0.237965E+05   0.313534E+01   0.225130E+00  -0.421853E+02
   204   0.238378E+05   0.315387E+01   0.227577E+00  -0.365771E+02
   205   0.238767E+05   0.317658E+01   0.230037E+00  -0.308834E+02
   206   0.239129E+05   0.320362E+01   0.232510E+00  -0.251077E+02
   207   0.239467E+05   0.323511E+01   0.234994E+00  -0.192526E+02
   208   0.239777E+05   0.327119E+01   0.237491E+00  -0.133208E+02
   209   0.240062E+05   0.331198E+01   0.240000E+00  -0.731484E+01
   210   0.240322E+05   0.335764E+01   0.242520E+00  -0.123792E+01
   211   0.240556E+05   0.340830E+01   0.245052E+00   0.490778E+01
   212   0.240764E+05   0.346408E+01   0.247594E+00   0.111191E+02
   213   0.240947E+05   0.352512E+01   0.250147E+00   0.173939E+02
   214   0.241104E+05   0.359151E+01   0.252710E+00   0.237289E+02
   215   0.241235E+05   0.366355E+01   0.255283E+00   0.301210E+02
   216   0.241340E+05   0.374114E+01   0.257866E+00   0.365686E+02
   217   0.241421E+05   0.382454E+01   0.260459E+00   0.430675E+02
   218   0.241476E+05   0.391385E+01   0.263060E+00   0.496158E+02
   219   0.241506E+05   0.400916E+01   0.265670E+00   0.562123E+02
   220   0.241511E+05   0.411072E+01   0.268289E+00   0.628503E+02
   221   0.241490E+05   0.421854E+01   0.270915E+00   0.695298E+02
   222   0.241445E+05   0.433288E+01   0.273550E+00   0.762473E+02
