#    L    TT             EE             BB             TE             PP             TP             EP          
  1608   0.160865E+04   0.921775E+02   0.000000E+00  -0.276587E+02   0.650507E-08   0.205891E-05   0.767363E-06
  1609   0.160274E+04   0.922480E+02   0.000000E+00  -0.296576E+02   0.649383E-08   0.202601E-05   0.767416E-06
  1610   0.159700E+04   0.923075E+02   0.000000E+00  -0.316612E+02   0.648261E-08   0.199335E-05   0.767388E-06
  1611   0.159141E+04   0.923561E+02   0.000000E+00  -0.336679E+02   0.647141E-08   0.196093E-05   0.767281E-06
  1612   0.158601E+04   0.923924E+02   0.000000E+00  -0.356780E+02   0.646024E-08   0.192875E-05   0.767094E-06
  1613   0.158076E+04   0.924177E+02   0.000000E+00  -0.376900E+02   0.644908E-08   0.189681E-05   0.766828E-06
  1614   0.157568E+04   0.924322E+02   0.000000E+00  -0.397034E+02   0.643794E-08   0.186512E-05   0.766485E-06
  1615   0.157077E+04   0.924352E+02   0.000000E+00  -0.417168E+02   0.642682E-08   0.183367E-05   0.766064E-06
  1616   0.156601E+04   0.924266E+02   0.000000E+00  -0.437297E+02   0.641572E-08   0.180246E-05   0.765567E-06
  1617   0.156142E+04   0.924073E+02   0.000000E+00  -0.457412E+02   0.640464E-08   0.177150E-05   0.764994E-06
  1618   0.155699E+04   0.923766E+02   0.000000E+00  -0.477510E+02   0.639359E-08   0.174079E-05   0.764346E-06
  1619   0.155271E+04   0.923345E+02   0.000000E+00  -0.497583E+02   0.638255E-08   0.171032E-05   0.763623E-06
  1620   0.154861E+04   0.922817E+02   0.000000E+00  -0.517617E+02   0.637153E-08   0.168010E-05   0.762826E-06
  1621   0.154465E+04   0.922168E+02   0.000000E+00  -0.537608E+02   0.636053E-08   0.165012E-05   0.761956E-06
  1622   0.154086E+04   0.921421E+02   0.000000E+00  -0.557547E+02   0.634955E-08   0.162040E-05   0.761014E-06
  1623   0.153721E+04   0.920561E+02   0.000000E+00  -0.577431E+02   0.633859E-08   0.159093E-05   0.760000E-06
  1624   0.153372E+04   0.919596E+02   0.000000E+00  -0.597236E+02   0.632764E-08   0.156170E-05   0.758915E-06
  1625   0.153039E+04   0.918512E+02   0.000000E+00  -0.616973E+02   0.631672E-08   0.153273E-05   0.757759E-06
  1626   0.152721E+04   0.917330E+02   0.000000E+00  -0.636627E+02   0.630582E-08   0.150400E-05   0.756534E-06
  1627   0.152416E+04   0.916030E+02   0.000000E+00  -0.656185E+02   0.629494E-08   0.147553E-05   0.755239E-06
  1628   0.152127E+04   0.914633E+02   0.000000E+00  -0.675648E+02   0.628407E-08   0.144732E-05   0.753877E-06
  1629   0.151853E+04   0.913126E+02   0.000000E+00  -0.694995E+02   0.627323E-08   0.141935E-05   0.752446E-06
  1630   0.151594E+04   0.911515E+02   0.000000E+00  -0.714235E+02   0.626240E-08   0.139164E-05   0.750948E-06
  1631   0.151348E+04   0.909795E+02   0.000000E+00  -0.733347E+02   0.625160E-08   0.136419E-05   0.749384E-06
  1632   0.151118E+04   0.907964E+02   0.000000E+00  -0.752332E+02   0.624081E-08   0.133699E-05   0.747755E-06
  1633   0.150901E+04   0.906039E+02   0.000000E+00  -0.771176E+02   0.623005E-08   0.131004E-05   0.746060E-06
  1634   0.150700E+04   0.904005E+02   0.000000E+00  -0.789874E+02   0.621930E-08   0.128336E-05   0.744302E-06
  1635   0.150512E+04   0.901877E+02   0.000000E+00  -0.808419E+02   0.620857E-08   0.125693E-05   0.742479E-06
  1636   0.150337E+04   0.899625E+02   0.000000E+00  -0.826797E+02   0.619786E-08   0.123076E-05   0.740594E-06
  1637   0.150177E+04   0.897288E+02   0.000000E+00  -0.845018E+02   0.618717E-08   0.120485E-05   0.738646E-06
  1638   0.150028E+04   0.894850E+02   0.000000E+00  -0.863053E+02   0.617650E-08   0.117920E-05   0.736637E-06
  1639   0.149895E+04   0.892305E+02   0.000000E+00  -0.880902E+02   0.616584E-08   0.115380E-05   0.734567E-06
  1640   0.149775E+04   0.889659E+02   0.000000E+00  -0.898569E+02   0.615521E-08   0.112867E-05   0.732436E-06
  1641   0.149666E+04   0.886915E+02   0.000000E+00  -0.916030E+02   0.614460E-08   0.110381E-05   0.730247E-06
  1642   0.149572E+04   0.884072E+02   0.000000E+00  -0.933273E+02   0.613400E-08   0.107920E-05   0.727998E-06
  1643   0.149490E+04   0.881144E+02   0.000000E+00  -0.950315E+02   0.612342E-08   0.105486E-05   0.725691E-06
  1644   0.149420E+04   0.878096E+02   0.000000E+00  -0.967148E+02   0.611286E-08   0.103078E-05   0.723327E-06
  1645   0.149363E+04   0.874958E+02   0.000000E+00  -0.983736E+02   0.610232E-08   0.100696E-05   0.720906E-06
  1646   0.149317E+04   0.871729E+02   0.000000E+00  -0.100009E+03   0.609180E-08   0.983415E-06   0.718428E-06
  1647   0.149286E+04   0.868402E+02   0.000000E+00  -0.101619E+03   0.608130E-08   0.960132E-06   0.715896E-06
  1648   0.149266E+04   0.864979E+02   0.000000E+00  -0.103205E+03   0.607082E-08   0.937115E-06   0.713309E-06
  1649   0.149257E+04   0.861466E+02   0.000000E+00  -0.104765E+03   0.606035E-08   0.914366E-06   0.710667E-06
  1650   0.149261E+04   0.857850E+02   0.000000E+00  -0.106298E+03   0.604990E-08   0.891885E-06   0.707972E-06
  1651   0.149275E+04   0.854152E+02   0.000000E+00  -0.107805E+03   0.603948E-08   0.869672E-06   0.705225E-06
  1652   0.149302E+04   0.850345E+02   0.000000E+00  -0.109283E+03   0.602907E-08   0.847728E-06   0.702425E-06
  1653   0.149340E+04   0.846460E+02   0.000000E+00  -0.110733E+03   0.601867E-08   0.826052E-06   0.699572E-06
  1654   0.149388E+04   0.842498E+02   0.000000E+00  -0.112157E+03   0.600830E-08   0.804642E-06   0.696668E-06
  1655   0.149447E+04   0.838447E+02   0.000000E+00  -0.113550E+03   0.599795E-08   0.783500E-06   0.693713E-06
  1656   0.149517E+04   0.834306E+02   0.000000E+00  -0.114916E+03   0.598761E-08   0.762624E-06   0.690706E-06
  1657   0.149595E+04   0.830086E+02   0.000000E+00  -0.116252E+03   0.597729E-08   0.742015E-06   0.687648E-06
  1658   0.149684E+04   0.825781E+02   0.000000E+00  -0.117561E+03   0.596699E-08   0.721670E-06   0.684539E-06
  1659   0.149783E+04   0.821399E+02   0.000000E+00  -0.118839E+03   0.595671E-08   0.701591E-06   0.681380E-06
  1660   0.149890E+04   0.816949E+02   0.000000E+00  -0.120088E+03   0.594645E-08   0.681777E-06   0.678170E-06
  1661   0.150007E+04   0.812419E+02   0.000000E+00  -0.121308E+03   0.593620E-08   0.662227E-06   0.674911E-06
  1662   0.150132E+04   0.807824E+02   0.000000E+00  -0.122499E+03   0.592598E-08   0.642940E-06   0.671601E-06
  1663   0.150266E+04   0.803158E+02   0.000000E+00  -0.123658E+03   0.591577E-08   0.623917E-06   0.668243E-06
  1664   0.150407E+04   0.798416E+02   0.000000E+00  -0.124787E+03   0.590558E-08   0.605157E-06   0.664835E-06
  1665   0.150557E+04   0.793614E+02   0.000000E+00  -0.125886E+03   0.589540E-08   0.586659E-06   0.661379E-06
  1666   0.150714E+04   0.788746E+02   0.000000E+00  -0.126956E+03   0.588525E-08   0.568423E-06   0.657874E-06
  1667   0.150878E+04   0.783821E+02   0.000000E+00  -0.127993E+03   0.587511E-08   0.550449E-06   0.654321E-06
  1668   0.151050E+04   0.778833E+02   0.000000E+00  -0.129000E+03   0.586499E-08   0.532736E-06   0.650719E-06
  1669   0.151229E+04   0.773791E+02   0.000000E+00  -0.129974E+03   0.585489E-08   0.515283E-06   0.647070E-06
  1670   0.151413E+04   0.768689E+02   0.000000E+00  -0.130917E+03   0.584481E-08   0.498091E-06   0.643374E-06
  1671   0.151605E+04   0.763528E+02   0.000000E+00  -0.131830E+03   0.583475E-08   0.481158E-06   0.639630E-06
  1672   0.151802E+04   0.758318E+02   0.000000E+00  -0.132711E+03   0.582470E-08   0.464485E-06   0.635839E-06
  1673   0.152004E+04   0.753053E+02   0.000000E+00  -0.133559E+03   0.581467E-08   0.448070E-06   0.632002E-06
  1674   0.152213E+04   0.747756E+02   0.000000E+00  -0.134375E+03   0.580466E-08   0.431914E-06   0.628119E-06
  1675   0.152425E+04   0.742399E+02   0.000000E+00  -0.135159E+03   0.579466E-08   0.416016E-06   0.624189E-06
  1676   0.152644E+04   0.736992E+02   0.000000E+00  -0.135910E+03   0.578469E-08   0.400375E-06   0.620214E-06
  1677   0.152867E+04   0.731557E+02   0.000000E+00  -0.136629E+03   0.577473E-08   0.384992E-06   0.616193E-06
  1678   0.153093E+04   0.726067E+02   0.000000E+00  -0.137314E+03   0.576478E-08   0.369865E-06   0.612126E-06
  1679   0.153324E+04   0.720553E+02   0.000000E+00  -0.137967E+03   0.575486E-08   0.354994E-06   0.608015E-06
  1680   0.153559E+04   0.714994E+02   0.000000E+00  -0.138587E+03   0.574495E-08   0.340379E-06   0.603859E-06
  1681   0.153798E+04   0.709392E+02   0.000000E+00  -0.139173E+03   0.573507E-08   0.326019E-06   0.599659E-06
  1682   0.154038E+04   0.703770E+02   0.000000E+00  -0.139727E+03   0.572519E-08   0.311914E-06   0.595415E-06
  1683   0.154283E+04   0.698123E+02   0.000000E+00  -0.140246E+03   0.571534E-08   0.298063E-06   0.591127E-06
  1684   0.154530E+04   0.692437E+02   0.000000E+00  -0.140732E+03   0.570550E-08   0.284467E-06   0.586795E-06
  1685   0.154781E+04   0.686728E+02   0.000000E+00  -0.141185E+03   0.569568E-08   0.271123E-06   0.582420E-06
  1686   0.155033E+04   0.680999E+02   0.000000E+00  -0.141602E+03   0.568588E-08   0.258033E-06   0.578001E-06
  1687   0.155286E+04   0.675236E+02   0.000000E+00  -0.141985E+03   0.567610E-08   0.245195E-06   0.573540E-06
  1688   0.155542E+04   0.669462E+02   0.000000E+00  -0.142336E+03   0.566633E-08   0.232610E-06   0.569037E-06
  1689   0.155798E+04   0.663671E+02   0.000000E+00  -0.142650E+03   0.565658E-08   0.220276E-06   0.564491E-06
  1690   0.156055E+04   0.657858E+02   0.000000E+00  -0.142931E+03   0.564685E-08   0.208193E-06   0.559904E-06
  1691   0.156314E+04   0.652040E+02   0.000000E+00  -0.143177E+03   0.563713E-08   0.196361E-06   0.555275E-06
  1692   0.156574E+04   0.646194E+02   0.000000E+00  -0.143389E+03   0.562743E-08   0.184780E-06   0.550604E-06
  1693   0.156833E+04   0.640346E+02   0.000000E+00  -0.143565E+03   0.561775E-08   0.173448E-06   0.545892E-06
  1694   0.157092E+04   0.634497E+02   0.000000E+00  -0.143707E+03   0.560809E-08   0.162366E-06   0.541140E-06
  1695   0.157351E+04   0.628625E+02   0.000000E+00  -0.143813E+03   0.559844E-08   0.151532E-06   0.536347E-06
  1696   0.157610E+04   0.622762E+02   0.000000E+00  -0.143885E+03   0.558881E-08   0.140948E-06   0.531513E-06
  1697   0.157867E+04   0.616887E+02   0.000000E+00  -0.143922E+03   0.557920E-08   0.130611E-06   0.526640E-06
  1698   0.158124E+04   0.611018E+02   0.000000E+00  -0.143924E+03   0.556960E-08   0.120522E-06   0.521727E-06
  1699   0.158380E+04   0.605146E+02   0.000000E+00  -0.143889E+03   0.556002E-08   0.110680E-06   0.516774E-06
  1700   0.158634E+04   0.599268E+02   0.000000E+00  -0.143819E+03   0.555046E-08   0.101085E-06   0.511783E-06
  1701   0.158885E+04   0.593414E+02   0.000000E+00  -0.143714E+03   0.554091E-08   0.917365E-07   0.506752E-06
  1702   0.159136E+04   0.587555E+02   0.000000E+00  -0.143573E+03   0.553138E-08   0.826343E-07   0.501684E-06
  1703   0.159384E+04   0.581715E+02   0.000000E+00  -0.143399E+03   0.552187E-08   0.737789E-07   0.496578E-06
  1704   0.159630E+04   0.575873E+02   0.000000E+00  -0.143190E+03   0.551237E-08   0.651704E-07   0.491437E-06
  1705   0.159873E+04   0.570053E+02   0.000000E+00  -0.142946E+03   0.550289E-08   0.568089E-07   0.486260E-06
  1706   0.160112E+04   0.564226E+02   0.000000E+00  -0.142670E+03   0.549343E-08   0.486948E-07   0.481048E-06
  1707   0.160350E+04   0.558422E+02   0.000000E+00  -0.142361E+03   0.548398E-08   0.408283E-07   0.475803E-06
  1708   0.160585E+04   0.552644E+02   0.000000E+00  -0.142019E+03   0.547455E-08   0.332095E-07   0.470526E-06
  1709   0.160816E+04   0.546885E+02   0.000000E+00  -0.141645E+03   0.546514E-08   0.258386E-07   0.465217E-06
  1710   0.161044E+04   0.541154E+02   0.000000E+00  -0.141238E+03   0.545575E-08   0.187158E-07   0.459877E-06
  1711   0.161267E+04   0.535443E+02   0.000000E+00  -0.140800E+03   0.544637E-08   0.118415E-07   0.454507E-06
  1712   0.161488E+04   0.529741E+02   0.000000E+00  -0.140332E+03   0.543700E-08   0.521563E-08   0.449108E-06
  1713   0.161705E+04   0.524070E+02   0.000000E+00  -0.139834E+03   0.542765E-08  -0.116143E-08   0.443682E-06
  1714   0.161917E+04   0.518431E+02   0.000000E+00  -0.139305E+03   0.541832E-08  -0.728953E-08   0.438228E-06
  1715   0.162124E+04   0.512812E+02   0.000000E+00  -0.138748E+03   0.540901E-08  -0.131684E-07   0.432747E-06
  1716   0.162328E+04   0.507227E+02   0.000000E+00  -0.138160E+03   0.539971E-08  -0.187980E-07   0.427242E-06
  1717   0.162527E+04   0.501671E+02   0.000000E+00  -0.137545E+03   0.539043E-08  -0.241779E-07   0.421712E-06
  1718   0.162720E+04   0.496153E+02   0.000000E+00  -0.136902E+03   0.538116E-08  -0.293081E-07   0.416158E-06
  1719   0.162910E+04   0.490665E+02   0.000000E+00  -0.136230E+03   0.537192E-08  -0.341883E-07   0.410582E-06
  1720   0.163094E+04   0.485218E+02   0.000000E+00  -0.135532E+03   0.536268E-08  -0.388182E-07   0.404984E-06
  1721   0.163273E+04   0.479812E+02   0.000000E+00  -0.134806E+03   0.535347E-08  -0.431978E-07   0.399365E-06
  1722   0.163447E+04   0.474433E+02   0.000000E+00  -0.134055E+03   0.534426E-08  -0.473268E-07   0.393726E-06
  1723   0.163615E+04   0.469097E+02   0.000000E+00  -0.133278E+03   0.533508E-08  -0.512049E-07   0.388069E-06
  1724   0.163777E+04   0.463814E+02   0.000000E+00  -0.132476E+03   0.532591E-08  -0.548320E-07   0.382393E-06
  1725   0.163933E+04   0.458562E+02   0.000000E+00  -0.131648E+03   0.531676E-08  -0.582079E-07   0.376699E-06
  1726   0.164083E+04   0.453365E+02   0.000000E+00  -0.130797E+03   0.530762E-08  -0.613323E-07   0.370990E-06
  1727   0.164227E+04   0.448208E+02   0.000000E+00  -0.129921E+03   0.529850E-08  -0.642051E-07   0.365265E-06
  1728   0.164365E+04   0.443116E+02   0.000000E+00  -0.129022E+03   0.528940E-08  -0.668261E-07   0.359525E-06
  1729   0.164496E+04   0.438068E+02   0.000000E+00  -0.128100E+03   0.528031E-08  -0.691950E-07   0.353772E-06
  1730   0.164620E+04   0.433064E+02   0.000000E+00  -0.127155E+03   0.527124E-08  -0.713117E-07   0.348006E-06
  1731   0.164737E+04   0.428114E+02   0.000000E+00  -0.126189E+03   0.526218E-08  -0.731758E-07   0.342229E-06
  1732   0.164847E+04   0.423218E+02   0.000000E+00  -0.125200E+03   0.525314E-08  -0.747874E-07   0.336440E-06
  1733   0.164951E+04   0.418385E+02   0.000000E+00  -0.124192E+03   0.524412E-08  -0.761460E-07   0.330642E-06
  1734   0.165046E+04   0.413602E+02   0.000000E+00  -0.123162E+03   0.523511E-08  -0.772516E-07   0.324834E-06
  1735   0.165135E+04   0.408885E+02   0.000000E+00  -0.122111E+03   0.522611E-08  -0.781039E-07   0.319018E-06
  1736   0.165215E+04   0.404219E+02   0.000000E+00  -0.121043E+03   0.521714E-08  -0.787027E-07   0.313194E-06
  1737   0.165288E+04   0.399630E+02   0.000000E+00  -0.119954E+03   0.520817E-08  -0.790478E-07   0.307365E-06
  1738   0.165353E+04   0.395094E+02   0.000000E+00  -0.118846E+03   0.519923E-08  -0.791390E-07   0.301530E-06
  1739   0.165411E+04   0.390629E+02   0.000000E+00  -0.117722E+03   0.519030E-08  -0.789761E-07   0.295690E-06
  1740   0.165460E+04   0.386229E+02   0.000000E+00  -0.116579E+03   0.518138E-08  -0.785589E-07   0.289846E-06
  1741   0.165502E+04   0.381894E+02   0.000000E+00  -0.115418E+03   0.517248E-08  -0.778871E-07   0.284000E-06
  1742   0.165533E+04   0.377633E+02   0.000000E+00  -0.114242E+03   0.516360E-08  -0.769607E-07   0.278152E-06
  1743   0.165557E+04   0.373441E+02   0.000000E+00  -0.113049E+03   0.515473E-08  -0.757793E-07   0.272302E-06
  1744   0.165572E+04   0.369325E+02   0.000000E+00  -0.111841E+03   0.514587E-08  -0.743428E-07   0.266453E-06
  1745   0.165578E+04   0.365272E+02   0.000000E+00  -0.110617E+03   0.513704E-08  -0.726509E-07   0.260604E-06
  1746   0.165575E+04   0.361306E+02   0.000000E+00  -0.109379E+03   0.512821E-08  -0.707035E-07   0.254758E-06
  1747   0.165563E+04   0.357420E+02   0.000000E+00  -0.108126E+03   0.511941E-08  -0.685004E-07   0.248913E-06
  1748   0.165541E+04   0.353615E+02   0.000000E+00  -0.106860E+03   0.511062E-08  -0.660413E-07   0.243073E-06
  1749   0.165510E+04   0.349879E+02   0.000000E+00  -0.105580E+03   0.510184E-08  -0.633260E-07   0.237236E-06
  1750   0.165469E+04   0.346226E+02   0.000000E+00  -0.104288E+03   0.509308E-08  -0.603544E-07   0.231405E-06
  1751   0.165418E+04   0.342651E+02   0.000000E+00  -0.102985E+03   0.508433E-08  -0.571269E-07   0.225581E-06
  1752   0.165359E+04   0.339154E+02   0.000000E+00  -0.101668E+03   0.507560E-08  -0.536464E-07   0.219762E-06
  1753   0.165289E+04   0.335735E+02   0.000000E+00  -0.100341E+03   0.506688E-08  -0.499168E-07   0.213951E-06
  1754   0.165210E+04   0.332408E+02   0.000000E+00  -0.990040E+02   0.505818E-08  -0.459416E-07   0.208148E-06
  1755   0.165121E+04   0.329172E+02   0.000000E+00  -0.976567E+02   0.504950E-08  -0.417247E-07   0.202353E-06
  1756   0.165024E+04   0.326008E+02   0.000000E+00  -0.962999E+02   0.504083E-08  -0.372695E-07   0.196566E-06
  1757   0.164916E+04   0.322927E+02   0.000000E+00  -0.949349E+02   0.503217E-08  -0.325800E-07   0.190789E-06
  1758   0.164798E+04   0.319929E+02   0.000000E+00  -0.935621E+02   0.502353E-08  -0.276596E-07   0.185021E-06
  1759   0.164672E+04   0.317014E+02   0.000000E+00  -0.921819E+02   0.501491E-08  -0.225122E-07   0.179263E-06
  1760   0.164536E+04   0.314183E+02   0.000000E+00  -0.907941E+02   0.500630E-08  -0.171414E-07   0.173516E-06
  1761   0.164390E+04   0.311435E+02   0.000000E+00  -0.894005E+02   0.499770E-08  -0.115509E-07   0.167780E-06
  1762   0.164236E+04   0.308769E+02   0.000000E+00  -0.880010E+02   0.498912E-08  -0.574430E-08   0.162055E-06
  1763   0.164072E+04   0.306188E+02   0.000000E+00  -0.865959E+02   0.498056E-08   0.274584E-09   0.156342E-06
  1764   0.163900E+04   0.303691E+02   0.000000E+00  -0.851871E+02   0.497201E-08   0.650212E-08   0.150642E-06
  1765   0.163718E+04   0.301275E+02   0.000000E+00  -0.837738E+02   0.496347E-08   0.129346E-07   0.144955E-06
  1766   0.163527E+04   0.298941E+02   0.000000E+00  -0.823577E+02   0.495495E-08   0.195684E-07   0.139281E-06
  1767   0.163327E+04   0.296690E+02   0.000000E+00  -0.809378E+02   0.494644E-08   0.263998E-07   0.133621E-06
  1768   0.163117E+04   0.294522E+02   0.000000E+00  -0.795161E+02   0.493795E-08   0.334251E-07   0.127976E-06
  1769   0.162900E+04   0.292438E+02   0.000000E+00  -0.780938E+02   0.492947E-08   0.406406E-07   0.122345E-06
  1770   0.162672E+04   0.290434E+02   0.000000E+00  -0.766691E+02   0.492101E-08   0.480426E-07   0.116730E-06
  1771   0.162437E+04   0.288515E+02   0.000000E+00  -0.752447E+02   0.491257E-08   0.556275E-07   0.111130E-06
  1772   0.162193E+04   0.286677E+02   0.000000E+00  -0.738210E+02   0.490413E-08   0.633915E-07   0.105547E-06
  1773   0.161939E+04   0.284922E+02   0.000000E+00  -0.723963E+02   0.489571E-08   0.713310E-07   0.999806E-07
  1774   0.161678E+04   0.283249E+02   0.000000E+00  -0.709746E+02   0.488731E-08   0.794424E-07   0.944315E-07
  1775   0.161407E+04   0.281659E+02   0.000000E+00  -0.695543E+02   0.487892E-08   0.877218E-07   0.889002E-07
  1776   0.161129E+04   0.280150E+02   0.000000E+00  -0.681358E+02   0.487055E-08   0.961656E-07   0.833871E-07
  1777   0.160841E+04   0.278724E+02   0.000000E+00  -0.667218E+02   0.486219E-08   0.104770E-06   0.778928E-07
  1778   0.160545E+04   0.277380E+02   0.000000E+00  -0.653104E+02   0.485384E-08   0.113532E-06   0.724177E-07
  1779   0.160241E+04   0.276118E+02   0.000000E+00  -0.639036E+02   0.484551E-08   0.122447E-06   0.669623E-07
  1780   0.159928E+04   0.274937E+02   0.000000E+00  -0.625012E+02   0.483719E-08   0.131511E-06   0.615270E-07
  1781   0.159608E+04   0.273838E+02   0.000000E+00  -0.611043E+02   0.482889E-08   0.140722E-06   0.561124E-07
  1782   0.159278E+04   0.272821E+02   0.000000E+00  -0.597134E+02   0.482060E-08   0.150075E-06   0.507189E-07
  1783   0.158941E+04   0.271884E+02   0.000000E+00  -0.583289E+02   0.481233E-08   0.159567E-06   0.453471E-07
  1784   0.158597E+04   0.271029E+02   0.000000E+00  -0.569505E+02   0.480407E-08   0.169193E-06   0.399973E-07
  1785   0.158244E+04   0.270255E+02   0.000000E+00  -0.555809E+02   0.479582E-08   0.178951E-06   0.346702E-07
  1786   0.157883E+04   0.269561E+02   0.000000E+00  -0.542192E+02   0.478759E-08   0.188836E-06   0.293660E-07
  1787   0.157515E+04   0.268949E+02   0.000000E+00  -0.528656E+02   0.477937E-08   0.198845E-06   0.240854E-07
  1788   0.157139E+04   0.268417E+02   0.000000E+00  -0.515229E+02   0.477117E-08   0.208974E-06   0.188289E-07
  1789   0.156755E+04   0.267965E+02   0.000000E+00  -0.501886E+02   0.476298E-08   0.219220E-06   0.135968E-07
  1790   0.156362E+04   0.267593E+02   0.000000E+00  -0.488654E+02   0.475481E-08   0.229579E-06   0.838974E-08
  1791   0.155963E+04   0.267301E+02   0.000000E+00  -0.475537E+02   0.474665E-08   0.240047E-06   0.320813E-08
  1792   0.155557E+04   0.267089E+02   0.000000E+00  -0.462525E+02   0.473850E-08   0.250620E-06  -0.194754E-08
  1793   0.155142E+04   0.266956E+02   0.000000E+00  -0.449637E+02   0.473037E-08   0.261295E-06  -0.707678E-08
  1794   0.154721E+04   0.266902E+02   0.000000E+00  -0.436877E+02   0.472225E-08   0.272068E-06  -0.121791E-07
  1795   0.154292E+04   0.266928E+02   0.000000E+00  -0.424251E+02   0.471415E-08   0.282935E-06  -0.172541E-07
  1796   0.153854E+04   0.267033E+02   0.000000E+00  -0.411755E+02   0.470606E-08   0.293893E-06  -0.223011E-07
  1797   0.153412E+04   0.267215E+02   0.000000E+00  -0.399408E+02   0.469798E-08   0.304939E-06  -0.273199E-07
  1798   0.152961E+04   0.267475E+02   0.000000E+00  -0.387200E+02   0.468992E-08   0.316067E-06  -0.323097E-07
  1799   0.152504E+04   0.267815E+02   0.000000E+00  -0.375152E+02   0.468187E-08   0.327275E-06  -0.372703E-07
  1800   0.152040E+04   0.268232E+02   0.000000E+00  -0.363266E+02   0.467383E-08   0.338559E-06  -0.422011E-07
  1801   0.151569E+04   0.268726E+02   0.000000E+00  -0.351537E+02   0.466581E-08   0.349916E-06  -0.471017E-07
  1802   0.151093E+04   0.269296E+02   0.000000E+00  -0.339978E+02   0.465780E-08   0.361344E-06  -0.519718E-07
  1803   0.150609E+04   0.269941E+02   0.000000E+00  -0.328593E+02   0.464981E-08   0.372843E-06  -0.568115E-07
  1804   0.150118E+04   0.270660E+02   0.000000E+00  -0.317369E+02   0.464183E-08   0.384411E-06  -0.616206E-07
  1805   0.149621E+04   0.271452E+02   0.000000E+00  -0.306323E+02   0.463386E-08   0.396047E-06  -0.663989E-07
  1806   0.149119E+04   0.272316E+02   0.000000E+00  -0.295451E+02   0.462591E-08   0.407751E-06  -0.711463E-07
  1807   0.148610E+04   0.273249E+02   0.000000E+00  -0.284759E+02   0.461797E-08   0.419521E-06  -0.758628E-07
  1808   0.148096E+04   0.274250E+02   0.000000E+00  -0.274244E+02   0.461004E-08   0.431358E-06  -0.805482E-07
  1809   0.147576E+04   0.275317E+02   0.000000E+00  -0.263912E+02   0.460213E-08   0.443259E-06  -0.852024E-07
  1810   0.147052E+04   0.276451E+02   0.000000E+00  -0.253765E+02   0.459423E-08   0.455223E-06  -0.898254E-07
  1811   0.146521E+04   0.277651E+02   0.000000E+00  -0.243803E+02   0.458635E-08   0.467251E-06  -0.944168E-07
  1812   0.145986E+04   0.278914E+02   0.000000E+00  -0.234031E+02   0.457847E-08   0.479340E-06  -0.989768E-07
  1813   0.145446E+04   0.280239E+02   0.000000E+00  -0.224449E+02   0.457062E-08   0.491491E-06  -0.103505E-06
  1814   0.144901E+04   0.281624E+02   0.000000E+00  -0.215060E+02   0.456277E-08   0.503701E-06  -0.108002E-06
  1815   0.144353E+04   0.283069E+02   0.000000E+00  -0.205864E+02   0.455494E-08   0.515971E-06  -0.112466E-06
  1816   0.143800E+04   0.284572E+02   0.000000E+00  -0.196867E+02   0.454712E-08   0.528299E-06  -0.116899E-06
  1817   0.143242E+04   0.286132E+02   0.000000E+00  -0.188066E+02   0.453932E-08   0.540683E-06  -0.121299E-06
  1818   0.142680E+04   0.287748E+02   0.000000E+00  -0.179466E+02   0.453153E-08   0.553124E-06  -0.125668E-06
  1819   0.142113E+04   0.289419E+02   0.000000E+00  -0.171068E+02   0.452375E-08   0.565621E-06  -0.130004E-06
  1820   0.141544E+04   0.291141E+02   0.000000E+00  -0.162875E+02   0.451598E-08   0.578171E-06  -0.134307E-06
  1821   0.140973E+04   0.292915E+02   0.000000E+00  -0.154888E+02   0.450823E-08   0.590776E-06  -0.138578E-06
  1822   0.140397E+04   0.294739E+02   0.000000E+00  -0.147109E+02   0.450049E-08   0.603432E-06  -0.142816E-06
  1823   0.139821E+04   0.296614E+02   0.000000E+00  -0.139539E+02   0.449277E-08   0.616140E-06  -0.147022E-06
  1824   0.139240E+04   0.298532E+02   0.000000E+00  -0.132180E+02   0.448505E-08   0.628899E-06  -0.151194E-06
  1825   0.138656E+04   0.300496E+02   0.000000E+00  -0.125036E+02   0.447736E-08   0.641707E-06  -0.155334E-06
  1826   0.138069E+04   0.302514E+02   0.000000E+00  -0.118106E+02   0.446967E-08   0.654564E-06  -0.159440E-06
  1827   0.137481E+04   0.304571E+02   0.000000E+00  -0.111392E+02   0.446200E-08   0.667469E-06  -0.163513E-06
  1828   0.136889E+04   0.306669E+02   0.000000E+00  -0.104898E+02   0.445434E-08   0.680421E-06  -0.167553E-06
  1829   0.136296E+04   0.308800E+02   0.000000E+00  -0.986228E+01   0.444669E-08   0.693418E-06  -0.171559E-06
  1830   0.135701E+04   0.310985E+02   0.000000E+00  -0.925692E+01   0.443906E-08   0.706460E-06  -0.175532E-06
  1831   0.135105E+04   0.313200E+02   0.000000E+00  -0.867394E+01   0.443144E-08   0.719547E-06  -0.179470E-06
  1832   0.134506E+04   0.315453E+02   0.000000E+00  -0.811348E+01   0.442383E-08   0.732676E-06  -0.183375E-06
  1833   0.133907E+04   0.317741E+02   0.000000E+00  -0.757554E+01   0.441623E-08   0.745848E-06  -0.187247E-06
  1834   0.133307E+04   0.320057E+02   0.000000E+00  -0.706064E+01   0.440865E-08   0.759060E-06  -0.191084E-06
