#    L    TT             EE             TE             PP             TP          
  1102   0.156818E+04   0.251117E+02  -0.986522E+02   0.236023E+06  -0.903189E+01
  1103   0.157129E+04   0.247739E+02  -0.978488E+02   0.235561E+06  -0.915819E+01
  1104   0.157437E+04   0.244413E+02  -0.970200E+02   0.235099E+06  -0.927417E+01
  1105   0.157729E+04   0.241124E+02  -0.961682E+02   0.234638E+06  -0.938005E+01
  1106   0.158020E+04   0.237872E+02  -0.952921E+02   0.234179E+06  -0.947603E+01
  1107   0.158301E+04   0.234673E+02  -0.943933E+02   0.233720E+06  -0.956232E+01
  1108   0.158574E+04   0.231512E+02  -0.934726E+02   0.233263E+06  -0.963912E+01
  1109   0.158830E+04   0.228381E+02  -0.925295E+02   0.232807E+06  -0.970664E+01
  1110   0.159084E+04   0.225326E+02  -0.915656E+02   0.232352E+06  -0.976509E+01
  1111   0.159321E+04   0.222316E+02  -0.905803E+02   0.231898E+06  -0.981468E+01
  1112   0.159564E+04   0.219353E+02  -0.895760E+02   0.231445E+06  -0.985560E+01
  1113   0.159783E+04   0.216451E+02  -0.885505E+02   0.230993E+06  -0.988808E+01
  1114   0.159992E+04   0.213588E+02  -0.875070E+02   0.230542E+06  -0.991230E+01
  1115   0.160200E+04   0.210786E+02  -0.864456E+02   0.230093E+06  -0.992849E+01
  1116   0.160398E+04   0.208040E+02  -0.853657E+02   0.229644E+06  -0.993685E+01
  1117   0.160579E+04   0.205347E+02  -0.842689E+02   0.229197E+06  -0.993758E+01
  1118   0.160751E+04   0.202718E+02  -0.831539E+02   0.228750E+06  -0.993089E+01
  1119   0.160921E+04   0.200135E+02  -0.820238E+02   0.228305E+06  -0.991698E+01
  1120   0.161074E+04   0.197616E+02  -0.808780E+02   0.227861E+06  -0.989607E+01
  1121   0.161217E+04   0.195152E+02  -0.797159E+02   0.227418E+06  -0.986837E+01
  1122   0.161350E+04   0.192745E+02  -0.785406E+02   0.226976E+06  -0.983406E+01
  1123   0.161467E+04   0.190407E+02  -0.773514E+02   0.226534E+06  -0.979337E+01
  1124   0.161581E+04   0.188119E+02  -0.761486E+02   0.226094E+06  -0.974651E+01
  1125   0.161678E+04   0.185895E+02  -0.749322E+02   0.225656E+06  -0.969366E+01
  1126   0.161765E+04   0.183735E+02  -0.737047E+02   0.225218E+06  -0.963506E+01
  1127   0.161842E+04   0.181632E+02  -0.724654E+02   0.224781E+06  -0.957089E+01
  1128   0.161910E+04   0.179601E+02  -0.712159E+02   0.224345E+06  -0.950137E+01
  1129   0.161967E+04   0.177634E+02  -0.699550E+02   0.223910E+06  -0.942670E+01
  1130   0.162000E+04   0.175726E+02  -0.686849E+02   0.223477E+06  -0.934709E+01
  1131   0.162038E+04   0.173882E+02  -0.674065E+02   0.223044E+06  -0.926275E+01
  1132   0.162058E+04   0.172104E+02  -0.661186E+02   0.222612E+06  -0.917388E+01
  1133   0.162061E+04   0.170400E+02  -0.648234E+02   0.222182E+06  -0.908069E+01
  1134   0.162061E+04   0.168753E+02  -0.635204E+02   0.221752E+06  -0.898339E+01
  1135   0.162044E+04   0.167173E+02  -0.622104E+02   0.221324E+06  -0.888217E+01
  1136   0.162016E+04   0.165667E+02  -0.608958E+02   0.220896E+06  -0.877726E+01
  1137   0.161978E+04   0.164220E+02  -0.595738E+02   0.220470E+06  -0.866886E+01
  1138   0.161930E+04   0.162855E+02  -0.582483E+02   0.220044E+06  -0.855717E+01
  1139   0.161872E+04   0.161542E+02  -0.569171E+02   0.219620E+06  -0.844239E+01
  1140   0.161796E+04   0.160311E+02  -0.555833E+02   0.219196E+06  -0.832475E+01
  1141   0.161709E+04   0.159133E+02  -0.542456E+02   0.218774E+06  -0.820443E+01
  1142   0.161613E+04   0.158037E+02  -0.529056E+02   0.218352E+06  -0.808166E+01
  1143   0.161505E+04   0.157002E+02  -0.515643E+02   0.217932E+06  -0.795663E+01
  1144   0.161373E+04   0.156035E+02  -0.502217E+02   0.217512E+06  -0.782955E+01
  1145   0.161245E+04   0.155152E+02  -0.488779E+02   0.217094E+06  -0.770063E+01
  1146   0.161099E+04   0.154329E+02  -0.475340E+02   0.216676E+06  -0.757008E+01
  1147   0.160942E+04   0.153583E+02  -0.461906E+02   0.216260E+06  -0.743810E+01
  1148   0.160767E+04   0.152899E+02  -0.448481E+02   0.215845E+06  -0.730489E+01
  1149   0.160589E+04   0.152291E+02  -0.435079E+02   0.215430E+06  -0.717068E+01
  1150   0.160393E+04   0.151753E+02  -0.421696E+02   0.215017E+06  -0.703565E+01
  1151   0.160194E+04   0.151285E+02  -0.408339E+02   0.214604E+06  -0.689998E+01
  1152   0.159969E+04   0.150887E+02  -0.395018E+02   0.214192E+06  -0.676363E+01
  1153   0.159748E+04   0.150565E+02  -0.381741E+02   0.213782E+06  -0.662654E+01
  1154   0.159509E+04   0.150313E+02  -0.368495E+02   0.213372E+06  -0.648864E+01
  1155   0.159260E+04   0.150130E+02  -0.355303E+02   0.212964E+06  -0.634984E+01
  1156   0.158993E+04   0.150009E+02  -0.342175E+02   0.212556E+06  -0.621009E+01
  1157   0.158715E+04   0.149957E+02  -0.329095E+02   0.212149E+06  -0.606931E+01
  1158   0.158434E+04   0.149982E+02  -0.316090E+02   0.211744E+06  -0.592742E+01
  1159   0.158142E+04   0.150068E+02  -0.303151E+02   0.211339E+06  -0.578436E+01
  1160   0.157825E+04   0.150231E+02  -0.290303E+02   0.210935E+06  -0.564006E+01
  1161   0.157513E+04   0.150454E+02  -0.277524E+02   0.210532E+06  -0.549443E+01
  1162   0.157183E+04   0.150747E+02  -0.264839E+02   0.210130E+06  -0.534742E+01
  1163   0.156842E+04   0.151107E+02  -0.252249E+02   0.209729E+06  -0.519895E+01
  1164   0.156499E+04   0.151536E+02  -0.239755E+02   0.209329E+06  -0.504895E+01
  1165   0.156138E+04   0.152026E+02  -0.227357E+02   0.208930E+06  -0.489735E+01
  1166   0.155759E+04   0.152585E+02  -0.215074E+02   0.208532E+06  -0.474407E+01
  1167   0.155385E+04   0.153203E+02  -0.202905E+02   0.208135E+06  -0.458904E+01
  1168   0.154993E+04   0.153890E+02  -0.190845E+02   0.207738E+06  -0.443220E+01
  1169   0.154598E+04   0.154637E+02  -0.178924E+02   0.207343E+06  -0.427347E+01
  1170   0.154194E+04   0.155444E+02  -0.167115E+02   0.206949E+06  -0.411278E+01
  1171   0.153771E+04   0.156319E+02  -0.155449E+02   0.206555E+06  -0.395005E+01
  1172   0.153346E+04   0.157254E+02  -0.143918E+02   0.206162E+06  -0.378522E+01
  1173   0.152912E+04   0.158249E+02  -0.132525E+02   0.205771E+06  -0.361822E+01
  1174   0.152467E+04   0.159297E+02  -0.121283E+02   0.205380E+06  -0.344897E+01
  1175   0.152012E+04   0.160404E+02  -0.110190E+02   0.204990E+06  -0.327740E+01
  1176   0.151539E+04   0.161571E+02  -0.992575E+01   0.204601E+06  -0.310344E+01
  1177   0.151072E+04   0.162804E+02  -0.884810E+01   0.204213E+06  -0.292702E+01
  1178   0.150587E+04   0.164083E+02  -0.778686E+01   0.203826E+06  -0.274806E+01
  1179   0.150107E+04   0.165435E+02  -0.674241E+01   0.203440E+06  -0.256650E+01
  1180   0.149610E+04   0.166840E+02  -0.571517E+01   0.203055E+06  -0.238227E+01
  1181   0.149111E+04   0.168288E+02  -0.470556E+01   0.202670E+06  -0.219529E+01
  1182   0.148594E+04   0.169795E+02  -0.371402E+01   0.202287E+06  -0.200549E+01
  1183   0.148075E+04   0.171354E+02  -0.274083E+01   0.201904E+06  -0.181279E+01
  1184   0.147547E+04   0.172957E+02  -0.178652E+01   0.201523E+06  -0.161714E+01
  1185   0.147016E+04   0.174626E+02  -0.851290E+00   0.201142E+06  -0.141845E+01
  1186   0.146475E+04   0.176339E+02   0.642795E-01   0.200762E+06  -0.121666E+01
  1187   0.145933E+04   0.178102E+02   0.959932E+00   0.200383E+06  -0.101169E+01
  1188   0.145380E+04   0.179909E+02   0.183517E+01   0.200005E+06  -0.803467E+00
  1189   0.144819E+04   0.181767E+02   0.268992E+01   0.199627E+06  -0.591928E+00
  1190   0.144255E+04   0.183668E+02   0.352362E+01   0.199251E+06  -0.376998E+00
  1191   0.143681E+04   0.185620E+02   0.433620E+01   0.198875E+06  -0.158604E+00
  1192   0.143106E+04   0.187615E+02   0.512710E+01   0.198501E+06   0.633242E-01
  1193   0.142521E+04   0.189652E+02   0.589617E+01   0.198127E+06   0.288859E+00
  1194   0.141934E+04   0.191733E+02   0.664321E+01   0.197754E+06   0.518071E+00
  1195   0.141345E+04   0.193856E+02   0.736779E+01   0.197382E+06   0.751032E+00
  1196   0.140739E+04   0.196029E+02   0.806933E+01   0.197011E+06   0.987814E+00
  1197   0.140139E+04   0.198230E+02   0.874801E+01   0.196640E+06   0.122849E+01
  1198   0.139530E+04   0.200473E+02   0.940226E+01   0.196271E+06   0.147313E+01
  1199   0.138919E+04   0.202751E+02   0.100342E+02   0.195902E+06   0.172180E+01
  1200   0.138299E+04   0.205071E+02   0.106421E+02   0.195534E+06   0.197458E+01
  1201   0.137684E+04   0.207419E+02   0.112252E+02   0.195168E+06   0.223151E+01
  1202   0.137053E+04   0.209815E+02   0.117848E+02   0.194801E+06   0.249249E+01
  1203   0.136427E+04   0.212238E+02   0.123196E+02   0.194436E+06   0.275741E+01
  1204   0.135793E+04   0.214695E+02   0.128301E+02   0.194072E+06   0.302615E+01
  1205   0.135157E+04   0.217170E+02   0.133157E+02   0.193708E+06   0.329858E+01
  1206   0.134519E+04   0.219686E+02   0.137771E+02   0.193345E+06   0.357458E+01
  1207   0.133888E+04   0.222227E+02   0.142128E+02   0.192983E+06   0.385404E+01
  1208   0.133247E+04   0.224801E+02   0.146250E+02   0.192622E+06   0.413682E+01
  1209   0.132598E+04   0.227391E+02   0.150122E+02   0.192262E+06   0.442282E+01
  1210   0.131955E+04   0.230006E+02   0.153737E+02   0.191903E+06   0.471190E+01
  1211   0.131304E+04   0.232653E+02   0.157101E+02   0.191544E+06   0.500395E+01
  1212   0.130659E+04   0.235316E+02   0.160223E+02   0.191186E+06   0.529884E+01
  1213   0.130005E+04   0.237995E+02   0.163101E+02   0.190829E+06   0.559646E+01
  1214   0.129358E+04   0.240704E+02   0.165721E+02   0.190473E+06   0.589669E+01
  1215   0.128710E+04   0.243421E+02   0.168091E+02   0.190118E+06   0.619940E+01
  1216   0.128060E+04   0.246161E+02   0.170210E+02   0.189763E+06   0.650447E+01
  1217   0.127396E+04   0.248915E+02   0.172085E+02   0.189410E+06   0.681178E+01
  1218   0.126745E+04   0.251692E+02   0.173702E+02   0.189057E+06   0.712120E+01
  1219   0.126086E+04   0.254467E+02   0.175082E+02   0.188704E+06   0.743263E+01
  1220   0.125434E+04   0.257257E+02   0.176203E+02   0.188353E+06   0.774594E+01
  1221   0.124781E+04   0.260052E+02   0.177081E+02   0.188003E+06   0.806099E+01
  1222   0.124127E+04   0.262868E+02   0.177699E+02   0.187653E+06   0.837769E+01
  1223   0.123473E+04   0.265689E+02   0.178088E+02   0.187304E+06   0.869590E+01
  1224   0.122819E+04   0.268501E+02   0.178209E+02   0.186956E+06   0.901550E+01
  1225   0.122172E+04   0.271332E+02   0.178087E+02   0.186608E+06   0.933637E+01
  1226   0.121524E+04   0.274160E+02   0.177726E+02   0.186262E+06   0.965839E+01
  1227   0.120883E+04   0.276993E+02   0.177114E+02   0.185916E+06   0.998145E+01
  1228   0.120235E+04   0.279829E+02   0.176264E+02   0.185571E+06   0.103054E+02
  1229   0.119594E+04   0.282661E+02   0.175161E+02   0.185227E+06   0.106302E+02
  1230   0.118938E+04   0.285490E+02   0.173828E+02   0.184884E+06   0.109556E+02
  1231   0.118297E+04   0.288321E+02   0.172250E+02   0.184541E+06   0.112815E+02
  1232   0.117656E+04   0.291139E+02   0.170440E+02   0.184199E+06   0.116079E+02
  1233   0.117030E+04   0.293968E+02   0.168378E+02   0.183858E+06   0.119346E+02
  1234   0.116396E+04   0.296776E+02   0.166092E+02   0.183517E+06   0.122615E+02
  1235   0.115793E+04   0.299585E+02   0.163567E+02   0.183178E+06   0.125884E+02
  1236   0.115174E+04   0.302374E+02   0.160812E+02   0.182839E+06   0.129152E+02
  1237   0.114556E+04   0.305157E+02   0.157817E+02   0.182501E+06   0.132419E+02
  1238   0.113946E+04   0.307932E+02   0.154591E+02   0.182164E+06   0.135683E+02
  1239   0.113336E+04   0.310686E+02   0.151133E+02   0.181827E+06   0.138943E+02
  1240   0.112727E+04   0.313432E+02   0.147458E+02   0.181491E+06   0.142197E+02
  1241   0.112133E+04   0.316156E+02   0.143552E+02   0.181156E+06   0.145444E+02
  1242   0.111532E+04   0.318879E+02   0.139435E+02   0.180822E+06   0.148684E+02
  1243   0.110939E+04   0.321564E+02   0.135077E+02   0.180489E+06   0.151914E+02
  1244   0.110355E+04   0.324248E+02   0.130515E+02   0.180156E+06   0.155134E+02
  1245   0.109778E+04   0.326908E+02   0.125732E+02   0.179824E+06   0.158343E+02
  1246   0.109202E+04   0.329537E+02   0.120745E+02   0.179492E+06   0.161539E+02
  1247   0.108627E+04   0.332148E+02   0.115539E+02   0.179162E+06   0.164721E+02
  1248   0.108061E+04   0.334735E+02   0.110121E+02   0.178832E+06   0.167888E+02
  1249   0.107503E+04   0.337312E+02   0.104498E+02   0.178503E+06   0.171038E+02
  1250   0.106953E+04   0.339848E+02   0.986697E+01   0.178174E+06   0.174171E+02
  1251   0.106404E+04   0.342351E+02   0.926374E+01   0.177847E+06   0.177285E+02
  1252   0.105872E+04   0.344843E+02   0.864039E+01   0.177520E+06   0.180381E+02
  1253   0.105333E+04   0.347295E+02   0.799771E+01   0.177194E+06   0.183459E+02
  1254   0.104802E+04   0.349712E+02   0.733587E+01   0.176868E+06   0.186519E+02
  1255   0.104280E+04   0.352111E+02   0.665511E+01   0.176543E+06   0.189561E+02
  1256   0.103775E+04   0.354467E+02   0.595615E+01   0.176219E+06   0.192585E+02
  1257   0.103270E+04   0.356797E+02   0.523914E+01   0.175896E+06   0.195593E+02
  1258   0.102767E+04   0.359085E+02   0.450460E+01   0.175573E+06   0.198583E+02
  1259   0.102273E+04   0.361345E+02   0.375288E+01   0.175252E+06   0.201558E+02
  1260   0.101787E+04   0.363563E+02   0.298447E+01   0.174930E+06   0.204515E+02
  1261   0.101310E+04   0.365753E+02   0.219967E+01   0.174610E+06   0.207457E+02
  1262   0.100842E+04   0.367907E+02   0.139911E+01   0.174290E+06   0.210383E+02
  1263   0.100383E+04   0.370019E+02   0.582891E+00   0.173971E+06   0.213294E+02
  1264   0.999254E+03   0.372094E+02  -0.248600E+00   0.173653E+06   0.216189E+02
  1265   0.994841E+03   0.374126E+02  -0.109474E+01   0.173335E+06   0.219070E+02
  1266   0.990443E+03   0.376121E+02  -0.195498E+01   0.173018E+06   0.221936E+02
  1267   0.986135E+03   0.378066E+02  -0.282922E+01   0.172702E+06   0.224787E+02
  1268   0.981924E+03   0.379988E+02  -0.371700E+01   0.172386E+06   0.227625E+02
  1269   0.977811E+03   0.381843E+02  -0.461739E+01   0.172071E+06   0.230448E+02
  1270   0.973760E+03   0.383662E+02  -0.553118E+01   0.171757E+06   0.233259E+02
  1271   0.969806E+03   0.385443E+02  -0.645665E+01   0.171443E+06   0.236056E+02
  1272   0.965922E+03   0.387178E+02  -0.739369E+01   0.171131E+06   0.238839E+02
  1273   0.962107E+03   0.388862E+02  -0.834220E+01   0.170818E+06   0.241611E+02
  1274   0.958391E+03   0.390492E+02  -0.930134E+01   0.170507E+06   0.244370E+02
  1275   0.954760E+03   0.392084E+02  -0.102703E+02   0.170196E+06   0.247116E+02
  1276   0.951206E+03   0.393630E+02  -0.112496E+02   0.169886E+06   0.249851E+02
  1277   0.947746E+03   0.395130E+02  -0.122378E+02   0.169577E+06   0.252574E+02
  1278   0.944371E+03   0.396576E+02  -0.132355E+02   0.169268E+06   0.255286E+02
  1279   0.941089E+03   0.397968E+02  -0.142411E+02   0.168960E+06   0.257987E+02
  1280   0.937901E+03   0.399321E+02  -0.152560E+02   0.168652E+06   0.260677E+02
  1281   0.934800E+03   0.400619E+02  -0.162771E+02   0.168345E+06   0.263357E+02
  1282   0.931793E+03   0.401863E+02  -0.173058E+02   0.168039E+06   0.266027E+02
  1283   0.928873E+03   0.403059E+02  -0.183412E+02   0.167734E+06   0.268686E+02
  1284   0.926047E+03   0.404201E+02  -0.193833E+02   0.167429E+06   0.271336E+02
  1285   0.923303E+03   0.405294E+02  -0.204305E+02   0.167125E+06   0.273977E+02
  1286   0.920653E+03   0.406325E+02  -0.214834E+02   0.166821E+06   0.276608E+02
  1287   0.918100E+03   0.407307E+02  -0.225405E+02   0.166519E+06   0.279231E+02
  1288   0.915642E+03   0.408233E+02  -0.236030E+02   0.166216E+06   0.281845E+02
  1289   0.913273E+03   0.409111E+02  -0.246681E+02   0.165915E+06   0.284451E+02
  1290   0.910994E+03   0.409925E+02  -0.257376E+02   0.165614E+06   0.287049E+02
  1291   0.908811E+03   0.410690E+02  -0.268102E+02   0.165314E+06   0.289639E+02
  1292   0.906719E+03   0.411383E+02  -0.278857E+02   0.165014E+06   0.292222E+02
  1293   0.904716E+03   0.412041E+02  -0.289639E+02   0.164715E+06   0.294797E+02
  1294   0.902819E+03   0.412635E+02  -0.300411E+02   0.164417E+06   0.297366E+02
  1295   0.901005E+03   0.413171E+02  -0.311217E+02   0.164119E+06   0.299928E+02
  1296   0.899282E+03   0.413657E+02  -0.322010E+02   0.163822E+06   0.302484E+02
  1297   0.897658E+03   0.414086E+02  -0.332820E+02   0.163526E+06   0.305033E+02
  1298   0.896125E+03   0.414456E+02  -0.343623E+02   0.163230E+06   0.307577E+02
  1299   0.894677E+03   0.414768E+02  -0.354426E+02   0.162935E+06   0.310116E+02
  1300   0.893335E+03   0.415014E+02  -0.365212E+02   0.162640E+06   0.312649E+02
  1301   0.892087E+03   0.415216E+02  -0.375981E+02   0.162347E+06   0.315177E+02
  1302   0.890923E+03   0.415352E+02  -0.386725E+02   0.162053E+06   0.317700E+02
  1303   0.889851E+03   0.415430E+02  -0.397456E+02   0.161761E+06   0.320216E+02
  1304   0.888871E+03   0.415456E+02  -0.408152E+02   0.161469E+06   0.322724E+02
  1305   0.887983E+03   0.415417E+02  -0.418827E+02   0.161177E+06   0.325225E+02
  1306   0.887171E+03   0.415334E+02  -0.429449E+02   0.160886E+06   0.327717E+02
  1307   0.886466E+03   0.415185E+02  -0.440025E+02   0.160596E+06   0.330200E+02
  1308   0.885844E+03   0.414977E+02  -0.450576E+02   0.160307E+06   0.332673E+02
  1309   0.885298E+03   0.414704E+02  -0.461056E+02   0.160018E+06   0.335135E+02
  1310   0.884850E+03   0.414388E+02  -0.471495E+02   0.159729E+06   0.337585E+02
  1311   0.884478E+03   0.414014E+02  -0.481868E+02   0.159442E+06   0.340022E+02
  1312   0.884219E+03   0.413588E+02  -0.492175E+02   0.159154E+06   0.342447E+02
  1313   0.884020E+03   0.413097E+02  -0.502422E+02   0.158868E+06   0.344857E+02
  1314   0.883911E+03   0.412556E+02  -0.512585E+02   0.158582E+06   0.347253E+02
  1315   0.883876E+03   0.411964E+02  -0.522679E+02   0.158297E+06   0.349634E+02
  1316   0.883932E+03   0.411307E+02  -0.532686E+02   0.158012E+06   0.351998E+02
  1317   0.884069E+03   0.410614E+02  -0.542615E+02   0.157728E+06   0.354346E+02
  1318   0.884272E+03   0.409848E+02  -0.552448E+02   0.157444E+06   0.356675E+02
  1319   0.884558E+03   0.409032E+02  -0.562200E+02   0.157161E+06   0.358987E+02
  1320   0.884917E+03   0.408166E+02  -0.571847E+02   0.156879E+06   0.361279E+02
  1321   0.885350E+03   0.407256E+02  -0.581403E+02   0.156597E+06   0.363552E+02
  1322   0.885864E+03   0.406275E+02  -0.590844E+02   0.156316E+06   0.365804E+02
  1323   0.886451E+03   0.405250E+02  -0.600177E+02   0.156035E+06   0.368034E+02
  1324   0.887111E+03   0.404176E+02  -0.609408E+02   0.155755E+06   0.370242E+02
  1325   0.887836E+03   0.403051E+02  -0.618514E+02   0.155476E+06   0.372428E+02
  1326   0.888642E+03   0.401877E+02  -0.627508E+02   0.155197E+06   0.374590E+02
  1327   0.889498E+03   0.400660E+02  -0.636383E+02   0.154919E+06   0.376727E+02
  1328   0.890440E+03   0.399393E+02  -0.645114E+02   0.154641E+06   0.378840E+02
  1329   0.891440E+03   0.398069E+02  -0.653730E+02   0.154364E+06   0.380926E+02
  1330   0.892505E+03   0.396695E+02  -0.662208E+02   0.154088E+06   0.382986E+02
  1331   0.893641E+03   0.395278E+02  -0.670547E+02   0.153812E+06   0.385019E+02
  1332   0.894826E+03   0.393812E+02  -0.678753E+02   0.153536E+06   0.387023E+02
  1333   0.896083E+03   0.392296E+02  -0.686803E+02   0.153261E+06   0.388999E+02
  1334   0.897396E+03   0.390746E+02  -0.694718E+02   0.152987E+06   0.390945E+02
  1335   0.898765E+03   0.389139E+02  -0.702481E+02   0.152713E+06   0.392861E+02
  1336   0.900197E+03   0.387497E+02  -0.710078E+02   0.152440E+06   0.394746E+02
  1337   0.901684E+03   0.385798E+02  -0.717529E+02   0.152168E+06   0.396599E+02
  1338   0.903220E+03   0.384064E+02  -0.724818E+02   0.151896E+06   0.398419E+02
  1339   0.904818E+03   0.382281E+02  -0.731952E+02   0.151624E+06   0.400206E+02
  1340   0.906464E+03   0.380464E+02  -0.738929E+02   0.151353E+06   0.401959E+02
  1341   0.908157E+03   0.378613E+02  -0.745726E+02   0.151083E+06   0.403677E+02
  1342   0.909898E+03   0.376712E+02  -0.752357E+02   0.150813E+06   0.405360E+02
  1343   0.911693E+03   0.374769E+02  -0.758814E+02   0.150544E+06   0.407006E+02
  1344   0.913534E+03   0.372785E+02  -0.765094E+02   0.150275E+06   0.408615E+02
  1345   0.915408E+03   0.370774E+02  -0.771191E+02   0.150007E+06   0.410186E+02
  1346   0.917335E+03   0.368715E+02  -0.777124E+02   0.149740E+06   0.411719E+02
  1347   0.919308E+03   0.366621E+02  -0.782864E+02   0.149473E+06   0.413213E+02
  1348   0.921313E+03   0.364493E+02  -0.788415E+02   0.149206E+06   0.414666E+02
  1349   0.923370E+03   0.362316E+02  -0.793779E+02   0.148940E+06   0.416079E+02
  1350   0.925451E+03   0.360120E+02  -0.798952E+02   0.148675E+06   0.417450E+02
  1351   0.927578E+03   0.357883E+02  -0.803935E+02   0.148410E+06   0.418779E+02
  1352   0.929727E+03   0.355612E+02  -0.808719E+02   0.148146E+06   0.420067E+02
  1353   0.931920E+03   0.353323E+02  -0.813312E+02   0.147882E+06   0.421313E+02
  1354   0.934136E+03   0.350993E+02  -0.817714E+02   0.147619E+06   0.422518E+02
  1355   0.936395E+03   0.348631E+02  -0.821916E+02   0.147356E+06   0.423684E+02
  1356   0.938682E+03   0.346250E+02  -0.825934E+02   0.147094E+06   0.424809E+02
  1357   0.940990E+03   0.343830E+02  -0.829737E+02   0.146832E+06   0.425896E+02
  1358   0.943311E+03   0.341385E+02  -0.833326E+02   0.146571E+06   0.426944E+02
  1359   0.945658E+03   0.338916E+02  -0.836737E+02   0.146310E+06   0.427954E+02
  1360   0.948010E+03   0.336438E+02  -0.839933E+02   0.146050E+06   0.428926E+02
  1361   0.950403E+03   0.333913E+02  -0.842936E+02   0.145790E+06   0.429862E+02
  1362   0.952792E+03   0.331372E+02  -0.845724E+02   0.145531E+06   0.430760E+02
  1363   0.955207E+03   0.328808E+02  -0.848332E+02   0.145273E+06   0.431623E+02
  1364   0.957609E+03   0.326228E+02  -0.850718E+02   0.145015E+06   0.432451E+02
  1365   0.960110E+03   0.323625E+02  -0.852895E+02   0.144757E+06   0.433244E+02
  1366   0.962546E+03   0.320999E+02  -0.854885E+02   0.144500E+06   0.434002E+02
  1367   0.964990E+03   0.318352E+02  -0.856666E+02   0.144244E+06   0.434726E+02
  1368   0.967517E+03   0.315704E+02  -0.858238E+02   0.143988E+06   0.435417E+02
  1369   0.969978E+03   0.313027E+02  -0.859600E+02   0.143732E+06   0.436076E+02
  1370   0.972446E+03   0.310343E+02  -0.860767E+02   0.143478E+06   0.436702E+02
  1371   0.974921E+03   0.307645E+02  -0.861724E+02   0.143223E+06   0.437296E+02
  1372   0.977403E+03   0.304934E+02  -0.862479E+02   0.142969E+06   0.437859E+02
  1373   0.979891E+03   0.302217E+02  -0.863030E+02   0.142716E+06   0.438392E+02
  1374   0.982384E+03   0.299486E+02  -0.863371E+02   0.142463E+06   0.438894E+02
  1375   0.984883E+03   0.296743E+02  -0.863515E+02   0.142211E+06   0.439367E+02
  1376   0.987387E+03   0.293994E+02  -0.863449E+02   0.141959E+06   0.439811E+02
  1377   0.989895E+03   0.291248E+02  -0.863186E+02   0.141707E+06   0.440226E+02
  1378   0.992407E+03   0.288475E+02  -0.862719E+02   0.141456E+06   0.440613E+02
  1379   0.994848E+03   0.285720E+02  -0.862048E+02   0.141206E+06   0.440973E+02
  1380   0.997292E+03   0.282938E+02  -0.861180E+02   0.140956E+06   0.441305E+02
  1381   0.999739E+03   0.280167E+02  -0.860099E+02   0.140707E+06   0.441611E+02
  1382   0.100204E+04   0.277392E+02  -0.858814E+02   0.140458E+06   0.441892E+02
  1383   0.100449E+04   0.274614E+02  -0.857338E+02   0.140209E+06   0.442147E+02
  1384   0.100679E+04   0.271840E+02  -0.855657E+02   0.139961E+06   0.442377E+02
  1385   0.100910E+04   0.269063E+02  -0.853778E+02   0.139714E+06   0.442582E+02
  1386   0.101140E+04   0.266291E+02  -0.851700E+02   0.139467E+06   0.442764E+02
  1387   0.101364E+04   0.263524E+02  -0.849424E+02   0.139221E+06   0.442923E+02
  1388   0.101601E+04   0.260755E+02  -0.846957E+02   0.138975E+06   0.443058E+02
  1389   0.101824E+04   0.257991E+02  -0.844283E+02   0.138729E+06   0.443172E+02
  1390   0.102040E+04   0.255241E+02  -0.841432E+02   0.138484E+06   0.443264E+02
  1391   0.102263E+04   0.252496E+02  -0.838381E+02   0.138240E+06   0.443335E+02
  1392   0.102478E+04   0.249758E+02  -0.835139E+02   0.137995E+06   0.443385E+02
  1393   0.102692E+04   0.247034E+02  -0.831704E+02   0.137752E+06   0.443415E+02
  1394   0.102899E+04   0.244316E+02  -0.828091E+02   0.137509E+06   0.443425E+02
  1395   0.103106E+04   0.241606E+02  -0.824278E+02   0.137266E+06   0.443416E+02
  1396   0.103312E+04   0.238917E+02  -0.820294E+02   0.137024E+06   0.443389E+02
  1397   0.103511E+04   0.236237E+02  -0.816116E+02   0.136782E+06   0.443344E+02
  1398   0.103702E+04   0.233564E+02  -0.811753E+02   0.136541E+06   0.443281E+02
  1399   0.103892E+04   0.230921E+02  -0.807211E+02   0.136300E+06   0.443202E+02
  1400   0.104081E+04   0.228287E+02  -0.802489E+02   0.136060E+06   0.443106E+02
  1401   0.104263E+04   0.225661E+02  -0.797589E+02   0.135820E+06   0.442994E+02
  1402   0.104443E+04   0.223066E+02  -0.792517E+02   0.135581E+06   0.442866E+02
  1403   0.104616E+04   0.220488E+02  -0.787268E+02   0.135342E+06   0.442721E+02
  1404   0.104781E+04   0.217933E+02  -0.781849E+02   0.135104E+06   0.442560E+02
  1405   0.104952E+04   0.215388E+02  -0.776260E+02   0.134866E+06   0.442382E+02
  1406   0.105108E+04   0.212875E+02  -0.770518E+02   0.134628E+06   0.442188E+02
  1407   0.105256E+04   0.210379E+02  -0.764609E+02   0.134391E+06   0.441976E+02
  1408   0.105417E+04   0.207900E+02  -0.758540E+02   0.134155E+06   0.441747E+02
  1409   0.105556E+04   0.205454E+02  -0.752312E+02   0.133919E+06   0.441501E+02
  1410   0.105701E+04   0.203025E+02  -0.745941E+02   0.133683E+06   0.441237E+02
  1411   0.105838E+04   0.200622E+02  -0.739412E+02   0.133448E+06   0.440954E+02
