#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1206   0.432013E+04   0.442692E+02   0.667215E-06   0.442692E+02   0.705414E+02  -0.627939E-06   0.667215E-06  -0.627939E-06   0.132946E-07
  1207   0.429971E+04   0.456528E+02   0.719682E-06   0.456528E+02   0.713561E+02  -0.643918E-06   0.719682E-06  -0.643918E-06   0.132697E-07
  1208   0.427914E+04   0.469569E+02   0.772761E-06   0.469569E+02   0.721802E+02  -0.659763E-06   0.772761E-06  -0.659763E-06   0.132448E-07
  1209   0.425843E+04   0.481802E+02   0.826431E-06   0.481802E+02   0.730120E+02  -0.675473E-06   0.826431E-06  -0.675473E-06   0.132200E-07
  1210   0.423773E+04   0.493223E+02   0.880668E-06   0.493223E+02   0.738518E+02  -0.691047E-06   0.880668E-06  -0.691047E-06   0.131952E-07
  1211   0.421691E+04   0.503839E+02   0.935451E-06   0.503839E+02   0.747000E+02  -0.706484E-06   0.935451E-06  -0.706484E-06   0.131705E-07
  1212   0.419611E+04   0.513660E+02   0.990757E-06   0.513660E+02   0.755549E+02  -0.721783E-06   0.990757E-06  -0.721783E-06   0.131459E-07
  1213   0.417520E+04   0.522689E+02   0.104656E-05   0.522689E+02   0.764161E+02  -0.736941E-06   0.104656E-05  -0.736941E-06   0.131213E-07
  1214   0.415432E+04   0.530911E+02   0.110285E-05   0.530911E+02   0.772847E+02  -0.751959E-06   0.110285E-05  -0.751959E-06   0.130968E-07
  1215   0.413341E+04   0.538338E+02   0.115959E-05   0.538338E+02   0.781583E+02  -0.766836E-06   0.115959E-05  -0.766836E-06   0.130723E-07
  1216   0.411247E+04   0.544969E+02   0.121677E-05   0.544969E+02   0.790379E+02  -0.781569E-06   0.121677E-05  -0.781569E-06   0.130478E-07
  1217   0.409136E+04   0.550816E+02   0.127435E-05   0.550816E+02   0.799225E+02  -0.796157E-06   0.127435E-05  -0.796157E-06   0.130235E-07
  1218   0.407039E+04   0.555864E+02   0.133233E-05   0.555864E+02   0.808125E+02  -0.810601E-06   0.133233E-05  -0.810601E-06   0.129992E-07
  1219   0.404933E+04   0.560138E+02   0.139068E-05   0.560138E+02   0.817053E+02  -0.824897E-06   0.139068E-05  -0.824897E-06   0.129749E-07
  1220   0.402833E+04   0.563617E+02   0.144937E-05   0.563617E+02   0.826022E+02  -0.839046E-06   0.144937E-05  -0.839046E-06   0.129507E-07
  1221   0.400734E+04   0.566319E+02   0.150838E-05   0.566319E+02   0.835020E+02  -0.853046E-06   0.150838E-05  -0.853046E-06   0.129266E-07
  1222   0.398635E+04   0.568230E+02   0.156769E-05   0.568230E+02   0.844059E+02  -0.866896E-06   0.156769E-05  -0.866896E-06   0.129025E-07
  1223   0.396538E+04   0.569382E+02   0.162728E-05   0.569382E+02   0.853120E+02  -0.880595E-06   0.162728E-05  -0.880595E-06   0.128784E-07
  1224   0.394441E+04   0.569740E+02   0.168713E-05   0.569740E+02   0.862187E+02  -0.894141E-06   0.168713E-05  -0.894141E-06   0.128545E-07
  1225   0.392355E+04   0.569327E+02   0.174721E-05   0.569327E+02   0.871284E+02  -0.907534E-06   0.174721E-05  -0.907534E-06   0.128305E-07
  1226   0.390271E+04   0.568154E+02   0.180750E-05   0.568154E+02   0.880387E+02  -0.920772E-06   0.180750E-05  -0.920772E-06   0.128066E-07
  1227   0.388198E+04   0.566206E+02   0.186798E-05   0.566206E+02   0.889500E+02  -0.933854E-06   0.186798E-05  -0.933854E-06   0.127828E-07
  1228   0.386121E+04   0.563502E+02   0.192863E-05   0.563502E+02   0.898619E+02  -0.946779E-06   0.192863E-05  -0.946779E-06   0.127591E-07
  1229   0.384055E+04   0.560028E+02   0.198942E-05   0.560028E+02   0.907733E+02  -0.959546E-06   0.198942E-05  -0.959546E-06   0.127354E-07
  1230   0.381980E+04   0.555807E+02   0.205033E-05   0.555807E+02   0.916840E+02  -0.972154E-06   0.205033E-05  -0.972154E-06   0.127117E-07
  1231   0.379925E+04   0.550828E+02   0.211135E-05   0.550828E+02   0.925944E+02  -0.984600E-06   0.211135E-05  -0.984600E-06   0.126881E-07
  1232   0.377875E+04   0.545106E+02   0.217244E-05   0.545106E+02   0.935026E+02  -0.996886E-06   0.217244E-05  -0.996886E-06   0.126645E-07
  1233   0.375847E+04   0.538623E+02   0.223359E-05   0.538623E+02   0.944105E+02  -0.100901E-05   0.223359E-05  -0.100901E-05   0.126410E-07
  1234   0.373819E+04   0.531408E+02   0.229477E-05   0.531408E+02   0.953149E+02  -0.102097E-05   0.229477E-05  -0.102097E-05   0.126176E-07
  1235   0.371828E+04   0.523449E+02   0.235596E-05   0.523449E+02   0.962176E+02  -0.103276E-05   0.235596E-05  -0.103276E-05   0.125942E-07
  1236   0.369830E+04   0.514756E+02   0.241714E-05   0.514756E+02   0.971161E+02  -0.104439E-05   0.241714E-05  -0.104439E-05   0.125709E-07
  1237   0.367840E+04   0.505322E+02   0.247829E-05   0.505322E+02   0.980115E+02  -0.105585E-05   0.247829E-05  -0.105585E-05   0.125476E-07
  1238   0.365867E+04   0.495158E+02   0.253938E-05   0.495158E+02   0.989036E+02  -0.106714E-05   0.253938E-05  -0.106714E-05   0.125243E-07
  1239   0.363904E+04   0.484265E+02   0.260039E-05   0.484265E+02   0.997904E+02  -0.107826E-05   0.260039E-05  -0.107826E-05   0.125012E-07
  1240   0.361951E+04   0.472659E+02   0.266130E-05   0.472659E+02   0.100673E+03  -0.108921E-05   0.266130E-05  -0.108921E-05   0.124780E-07
  1241   0.360023E+04   0.460329E+02   0.272209E-05   0.460329E+02   0.101550E+03  -0.109998E-05   0.272209E-05  -0.109998E-05   0.124550E-07
  1242   0.358099E+04   0.447297E+02   0.278273E-05   0.447297E+02   0.102423E+03  -0.111059E-05   0.278273E-05  -0.111059E-05   0.124319E-07
  1243   0.356195E+04   0.433535E+02   0.284321E-05   0.433535E+02   0.103288E+03  -0.112102E-05   0.284321E-05  -0.112102E-05   0.124090E-07
  1244   0.354310E+04   0.419081E+02   0.290349E-05   0.419081E+02   0.104149E+03  -0.113127E-05   0.290349E-05  -0.113127E-05   0.123860E-07
  1245   0.352446E+04   0.403921E+02   0.296357E-05   0.403921E+02   0.105002E+03  -0.114135E-05   0.296357E-05  -0.114135E-05   0.123632E-07
  1246   0.350595E+04   0.388075E+02   0.302341E-05   0.388075E+02   0.105847E+03  -0.115125E-05   0.302341E-05  -0.115125E-05   0.123403E-07
  1247   0.348758E+04   0.371529E+02   0.308299E-05   0.371529E+02   0.106685E+03  -0.116097E-05   0.308299E-05  -0.116097E-05   0.123176E-07
  1248   0.346942E+04   0.354290E+02   0.314230E-05   0.354290E+02   0.107514E+03  -0.117051E-05   0.314230E-05  -0.117051E-05   0.122949E-07
  1249   0.345150E+04   0.336370E+02   0.320130E-05   0.336370E+02   0.108337E+03  -0.117987E-05   0.320130E-05  -0.117987E-05   0.122722E-07
  1250   0.343380E+04   0.317770E+02   0.325998E-05   0.317770E+02   0.109150E+03  -0.118904E-05   0.325998E-05  -0.118904E-05   0.122496E-07
  1251   0.341626E+04   0.298494E+02   0.331832E-05   0.298494E+02   0.109952E+03  -0.119803E-05   0.331832E-05  -0.119803E-05   0.122270E-07
  1252   0.339904E+04   0.278554E+02   0.337632E-05   0.278554E+02   0.110747E+03  -0.120684E-05   0.337632E-05  -0.120684E-05   0.122045E-07
  1253   0.338190E+04   0.257969E+02   0.343399E-05   0.257969E+02   0.111531E+03  -0.121547E-05   0.343399E-05  -0.121547E-05   0.121820E-07
  1254   0.336500E+04   0.236750E+02   0.349132E-05   0.236750E+02   0.112304E+03  -0.122391E-05   0.349132E-05  -0.122391E-05   0.121596E-07
  1255   0.334835E+04   0.214910E+02   0.354833E-05   0.214910E+02   0.113069E+03  -0.123218E-05   0.354833E-05  -0.123218E-05   0.121372E-07
  1256   0.333201E+04   0.192467E+02   0.360502E-05   0.192467E+02   0.113822E+03  -0.124026E-05   0.360502E-05  -0.124026E-05   0.121149E-07
  1257   0.331585E+04   0.169432E+02   0.366140E-05   0.169432E+02   0.114564E+03  -0.124816E-05   0.366140E-05  -0.124816E-05   0.120926E-07
  1258   0.329986E+04   0.145821E+02   0.371747E-05   0.145821E+02   0.115295E+03  -0.125589E-05   0.371747E-05  -0.125589E-05   0.120704E-07
  1259   0.328411E+04   0.121649E+02   0.377323E-05   0.121649E+02   0.116016E+03  -0.126344E-05   0.377323E-05  -0.126344E-05   0.120482E-07
  1260   0.326862E+04   0.969294E+01   0.382869E-05   0.969294E+01   0.116725E+03  -0.127081E-05   0.382869E-05  -0.127081E-05   0.120261E-07
  1261   0.325338E+04   0.716767E+01   0.388386E-05   0.716767E+01   0.117422E+03  -0.127800E-05   0.388386E-05  -0.127800E-05   0.120040E-07
  1262   0.323839E+04   0.459071E+01   0.393875E-05   0.459071E+01   0.118108E+03  -0.128502E-05   0.393875E-05  -0.128502E-05   0.119820E-07
  1263   0.322365E+04   0.196320E+01   0.399334E-05   0.196320E+01   0.118782E+03  -0.129186E-05   0.399334E-05  -0.129186E-05   0.119600E-07
  1264   0.320910E+04  -0.713432E+00   0.404767E-05  -0.713432E+00   0.119443E+03  -0.129852E-05   0.404767E-05  -0.129852E-05   0.119381E-07
  1265   0.319489E+04  -0.343753E+01   0.410171E-05  -0.343753E+01   0.120092E+03  -0.130502E-05   0.410171E-05  -0.130502E-05   0.119162E-07
  1266   0.318085E+04  -0.620750E+01   0.415549E-05  -0.620750E+01   0.120728E+03  -0.131133E-05   0.415549E-05  -0.131133E-05   0.118944E-07
  1267   0.316708E+04  -0.902223E+01   0.420901E-05  -0.902223E+01   0.121351E+03  -0.131748E-05   0.420901E-05  -0.131748E-05   0.118726E-07
  1268   0.315359E+04  -0.118802E+02   0.426227E-05  -0.118802E+02   0.121962E+03  -0.132346E-05   0.426227E-05  -0.132346E-05   0.118509E-07
  1269   0.314036E+04  -0.147795E+02   0.431528E-05  -0.147795E+02   0.122557E+03  -0.132926E-05   0.431528E-05  -0.132926E-05   0.118292E-07
  1270   0.312737E+04  -0.177198E+02   0.436804E-05  -0.177198E+02   0.123139E+03  -0.133489E-05   0.436804E-05  -0.133489E-05   0.118076E-07
  1271   0.311466E+04  -0.206984E+02   0.442056E-05  -0.206984E+02   0.123708E+03  -0.134036E-05   0.442056E-05  -0.134036E-05   0.117860E-07
  1272   0.310219E+04  -0.237141E+02   0.447285E-05  -0.237141E+02   0.124264E+03  -0.134565E-05   0.447285E-05  -0.134565E-05   0.117644E-07
  1273   0.308998E+04  -0.267658E+02   0.452490E-05  -0.267658E+02   0.124804E+03  -0.135078E-05   0.452490E-05  -0.135078E-05   0.117429E-07
  1274   0.307804E+04  -0.298517E+02   0.457673E-05  -0.298517E+02   0.125329E+03  -0.135573E-05   0.457673E-05  -0.135573E-05   0.117215E-07
  1275   0.306637E+04  -0.329698E+02   0.462833E-05  -0.329698E+02   0.125840E+03  -0.136053E-05   0.462833E-05  -0.136053E-05   0.117001E-07
  1276   0.305497E+04  -0.361198E+02   0.467972E-05  -0.361198E+02   0.126337E+03  -0.136515E-05   0.467972E-05  -0.136515E-05   0.116787E-07
  1277   0.304384E+04  -0.392991E+02   0.473090E-05  -0.392991E+02   0.126818E+03  -0.136961E-05   0.473090E-05  -0.136961E-05   0.116574E-07
  1278   0.303299E+04  -0.425072E+02   0.478188E-05  -0.425072E+02   0.127284E+03  -0.137390E-05   0.478188E-05  -0.137390E-05   0.116361E-07
  1279   0.302242E+04  -0.457415E+02   0.483265E-05  -0.457415E+02   0.127734E+03  -0.137803E-05   0.483265E-05  -0.137803E-05   0.116149E-07
  1280   0.301213E+04  -0.490024E+02   0.488323E-05  -0.490024E+02   0.128170E+03  -0.138200E-05   0.488323E-05  -0.138200E-05   0.115937E-07
  1281   0.300212E+04  -0.522858E+02   0.493362E-05  -0.522858E+02   0.128589E+03  -0.138581E-05   0.493362E-05  -0.138581E-05   0.115726E-07
  1282   0.299239E+04  -0.555920E+02   0.498383E-05  -0.555920E+02   0.128991E+03  -0.138945E-05   0.498383E-05  -0.138945E-05   0.115515E-07
  1283   0.298295E+04  -0.589191E+02   0.503386E-05  -0.589191E+02   0.129378E+03  -0.139293E-05   0.503386E-05  -0.139293E-05   0.115305E-07
  1284   0.297380E+04  -0.622661E+02   0.508371E-05  -0.622661E+02   0.129748E+03  -0.139625E-05   0.508371E-05  -0.139625E-05   0.115095E-07
  1285   0.296492E+04  -0.656303E+02   0.513339E-05  -0.656303E+02   0.130102E+03  -0.139941E-05   0.513339E-05  -0.139941E-05   0.114886E-07
  1286   0.295634E+04  -0.690112E+02   0.518291E-05  -0.690112E+02   0.130438E+03  -0.140241E-05   0.518291E-05  -0.140241E-05   0.114677E-07
  1287   0.294805E+04  -0.724064E+02   0.523227E-05  -0.724064E+02   0.130758E+03  -0.140525E-05   0.523227E-05  -0.140525E-05   0.114468E-07
  1288   0.294006E+04  -0.758161E+02   0.528148E-05  -0.758161E+02   0.131060E+03  -0.140794E-05   0.528148E-05  -0.140794E-05   0.114260E-07
  1289   0.293236E+04  -0.792362E+02   0.533054E-05  -0.792362E+02   0.131345E+03  -0.141046E-05   0.533054E-05  -0.141046E-05   0.114052E-07
  1290   0.292496E+04  -0.826678E+02   0.537946E-05  -0.826678E+02   0.131612E+03  -0.141284E-05   0.537946E-05  -0.141284E-05   0.113845E-07
  1291   0.291785E+04  -0.861084E+02   0.542824E-05  -0.861084E+02   0.131862E+03  -0.141505E-05   0.542824E-05  -0.141505E-05   0.113638E-07
  1292   0.291104E+04  -0.895567E+02   0.547689E-05  -0.895567E+02   0.132092E+03  -0.141711E-05   0.547689E-05  -0.141711E-05   0.113432E-07
  1293   0.290453E+04  -0.930116E+02   0.552541E-05  -0.930116E+02   0.132306E+03  -0.141902E-05   0.552541E-05  -0.141902E-05   0.113226E-07
  1294   0.289834E+04  -0.964684E+02   0.557380E-05  -0.964684E+02   0.132501E+03  -0.142077E-05   0.557380E-05  -0.142077E-05   0.113021E-07
  1295   0.289243E+04  -0.999302E+02   0.562209E-05  -0.999302E+02   0.132678E+03  -0.142237E-05   0.562209E-05  -0.142237E-05   0.112816E-07
  1296   0.288683E+04  -0.103392E+03   0.567026E-05  -0.103392E+03   0.132837E+03  -0.142382E-05   0.567026E-05  -0.142382E-05   0.112611E-07
  1297   0.288154E+04  -0.106854E+03   0.571832E-05  -0.106854E+03   0.132976E+03  -0.142511E-05   0.571832E-05  -0.142511E-05   0.112407E-07
  1298   0.287656E+04  -0.110315E+03   0.576628E-05  -0.110315E+03   0.133097E+03  -0.142626E-05   0.576628E-05  -0.142626E-05   0.112204E-07
  1299   0.287188E+04  -0.113773E+03   0.581414E-05  -0.113773E+03   0.133198E+03  -0.142725E-05   0.581414E-05  -0.142725E-05   0.112000E-07
  1300   0.286752E+04  -0.117226E+03   0.586192E-05  -0.117226E+03   0.133280E+03  -0.142810E-05   0.586192E-05  -0.142810E-05   0.111797E-07
  1301   0.286347E+04  -0.120674E+03   0.590960E-05  -0.120674E+03   0.133343E+03  -0.142879E-05   0.590960E-05  -0.142879E-05   0.111595E-07
  1302   0.285973E+04  -0.124113E+03   0.595719E-05  -0.124113E+03   0.133386E+03  -0.142934E-05   0.595719E-05  -0.142934E-05   0.111393E-07
  1303   0.285629E+04  -0.127545E+03   0.600466E-05  -0.127545E+03   0.133410E+03  -0.142974E-05   0.600466E-05  -0.142974E-05   0.111192E-07
  1304   0.285315E+04  -0.130967E+03   0.605200E-05  -0.130967E+03   0.133416E+03  -0.142999E-05   0.605200E-05  -0.142999E-05   0.110991E-07
  1305   0.285031E+04  -0.134378E+03   0.609920E-05  -0.134378E+03   0.133401E+03  -0.143010E-05   0.609920E-05  -0.143010E-05   0.110790E-07
  1306   0.284775E+04  -0.137776E+03   0.614624E-05  -0.137776E+03   0.133370E+03  -0.143005E-05   0.614624E-05  -0.143005E-05   0.110590E-07
  1307   0.284550E+04  -0.141160E+03   0.619310E-05  -0.141160E+03   0.133318E+03  -0.142986E-05   0.619310E-05  -0.142986E-05   0.110390E-07
  1308   0.284353E+04  -0.144531E+03   0.623978E-05  -0.144531E+03   0.133248E+03  -0.142951E-05   0.623978E-05  -0.142951E-05   0.110190E-07
  1309   0.284184E+04  -0.147884E+03   0.628626E-05  -0.147884E+03   0.133159E+03  -0.142902E-05   0.628626E-05  -0.142902E-05   0.109992E-07
  1310   0.284043E+04  -0.151221E+03   0.633252E-05  -0.151221E+03   0.133053E+03  -0.142839E-05   0.633252E-05  -0.142839E-05   0.109793E-07
  1311   0.283930E+04  -0.154539E+03   0.637855E-05  -0.154539E+03   0.132928E+03  -0.142760E-05   0.637855E-05  -0.142760E-05   0.109595E-07
  1312   0.283846E+04  -0.157837E+03   0.642433E-05  -0.157837E+03   0.132786E+03  -0.142667E-05   0.642433E-05  -0.142667E-05   0.109397E-07
  1313   0.283787E+04  -0.161114E+03   0.646986E-05  -0.161114E+03   0.132626E+03  -0.142559E-05   0.646986E-05  -0.142559E-05   0.109200E-07
  1314   0.283756E+04  -0.164368E+03   0.651510E-05  -0.164368E+03   0.132448E+03  -0.142436E-05   0.651510E-05  -0.142436E-05   0.109003E-07
  1315   0.283750E+04  -0.167599E+03   0.656006E-05  -0.167599E+03   0.132253E+03  -0.142298E-05   0.656006E-05  -0.142298E-05   0.108806E-07
  1316   0.283770E+04  -0.170805E+03   0.660472E-05  -0.170805E+03   0.132039E+03  -0.142146E-05   0.660472E-05  -0.142146E-05   0.108610E-07
  1317   0.283817E+04  -0.173985E+03   0.664906E-05  -0.173985E+03   0.131810E+03  -0.141979E-05   0.664906E-05  -0.141979E-05   0.108415E-07
  1318   0.283887E+04  -0.177137E+03   0.669306E-05  -0.177137E+03   0.131562E+03  -0.141797E-05   0.669306E-05  -0.141797E-05   0.108220E-07
  1319   0.283982E+04  -0.180262E+03   0.673672E-05  -0.180262E+03   0.131298E+03  -0.141601E-05   0.673672E-05  -0.141601E-05   0.108025E-07
  1320   0.284101E+04  -0.183356E+03   0.678002E-05  -0.183356E+03   0.131017E+03  -0.141390E-05   0.678002E-05  -0.141390E-05   0.107830E-07
  1321   0.284244E+04  -0.186420E+03   0.682294E-05  -0.186420E+03   0.130721E+03  -0.141164E-05   0.682294E-05  -0.141164E-05   0.107636E-07
  1322   0.284412E+04  -0.189451E+03   0.686546E-05  -0.189451E+03   0.130406E+03  -0.140924E-05   0.686546E-05  -0.140924E-05   0.107443E-07
  1323   0.284602E+04  -0.192448E+03   0.690759E-05  -0.192448E+03   0.130075E+03  -0.140668E-05   0.690759E-05  -0.140668E-05   0.107250E-07
  1324   0.284815E+04  -0.195412E+03   0.694929E-05  -0.195412E+03   0.129729E+03  -0.140399E-05   0.694929E-05  -0.140399E-05   0.107057E-07
  1325   0.285050E+04  -0.198340E+03   0.699056E-05  -0.198340E+03   0.129367E+03  -0.140114E-05   0.699056E-05  -0.140114E-05   0.106864E-07
  1326   0.285308E+04  -0.201231E+03   0.703138E-05  -0.201231E+03   0.128989E+03  -0.139815E-05   0.703138E-05  -0.139815E-05   0.106672E-07
  1327   0.285586E+04  -0.204084E+03   0.707173E-05  -0.204084E+03   0.128596E+03  -0.139501E-05   0.707173E-05  -0.139501E-05   0.106481E-07
  1328   0.285887E+04  -0.206896E+03   0.711161E-05  -0.206896E+03   0.128188E+03  -0.139173E-05   0.711161E-05  -0.139173E-05   0.106290E-07
  1329   0.286208E+04  -0.209669E+03   0.715100E-05  -0.209669E+03   0.127763E+03  -0.138830E-05   0.715100E-05  -0.138830E-05   0.106099E-07
  1330   0.286550E+04  -0.212400E+03   0.718987E-05  -0.212400E+03   0.127323E+03  -0.138473E-05   0.718987E-05  -0.138473E-05   0.105908E-07
  1331   0.286912E+04  -0.215088E+03   0.722823E-05  -0.215088E+03   0.126869E+03  -0.138100E-05   0.722823E-05  -0.138100E-05   0.105718E-07
  1332   0.287292E+04  -0.217733E+03   0.726605E-05  -0.217733E+03   0.126400E+03  -0.137714E-05   0.726605E-05  -0.137714E-05   0.105529E-07
  1333   0.287693E+04  -0.220331E+03   0.730332E-05  -0.220331E+03   0.125916E+03  -0.137312E-05   0.730332E-05  -0.137312E-05   0.105340E-07
  1334   0.288112E+04  -0.222884E+03   0.734002E-05  -0.222884E+03   0.125419E+03  -0.136897E-05   0.734002E-05  -0.136897E-05   0.105151E-07
  1335   0.288549E+04  -0.225390E+03   0.737615E-05  -0.225390E+03   0.124906E+03  -0.136466E-05   0.737615E-05  -0.136466E-05   0.104962E-07
  1336   0.289005E+04  -0.227845E+03   0.741168E-05  -0.227845E+03   0.124380E+03  -0.136021E-05   0.741168E-05  -0.136021E-05   0.104774E-07
  1337   0.289478E+04  -0.230252E+03   0.744660E-05  -0.230252E+03   0.123839E+03  -0.135562E-05   0.744660E-05  -0.135562E-05   0.104587E-07
  1338   0.289968E+04  -0.232608E+03   0.748089E-05  -0.232608E+03   0.123285E+03  -0.135088E-05   0.748089E-05  -0.135088E-05   0.104399E-07
  1339   0.290476E+04  -0.234913E+03   0.751455E-05  -0.234913E+03   0.122717E+03  -0.134599E-05   0.751455E-05  -0.134599E-05   0.104213E-07
  1340   0.290999E+04  -0.237165E+03   0.754756E-05  -0.237165E+03   0.122137E+03  -0.134096E-05   0.754756E-05  -0.134096E-05   0.104026E-07
  1341   0.291539E+04  -0.239362E+03   0.757990E-05  -0.239362E+03   0.121544E+03  -0.133579E-05   0.757990E-05  -0.133579E-05   0.103840E-07
  1342   0.292093E+04  -0.241504E+03   0.761156E-05  -0.241504E+03   0.120937E+03  -0.133047E-05   0.761156E-05  -0.133047E-05   0.103654E-07
  1343   0.292664E+04  -0.243590E+03   0.764252E-05  -0.243590E+03   0.120317E+03  -0.132500E-05   0.764252E-05  -0.132500E-05   0.103469E-07
  1344   0.293249E+04  -0.245618E+03   0.767277E-05  -0.245618E+03   0.119685E+03  -0.131939E-05   0.767277E-05  -0.131939E-05   0.103284E-07
  1345   0.293847E+04  -0.247587E+03   0.770229E-05  -0.247587E+03   0.119041E+03  -0.131364E-05   0.770229E-05  -0.131364E-05   0.103099E-07
  1346   0.294460E+04  -0.249498E+03   0.773108E-05  -0.249498E+03   0.118384E+03  -0.130774E-05   0.773108E-05  -0.130774E-05   0.102915E-07
  1347   0.295087E+04  -0.251348E+03   0.775911E-05  -0.251348E+03   0.117715E+03  -0.130170E-05   0.775911E-05  -0.130170E-05   0.102731E-07
  1348   0.295726E+04  -0.253135E+03   0.778637E-05  -0.253135E+03   0.117035E+03  -0.129551E-05   0.778637E-05  -0.129551E-05   0.102548E-07
  1349   0.296379E+04  -0.254860E+03   0.781285E-05  -0.254860E+03   0.116341E+03  -0.128918E-05   0.781285E-05  -0.128918E-05   0.102365E-07
  1350   0.297043E+04  -0.256521E+03   0.783854E-05  -0.256521E+03   0.115638E+03  -0.128270E-05   0.783854E-05  -0.128270E-05   0.102182E-07
  1351   0.297719E+04  -0.258118E+03   0.786341E-05  -0.258118E+03   0.114923E+03  -0.127608E-05   0.786341E-05  -0.127608E-05   0.102000E-07
  1352   0.298406E+04  -0.259649E+03   0.788748E-05  -0.259649E+03   0.114197E+03  -0.126932E-05   0.788748E-05  -0.126932E-05   0.101818E-07
  1353   0.299104E+04  -0.261115E+03   0.791076E-05  -0.261115E+03   0.113461E+03  -0.126242E-05   0.791076E-05  -0.126242E-05   0.101636E-07
  1354   0.299812E+04  -0.262517E+03   0.793326E-05  -0.262517E+03   0.112715E+03  -0.125538E-05   0.793326E-05  -0.125538E-05   0.101455E-07
  1355   0.300531E+04  -0.263854E+03   0.795499E-05  -0.263854E+03   0.111958E+03  -0.124821E-05   0.795499E-05  -0.124821E-05   0.101274E-07
  1356   0.301259E+04  -0.265127E+03   0.797596E-05  -0.265127E+03   0.111193E+03  -0.124091E-05   0.797596E-05  -0.124091E-05   0.101093E-07
  1357   0.301995E+04  -0.266333E+03   0.799618E-05  -0.266333E+03   0.110418E+03  -0.123348E-05   0.799618E-05  -0.123348E-05   0.100913E-07
  1358   0.302738E+04  -0.267473E+03   0.801567E-05  -0.267473E+03   0.109634E+03  -0.122592E-05   0.801567E-05  -0.122592E-05   0.100733E-07
  1359   0.303488E+04  -0.268550E+03   0.803443E-05  -0.268550E+03   0.108841E+03  -0.121824E-05   0.803443E-05  -0.121824E-05   0.100554E-07
  1360   0.304244E+04  -0.269561E+03   0.805247E-05  -0.269561E+03   0.108042E+03  -0.121044E-05   0.805247E-05  -0.121044E-05   0.100375E-07
  1361   0.305009E+04  -0.270508E+03   0.806980E-05  -0.270508E+03   0.107233E+03  -0.120251E-05   0.806980E-05  -0.120251E-05   0.100196E-07
  1362   0.305777E+04  -0.271389E+03   0.808644E-05  -0.271389E+03   0.106417E+03  -0.119448E-05   0.808644E-05  -0.119448E-05   0.100018E-07
  1363   0.306551E+04  -0.272207E+03   0.810239E-05  -0.272207E+03   0.105594E+03  -0.118632E-05   0.810239E-05  -0.118632E-05   0.998400E-08
  1364   0.307328E+04  -0.272958E+03   0.811767E-05  -0.272958E+03   0.104764E+03  -0.117806E-05   0.811767E-05  -0.117806E-05   0.996623E-08
  1365   0.308117E+04  -0.273644E+03   0.813228E-05  -0.273644E+03   0.103928E+03  -0.116968E-05   0.813228E-05  -0.116968E-05   0.994851E-08
  1366   0.308903E+04  -0.274266E+03   0.814625E-05  -0.274266E+03   0.103085E+03  -0.116120E-05   0.814625E-05  -0.116120E-05   0.993082E-08
  1367   0.309692E+04  -0.274824E+03   0.815957E-05  -0.274824E+03   0.102236E+03  -0.115262E-05   0.815957E-05  -0.115262E-05   0.991316E-08
  1368   0.310490E+04  -0.275316E+03   0.817225E-05  -0.275316E+03   0.101383E+03  -0.114393E-05   0.817225E-05  -0.114393E-05   0.989554E-08
  1369   0.311284E+04  -0.275744E+03   0.818432E-05  -0.275744E+03   0.100524E+03  -0.113515E-05   0.818432E-05  -0.113515E-05   0.987796E-08
  1370   0.312079E+04  -0.276108E+03   0.819578E-05  -0.276108E+03   0.996610E+02  -0.112627E-05   0.819578E-05  -0.112627E-05   0.986041E-08
  1371   0.312876E+04  -0.276406E+03   0.820663E-05  -0.276406E+03   0.987935E+02  -0.111729E-05   0.820663E-05  -0.111729E-05   0.984290E-08
  1372   0.313674E+04  -0.276641E+03   0.821690E-05  -0.276641E+03   0.979218E+02  -0.110822E-05   0.821690E-05  -0.110822E-05   0.982542E-08
  1373   0.314473E+04  -0.276812E+03   0.822659E-05  -0.276812E+03   0.970469E+02  -0.109907E-05   0.822659E-05  -0.109907E-05   0.980798E-08
  1374   0.315272E+04  -0.276918E+03   0.823571E-05  -0.276918E+03   0.961685E+02  -0.108982E-05   0.823571E-05  -0.108982E-05   0.979057E-08
  1375   0.316070E+04  -0.276960E+03   0.824427E-05  -0.276960E+03   0.952866E+02  -0.108050E-05   0.824427E-05  -0.108050E-05   0.977319E-08
  1376   0.316868E+04  -0.276938E+03   0.825229E-05  -0.276938E+03   0.944025E+02  -0.107109E-05   0.825229E-05  -0.107109E-05   0.975586E-08
  1377   0.317665E+04  -0.276853E+03   0.825977E-05  -0.276853E+03   0.935170E+02  -0.106160E-05   0.825977E-05  -0.106160E-05   0.973855E-08
  1378   0.318461E+04  -0.276704E+03   0.826672E-05  -0.276704E+03   0.926274E+02  -0.105204E-05   0.826672E-05  -0.105204E-05   0.972128E-08
  1379   0.319247E+04  -0.276492E+03   0.827316E-05  -0.276492E+03   0.917386E+02  -0.104240E-05   0.827316E-05  -0.104240E-05   0.970405E-08
  1380   0.320031E+04  -0.276216E+03   0.827910E-05  -0.276216E+03   0.908462E+02  -0.103269E-05   0.827910E-05  -0.103269E-05   0.968684E-08
