#    L    TT             EE             BB             TE          
   321   0.142705E+05   0.545641E+02   0.518646E+00   0.485525E+03
   322   0.141342E+05   0.553302E+02   0.520667E+00   0.483545E+03
   323   0.139985E+05   0.560950E+02   0.522678E+00   0.481418E+03
   324   0.138634E+05   0.568590E+02   0.524677E+00   0.479139E+03
   325   0.137291E+05   0.576183E+02   0.526666E+00   0.476730E+03
   326   0.135954E+05   0.583770E+02   0.528643E+00   0.474162E+03
   327   0.134625E+05   0.591328E+02   0.530611E+00   0.471458E+03
   328   0.133304E+05   0.598847E+02   0.532567E+00   0.468619E+03
   329   0.131990E+05   0.606338E+02   0.534514E+00   0.465631E+03
   330   0.130686E+05   0.613786E+02   0.536450E+00   0.462501E+03
   331   0.129391E+05   0.621195E+02   0.538377E+00   0.459239E+03
   332   0.128105E+05   0.628571E+02   0.540294E+00   0.455843E+03
   333   0.126828E+05   0.635896E+02   0.542202E+00   0.452309E+03
   334   0.125563E+05   0.643175E+02   0.544100E+00   0.448636E+03
   335   0.124306E+05   0.650392E+02   0.545989E+00   0.444826E+03
   336   0.123061E+05   0.657560E+02   0.547870E+00   0.440885E+03
   337   0.121827E+05   0.664674E+02   0.549742E+00   0.436801E+03
   338   0.120604E+05   0.671720E+02   0.551606E+00   0.432596E+03
   339   0.119394E+05   0.678717E+02   0.553461E+00   0.428256E+03
   340   0.118195E+05   0.685640E+02   0.555309E+00   0.423796E+03
   341   0.117009E+05   0.692487E+02   0.557150E+00   0.419195E+03
   342   0.115835E+05   0.699278E+02   0.558983E+00   0.414468E+03
   343   0.114675E+05   0.705982E+02   0.560809E+00   0.409617E+03
   344   0.113530E+05   0.712611E+02   0.562629E+00   0.404640E+03
   345   0.112397E+05   0.719154E+02   0.564442E+00   0.399540E+03
   346   0.111278E+05   0.725626E+02   0.566249E+00   0.394325E+03
   347   0.110174E+05   0.732002E+02   0.568050E+00   0.388979E+03
   348   0.109085E+05   0.738286E+02   0.569845E+00   0.383512E+03
   349   0.108011E+05   0.744484E+02   0.571635E+00   0.377923E+03
   350   0.106953E+05   0.750580E+02   0.573421E+00   0.372221E+03
   351   0.105912E+05   0.756585E+02   0.575201E+00   0.366399E+03
   352   0.104885E+05   0.762491E+02   0.576977E+00   0.360459E+03
   353   0.103875E+05   0.768290E+02   0.578750E+00   0.354420E+03
   354   0.102880E+05   0.773987E+02   0.580518E+00   0.348261E+03
   355   0.101902E+05   0.779583E+02   0.582283E+00   0.342000E+03
   356   0.100940E+05   0.785075E+02   0.584045E+00   0.335647E+03
   357   0.999942E+04   0.790455E+02   0.585805E+00   0.329190E+03
   358   0.990654E+04   0.795715E+02   0.587561E+00   0.322645E+03
   359   0.981520E+04   0.800868E+02   0.589316E+00   0.316002E+03
   360   0.972555E+04   0.805913E+02   0.591069E+00   0.309273E+03
   361   0.963752E+04   0.810842E+02   0.592820E+00   0.302456E+03
   362   0.955119E+04   0.815654E+02   0.594571E+00   0.295558E+03
   363   0.946649E+04   0.820355E+02   0.596320E+00   0.288583E+03
   364   0.938348E+04   0.824921E+02   0.598070E+00   0.281530E+03
   365   0.930211E+04   0.829374E+02   0.599819E+00   0.274407E+03
   366   0.922243E+04   0.833705E+02   0.601568E+00   0.267214E+03
   367   0.914447E+04   0.837899E+02   0.603318E+00   0.259955E+03
   368   0.906806E+04   0.841976E+02   0.605068E+00   0.252636E+03
   369   0.899351E+04   0.845928E+02   0.606820E+00   0.245255E+03
   370   0.892060E+04   0.849747E+02   0.608573E+00   0.237821E+03
   371   0.884934E+04   0.853431E+02   0.610329E+00   0.230333E+03
   372   0.877978E+04   0.856987E+02   0.612086E+00   0.222797E+03
   373   0.871195E+04   0.860406E+02   0.613846E+00   0.215214E+03
   374   0.864584E+04   0.863695E+02   0.615609E+00   0.207588E+03
   375   0.858138E+04   0.866845E+02   0.617375E+00   0.199924E+03
   376   0.851872E+04   0.869862E+02   0.619145E+00   0.192222E+03
   377   0.845779E+04   0.872731E+02   0.620918E+00   0.184490E+03
   378   0.839852E+04   0.875457E+02   0.622696E+00   0.176726E+03
   379   0.834099E+04   0.878048E+02   0.624479E+00   0.168937E+03
   380   0.828526E+04   0.880502E+02   0.626266E+00   0.161123E+03
   381   0.823120E+04   0.882781E+02   0.628058E+00   0.153290E+03
   382   0.817881E+04   0.884936E+02   0.629856E+00   0.145441E+03
   383   0.812824E+04   0.886935E+02   0.631659E+00   0.137578E+03
   384   0.807950E+04   0.888779E+02   0.633469E+00   0.129705E+03
   385   0.803235E+04   0.890487E+02   0.635285E+00   0.121825E+03
   386   0.798704E+04   0.892038E+02   0.637108E+00   0.113942E+03
   387   0.794340E+04   0.893429E+02   0.638938E+00   0.106058E+03
   388   0.790153E+04   0.894667E+02   0.640775E+00   0.981766E+02
   389   0.786142E+04   0.895728E+02   0.642620E+00   0.903013E+02
   390   0.782308E+04   0.896664E+02   0.644473E+00   0.824362E+02
   391   0.778651E+04   0.897429E+02   0.646334E+00   0.745823E+02
   392   0.775164E+04   0.898052E+02   0.648204E+00   0.667450E+02
   393   0.771862E+04   0.898500E+02   0.650082E+00   0.589260E+02
   394   0.768730E+04   0.898790E+02   0.651969E+00   0.511298E+02
