#    L    TT             EE             TE             PP             TP          
  1102   0.503683E+04   0.806951E+02  -0.317008E+03   0.756693E+06  -0.292022E+02
  1103   0.504679E+04   0.796130E+02  -0.314434E+03   0.755207E+06  -0.296078E+02
  1104   0.505655E+04   0.785460E+02  -0.311777E+03   0.753725E+06  -0.299806E+02
  1105   0.506594E+04   0.774928E+02  -0.309043E+03   0.752246E+06  -0.303211E+02
  1106   0.507512E+04   0.764536E+02  -0.306230E+03   0.750771E+06  -0.306301E+02
  1107   0.508402E+04   0.754299E+02  -0.303342E+03   0.749300E+06  -0.309081E+02
  1108   0.509261E+04   0.744206E+02  -0.300382E+03   0.747832E+06  -0.311558E+02
  1109   0.510084E+04   0.734249E+02  -0.297349E+03   0.746368E+06  -0.313740E+02
  1110   0.510885E+04   0.724476E+02  -0.294248E+03   0.744907E+06  -0.315631E+02
  1111   0.511649E+04   0.714859E+02  -0.291078E+03   0.743449E+06  -0.317239E+02
  1112   0.512397E+04   0.705398E+02  -0.287843E+03   0.741996E+06  -0.318571E+02
  1113   0.513100E+04   0.696111E+02  -0.284544E+03   0.740545E+06  -0.319632E+02
  1114   0.513772E+04   0.686977E+02  -0.281183E+03   0.739098E+06  -0.320430E+02
  1115   0.514422E+04   0.678020E+02  -0.277763E+03   0.737655E+06  -0.320970E+02
  1116   0.515040E+04   0.669234E+02  -0.274285E+03   0.736215E+06  -0.321260E+02
  1117   0.515619E+04   0.660621E+02  -0.270750E+03   0.734779E+06  -0.321306E+02
  1118   0.516167E+04   0.652189E+02  -0.267161E+03   0.733346E+06  -0.321115E+02
  1119   0.516691E+04   0.643927E+02  -0.263520E+03   0.731916E+06  -0.320692E+02
  1120   0.517175E+04   0.635850E+02  -0.259829E+03   0.730490E+06  -0.320045E+02
  1121   0.517628E+04   0.627952E+02  -0.256089E+03   0.729068E+06  -0.319180E+02
  1122   0.518048E+04   0.620236E+02  -0.252303E+03   0.727649E+06  -0.318104E+02
  1123   0.518428E+04   0.612717E+02  -0.248473E+03   0.726233E+06  -0.316822E+02
  1124   0.518783E+04   0.605376E+02  -0.244600E+03   0.724820E+06  -0.315343E+02
  1125   0.519097E+04   0.598228E+02  -0.240686E+03   0.723411E+06  -0.313671E+02
  1126   0.519378E+04   0.591276E+02  -0.236734E+03   0.722006E+06  -0.311814E+02
  1127   0.519626E+04   0.584513E+02  -0.232746E+03   0.720604E+06  -0.309778E+02
  1128   0.519840E+04   0.577956E+02  -0.228723E+03   0.719205E+06  -0.307570E+02
  1129   0.520020E+04   0.571600E+02  -0.224667E+03   0.717809E+06  -0.305196E+02
  1130   0.520151E+04   0.565439E+02  -0.220581E+03   0.716417E+06  -0.302663E+02
  1131   0.520263E+04   0.559481E+02  -0.216467E+03   0.715028E+06  -0.299977E+02
  1132   0.520333E+04   0.553729E+02  -0.212325E+03   0.713643E+06  -0.297145E+02
  1133   0.520361E+04   0.548191E+02  -0.208159E+03   0.712261E+06  -0.294173E+02
  1134   0.520361E+04   0.542854E+02  -0.203969E+03   0.710882E+06  -0.291069E+02
  1135   0.520318E+04   0.537729E+02  -0.199759E+03   0.709506E+06  -0.287837E+02
  1136   0.520240E+04   0.532822E+02  -0.195531E+03   0.708134E+06  -0.284485E+02
  1137   0.520127E+04   0.528122E+02  -0.191284E+03   0.706765E+06  -0.281020E+02
  1138   0.519977E+04   0.523653E+02  -0.187024E+03   0.705399E+06  -0.277448E+02
  1139   0.519792E+04   0.519386E+02  -0.182749E+03   0.704037E+06  -0.273775E+02
  1140   0.519563E+04   0.515352E+02  -0.178465E+03   0.702678E+06  -0.270009E+02
  1141   0.519297E+04   0.511524E+02  -0.174171E+03   0.701322E+06  -0.266154E+02
  1142   0.518994E+04   0.507934E+02  -0.169870E+03   0.699969E+06  -0.262219E+02
  1143   0.518655E+04   0.504560E+02  -0.165564E+03   0.698619E+06  -0.258210E+02
  1144   0.518264E+04   0.501411E+02  -0.161255E+03   0.697273E+06  -0.254132E+02
  1145   0.517849E+04   0.498505E+02  -0.156945E+03   0.695930E+06  -0.249993E+02
  1146   0.517390E+04   0.495820E+02  -0.152635E+03   0.694590E+06  -0.245799E+02
  1147   0.516893E+04   0.493373E+02  -0.148328E+03   0.693253E+06  -0.241557E+02
  1148   0.516351E+04   0.491151E+02  -0.144026E+03   0.691920E+06  -0.237273E+02
  1149   0.515778E+04   0.489170E+02  -0.139731E+03   0.690589E+06  -0.232954E+02
  1150   0.515158E+04   0.487425E+02  -0.135444E+03   0.689262E+06  -0.228606E+02
  1151   0.514508E+04   0.485917E+02  -0.131167E+03   0.687938E+06  -0.224234E+02
  1152   0.513804E+04   0.484644E+02  -0.126903E+03   0.686617E+06  -0.219838E+02
  1153   0.513078E+04   0.483612E+02  -0.122653E+03   0.685299E+06  -0.215416E+02
  1154   0.512306E+04   0.482813E+02  -0.118417E+03   0.683985E+06  -0.210964E+02
  1155   0.511498E+04   0.482243E+02  -0.114197E+03   0.682673E+06  -0.206482E+02
  1156   0.510645E+04   0.481894E+02  -0.109997E+03   0.681365E+06  -0.201966E+02
  1157   0.509756E+04   0.481772E+02  -0.105816E+03   0.680059E+06  -0.197415E+02
  1158   0.508838E+04   0.481882E+02  -0.101656E+03   0.678757E+06  -0.192827E+02
  1159   0.507885E+04   0.482207E+02  -0.975189E+02   0.677458E+06  -0.188198E+02
  1160   0.506883E+04   0.482761E+02  -0.934074E+02   0.676162E+06  -0.183528E+02
  1161   0.505860E+04   0.483527E+02  -0.893206E+02   0.674869E+06  -0.178814E+02
  1162   0.504796E+04   0.484510E+02  -0.852618E+02   0.673579E+06  -0.174054E+02
  1163   0.503698E+04   0.485709E+02  -0.812320E+02   0.672292E+06  -0.169245E+02
  1164   0.502574E+04   0.487122E+02  -0.772325E+02   0.671008E+06  -0.164385E+02
  1165   0.501409E+04   0.488739E+02  -0.732644E+02   0.669727E+06  -0.159473E+02
  1166   0.500205E+04   0.490566E+02  -0.693302E+02   0.668449E+06  -0.154506E+02
  1167   0.498983E+04   0.492595E+02  -0.654311E+02   0.667174E+06  -0.149481E+02
  1168   0.497722E+04   0.494830E+02  -0.615676E+02   0.665902E+06  -0.144397E+02
  1169   0.496438E+04   0.497263E+02  -0.577436E+02   0.664633E+06  -0.139252E+02
  1170   0.495122E+04   0.499891E+02  -0.539573E+02   0.663367E+06  -0.134043E+02
  1171   0.493768E+04   0.502720E+02  -0.502128E+02   0.662105E+06  -0.128768E+02
  1172   0.492392E+04   0.505741E+02  -0.465106E+02   0.660845E+06  -0.123425E+02
  1173   0.490986E+04   0.508953E+02  -0.428517E+02   0.659588E+06  -0.118011E+02
  1174   0.489551E+04   0.512345E+02  -0.392384E+02   0.658334E+06  -0.112525E+02
  1175   0.488086E+04   0.515924E+02  -0.356718E+02   0.657082E+06  -0.106965E+02
  1176   0.486586E+04   0.519687E+02  -0.321536E+02   0.655834E+06  -0.101327E+02
  1177   0.485073E+04   0.523641E+02  -0.286846E+02   0.654589E+06  -0.956110E+01
  1178   0.483525E+04   0.527762E+02  -0.252666E+02   0.653347E+06  -0.898134E+01
  1179   0.481964E+04   0.532076E+02  -0.219009E+02   0.652107E+06  -0.839324E+01
  1180   0.480369E+04   0.536560E+02  -0.185889E+02   0.650871E+06  -0.779658E+01
  1181   0.478755E+04   0.541206E+02  -0.153321E+02   0.649637E+06  -0.719115E+01
  1182   0.477107E+04   0.546025E+02  -0.121319E+02   0.648406E+06  -0.657673E+01
  1183   0.475442E+04   0.551009E+02  -0.898962E+01   0.647179E+06  -0.595309E+01
  1184   0.473751E+04   0.556148E+02  -0.590668E+01   0.645954E+06  -0.532002E+01
  1185   0.472043E+04   0.561464E+02  -0.288434E+01   0.644731E+06  -0.467730E+01
  1186   0.470310E+04   0.566931E+02   0.758506E-01   0.643512E+06  -0.402471E+01
  1187   0.468561E+04   0.572555E+02   0.297263E+01   0.642296E+06  -0.336204E+01
  1188   0.466789E+04   0.578328E+02   0.580450E+01   0.641082E+06  -0.268907E+01
  1189   0.464993E+04   0.584254E+02   0.857042E+01   0.639871E+06  -0.200557E+01
  1190   0.463182E+04   0.590325E+02   0.112688E+02   0.638663E+06  -0.131133E+01
  1191   0.461349E+04   0.596547E+02   0.138986E+02   0.637458E+06  -0.606131E+00
  1192   0.459501E+04   0.602909E+02   0.164583E+02   0.636256E+06   0.110245E+00
  1193   0.457632E+04   0.609410E+02   0.189466E+02   0.635056E+06   0.838018E+00
  1194   0.455749E+04   0.616049E+02   0.213625E+02   0.633859E+06   0.157740E+01
  1195   0.453853E+04   0.622824E+02   0.237045E+02   0.632665E+06   0.232862E+01
  1196   0.451929E+04   0.629739E+02   0.259711E+02   0.631474E+06   0.309190E+01
  1197   0.450000E+04   0.636772E+02   0.281613E+02   0.630285E+06   0.386744E+01
  1198   0.448052E+04   0.643935E+02   0.302727E+02   0.629100E+06   0.465546E+01
  1199   0.446092E+04   0.651218E+02   0.323063E+02   0.627917E+06   0.545620E+01
  1200   0.444114E+04   0.658628E+02   0.342595E+02   0.626736E+06   0.626986E+01
  1201   0.442132E+04   0.666148E+02   0.361307E+02   0.625559E+06   0.709656E+01
  1202   0.440125E+04   0.673797E+02   0.379212E+02   0.624384E+06   0.793603E+01
  1203   0.438116E+04   0.681549E+02   0.396299E+02   0.623212E+06   0.878788E+01
  1204   0.436090E+04   0.689408E+02   0.412575E+02   0.622042E+06   0.965172E+01
  1205   0.434056E+04   0.697357E+02   0.428036E+02   0.620875E+06   0.105272E+02
  1206   0.432013E+04   0.705414E+02   0.442692E+02   0.619711E+06   0.114139E+02
  1207   0.429971E+04   0.713561E+02   0.456528E+02   0.618550E+06   0.123115E+02
  1208   0.427914E+04   0.721802E+02   0.469569E+02   0.617391E+06   0.132195E+02
  1209   0.425843E+04   0.730120E+02   0.481802E+02   0.616235E+06   0.141376E+02
  1210   0.423773E+04   0.738518E+02   0.493223E+02   0.615082E+06   0.150655E+02
  1211   0.421691E+04   0.747000E+02   0.503839E+02   0.613931E+06   0.160026E+02
  1212   0.419611E+04   0.755549E+02   0.513660E+02   0.612783E+06   0.169488E+02
  1213   0.417520E+04   0.764161E+02   0.522689E+02   0.611637E+06   0.179035E+02
  1214   0.415432E+04   0.772847E+02   0.530911E+02   0.610494E+06   0.188664E+02
  1215   0.413341E+04   0.781583E+02   0.538338E+02   0.609354E+06   0.198371E+02
  1216   0.411247E+04   0.790379E+02   0.544969E+02   0.608216E+06   0.208152E+02
  1217   0.409136E+04   0.799225E+02   0.550816E+02   0.607081E+06   0.218004E+02
  1218   0.407039E+04   0.808125E+02   0.555864E+02   0.605948E+06   0.227922E+02
  1219   0.404933E+04   0.817053E+02   0.560138E+02   0.604819E+06   0.237903E+02
  1220   0.402833E+04   0.826022E+02   0.563617E+02   0.603691E+06   0.247943E+02
  1221   0.400734E+04   0.835020E+02   0.566319E+02   0.602566E+06   0.258039E+02
  1222   0.398635E+04   0.844059E+02   0.568230E+02   0.601444E+06   0.268186E+02
  1223   0.396538E+04   0.853120E+02   0.569382E+02   0.600324E+06   0.278380E+02
  1224   0.394441E+04   0.862187E+02   0.569740E+02   0.599207E+06   0.288618E+02
  1225   0.392355E+04   0.871284E+02   0.569327E+02   0.598093E+06   0.298897E+02
  1226   0.390271E+04   0.880387E+02   0.568154E+02   0.596981E+06   0.309211E+02
  1227   0.388198E+04   0.889500E+02   0.566206E+02   0.595871E+06   0.319558E+02
  1228   0.386121E+04   0.898619E+02   0.563502E+02   0.594764E+06   0.329933E+02
  1229   0.384055E+04   0.907733E+02   0.560028E+02   0.593660E+06   0.340333E+02
  1230   0.381980E+04   0.916840E+02   0.555807E+02   0.592558E+06   0.350754E+02
  1231   0.379925E+04   0.925944E+02   0.550828E+02   0.591458E+06   0.361192E+02
  1232   0.377875E+04   0.935026E+02   0.545106E+02   0.590361E+06   0.371644E+02
  1233   0.375847E+04   0.944105E+02   0.538623E+02   0.589266E+06   0.382105E+02
  1234   0.373819E+04   0.953149E+02   0.531408E+02   0.588174E+06   0.392571E+02
  1235   0.371828E+04   0.962176E+02   0.523449E+02   0.587085E+06   0.403040E+02
  1236   0.369830E+04   0.971161E+02   0.514756E+02   0.585997E+06   0.413506E+02
  1237   0.367840E+04   0.980115E+02   0.505322E+02   0.584913E+06   0.423967E+02
  1238   0.365867E+04   0.989036E+02   0.495158E+02   0.583830E+06   0.434418E+02
  1239   0.363904E+04   0.997904E+02   0.484265E+02   0.582751E+06   0.444856E+02
  1240   0.361951E+04   0.100673E+03   0.472659E+02   0.581673E+06   0.455277E+02
  1241   0.360023E+04   0.101550E+03   0.460329E+02   0.580598E+06   0.465676E+02
  1242   0.358099E+04   0.102423E+03   0.447297E+02   0.579525E+06   0.476051E+02
  1243   0.356195E+04   0.103288E+03   0.433535E+02   0.578455E+06   0.486398E+02
  1244   0.354310E+04   0.104149E+03   0.419081E+02   0.577387E+06   0.496711E+02
  1245   0.352446E+04   0.105002E+03   0.403921E+02   0.576322E+06   0.506989E+02
  1246   0.350595E+04   0.105847E+03   0.388075E+02   0.575259E+06   0.517227E+02
  1247   0.348758E+04   0.106685E+03   0.371529E+02   0.574198E+06   0.527420E+02
  1248   0.346942E+04   0.107514E+03   0.354290E+02   0.573140E+06   0.537566E+02
  1249   0.345150E+04   0.108337E+03   0.336370E+02   0.572084E+06   0.547661E+02
  1250   0.343380E+04   0.109150E+03   0.317770E+02   0.571030E+06   0.557700E+02
  1251   0.341626E+04   0.109952E+03   0.298494E+02   0.569979E+06   0.567681E+02
  1252   0.339904E+04   0.110747E+03   0.278554E+02   0.568930E+06   0.577604E+02
  1253   0.338190E+04   0.111531E+03   0.257969E+02   0.567883E+06   0.587470E+02
  1254   0.336500E+04   0.112304E+03   0.236750E+02   0.566839E+06   0.597279E+02
  1255   0.334835E+04   0.113069E+03   0.214910E+02   0.565797E+06   0.607032E+02
  1256   0.333201E+04   0.113822E+03   0.192467E+02   0.564757E+06   0.616731E+02
  1257   0.331585E+04   0.114564E+03   0.169432E+02   0.563720E+06   0.626376E+02
  1258   0.329986E+04   0.115295E+03   0.145821E+02   0.562685E+06   0.635968E+02
  1259   0.328411E+04   0.116016E+03   0.121649E+02   0.561652E+06   0.645509E+02
  1260   0.326862E+04   0.116725E+03   0.969294E+01   0.560621E+06   0.654998E+02
  1261   0.325338E+04   0.117422E+03   0.716767E+01   0.559593E+06   0.664437E+02
  1262   0.323839E+04   0.118108E+03   0.459071E+01   0.558567E+06   0.673826E+02
  1263   0.322365E+04   0.118782E+03   0.196320E+01   0.557543E+06   0.683168E+02
  1264   0.320910E+04   0.119443E+03  -0.713432E+00   0.556522E+06   0.692461E+02
  1265   0.319489E+04   0.120092E+03  -0.343753E+01   0.555502E+06   0.701708E+02
  1266   0.318085E+04   0.120728E+03  -0.620750E+01   0.554485E+06   0.710910E+02
  1267   0.316708E+04   0.121351E+03  -0.902223E+01   0.553470E+06   0.720066E+02
  1268   0.315359E+04   0.121962E+03  -0.118802E+02   0.552458E+06   0.729178E+02
  1269   0.314036E+04   0.122557E+03  -0.147795E+02   0.551448E+06   0.738248E+02
  1270   0.312737E+04   0.123139E+03  -0.177198E+02   0.550439E+06   0.747275E+02
  1271   0.311466E+04   0.123708E+03  -0.206984E+02   0.549434E+06   0.756261E+02
  1272   0.310219E+04   0.124264E+03  -0.237141E+02   0.548430E+06   0.765206E+02
  1273   0.308998E+04   0.124804E+03  -0.267658E+02   0.547428E+06   0.774112E+02
  1274   0.307804E+04   0.125329E+03  -0.298517E+02   0.546429E+06   0.782979E+02
  1275   0.306637E+04   0.125840E+03  -0.329698E+02   0.545432E+06   0.791808E+02
  1276   0.305497E+04   0.126337E+03  -0.361198E+02   0.544437E+06   0.800601E+02
  1277   0.304384E+04   0.126818E+03  -0.392991E+02   0.543444E+06   0.809357E+02
  1278   0.303299E+04   0.127284E+03  -0.425072E+02   0.542453E+06   0.818079E+02
  1279   0.302242E+04   0.127734E+03  -0.457415E+02   0.541465E+06   0.826766E+02
  1280   0.301213E+04   0.128170E+03  -0.490024E+02   0.540478E+06   0.835420E+02
  1281   0.300212E+04   0.128589E+03  -0.522858E+02   0.539494E+06   0.844042E+02
  1282   0.299239E+04   0.128991E+03  -0.555920E+02   0.538512E+06   0.852632E+02
  1283   0.298295E+04   0.129378E+03  -0.589191E+02   0.537532E+06   0.861191E+02
  1284   0.297380E+04   0.129748E+03  -0.622661E+02   0.536554E+06   0.869721E+02
  1285   0.296492E+04   0.130102E+03  -0.656303E+02   0.535578E+06   0.878221E+02
  1286   0.295634E+04   0.130438E+03  -0.690112E+02   0.534605E+06   0.886694E+02
  1287   0.294805E+04   0.130758E+03  -0.724064E+02   0.533633E+06   0.895140E+02
  1288   0.294006E+04   0.131060E+03  -0.758161E+02   0.532664E+06   0.903559E+02
  1289   0.293236E+04   0.131345E+03  -0.792362E+02   0.531696E+06   0.911953E+02
  1290   0.292496E+04   0.131612E+03  -0.826678E+02   0.530731E+06   0.920323E+02
  1291   0.291785E+04   0.131862E+03  -0.861084E+02   0.529768E+06   0.928669E+02
  1292   0.291104E+04   0.132092E+03  -0.895567E+02   0.528807E+06   0.936992E+02
  1293   0.290453E+04   0.132306E+03  -0.930116E+02   0.527848E+06   0.945294E+02
  1294   0.289834E+04   0.132501E+03  -0.964684E+02   0.526891E+06   0.953575E+02
  1295   0.289243E+04   0.132678E+03  -0.999302E+02   0.525936E+06   0.961836E+02
  1296   0.288683E+04   0.132837E+03  -0.103392E+03   0.524983E+06   0.970078E+02
  1297   0.288154E+04   0.132976E+03  -0.106854E+03   0.524032E+06   0.978301E+02
  1298   0.287656E+04   0.133097E+03  -0.110315E+03   0.523083E+06   0.986507E+02
  1299   0.287188E+04   0.133198E+03  -0.113773E+03   0.522136E+06   0.994697E+02
  1300   0.286752E+04   0.133280E+03  -0.117226E+03   0.521191E+06   0.100287E+03
  1301   0.286347E+04   0.133343E+03  -0.120674E+03   0.520248E+06   0.101103E+03
  1302   0.285973E+04   0.133386E+03  -0.124113E+03   0.519308E+06   0.101917E+03
  1303   0.285629E+04   0.133410E+03  -0.127545E+03   0.518369E+06   0.102729E+03
  1304   0.285315E+04   0.133416E+03  -0.130967E+03   0.517432E+06   0.103540E+03
  1305   0.285031E+04   0.133401E+03  -0.134378E+03   0.516497E+06   0.104347E+03
  1306   0.284775E+04   0.133370E+03  -0.137776E+03   0.515564E+06   0.105152E+03
  1307   0.284550E+04   0.133318E+03  -0.141160E+03   0.514633E+06   0.105954E+03
  1308   0.284353E+04   0.133248E+03  -0.144531E+03   0.513704E+06   0.106753E+03
  1309   0.284184E+04   0.133159E+03  -0.147884E+03   0.512777E+06   0.107548E+03
  1310   0.284043E+04   0.133053E+03  -0.151221E+03   0.511852E+06   0.108339E+03
  1311   0.283930E+04   0.132928E+03  -0.154539E+03   0.510929E+06   0.109127E+03
  1312   0.283846E+04   0.132786E+03  -0.157837E+03   0.510008E+06   0.109910E+03
  1313   0.283787E+04   0.132626E+03  -0.161114E+03   0.509089E+06   0.110689E+03
  1314   0.283756E+04   0.132448E+03  -0.164368E+03   0.508172E+06   0.111463E+03
  1315   0.283750E+04   0.132253E+03  -0.167599E+03   0.507256E+06   0.112233E+03
  1316   0.283770E+04   0.132039E+03  -0.170805E+03   0.506343E+06   0.112997E+03
  1317   0.283817E+04   0.131810E+03  -0.173985E+03   0.505431E+06   0.113755E+03
  1318   0.283887E+04   0.131562E+03  -0.177137E+03   0.504522E+06   0.114508E+03
  1319   0.283982E+04   0.131298E+03  -0.180262E+03   0.503614E+06   0.115255E+03
  1320   0.284101E+04   0.131017E+03  -0.183356E+03   0.502708E+06   0.115996E+03
  1321   0.284244E+04   0.130721E+03  -0.186420E+03   0.501805E+06   0.116731E+03
  1322   0.284412E+04   0.130406E+03  -0.189451E+03   0.500903E+06   0.117458E+03
  1323   0.284602E+04   0.130075E+03  -0.192448E+03   0.500002E+06   0.118179E+03
  1324   0.284815E+04   0.129729E+03  -0.195412E+03   0.499104E+06   0.118893E+03
  1325   0.285050E+04   0.129367E+03  -0.198340E+03   0.498208E+06   0.119599E+03
  1326   0.285308E+04   0.128989E+03  -0.201231E+03   0.497313E+06   0.120297E+03
  1327   0.285586E+04   0.128596E+03  -0.204084E+03   0.496421E+06   0.120988E+03
  1328   0.285887E+04   0.128188E+03  -0.206896E+03   0.495530E+06   0.121670E+03
  1329   0.286208E+04   0.127763E+03  -0.209669E+03   0.494641E+06   0.122344E+03
  1330   0.286550E+04   0.127323E+03  -0.212400E+03   0.493754E+06   0.123009E+03
  1331   0.286912E+04   0.126869E+03  -0.215088E+03   0.492869E+06   0.123666E+03
  1332   0.287292E+04   0.126400E+03  -0.217733E+03   0.491985E+06   0.124313E+03
  1333   0.287693E+04   0.125916E+03  -0.220331E+03   0.491104E+06   0.124951E+03
  1334   0.288112E+04   0.125419E+03  -0.222884E+03   0.490224E+06   0.125579E+03
  1335   0.288549E+04   0.124906E+03  -0.225390E+03   0.489346E+06   0.126197E+03
  1336   0.289005E+04   0.124380E+03  -0.227845E+03   0.488470E+06   0.126805E+03
  1337   0.289478E+04   0.123839E+03  -0.230252E+03   0.487596E+06   0.127402E+03
  1338   0.289968E+04   0.123285E+03  -0.232608E+03   0.486723E+06   0.127989E+03
  1339   0.290476E+04   0.122717E+03  -0.234913E+03   0.485852E+06   0.128565E+03
  1340   0.290999E+04   0.122137E+03  -0.237165E+03   0.484983E+06   0.129130E+03
  1341   0.291539E+04   0.121544E+03  -0.239362E+03   0.484116E+06   0.129683E+03
  1342   0.292093E+04   0.120937E+03  -0.241504E+03   0.483251E+06   0.130225E+03
  1343   0.292664E+04   0.120317E+03  -0.243590E+03   0.482387E+06   0.130755E+03
  1344   0.293249E+04   0.119685E+03  -0.245618E+03   0.481526E+06   0.131273E+03
  1345   0.293847E+04   0.119041E+03  -0.247587E+03   0.480665E+06   0.131778E+03
  1346   0.294460E+04   0.118384E+03  -0.249498E+03   0.479807E+06   0.132270E+03
  1347   0.295087E+04   0.117715E+03  -0.251348E+03   0.478951E+06   0.132750E+03
  1348   0.295726E+04   0.117035E+03  -0.253135E+03   0.478096E+06   0.133217E+03
  1349   0.296379E+04   0.116341E+03  -0.254860E+03   0.477243E+06   0.133670E+03
  1350   0.297043E+04   0.115638E+03  -0.256521E+03   0.476391E+06   0.134109E+03
  1351   0.297719E+04   0.114923E+03  -0.258118E+03   0.475542E+06   0.134535E+03
  1352   0.298406E+04   0.114197E+03  -0.259649E+03   0.474694E+06   0.134947E+03
  1353   0.299104E+04   0.113461E+03  -0.261115E+03   0.473848E+06   0.135345E+03
  1354   0.299812E+04   0.112715E+03  -0.262517E+03   0.473003E+06   0.135730E+03
  1355   0.300531E+04   0.111958E+03  -0.263854E+03   0.472160E+06   0.136102E+03
  1356   0.301259E+04   0.111193E+03  -0.265127E+03   0.471319E+06   0.136461E+03
  1357   0.301995E+04   0.110418E+03  -0.266333E+03   0.470480E+06   0.136807E+03
  1358   0.302738E+04   0.109634E+03  -0.267473E+03   0.469642E+06   0.137141E+03
  1359   0.303488E+04   0.108841E+03  -0.268550E+03   0.468806E+06   0.137462E+03
  1360   0.304244E+04   0.108042E+03  -0.269561E+03   0.467972E+06   0.137771E+03
  1361   0.305009E+04   0.107233E+03  -0.270508E+03   0.467139E+06   0.138067E+03
  1362   0.305777E+04   0.106417E+03  -0.271389E+03   0.466309E+06   0.138352E+03
  1363   0.306551E+04   0.105594E+03  -0.272207E+03   0.465479E+06   0.138625E+03
  1364   0.307328E+04   0.104764E+03  -0.272958E+03   0.464652E+06   0.138887E+03
  1365   0.308117E+04   0.103928E+03  -0.273644E+03   0.463826E+06   0.139137E+03
  1366   0.308903E+04   0.103085E+03  -0.274266E+03   0.463001E+06   0.139376E+03
  1367   0.309692E+04   0.102236E+03  -0.274824E+03   0.462179E+06   0.139604E+03
  1368   0.310490E+04   0.101383E+03  -0.275316E+03   0.461358E+06   0.139821E+03
  1369   0.311284E+04   0.100524E+03  -0.275744E+03   0.460539E+06   0.140027E+03
  1370   0.312079E+04   0.996610E+02  -0.276108E+03   0.459721E+06   0.140224E+03
  1371   0.312876E+04   0.987935E+02  -0.276406E+03   0.458905E+06   0.140409E+03
  1372   0.313674E+04   0.979218E+02  -0.276641E+03   0.458090E+06   0.140585E+03
  1373   0.314473E+04   0.970469E+02  -0.276812E+03   0.457278E+06   0.140751E+03
  1374   0.315272E+04   0.961685E+02  -0.276918E+03   0.456467E+06   0.140907E+03
  1375   0.316070E+04   0.952866E+02  -0.276960E+03   0.455657E+06   0.141054E+03
  1376   0.316868E+04   0.944025E+02  -0.276938E+03   0.454849E+06   0.141191E+03
  1377   0.317665E+04   0.935170E+02  -0.276853E+03   0.454043E+06   0.141319E+03
  1378   0.318461E+04   0.926274E+02  -0.276704E+03   0.453238E+06   0.141438E+03
  1379   0.319247E+04   0.917386E+02  -0.276492E+03   0.452435E+06   0.141549E+03
  1380   0.320031E+04   0.908462E+02  -0.276216E+03   0.451633E+06   0.141650E+03
  1381   0.320812E+04   0.899543E+02  -0.275876E+03   0.450834E+06   0.141744E+03
  1382   0.321576E+04   0.890617E+02  -0.275473E+03   0.450035E+06   0.141828E+03
  1383   0.322350E+04   0.881686E+02  -0.275007E+03   0.449238E+06   0.141905E+03
  1384   0.323106E+04   0.872760E+02  -0.274479E+03   0.448443E+06   0.141974E+03
  1385   0.323858E+04   0.863834E+02  -0.273887E+03   0.447650E+06   0.142036E+03
  1386   0.324604E+04   0.854920E+02  -0.273233E+03   0.446858E+06   0.142089E+03
  1387   0.325339E+04   0.846018E+02  -0.272517E+03   0.446067E+06   0.142136E+03
  1388   0.326082E+04   0.837125E+02  -0.271739E+03   0.445278E+06   0.142175E+03
  1389   0.326805E+04   0.828251E+02  -0.270898E+03   0.444491E+06   0.142207E+03
  1390   0.327513E+04   0.819405E+02  -0.269997E+03   0.443705E+06   0.142232E+03
  1391   0.328223E+04   0.810583E+02  -0.269033E+03   0.442921E+06   0.142251E+03
  1392   0.328917E+04   0.801788E+02  -0.268008E+03   0.442138E+06   0.142263E+03
  1393   0.329604E+04   0.793029E+02  -0.266922E+03   0.441357E+06   0.142269E+03
  1394   0.330276E+04   0.784303E+02  -0.265776E+03   0.440577E+06   0.142269E+03
  1395   0.330939E+04   0.775610E+02  -0.264568E+03   0.439799E+06   0.142263E+03
  1396   0.331593E+04   0.766970E+02  -0.263301E+03   0.439022E+06   0.142252E+03
  1397   0.332230E+04   0.758370E+02  -0.261973E+03   0.438247E+06   0.142235E+03
  1398   0.332851E+04   0.749813E+02  -0.260584E+03   0.437474E+06   0.142212E+03
  1399   0.333461E+04   0.741323E+02  -0.259137E+03   0.436702E+06   0.142184E+03
  1400   0.334060E+04   0.732881E+02  -0.257629E+03   0.435931E+06   0.142152E+03
  1401   0.334641E+04   0.724489E+02  -0.256063E+03   0.435162E+06   0.142114E+03
  1402   0.335211E+04   0.716172E+02  -0.254438E+03   0.434394E+06   0.142072E+03
  1403   0.335763E+04   0.707915E+02  -0.252756E+03   0.433628E+06   0.142024E+03
  1404   0.336295E+04   0.699729E+02  -0.251018E+03   0.432864E+06   0.141972E+03
  1405   0.336823E+04   0.691599E+02  -0.249225E+03   0.432101E+06   0.141914E+03
  1406   0.337325E+04   0.683550E+02  -0.247378E+03   0.431339E+06   0.141851E+03
  1407   0.337807E+04   0.675568E+02  -0.245479E+03   0.430579E+06   0.141783E+03
  1408   0.338292E+04   0.667655E+02  -0.243527E+03   0.429820E+06   0.141710E+03
  1409   0.338743E+04   0.659827E+02  -0.241524E+03   0.429063E+06   0.141631E+03
  1410   0.339188E+04   0.652071E+02  -0.239472E+03   0.428307E+06   0.141547E+03
  1411   0.339614E+04   0.644395E+02  -0.237371E+03   0.427553E+06   0.141457E+03
