#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1079   0.100206E+04  -0.742661E+02  -0.134665E-06  -0.742661E+02   0.228827E+02   0.398853E-06  -0.134665E-06   0.398853E-06   0.359178E-08
  1080   0.100508E+04  -0.741725E+02  -0.148098E-06  -0.741725E+02   0.226110E+02   0.394888E-06  -0.148098E-06   0.394888E-06   0.358465E-08
  1081   0.100797E+04  -0.740512E+02  -0.161242E-06  -0.740512E+02   0.223419E+02   0.390894E-06  -0.161242E-06   0.390894E-06   0.357755E-08
  1082   0.101086E+04  -0.739095E+02  -0.174088E-06  -0.739095E+02   0.220730E+02   0.386872E-06  -0.174088E-06   0.386872E-06   0.357046E-08
  1083   0.101376E+04  -0.737474E+02  -0.186631E-06  -0.737474E+02   0.218044E+02   0.382824E-06  -0.186631E-06   0.382824E-06   0.356339E-08
  1084   0.101667E+04  -0.735648E+02  -0.198863E-06  -0.735648E+02   0.215374E+02   0.378749E-06  -0.198863E-06   0.378749E-06   0.355634E-08
  1085   0.101952E+04  -0.733543E+02  -0.210776E-06  -0.733543E+02   0.212714E+02   0.374649E-06  -0.210776E-06   0.374649E-06   0.354930E-08
  1086   0.102238E+04  -0.731380E+02  -0.222365E-06  -0.731380E+02   0.210071E+02   0.370526E-06  -0.222365E-06   0.370526E-06   0.354228E-08
  1087   0.102518E+04  -0.728788E+02  -0.233620E-06  -0.728788E+02   0.207444E+02   0.366380E-06  -0.233620E-06   0.366380E-06   0.353528E-08
  1088   0.102791E+04  -0.726138E+02  -0.244535E-06  -0.726138E+02   0.204812E+02   0.362212E-06  -0.244535E-06   0.362212E-06   0.352829E-08
  1089   0.103065E+04  -0.723206E+02  -0.255104E-06  -0.723206E+02   0.202211E+02   0.358024E-06  -0.255104E-06   0.358024E-06   0.352132E-08
  1090   0.103333E+04  -0.720214E+02  -0.265318E-06  -0.720214E+02   0.199626E+02   0.353816E-06  -0.265318E-06   0.353816E-06   0.351437E-08
  1091   0.103603E+04  -0.716865E+02  -0.275171E-06  -0.716865E+02   0.197050E+02   0.349590E-06  -0.275171E-06   0.349590E-06   0.350744E-08
  1092   0.103873E+04  -0.713382E+02  -0.284655E-06  -0.713382E+02   0.194490E+02   0.345347E-06  -0.284655E-06   0.345347E-06   0.350052E-08
  1093   0.104130E+04  -0.709688E+02  -0.293763E-06  -0.709688E+02   0.191960E+02   0.341088E-06  -0.293763E-06   0.341088E-06   0.349362E-08
  1094   0.104373E+04  -0.705859E+02  -0.302488E-06  -0.705859E+02   0.189440E+02   0.336813E-06  -0.302488E-06   0.336813E-06   0.348674E-08
  1095   0.104632E+04  -0.701893E+02  -0.310823E-06  -0.701893E+02   0.186957E+02   0.332525E-06  -0.310823E-06   0.332525E-06   0.347987E-08
  1096   0.104877E+04  -0.697642E+02  -0.318761E-06  -0.697642E+02   0.184475E+02   0.328224E-06  -0.318761E-06   0.328224E-06   0.347302E-08
  1097   0.105117E+04  -0.693179E+02  -0.326294E-06  -0.693179E+02   0.182023E+02   0.323910E-06  -0.326294E-06   0.323910E-06   0.346618E-08
  1098   0.105357E+04  -0.688577E+02  -0.333415E-06  -0.688577E+02   0.179601E+02   0.319586E-06  -0.333415E-06   0.319586E-06   0.345937E-08
  1099   0.105592E+04  -0.683838E+02  -0.340117E-06  -0.683838E+02   0.177202E+02   0.315253E-06  -0.340117E-06   0.315253E-06   0.345257E-08
  1100   0.105820E+04  -0.678884E+02  -0.346393E-06  -0.678884E+02   0.174833E+02   0.310910E-06  -0.346393E-06   0.310910E-06   0.344578E-08
  1101   0.106042E+04  -0.673769E+02  -0.352238E-06  -0.673769E+02   0.172479E+02   0.306561E-06  -0.352238E-06   0.306561E-06   0.343901E-08
  1102   0.106274E+04  -0.668468E+02  -0.357657E-06  -0.668468E+02   0.170155E+02   0.302203E-06  -0.357657E-06   0.302203E-06   0.343226E-08
  1103   0.106484E+04  -0.663012E+02  -0.362660E-06  -0.663012E+02   0.167861E+02   0.297839E-06  -0.362660E-06   0.297839E-06   0.342552E-08
  1104   0.106695E+04  -0.657385E+02  -0.367254E-06  -0.657385E+02   0.165603E+02   0.293469E-06  -0.367254E-06   0.293469E-06   0.341881E-08
  1105   0.106893E+04  -0.651608E+02  -0.371447E-06  -0.651608E+02   0.163369E+02   0.289092E-06  -0.371447E-06   0.289092E-06   0.341210E-08
  1106   0.107092E+04  -0.645665E+02  -0.375248E-06  -0.645665E+02   0.161157E+02   0.284708E-06  -0.375248E-06   0.284708E-06   0.340542E-08
  1107   0.107285E+04  -0.639572E+02  -0.378665E-06  -0.639572E+02   0.158982E+02   0.280319E-06  -0.378665E-06   0.280319E-06   0.339874E-08
  1108   0.107471E+04  -0.633336E+02  -0.381705E-06  -0.633336E+02   0.156830E+02   0.275925E-06  -0.381705E-06   0.275925E-06   0.339209E-08
  1109   0.107644E+04  -0.626947E+02  -0.384378E-06  -0.626947E+02   0.154693E+02   0.271525E-06  -0.384378E-06   0.271525E-06   0.338545E-08
  1110   0.107819E+04  -0.620420E+02  -0.386691E-06  -0.620420E+02   0.152615E+02   0.267120E-06  -0.386691E-06   0.267120E-06   0.337883E-08
  1111   0.107979E+04  -0.613747E+02  -0.388653E-06  -0.613747E+02   0.150567E+02   0.262711E-06  -0.388653E-06   0.262711E-06   0.337222E-08
  1112   0.108149E+04  -0.606950E+02  -0.390272E-06  -0.606950E+02   0.148550E+02   0.258297E-06  -0.390272E-06   0.258297E-06   0.336563E-08
  1113   0.108297E+04  -0.600007E+02  -0.391555E-06  -0.600007E+02   0.146577E+02   0.253879E-06  -0.391555E-06   0.253879E-06   0.335906E-08
  1114   0.108439E+04  -0.592945E+02  -0.392512E-06  -0.592945E+02   0.144627E+02   0.249457E-06  -0.392512E-06   0.249457E-06   0.335250E-08
  1115   0.108582E+04  -0.585765E+02  -0.393150E-06  -0.585765E+02   0.142722E+02   0.245032E-06  -0.393150E-06   0.245032E-06   0.334596E-08
  1116   0.108719E+04  -0.578458E+02  -0.393477E-06  -0.578458E+02   0.140854E+02   0.240603E-06  -0.393477E-06   0.240603E-06   0.333943E-08
  1117   0.108842E+04  -0.571039E+02  -0.393503E-06  -0.571039E+02   0.139024E+02   0.236172E-06  -0.393503E-06   0.236172E-06   0.333292E-08
  1118   0.108959E+04  -0.563492E+02  -0.393234E-06  -0.563492E+02   0.137238E+02   0.231737E-06  -0.393234E-06   0.231737E-06   0.332642E-08
  1119   0.109077E+04  -0.555846E+02  -0.392679E-06  -0.555846E+02   0.135483E+02   0.227300E-06  -0.392679E-06   0.227300E-06   0.331994E-08
  1120   0.109181E+04  -0.548094E+02  -0.391847E-06  -0.548094E+02   0.133773E+02   0.222861E-06  -0.391847E-06   0.222861E-06   0.331348E-08
  1121   0.109279E+04  -0.540227E+02  -0.390746E-06  -0.540227E+02   0.132100E+02   0.218421E-06  -0.390746E-06   0.218421E-06   0.330703E-08
  1122   0.109371E+04  -0.532274E+02  -0.389383E-06  -0.532274E+02   0.130465E+02   0.213978E-06  -0.389383E-06   0.213978E-06   0.330059E-08
  1123   0.109449E+04  -0.524228E+02  -0.387767E-06  -0.524228E+02   0.128882E+02   0.209534E-06  -0.387767E-06   0.209534E-06   0.329417E-08
  1124   0.109528E+04  -0.516087E+02  -0.385906E-06  -0.516087E+02   0.127330E+02   0.205090E-06  -0.385906E-06   0.205090E-06   0.328777E-08
  1125   0.109593E+04  -0.507851E+02  -0.383809E-06  -0.507851E+02   0.125822E+02   0.200644E-06  -0.383809E-06   0.200644E-06   0.328138E-08
  1126   0.109652E+04  -0.499543E+02  -0.381483E-06  -0.499543E+02   0.124359E+02   0.196198E-06  -0.381483E-06   0.196198E-06   0.327501E-08
  1127   0.109704E+04  -0.491153E+02  -0.378937E-06  -0.491153E+02   0.122934E+02   0.191752E-06  -0.378937E-06   0.191752E-06   0.326866E-08
  1128   0.109750E+04  -0.482695E+02  -0.376179E-06  -0.482695E+02   0.121562E+02   0.187306E-06  -0.376179E-06   0.187306E-06   0.326231E-08
  1129   0.109790E+04  -0.474156E+02  -0.373217E-06  -0.474156E+02   0.120235E+02   0.182860E-06  -0.373217E-06   0.182860E-06   0.325599E-08
  1130   0.109808E+04  -0.465555E+02  -0.370059E-06  -0.465555E+02   0.118945E+02   0.178415E-06  -0.370059E-06   0.178415E-06   0.324968E-08
  1131   0.109835E+04  -0.456901E+02  -0.366714E-06  -0.456901E+02   0.117700E+02   0.173971E-06  -0.366714E-06   0.173971E-06   0.324338E-08
  1132   0.109848E+04  -0.448177E+02  -0.363190E-06  -0.448177E+02   0.116501E+02   0.169528E-06  -0.363190E-06   0.169528E-06   0.323710E-08
  1133   0.109847E+04  -0.439406E+02  -0.359495E-06  -0.439406E+02   0.115354E+02   0.165087E-06  -0.359495E-06   0.165087E-06   0.323083E-08
  1134   0.109847E+04  -0.430578E+02  -0.355637E-06  -0.430578E+02   0.114245E+02   0.160648E-06  -0.355637E-06   0.160648E-06   0.322458E-08
  1135   0.109833E+04  -0.421702E+02  -0.351624E-06  -0.421702E+02   0.113181E+02   0.156210E-06  -0.351624E-06   0.156210E-06   0.321835E-08
  1136   0.109813E+04  -0.412798E+02  -0.347465E-06  -0.412798E+02   0.112170E+02   0.151775E-06  -0.347465E-06   0.151775E-06   0.321212E-08
  1137   0.109786E+04  -0.403837E+02  -0.343167E-06  -0.403837E+02   0.111196E+02   0.147343E-06  -0.343167E-06   0.147343E-06   0.320592E-08
  1138   0.109752E+04  -0.394855E+02  -0.338739E-06  -0.394855E+02   0.110283E+02   0.142913E-06  -0.338739E-06   0.142913E-06   0.319973E-08
  1139   0.109712E+04  -0.385829E+02  -0.334190E-06  -0.385829E+02   0.109399E+02   0.138487E-06  -0.334190E-06   0.138487E-06   0.319355E-08
  1140   0.109659E+04  -0.376787E+02  -0.329527E-06  -0.376787E+02   0.108576E+02   0.134064E-06  -0.329527E-06   0.134064E-06   0.318739E-08
  1141   0.109598E+04  -0.367716E+02  -0.324758E-06  -0.367716E+02   0.107784E+02   0.129645E-06  -0.324758E-06   0.129645E-06   0.318124E-08
  1142   0.109531E+04  -0.358628E+02  -0.319893E-06  -0.358628E+02   0.107051E+02   0.125229E-06  -0.319893E-06   0.125229E-06   0.317511E-08
  1143   0.109458E+04  -0.349531E+02  -0.314938E-06  -0.349531E+02   0.106356E+02   0.120819E-06  -0.314938E-06   0.120819E-06   0.316899E-08
  1144   0.109363E+04  -0.340424E+02  -0.309902E-06  -0.340424E+02   0.105707E+02   0.116413E-06  -0.309902E-06   0.116413E-06   0.316289E-08
  1145   0.109276E+04  -0.331307E+02  -0.304794E-06  -0.331307E+02   0.105118E+02   0.112011E-06  -0.304794E-06   0.112011E-06   0.315680E-08
  1146   0.109175E+04  -0.322186E+02  -0.299621E-06  -0.322186E+02   0.104566E+02   0.107615E-06  -0.299621E-06   0.107615E-06   0.315072E-08
  1147   0.109068E+04  -0.313069E+02  -0.294392E-06  -0.313069E+02   0.104068E+02   0.103225E-06  -0.294392E-06   0.103225E-06   0.314466E-08
  1148   0.108947E+04  -0.303953E+02  -0.289115E-06  -0.303953E+02   0.103607E+02   0.988397E-07  -0.289115E-06   0.988397E-07   0.313862E-08
  1149   0.108826E+04  -0.294855E+02  -0.283798E-06  -0.294855E+02   0.103199E+02   0.944608E-07  -0.283798E-06   0.944608E-07   0.313259E-08
  1150   0.108692E+04  -0.285765E+02  -0.278449E-06  -0.285765E+02   0.102837E+02   0.900882E-07  -0.278449E-06   0.900882E-07   0.312657E-08
  1151   0.108558E+04  -0.276691E+02  -0.273075E-06  -0.276691E+02   0.102520E+02   0.857222E-07  -0.273075E-06   0.857222E-07   0.312057E-08
  1152   0.108403E+04  -0.267640E+02  -0.267675E-06  -0.267640E+02   0.102248E+02   0.813631E-07  -0.267675E-06   0.813631E-07   0.311458E-08
  1153   0.108255E+04  -0.258619E+02  -0.262245E-06  -0.258619E+02   0.102030E+02   0.770115E-07  -0.262245E-06   0.770115E-07   0.310860E-08
  1154   0.108094E+04  -0.249613E+02  -0.256784E-06  -0.249613E+02   0.101857E+02   0.726676E-07  -0.256784E-06   0.726676E-07   0.310264E-08
  1155   0.107926E+04  -0.240645E+02  -0.251288E-06  -0.240645E+02   0.101730E+02   0.683319E-07  -0.251288E-06   0.683319E-07   0.309670E-08
  1156   0.107744E+04  -0.231721E+02  -0.245754E-06  -0.231721E+02   0.101642E+02   0.640048E-07  -0.245754E-06   0.640048E-07   0.309077E-08
  1157   0.107555E+04  -0.222827E+02  -0.240179E-06  -0.222827E+02   0.101600E+02   0.596866E-07  -0.240179E-06   0.596866E-07   0.308485E-08
  1158   0.107366E+04  -0.213985E+02  -0.234561E-06  -0.213985E+02   0.101612E+02   0.553778E-07  -0.234561E-06   0.553778E-07   0.307895E-08
  1159   0.107171E+04  -0.205187E+02  -0.228897E-06  -0.205187E+02   0.101663E+02   0.510788E-07  -0.228897E-06   0.510788E-07   0.307306E-08
  1160   0.106954E+04  -0.196456E+02  -0.223184E-06  -0.196456E+02   0.101768E+02   0.467899E-07  -0.223184E-06   0.467899E-07   0.306718E-08
  1161   0.106745E+04  -0.187768E+02  -0.217419E-06  -0.187768E+02   0.101913E+02   0.425116E-07  -0.217419E-06   0.425116E-07   0.306132E-08
  1162   0.106521E+04  -0.179147E+02  -0.211599E-06  -0.179147E+02   0.102104E+02   0.382442E-07  -0.211599E-06   0.382442E-07   0.305547E-08
  1163   0.106291E+04  -0.170592E+02  -0.205721E-06  -0.170592E+02   0.102343E+02   0.339882E-07  -0.205721E-06   0.339882E-07   0.304963E-08
  1164   0.106061E+04  -0.162103E+02  -0.199783E-06  -0.162103E+02   0.102628E+02   0.297439E-07  -0.199783E-06   0.297439E-07   0.304381E-08
  1165   0.105817E+04  -0.153680E+02  -0.193782E-06  -0.153680E+02   0.102954E+02   0.255119E-07  -0.193782E-06   0.255119E-07   0.303801E-08
  1166   0.105558E+04  -0.145337E+02  -0.187714E-06  -0.145337E+02   0.103326E+02   0.212923E-07  -0.187714E-06   0.212923E-07   0.303221E-08
  1167   0.105307E+04  -0.137074E+02  -0.181577E-06  -0.137074E+02   0.103740E+02   0.170857E-07  -0.181577E-06   0.170857E-07   0.302643E-08
  1168   0.105042E+04  -0.128885E+02  -0.175369E-06  -0.128885E+02   0.104200E+02   0.128925E-07  -0.175369E-06   0.128925E-07   0.302067E-08
  1169   0.104777E+04  -0.120798E+02  -0.169086E-06  -0.120798E+02   0.104702E+02   0.871296E-08  -0.169086E-06   0.871296E-08   0.301491E-08
  1170   0.104505E+04  -0.112783E+02  -0.162725E-06  -0.112783E+02   0.105244E+02   0.454760E-08  -0.162725E-06   0.454760E-08   0.300918E-08
  1171   0.104218E+04  -0.104871E+02  -0.156284E-06  -0.104871E+02   0.105834E+02   0.396782E-09  -0.156284E-06   0.396782E-09   0.300345E-08
  1172   0.103931E+04  -0.970531E+01  -0.149760E-06  -0.970531E+01   0.106464E+02  -0.373909E-08  -0.149760E-06  -0.373909E-08   0.299774E-08
  1173   0.103638E+04  -0.893299E+01  -0.143149E-06  -0.893299E+01   0.107136E+02  -0.785963E-08  -0.143149E-06  -0.785963E-08   0.299204E-08
  1174   0.103337E+04  -0.817123E+01  -0.136450E-06  -0.817123E+01   0.107842E+02  -0.119644E-07  -0.136450E-06  -0.119644E-07   0.298635E-08
  1175   0.103029E+04  -0.741994E+01  -0.129659E-06  -0.741994E+01   0.108589E+02  -0.160531E-07  -0.129659E-06  -0.160531E-07   0.298068E-08
  1176   0.102706E+04  -0.667984E+01  -0.122773E-06  -0.667984E+01   0.109377E+02  -0.201252E-07  -0.122773E-06  -0.201252E-07   0.297502E-08
  1177   0.102391E+04  -0.595048E+01  -0.115790E-06  -0.595048E+01   0.110214E+02  -0.241804E-07  -0.115790E-06  -0.241804E-07   0.296938E-08
  1178   0.102061E+04  -0.523251E+01  -0.108706E-06  -0.523251E+01   0.111078E+02  -0.282183E-07  -0.108706E-06  -0.282183E-07   0.296374E-08
  1179   0.101738E+04  -0.452615E+01  -0.101519E-06  -0.452615E+01   0.111999E+02  -0.322385E-07  -0.101519E-06  -0.322385E-07   0.295813E-08
  1180   0.101401E+04  -0.383167E+01  -0.942263E-07  -0.383167E+01   0.112955E+02  -0.362405E-07  -0.942263E-07  -0.362405E-07   0.295252E-08
  1181   0.101064E+04  -0.314937E+01  -0.868246E-07  -0.314937E+01   0.113937E+02  -0.402240E-07  -0.868246E-07  -0.402240E-07   0.294693E-08
  1182   0.100712E+04  -0.247953E+01  -0.793111E-07  -0.247953E+01   0.114962E+02  -0.441886E-07  -0.793111E-07  -0.441886E-07   0.294135E-08
  1183   0.100360E+04  -0.182228E+01  -0.716832E-07  -0.182228E+01   0.116022E+02  -0.481338E-07  -0.716832E-07  -0.481338E-07   0.293578E-08
  1184   0.100001E+04  -0.117801E+01  -0.639377E-07  -0.117801E+01   0.117109E+02  -0.520594E-07  -0.639377E-07  -0.520594E-07   0.293023E-08
  1185   0.996411E+03  -0.546774E+00  -0.560721E-07  -0.546774E+00   0.118247E+02  -0.559648E-07  -0.560721E-07  -0.559648E-07   0.292469E-08
  1186   0.992741E+03   0.709885E-01  -0.480833E-07   0.709885E-01   0.119412E+02  -0.598497E-07  -0.480833E-07  -0.598497E-07   0.291916E-08
  1187   0.989069E+03   0.675168E+00  -0.399686E-07   0.675168E+00   0.120613E+02  -0.637137E-07  -0.399686E-07  -0.637137E-07   0.291364E-08
  1188   0.985323E+03   0.126541E+01  -0.317250E-07   0.126541E+01   0.121842E+02  -0.675564E-07  -0.317250E-07  -0.675564E-07   0.290814E-08
  1189   0.981500E+03   0.184179E+01  -0.233498E-07   0.184179E+01   0.123107E+02  -0.713773E-07  -0.233498E-07  -0.713773E-07   0.290265E-08
  1190   0.977676E+03   0.240389E+01  -0.148402E-07   0.240389E+01   0.124400E+02  -0.751762E-07  -0.148402E-07  -0.751762E-07   0.289717E-08
  1191   0.973775E+03   0.295178E+01  -0.619315E-08   0.295178E+01   0.125730E+02  -0.789526E-07  -0.619315E-08  -0.789526E-07   0.289171E-08
  1192   0.969872E+03   0.348505E+01   0.259406E-08   0.348505E+01   0.127088E+02  -0.827060E-07   0.259406E-08  -0.827060E-07   0.288626E-08
  1193   0.965893E+03   0.400369E+01   0.115243E-07   0.400369E+01   0.128475E+02  -0.864362E-07   0.115243E-07  -0.864362E-07   0.288082E-08
  1194   0.961911E+03   0.450765E+01   0.206004E-07   0.450765E+01   0.129891E+02  -0.901426E-07   0.206004E-07  -0.901426E-07   0.287539E-08
  1195   0.957926E+03   0.499664E+01   0.298253E-07   0.499664E+01   0.131337E+02  -0.938250E-07   0.298253E-07  -0.938250E-07   0.286998E-08
  1196   0.953789E+03   0.547023E+01   0.392017E-07   0.547023E+01   0.132819E+02  -0.974828E-07   0.392017E-07  -0.974828E-07   0.286458E-08
  1197   0.949722E+03   0.592874E+01   0.487326E-07   0.592874E+01   0.134316E+02  -0.101116E-06   0.487326E-07  -0.101116E-06   0.285919E-08
  1198   0.945578E+03   0.637075E+01   0.584207E-07   0.637075E+01   0.135842E+02  -0.104723E-06   0.584207E-07  -0.104723E-06   0.285382E-08
  1199   0.941430E+03   0.679852E+01   0.682689E-07   0.679852E+01   0.137390E+02  -0.108305E-06   0.682689E-07  -0.108305E-06   0.284845E-08
  1200   0.937204E+03   0.721049E+01   0.782802E-07   0.721049E+01   0.138969E+02  -0.111861E-06   0.782802E-07  -0.111861E-06   0.284310E-08
  1201   0.933047E+03   0.760593E+01   0.884559E-07   0.760593E+01   0.140562E+02  -0.115391E-06   0.884559E-07  -0.115391E-06   0.283776E-08
  1202   0.928737E+03   0.798629E+01   0.987927E-07   0.798629E+01   0.142194E+02  -0.118893E-06   0.987927E-07  -0.118893E-06   0.283244E-08
  1203   0.924497E+03   0.835003E+01   0.109286E-06   0.835003E+01   0.143840E+02  -0.122369E-06   0.109286E-06  -0.122369E-06   0.282712E-08
  1204   0.920178E+03   0.869787E+01   0.119930E-06   0.869787E+01   0.145509E+02  -0.125818E-06   0.119930E-06  -0.125818E-06   0.282182E-08
  1205   0.915853E+03   0.902901E+01   0.130721E-06   0.902901E+01   0.147187E+02  -0.129239E-06   0.130721E-06  -0.129239E-06   0.281653E-08
  1206   0.911524E+03   0.934416E+01   0.141654E-06   0.934416E+01   0.148895E+02  -0.132632E-06   0.141654E-06  -0.132632E-06   0.281125E-08
  1207   0.907263E+03   0.964178E+01   0.152723E-06   0.964178E+01   0.150619E+02  -0.135998E-06   0.152723E-06  -0.135998E-06   0.280598E-08
  1208   0.902923E+03   0.992406E+01   0.163925E-06   0.992406E+01   0.152367E+02  -0.139335E-06   0.163925E-06  -0.139335E-06   0.280073E-08
  1209   0.898504E+03   0.101895E+02   0.175254E-06   0.101895E+02   0.154123E+02  -0.142644E-06   0.175254E-06  -0.142644E-06   0.279549E-08
  1210   0.894152E+03   0.104372E+02   0.186706E-06   0.104372E+02   0.155895E+02  -0.145924E-06   0.186706E-06  -0.145924E-06   0.279026E-08
  1211   0.889721E+03   0.106680E+02   0.198276E-06   0.106680E+02   0.157691E+02  -0.149175E-06   0.198276E-06  -0.149175E-06   0.278504E-08
  1212   0.885358E+03   0.108826E+02   0.209958E-06   0.108826E+02   0.159496E+02  -0.152397E-06   0.209958E-06  -0.152397E-06   0.277984E-08
  1213   0.880915E+03   0.110809E+02   0.221749E-06   0.110809E+02   0.161311E+02  -0.155590E-06   0.221749E-06  -0.155590E-06   0.277464E-08
  1214   0.876540E+03   0.112613E+02   0.233642E-06   0.112613E+02   0.163149E+02  -0.158753E-06   0.233642E-06  -0.158753E-06   0.276946E-08
  1215   0.872159E+03   0.114246E+02   0.245635E-06   0.114246E+02   0.164989E+02  -0.161887E-06   0.245635E-06  -0.161887E-06   0.276429E-08
  1216   0.867771E+03   0.115708E+02   0.257721E-06   0.115708E+02   0.166846E+02  -0.164990E-06   0.257721E-06  -0.164990E-06   0.275913E-08
  1217   0.863228E+03   0.117005E+02   0.269896E-06   0.117005E+02   0.168713E+02  -0.168063E-06   0.269896E-06  -0.168063E-06   0.275399E-08
  1218   0.858827E+03   0.118121E+02   0.282155E-06   0.118121E+02   0.170597E+02  -0.171105E-06   0.282155E-06  -0.171105E-06   0.274885E-08
  1219   0.854345E+03   0.119080E+02   0.294493E-06   0.119080E+02   0.172476E+02  -0.174117E-06   0.294493E-06  -0.174117E-06   0.274373E-08
  1220   0.849930E+03   0.119858E+02   0.306906E-06   0.119858E+02   0.174365E+02  -0.177097E-06   0.306906E-06  -0.177097E-06   0.273862E-08
  1221   0.845508E+03   0.120470E+02   0.319389E-06   0.120470E+02   0.176256E+02  -0.180046E-06   0.319389E-06  -0.180046E-06   0.273352E-08
  1222   0.841079E+03   0.120900E+02   0.331936E-06   0.120900E+02   0.178165E+02  -0.182964E-06   0.331936E-06  -0.182964E-06   0.272843E-08
  1223   0.836642E+03   0.121177E+02   0.344544E-06   0.121177E+02   0.180077E+02  -0.185850E-06   0.344544E-06  -0.185850E-06   0.272335E-08
  1224   0.832198E+03   0.121265E+02   0.357207E-06   0.121265E+02   0.181977E+02  -0.188703E-06   0.357207E-06  -0.188703E-06   0.271829E-08
  1225   0.827821E+03   0.121185E+02   0.369920E-06   0.121185E+02   0.183895E+02  -0.191525E-06   0.369920E-06  -0.191525E-06   0.271323E-08
  1226   0.823436E+03   0.120943E+02   0.382679E-06   0.120943E+02   0.185809E+02  -0.194314E-06   0.382679E-06  -0.194314E-06   0.270819E-08
  1227   0.819117E+03   0.120525E+02   0.395478E-06   0.120525E+02   0.187726E+02  -0.197070E-06   0.395478E-06  -0.197070E-06   0.270316E-08
  1228   0.814716E+03   0.119946E+02   0.408314E-06   0.119946E+02   0.189647E+02  -0.199794E-06   0.408314E-06  -0.199794E-06   0.269814E-08
  1229   0.810381E+03   0.119189E+02   0.421181E-06   0.119189E+02   0.191564E+02  -0.202484E-06   0.421181E-06  -0.202484E-06   0.269314E-08
  1230   0.805889E+03   0.118276E+02   0.434074E-06   0.118276E+02   0.193477E+02  -0.205140E-06   0.434074E-06  -0.205140E-06   0.268814E-08
  1231   0.801537E+03   0.117193E+02   0.446989E-06   0.117193E+02   0.195393E+02  -0.207763E-06   0.446989E-06  -0.207763E-06   0.268315E-08
  1232   0.797176E+03   0.115954E+02   0.459921E-06   0.115954E+02   0.197299E+02  -0.210352E-06   0.459921E-06  -0.210352E-06   0.267818E-08
  1233   0.792956E+03   0.114536E+02   0.472865E-06   0.114536E+02   0.199217E+02  -0.212907E-06   0.472865E-06  -0.212907E-06   0.267322E-08
  1234   0.788652E+03   0.112968E+02   0.485816E-06   0.112968E+02   0.201116E+02  -0.215427E-06   0.485816E-06  -0.215427E-06   0.266826E-08
  1235   0.784637E+03   0.111235E+02   0.498769E-06   0.111235E+02   0.203020E+02  -0.217913E-06   0.498769E-06  -0.217913E-06   0.266332E-08
  1236   0.780464E+03   0.109345E+02   0.511720E-06   0.109345E+02   0.204905E+02  -0.220364E-06   0.511720E-06  -0.220364E-06   0.265840E-08
  1237   0.776281E+03   0.107288E+02   0.524663E-06   0.107288E+02   0.206788E+02  -0.222779E-06   0.524663E-06  -0.222779E-06   0.265348E-08
  1238   0.772164E+03   0.105073E+02   0.537595E-06   0.105073E+02   0.208668E+02  -0.225159E-06   0.537595E-06  -0.225159E-06   0.264857E-08
  1239   0.768037E+03   0.102699E+02   0.550510E-06   0.102699E+02   0.210530E+02  -0.227504E-06   0.550510E-06  -0.227504E-06   0.264367E-08
  1240   0.763900E+03   0.100180E+02   0.563403E-06   0.100180E+02   0.212390E+02  -0.229813E-06   0.563403E-06  -0.229813E-06   0.263879E-08
  1241   0.759902E+03   0.975005E+01   0.576269E-06   0.975005E+01   0.214233E+02  -0.232085E-06   0.576269E-06  -0.232085E-06   0.263391E-08
  1242   0.755820E+03   0.946831E+01   0.589105E-06   0.946831E+01   0.216080E+02  -0.234321E-06   0.589105E-06  -0.234321E-06   0.262905E-08
  1243   0.751802E+03   0.916951E+01   0.601904E-06   0.916951E+01   0.217896E+02  -0.236521E-06   0.601904E-06  -0.236521E-06   0.262420E-08
  1244   0.747849E+03   0.885740E+01   0.614663E-06   0.885740E+01   0.219717E+02  -0.238684E-06   0.614663E-06  -0.238684E-06   0.261936E-08
  1245   0.743959E+03   0.853031E+01   0.627375E-06   0.853031E+01   0.221521E+02  -0.240809E-06   0.627375E-06  -0.240809E-06   0.261453E-08
  1246   0.740059E+03   0.818989E+01   0.640038E-06   0.818989E+01   0.223301E+02  -0.242898E-06   0.640038E-06  -0.242898E-06   0.260971E-08
  1247   0.736148E+03   0.783455E+01   0.652645E-06   0.783455E+01   0.225072E+02  -0.244949E-06   0.652645E-06  -0.244949E-06   0.260490E-08
  1248   0.732301E+03   0.746491E+01   0.665191E-06   0.746491E+01   0.226827E+02  -0.246962E-06   0.665191E-06  -0.246962E-06   0.260010E-08
  1249   0.728517E+03   0.708182E+01   0.677673E-06   0.708182E+01   0.228580E+02  -0.248937E-06   0.677673E-06  -0.248937E-06   0.259531E-08
  1250   0.724796E+03   0.668509E+01   0.690086E-06   0.668509E+01   0.230301E+02  -0.250873E-06   0.690086E-06  -0.250873E-06   0.259053E-08
  1251   0.721065E+03   0.627483E+01   0.702424E-06   0.627483E+01   0.232000E+02  -0.252771E-06   0.702424E-06  -0.252771E-06   0.258577E-08
  1252   0.717471E+03   0.585120E+01   0.714689E-06   0.585120E+01   0.233697E+02  -0.254631E-06   0.714689E-06  -0.254631E-06   0.258101E-08
  1253   0.713792E+03   0.541482E+01   0.726882E-06   0.541482E+01   0.235363E+02  -0.256453E-06   0.726882E-06  -0.256453E-06   0.257626E-08
