#    L    TT             EE             BB             TE          
   252   0.723757E+04   0.343216E+01   0.381740E-01   0.893926E+02
   253   0.721238E+04   0.354810E+01   0.384448E-01   0.914981E+02
   254   0.718640E+04   0.366719E+01   0.387143E-01   0.935878E+02
   255   0.715972E+04   0.378912E+01   0.389824E-01   0.956616E+02
   256   0.713240E+04   0.391426E+01   0.392491E-01   0.977191E+02
   257   0.710445E+04   0.404216E+01   0.395145E-01   0.997520E+02
   258   0.707580E+04   0.417317E+01   0.397784E-01   0.101773E+03
   259   0.704652E+04   0.430715E+01   0.400410E-01   0.103766E+03
   260   0.701671E+04   0.444408E+01   0.403021E-01   0.105747E+03
   261   0.698621E+04   0.458388E+01   0.405618E-01   0.107693E+03
   262   0.695502E+04   0.472678E+01   0.408200E-01   0.109627E+03
   263   0.692352E+04   0.487253E+01   0.410768E-01   0.111539E+03
   264   0.689127E+04   0.502121E+01   0.413322E-01   0.113423E+03
   265   0.685835E+04   0.517273E+01   0.415861E-01   0.115272E+03
   266   0.682498E+04   0.532731E+01   0.418385E-01   0.117107E+03
   267   0.679095E+04   0.548456E+01   0.420894E-01   0.118905E+03
   268   0.675640E+04   0.564487E+01   0.423389E-01   0.120682E+03
   269   0.672119E+04   0.580791E+01   0.425869E-01   0.122430E+03
   270   0.668563E+04   0.597375E+01   0.428334E-01   0.124148E+03
   271   0.664949E+04   0.614233E+01   0.430784E-01   0.125837E+03
   272   0.661300E+04   0.631391E+01   0.433219E-01   0.127489E+03
   273   0.657593E+04   0.648791E+01   0.435640E-01   0.129118E+03
   274   0.653846E+04   0.666490E+01   0.438045E-01   0.130702E+03
   275   0.650049E+04   0.684437E+01   0.440436E-01   0.132263E+03
   276   0.646219E+04   0.702653E+01   0.442812E-01   0.133778E+03
   277   0.642333E+04   0.721136E+01   0.445173E-01   0.135271E+03
   278   0.638415E+04   0.739879E+01   0.447519E-01   0.136717E+03
   279   0.634456E+04   0.758874E+01   0.449850E-01   0.138125E+03
   280   0.630458E+04   0.778120E+01   0.452167E-01   0.139509E+03
   281   0.626436E+04   0.797624E+01   0.454468E-01   0.140847E+03
   282   0.622360E+04   0.817354E+01   0.456755E-01   0.142145E+03
   283   0.618261E+04   0.837334E+01   0.459028E-01   0.143404E+03
   284   0.614130E+04   0.857554E+01   0.461286E-01   0.144624E+03
   285   0.609970E+04   0.878014E+01   0.463529E-01   0.145803E+03
   286   0.605772E+04   0.898698E+01   0.465758E-01   0.146936E+03
   287   0.601545E+04   0.919606E+01   0.467973E-01   0.148035E+03
