#    L    TT             EE             TE             PP             TP          
   552   0.227341E+04   0.704896E+01   0.209168E+01   0.577365E+06   0.400590E+02
   553   0.227047E+04   0.716051E+01   0.315799E+01   0.575638E+06   0.409520E+02
   554   0.226732E+04   0.727819E+01   0.421172E+01   0.573919E+06   0.418090E+02
   555   0.226397E+04   0.739981E+01   0.525209E+01   0.572206E+06   0.426311E+02
   556   0.226042E+04   0.752611E+01   0.627894E+01   0.570501E+06   0.434193E+02
   557   0.225673E+04   0.765637E+01   0.729053E+01   0.568802E+06   0.441747E+02
   558   0.225283E+04   0.779209E+01   0.828747E+01   0.567111E+06   0.448983E+02
   559   0.224873E+04   0.793104E+01   0.926903E+01   0.565427E+06   0.455911E+02
   560   0.224457E+04   0.807400E+01   0.102337E+02   0.563749E+06   0.462542E+02
   561   0.224005E+04   0.822170E+01   0.111816E+02   0.562079E+06   0.468886E+02
   562   0.223554E+04   0.837417E+01   0.121120E+02   0.560415E+06   0.474954E+02
   563   0.223082E+04   0.852994E+01   0.130263E+02   0.558758E+06   0.480757E+02
   564   0.222597E+04   0.869124E+01   0.139193E+02   0.557108E+06   0.486304E+02
   565   0.222090E+04   0.885512E+01   0.147949E+02   0.555465E+06   0.491606E+02
   566   0.221570E+04   0.902381E+01   0.156501E+02   0.553829E+06   0.496674E+02
   567   0.221036E+04   0.919586E+01   0.164855E+02   0.552199E+06   0.501518E+02
   568   0.220488E+04   0.937274E+01   0.172998E+02   0.550576E+06   0.506149E+02
   569   0.219918E+04   0.955375E+01   0.180952E+02   0.548960E+06   0.510577E+02
   570   0.219342E+04   0.973814E+01   0.188666E+02   0.547350E+06   0.514812E+02
   571   0.218745E+04   0.992668E+01   0.196161E+02   0.545747E+06   0.518864E+02
   572   0.218133E+04   0.101186E+02   0.203438E+02   0.544150E+06   0.522746E+02
   573   0.217515E+04   0.103140E+02   0.210474E+02   0.542560E+06   0.526466E+02
   574   0.216882E+04   0.105136E+02   0.217286E+02   0.540977E+06   0.530035E+02
   575   0.216235E+04   0.107158E+02   0.223850E+02   0.539400E+06   0.533464E+02
   576   0.215581E+04   0.109223E+02   0.230182E+02   0.537830E+06   0.536763E+02
   577   0.214905E+04   0.111323E+02   0.236267E+02   0.536266E+06   0.539942E+02
   578   0.214222E+04   0.113450E+02   0.242098E+02   0.534708E+06   0.543013E+02
   579   0.213532E+04   0.115619E+02   0.247683E+02   0.533157E+06   0.545985E+02
   580   0.212834E+04   0.117816E+02   0.252999E+02   0.531612E+06   0.548869E+02
   581   0.212107E+04   0.120042E+02   0.258069E+02   0.530073E+06   0.551676E+02
   582   0.211380E+04   0.122302E+02   0.262871E+02   0.528541E+06   0.554415E+02
   583   0.210646E+04   0.124591E+02   0.267397E+02   0.527014E+06   0.557097E+02
   584   0.209904E+04   0.126908E+02   0.271663E+02   0.525495E+06   0.559734E+02
   585   0.209155E+04   0.129254E+02   0.275654E+02   0.523981E+06   0.562334E+02
   586   0.208391E+04   0.131620E+02   0.279370E+02   0.522473E+06   0.564909E+02
   587   0.207626E+04   0.134023E+02   0.282811E+02   0.520972E+06   0.567470E+02
   588   0.206847E+04   0.136447E+02   0.285963E+02   0.519476E+06   0.570025E+02
   589   0.206059E+04   0.138900E+02   0.288841E+02   0.517987E+06   0.572587E+02
   590   0.205264E+04   0.141368E+02   0.291437E+02   0.516504E+06   0.575165E+02
   591   0.204468E+04   0.143872E+02   0.293745E+02   0.515027E+06   0.577770E+02
   592   0.203665E+04   0.146383E+02   0.295756E+02   0.513555E+06   0.580413E+02
   593   0.202853E+04   0.148931E+02   0.297494E+02   0.512090E+06   0.583103E+02
   594   0.202026E+04   0.151494E+02   0.298930E+02   0.510631E+06   0.585852E+02
   595   0.201198E+04   0.154064E+02   0.300084E+02   0.509177E+06   0.588669E+02
   596   0.200377E+04   0.156672E+02   0.300936E+02   0.507730E+06   0.591565E+02
   597   0.199547E+04   0.159272E+02   0.301501E+02   0.506288E+06   0.594551E+02
   598   0.198732E+04   0.161903E+02   0.301770E+02   0.504852E+06   0.597637E+02
   599   0.197900E+04   0.164549E+02   0.301753E+02   0.503421E+06   0.600834E+02
   600   0.197061E+04   0.167210E+02   0.301433E+02   0.501997E+06   0.604151E+02
   601   0.196220E+04   0.169887E+02   0.300819E+02   0.500578E+06   0.607598E+02
   602   0.195378E+04   0.172566E+02   0.299903E+02   0.499165E+06   0.611175E+02
   603   0.194527E+04   0.175267E+02   0.298706E+02   0.497757E+06   0.614880E+02
   604   0.193690E+04   0.177970E+02   0.297205E+02   0.496355E+06   0.618713E+02
   605   0.192845E+04   0.180682E+02   0.295408E+02   0.494959E+06   0.622672E+02
   606   0.192005E+04   0.183402E+02   0.293312E+02   0.493568E+06   0.626755E+02
   607   0.191143E+04   0.186132E+02   0.290917E+02   0.492183E+06   0.630961E+02
   608   0.190301E+04   0.188871E+02   0.288224E+02   0.490804E+06   0.635289E+02
   609   0.189465E+04   0.191604E+02   0.285230E+02   0.489429E+06   0.639738E+02
   610   0.188620E+04   0.194339E+02   0.281935E+02   0.488061E+06   0.644305E+02
   611   0.187782E+04   0.197084E+02   0.278347E+02   0.486698E+06   0.648991E+02
   612   0.186950E+04   0.199838E+02   0.274471E+02   0.485340E+06   0.653792E+02
   613   0.186108E+04   0.202565E+02   0.270285E+02   0.483987E+06   0.658708E+02
   614   0.185280E+04   0.205310E+02   0.265802E+02   0.482641E+06   0.663738E+02
   615   0.184451E+04   0.208042E+02   0.261030E+02   0.481299E+06   0.668880E+02
   616   0.183627E+04   0.210784E+02   0.255967E+02   0.479963E+06   0.674132E+02
   617   0.182817E+04   0.213522E+02   0.250614E+02   0.478632E+06   0.679494E+02
   618   0.182005E+04   0.216256E+02   0.244961E+02   0.477306E+06   0.684964E+02
   619   0.181192E+04   0.218993E+02   0.239038E+02   0.475986E+06   0.690541E+02
   620   0.180399E+04   0.221703E+02   0.232822E+02   0.474670E+06   0.696223E+02
   621   0.179597E+04   0.224417E+02   0.226320E+02   0.473361E+06   0.702008E+02
   622   0.178808E+04   0.227119E+02   0.219530E+02   0.472056E+06   0.707897E+02
   623   0.178032E+04   0.229803E+02   0.212475E+02   0.470756E+06   0.713886E+02
   624   0.177255E+04   0.232476E+02   0.205138E+02   0.469462E+06   0.719975E+02
   625   0.176483E+04   0.235138E+02   0.197519E+02   0.468172E+06   0.726162E+02
   626   0.175724E+04   0.237789E+02   0.189633E+02   0.466888E+06   0.732447E+02
   627   0.174978E+04   0.240422E+02   0.181478E+02   0.465609E+06   0.738827E+02
   628   0.174238E+04   0.243037E+02   0.173053E+02   0.464335E+06   0.745301E+02
   629   0.173510E+04   0.245634E+02   0.164366E+02   0.463066E+06   0.751868E+02
   630   0.172781E+04   0.248214E+02   0.155409E+02   0.461801E+06   0.758526E+02
   631   0.172064E+04   0.250776E+02   0.146209E+02   0.460542E+06   0.765275E+02
   632   0.171368E+04   0.253313E+02   0.136745E+02   0.459288E+06   0.772112E+02
   633   0.170670E+04   0.255840E+02   0.127037E+02   0.458039E+06   0.779036E+02
   634   0.169992E+04   0.258328E+02   0.117086E+02   0.456794E+06   0.786047E+02
   635   0.169326E+04   0.260806E+02   0.106893E+02   0.455555E+06   0.793142E+02
   636   0.168659E+04   0.263267E+02   0.964660E+01   0.454320E+06   0.800320E+02
   637   0.168012E+04   0.265682E+02   0.857969E+01   0.453090E+06   0.807580E+02
   638   0.167377E+04   0.268088E+02   0.749069E+01   0.451865E+06   0.814921E+02
   639   0.166755E+04   0.270454E+02   0.637856E+01   0.450645E+06   0.822341E+02
   640   0.166145E+04   0.272805E+02   0.524483E+01   0.449429E+06   0.829838E+02
   641   0.165548E+04   0.275124E+02   0.408940E+01   0.448218E+06   0.837412E+02
   642   0.164957E+04   0.277405E+02   0.291296E+01   0.447012E+06   0.845060E+02
   643   0.164385E+04   0.279670E+02   0.171593E+01   0.445811E+06   0.852782E+02
   644   0.163833E+04   0.281881E+02   0.498900E+00   0.444614E+06   0.860577E+02
   645   0.163286E+04   0.284070E+02  -0.737901E+00   0.443421E+06   0.868442E+02
   646   0.162751E+04   0.286228E+02  -0.199388E+01   0.442234E+06   0.876376E+02
   647   0.162244E+04   0.288348E+02  -0.326896E+01   0.441051E+06   0.884379E+02
   648   0.161734E+04   0.290438E+02  -0.456128E+01   0.439872E+06   0.892448E+02
   649   0.161252E+04   0.292484E+02  -0.587165E+01   0.438698E+06   0.900583E+02
   650   0.160781E+04   0.294491E+02  -0.719868E+01   0.437529E+06   0.908781E+02
   651   0.160323E+04   0.296477E+02  -0.854242E+01   0.436364E+06   0.917042E+02
   652   0.159878E+04   0.298417E+02  -0.990222E+01   0.435203E+06   0.925363E+02
   653   0.159459E+04   0.300306E+02  -0.112767E+02   0.434047E+06   0.933740E+02
   654   0.159046E+04   0.302165E+02  -0.126652E+02   0.432896E+06   0.942172E+02
   655   0.158644E+04   0.303986E+02  -0.140685E+02   0.431748E+06   0.950655E+02
   656   0.158270E+04   0.305763E+02  -0.154853E+02   0.430605E+06   0.959186E+02
   657   0.157909E+04   0.307495E+02  -0.169142E+02   0.429467E+06   0.967763E+02
   658   0.157552E+04   0.309190E+02  -0.183559E+02   0.428333E+06   0.976383E+02
   659   0.157231E+04   0.310840E+02  -0.198091E+02   0.427203E+06   0.985043E+02
   660   0.156921E+04   0.312438E+02  -0.212732E+02   0.426077E+06   0.993741E+02
   661   0.156625E+04   0.313991E+02  -0.227467E+02   0.424956E+06   0.100247E+03
   662   0.156348E+04   0.315507E+02  -0.242312E+02   0.423839E+06   0.101124E+03
   663   0.156084E+04   0.316978E+02  -0.257254E+02   0.422726E+06   0.102003E+03
   664   0.155841E+04   0.318389E+02  -0.272270E+02   0.421618E+06   0.102885E+03
   665   0.155609E+04   0.319756E+02  -0.287370E+02   0.420513E+06   0.103769E+03
   666   0.155398E+04   0.321078E+02  -0.302539E+02   0.419413E+06   0.104655E+03
   667   0.155208E+04   0.322348E+02  -0.317778E+02   0.418317E+06   0.105543E+03
   668   0.155022E+04   0.323573E+02  -0.333080E+02   0.417225E+06   0.106433E+03
   669   0.154872E+04   0.324746E+02  -0.348433E+02   0.416137E+06   0.107323E+03
   670   0.154727E+04   0.325867E+02  -0.363820E+02   0.415053E+06   0.108215E+03
   671   0.154609E+04   0.326951E+02  -0.379260E+02   0.413974E+06   0.109107E+03
   672   0.154497E+04   0.327967E+02  -0.394737E+02   0.412898E+06   0.110000E+03
   673   0.154413E+04   0.328946E+02  -0.410229E+02   0.411827E+06   0.110892E+03
   674   0.154342E+04   0.329866E+02  -0.425747E+02   0.410759E+06   0.111785E+03
   675   0.154292E+04   0.330733E+02  -0.441282E+02   0.409696E+06   0.112677E+03
   676   0.154254E+04   0.331548E+02  -0.456814E+02   0.408636E+06   0.113568E+03
   677   0.154237E+04   0.332311E+02  -0.472350E+02   0.407581E+06   0.114458E+03
   678   0.154240E+04   0.333015E+02  -0.487885E+02   0.406529E+06   0.115347E+03
   679   0.154257E+04   0.333673E+02  -0.503404E+02   0.405481E+06   0.116234E+03
   680   0.154301E+04   0.334280E+02  -0.518908E+02   0.404437E+06   0.117120E+03
   681   0.154359E+04   0.334826E+02  -0.534377E+02   0.403398E+06   0.118003E+03
   682   0.154429E+04   0.335313E+02  -0.549824E+02   0.402361E+06   0.118884E+03
   683   0.154528E+04   0.335763E+02  -0.565245E+02   0.401329E+06   0.119762E+03
   684   0.154633E+04   0.336138E+02  -0.580618E+02   0.400301E+06   0.120637E+03
   685   0.154751E+04   0.336469E+02  -0.595943E+02   0.399276E+06   0.121509E+03
   686   0.154890E+04   0.336739E+02  -0.611133E+02   0.398255E+06   0.122377E+03
   687   0.155057E+04   0.336965E+02  -0.626299E+02   0.397238E+06   0.123241E+03
   688   0.155230E+04   0.337124E+02  -0.641420E+02   0.396225E+06   0.124101E+03
   689   0.155423E+04   0.337231E+02  -0.656424E+02   0.395215E+06   0.124957E+03
   690   0.155631E+04   0.337292E+02  -0.671384E+02   0.394210E+06   0.125808E+03
   691   0.155859E+04   0.337280E+02  -0.686228E+02   0.393207E+06   0.126654E+03
   692   0.156100E+04   0.337230E+02  -0.700957E+02   0.392209E+06   0.127495E+03
   693   0.156363E+04   0.337120E+02  -0.715645E+02   0.391214E+06   0.128331E+03
   694   0.156631E+04   0.336950E+02  -0.730146E+02   0.390223E+06   0.129160E+03
   695   0.156928E+04   0.336743E+02  -0.744534E+02   0.389235E+06   0.129984E+03
   696   0.157239E+04   0.336469E+02  -0.758959E+02   0.388251E+06   0.130801E+03
   697   0.157563E+04   0.336143E+02  -0.773124E+02   0.387270E+06   0.131611E+03
   698   0.157901E+04   0.335757E+02  -0.787179E+02   0.386293E+06   0.132415E+03
   699   0.158253E+04   0.335326E+02  -0.801051E+02   0.385320E+06   0.133211E+03
   700   0.158626E+04   0.334836E+02  -0.814814E+02   0.384350E+06   0.134000E+03
   701   0.159013E+04   0.334293E+02  -0.828471E+02   0.383383E+06   0.134781E+03
   702   0.159413E+04   0.333705E+02  -0.841871E+02   0.382420E+06   0.135554E+03
   703   0.159827E+04   0.333057E+02  -0.855313E+02   0.381461E+06   0.136318E+03
   704   0.160256E+04   0.332364E+02  -0.868425E+02   0.380504E+06   0.137074E+03
   705   0.160691E+04   0.331611E+02  -0.881356E+02   0.379552E+06   0.137821E+03
   706   0.161147E+04   0.330811E+02  -0.894181E+02   0.378602E+06   0.138558E+03
   707   0.161610E+04   0.329959E+02  -0.906824E+02   0.377656E+06   0.139286E+03
   708   0.162102E+04   0.329060E+02  -0.919139E+02   0.376714E+06   0.140004E+03
   709   0.162593E+04   0.328108E+02  -0.931421E+02   0.375775E+06   0.140711E+03
   710   0.163106E+04   0.327102E+02  -0.943449E+02   0.374839E+06   0.141408E+03
   711   0.163626E+04   0.326050E+02  -0.955223E+02   0.373906E+06   0.142094E+03
   712   0.164161E+04   0.324951E+02  -0.966890E+02   0.372977E+06   0.142769E+03
   713   0.164717E+04   0.323797E+02  -0.978229E+02   0.372051E+06   0.143432E+03
   714   0.165265E+04   0.322604E+02  -0.989389E+02   0.371128E+06   0.144084E+03
   715   0.165836E+04   0.321356E+02  -0.100037E+03   0.370209E+06   0.144723E+03
   716   0.166421E+04   0.320061E+02  -0.101109E+03   0.369293E+06   0.145350E+03
   717   0.167013E+04   0.318726E+02  -0.102149E+03   0.368380E+06   0.145964E+03
   718   0.167612E+04   0.317343E+02  -0.103178E+03   0.367470E+06   0.146565E+03
   719   0.168227E+04   0.315898E+02  -0.104168E+03   0.366564E+06   0.147152E+03
   720   0.168841E+04   0.314419E+02  -0.105146E+03   0.365660E+06   0.147726E+03
   721   0.169485E+04   0.312907E+02  -0.106085E+03   0.364760E+06   0.148286E+03
   722   0.170122E+04   0.311339E+02  -0.106998E+03   0.363863E+06   0.148831E+03
   723   0.170773E+04   0.309738E+02  -0.107893E+03   0.362969E+06   0.149362E+03
   724   0.171433E+04   0.308088E+02  -0.108763E+03   0.362079E+06   0.149877E+03
   725   0.172100E+04   0.306403E+02  -0.109600E+03   0.361191E+06   0.150378E+03
   726   0.172782E+04   0.304693E+02  -0.110405E+03   0.360306E+06   0.150863E+03
   727   0.173464E+04   0.302925E+02  -0.111192E+03   0.359425E+06   0.151331E+03
   728   0.174154E+04   0.301108E+02  -0.111946E+03   0.358547E+06   0.151784E+03
   729   0.174853E+04   0.299264E+02  -0.112675E+03   0.357671E+06   0.152220E+03
   730   0.175551E+04   0.297385E+02  -0.113372E+03   0.356799E+06   0.152639E+03
   731   0.176273E+04   0.295456E+02  -0.114036E+03   0.355930E+06   0.153042E+03
   732   0.176988E+04   0.293514E+02  -0.114667E+03   0.355063E+06   0.153426E+03
   733   0.177718E+04   0.291522E+02  -0.115280E+03   0.354200E+06   0.153793E+03
   734   0.178449E+04   0.289502E+02  -0.115846E+03   0.353340E+06   0.154142E+03
   735   0.179189E+04   0.287439E+02  -0.116402E+03   0.352482E+06   0.154472E+03
   736   0.179922E+04   0.285347E+02  -0.116911E+03   0.351628E+06   0.154783E+03
   737   0.180670E+04   0.283234E+02  -0.117401E+03   0.350776E+06   0.155076E+03
   738   0.181412E+04   0.281093E+02  -0.117845E+03   0.349928E+06   0.155349E+03
   739   0.182163E+04   0.278915E+02  -0.118263E+03   0.349082E+06   0.155602E+03
   740   0.182915E+04   0.276708E+02  -0.118656E+03   0.348239E+06   0.155836E+03
   741   0.183675E+04   0.274464E+02  -0.119017E+03   0.347399E+06   0.156049E+03
   742   0.184437E+04   0.272221E+02  -0.119338E+03   0.346562E+06   0.156241E+03
   743   0.185199E+04   0.269955E+02  -0.119634E+03   0.345727E+06   0.156413E+03
   744   0.185971E+04   0.267652E+02  -0.119890E+03   0.344896E+06   0.156563E+03
   745   0.186736E+04   0.265327E+02  -0.120129E+03   0.344067E+06   0.156692E+03
   746   0.187496E+04   0.262987E+02  -0.120313E+03   0.343241E+06   0.156799E+03
   747   0.188257E+04   0.260616E+02  -0.120479E+03   0.342418E+06   0.156883E+03
   748   0.189026E+04   0.258237E+02  -0.120613E+03   0.341597E+06   0.156945E+03
   749   0.189798E+04   0.255820E+02  -0.120722E+03   0.340779E+06   0.156985E+03
   750   0.190563E+04   0.253402E+02  -0.120791E+03   0.339964E+06   0.157001E+03
   751   0.191331E+04   0.250961E+02  -0.120828E+03   0.339152E+06   0.156994E+03
   752   0.192100E+04   0.248518E+02  -0.120826E+03   0.338343E+06   0.156965E+03
   753   0.192863E+04   0.246044E+02  -0.120798E+03   0.337536E+06   0.156913E+03
   754   0.193621E+04   0.243568E+02  -0.120730E+03   0.336731E+06   0.156841E+03
   755   0.194388E+04   0.241076E+02  -0.120637E+03   0.335930E+06   0.156749E+03
   756   0.195135E+04   0.238574E+02  -0.120511E+03   0.335131E+06   0.156638E+03
   757   0.195898E+04   0.236070E+02  -0.120344E+03   0.334334E+06   0.156509E+03
   758   0.196641E+04   0.233549E+02  -0.120145E+03   0.333541E+06   0.156363E+03
   759   0.197393E+04   0.231019E+02  -0.119921E+03   0.332749E+06   0.156200E+03
   760   0.198132E+04   0.228485E+02  -0.119663E+03   0.331961E+06   0.156022E+03
   761   0.198866E+04   0.225949E+02  -0.119372E+03   0.331175E+06   0.155829E+03
   762   0.199609E+04   0.223410E+02  -0.119048E+03   0.330391E+06   0.155623E+03
   763   0.200332E+04   0.220876E+02  -0.118690E+03   0.329611E+06   0.155403E+03
   764   0.201056E+04   0.218331E+02  -0.118307E+03   0.328832E+06   0.155172E+03
   765   0.201768E+04   0.215783E+02  -0.117882E+03   0.328057E+06   0.154930E+03
   766   0.202482E+04   0.213246E+02  -0.117432E+03   0.327283E+06   0.154677E+03
   767   0.203184E+04   0.210713E+02  -0.116947E+03   0.326513E+06   0.154415E+03
   768   0.203879E+04   0.208177E+02  -0.116422E+03   0.325745E+06   0.154145E+03
   769   0.204570E+04   0.205636E+02  -0.115877E+03   0.324979E+06   0.153867E+03
   770   0.205248E+04   0.203114E+02  -0.115299E+03   0.324216E+06   0.153582E+03
   771   0.205921E+04   0.200595E+02  -0.114687E+03   0.323455E+06   0.153292E+03
   772   0.206580E+04   0.198087E+02  -0.114033E+03   0.322696E+06   0.152997E+03
   773   0.207235E+04   0.195589E+02  -0.113359E+03   0.321941E+06   0.152698E+03
   774   0.207877E+04   0.193101E+02  -0.112659E+03   0.321187E+06   0.152395E+03
   775   0.208522E+04   0.190623E+02  -0.111925E+03   0.320436E+06   0.152091E+03
   776   0.209139E+04   0.188163E+02  -0.111163E+03   0.319688E+06   0.151785E+03
   777   0.209751E+04   0.185713E+02  -0.110367E+03   0.318941E+06   0.151478E+03
   778   0.210372E+04   0.183280E+02  -0.109537E+03   0.318197E+06   0.151172E+03
   779   0.210959E+04   0.180863E+02  -0.108686E+03   0.317456E+06   0.150868E+03
   780   0.211541E+04   0.178449E+02  -0.107801E+03   0.316717E+06   0.150565E+03
   781   0.212118E+04   0.176073E+02  -0.106896E+03   0.315980E+06   0.150266E+03
   782   0.212675E+04   0.173707E+02  -0.105970E+03   0.315246E+06   0.149970E+03
   783   0.213227E+04   0.171365E+02  -0.105002E+03   0.314514E+06   0.149680E+03
   784   0.213766E+04   0.169046E+02  -0.104007E+03   0.313784E+06   0.149395E+03
   785   0.214286E+04   0.166743E+02  -0.102991E+03   0.313056E+06   0.149116E+03
   786   0.214801E+04   0.164464E+02  -0.101925E+03   0.312331E+06   0.148845E+03
   787   0.215296E+04   0.162215E+02  -0.100846E+03   0.311608E+06   0.148583E+03
   788   0.215779E+04   0.159982E+02  -0.997464E+02   0.310888E+06   0.148329E+03
   789   0.216249E+04   0.157764E+02  -0.986260E+02   0.310169E+06   0.148086E+03
   790   0.216715E+04   0.155599E+02  -0.974700E+02   0.309453E+06   0.147854E+03
   791   0.217161E+04   0.153449E+02  -0.962857E+02   0.308739E+06   0.147633E+03
   792   0.217595E+04   0.151336E+02  -0.950880E+02   0.308027E+06   0.147426E+03
   793   0.218009E+04   0.149261E+02  -0.938543E+02   0.307318E+06   0.147232E+03
   794   0.218404E+04   0.147215E+02  -0.926070E+02   0.306611E+06   0.147053E+03
   795   0.218787E+04   0.145191E+02  -0.913310E+02   0.305906E+06   0.146889E+03
   796   0.219172E+04   0.143211E+02  -0.900412E+02   0.305203E+06   0.146741E+03
   797   0.219523E+04   0.141254E+02  -0.887226E+02   0.304502E+06   0.146610E+03
   798   0.219862E+04   0.139340E+02  -0.873900E+02   0.303803E+06   0.146498E+03
   799   0.220189E+04   0.137462E+02  -0.860359E+02   0.303107E+06   0.146405E+03
   800   0.220504E+04   0.135613E+02  -0.846601E+02   0.302412E+06   0.146331E+03
   801   0.220799E+04   0.133807E+02  -0.832701E+02   0.301720E+06   0.146278E+03
   802   0.221068E+04   0.132038E+02  -0.818434E+02   0.301030E+06   0.146244E+03
   803   0.221339E+04   0.130297E+02  -0.804172E+02   0.300342E+06   0.146229E+03
   804   0.221584E+04   0.128607E+02  -0.789615E+02   0.299656E+06   0.146231E+03
   805   0.221824E+04   0.126954E+02  -0.774913E+02   0.298972E+06   0.146249E+03
   806   0.222037E+04   0.125336E+02  -0.760063E+02   0.298290E+06   0.146281E+03
   807   0.222230E+04   0.123770E+02  -0.745066E+02   0.297610E+06   0.146328E+03
   808   0.222403E+04   0.122248E+02  -0.729846E+02   0.296933E+06   0.146387E+03
   809   0.222572E+04   0.120769E+02  -0.714550E+02   0.296257E+06   0.146457E+03
   810   0.222714E+04   0.119334E+02  -0.699030E+02   0.295583E+06   0.146537E+03
   811   0.222836E+04   0.117943E+02  -0.683366E+02   0.294912E+06   0.146626E+03
   812   0.222946E+04   0.116610E+02  -0.667602E+02   0.294242E+06   0.146723E+03
   813   0.223036E+04   0.115307E+02  -0.651730E+02   0.293575E+06   0.146827E+03
   814   0.223121E+04   0.114063E+02  -0.635726E+02   0.292909E+06   0.146936E+03
   815   0.223179E+04   0.112862E+02  -0.619612E+02   0.292246E+06   0.147049E+03
   816   0.223210E+04   0.111713E+02  -0.603387E+02   0.291584E+06   0.147165E+03
   817   0.223228E+04   0.110609E+02  -0.587058E+02   0.290924E+06   0.147284E+03
   818   0.223241E+04   0.109563E+02  -0.570631E+02   0.290267E+06   0.147402E+03
   819   0.223227E+04   0.108561E+02  -0.554113E+02   0.289611E+06   0.147521E+03
   820   0.223200E+04   0.107611E+02  -0.537502E+02   0.288957E+06   0.147638E+03
   821   0.223146E+04   0.106706E+02  -0.520829E+02   0.288306E+06   0.147752E+03
   822   0.223079E+04   0.105867E+02  -0.504076E+02   0.287656E+06   0.147862E+03
   823   0.222992E+04   0.105072E+02  -0.487252E+02   0.287008E+06   0.147966E+03
   824   0.222878E+04   0.104337E+02  -0.470361E+02   0.286362E+06   0.148065E+03
   825   0.222758E+04   0.103646E+02  -0.453427E+02   0.285718E+06   0.148156E+03
   826   0.222611E+04   0.103022E+02  -0.436439E+02   0.285076E+06   0.148238E+03
   827   0.222444E+04   0.102442E+02  -0.419421E+02   0.284435E+06   0.148310E+03
   828   0.222271E+04   0.101922E+02  -0.402363E+02   0.283797E+06   0.148372E+03
   829   0.222071E+04   0.101461E+02  -0.385279E+02   0.283160E+06   0.148421E+03
   830   0.221858E+04   0.101052E+02  -0.368192E+02   0.282526E+06   0.148456E+03
   831   0.221624E+04   0.100696E+02  -0.351085E+02   0.281893E+06   0.148477E+03
   832   0.221371E+04   0.100391E+02  -0.333972E+02   0.281262E+06   0.148482E+03
   833   0.221104E+04   0.100146E+02  -0.316860E+02   0.280633E+06   0.148471E+03
   834   0.220810E+04   0.999540E+01  -0.299748E+02   0.280005E+06   0.148441E+03
   835   0.220510E+04   0.998286E+01  -0.282650E+02   0.279380E+06   0.148392E+03
   836   0.220175E+04   0.997481E+01  -0.265565E+02   0.278756E+06   0.148322E+03
   837   0.219834E+04   0.997274E+01  -0.248508E+02   0.278134E+06   0.148231E+03
   838   0.219473E+04   0.997666E+01  -0.231477E+02   0.277514E+06   0.148117E+03
   839   0.219084E+04   0.998582E+01  -0.214471E+02   0.276896E+06   0.147978E+03
   840   0.218689E+04   0.100017E+02  -0.197512E+02   0.276280E+06   0.147815E+03
   841   0.218274E+04   0.100221E+02  -0.180614E+02   0.275665E+06   0.147625E+03
   842   0.217838E+04   0.100478E+02  -0.163746E+02   0.275052E+06   0.147408E+03
   843   0.217389E+04   0.100795E+02  -0.146967E+02   0.274441E+06   0.147162E+03
   844   0.216912E+04   0.101172E+02  -0.130240E+02   0.273831E+06   0.146886E+03
   845   0.216429E+04   0.101594E+02  -0.113591E+02   0.273224E+06   0.146579E+03
   846   0.215932E+04   0.102091E+02  -0.970275E+01   0.272618E+06   0.146240E+03
   847   0.215423E+04   0.102626E+02  -0.805439E+01   0.272013E+06   0.145868E+03
   848   0.214892E+04   0.103221E+02  -0.641590E+01   0.271411E+06   0.145460E+03
   849   0.214334E+04   0.103869E+02  -0.478658E+01   0.270810E+06   0.145017E+03
   850   0.213777E+04   0.104578E+02  -0.316746E+01   0.270211E+06   0.144538E+03
   851   0.213191E+04   0.105339E+02  -0.155906E+01   0.269613E+06   0.144020E+03
   852   0.212593E+04   0.106161E+02   0.382447E-01   0.269018E+06   0.143465E+03
   853   0.211980E+04   0.107029E+02   0.162374E+01   0.268423E+06   0.142875E+03
   854   0.211347E+04   0.107958E+02   0.319603E+01   0.267831E+06   0.142250E+03
   855   0.210693E+04   0.108940E+02   0.475610E+01   0.267240E+06   0.141591E+03
   856   0.210040E+04   0.109961E+02   0.630210E+01   0.266651E+06   0.140900E+03
   857   0.209358E+04   0.111044E+02   0.783332E+01   0.266064E+06   0.140179E+03
   858   0.208663E+04   0.112195E+02   0.934976E+01   0.265478E+06   0.139427E+03
   859   0.207954E+04   0.113371E+02   0.108522E+02   0.264894E+06   0.138646E+03
   860   0.207238E+04   0.114608E+02   0.123377E+02   0.264311E+06   0.137838E+03
   861   0.206501E+04   0.115901E+02   0.138062E+02   0.263730E+06   0.137004E+03
   862   0.205751E+04   0.117240E+02   0.152586E+02   0.263151E+06   0.136144E+03
   863   0.204986E+04   0.118634E+02   0.166925E+02   0.262573E+06   0.135261E+03
   864   0.204207E+04   0.120068E+02   0.181088E+02   0.261997E+06   0.134354E+03
   865   0.203399E+04   0.121557E+02   0.195053E+02   0.261423E+06   0.133426E+03
   866   0.202615E+04   0.123095E+02   0.208827E+02   0.260850E+06   0.132477E+03
   867   0.201794E+04   0.124687E+02   0.222403E+02   0.260279E+06   0.131509E+03
   868   0.200966E+04   0.126320E+02   0.235781E+02   0.259709E+06   0.130523E+03
   869   0.200124E+04   0.128002E+02   0.248954E+02   0.259141E+06   0.129520E+03
   870   0.199268E+04   0.129724E+02   0.261914E+02   0.258574E+06   0.128501E+03
   871   0.198405E+04   0.131496E+02   0.274655E+02   0.258009E+06   0.127468E+03
