#    L    TT             EE             BB             TE          
   301   0.531330E+04   0.121235E+02   0.457273E-01   0.156033E+03
   302   0.526914E+04   0.123559E+02   0.459457E-01   0.156434E+03
   303   0.522488E+04   0.125902E+02   0.461629E-01   0.156779E+03
   304   0.518053E+04   0.128263E+02   0.463790E-01   0.157067E+03
   305   0.513618E+04   0.130627E+02   0.465938E-01   0.157313E+03
   306   0.509174E+04   0.133002E+02   0.468074E-01   0.157510E+03
   307   0.504730E+04   0.135386E+02   0.470197E-01   0.157651E+03
   308   0.500285E+04   0.137796E+02   0.472309E-01   0.157757E+03
   309   0.495848E+04   0.140200E+02   0.474408E-01   0.157800E+03
   310   0.491404E+04   0.142607E+02   0.476495E-01   0.157801E+03
   311   0.486967E+04   0.145037E+02   0.478570E-01   0.157746E+03
   312   0.482540E+04   0.147462E+02   0.480633E-01   0.157650E+03
   313   0.478113E+04   0.149895E+02   0.482684E-01   0.157497E+03
   314   0.473695E+04   0.152337E+02   0.484722E-01   0.157304E+03
   315   0.469287E+04   0.154772E+02   0.486748E-01   0.157054E+03
   316   0.464888E+04   0.157216E+02   0.488762E-01   0.156756E+03
   317   0.460499E+04   0.159652E+02   0.490764E-01   0.156409E+03
   318   0.456119E+04   0.162104E+02   0.492754E-01   0.156014E+03
   319   0.451758E+04   0.164548E+02   0.494733E-01   0.155570E+03
   320   0.447415E+04   0.166992E+02   0.496699E-01   0.155086E+03
   321   0.443082E+04   0.169443E+02   0.498653E-01   0.154546E+03
   322   0.438768E+04   0.171878E+02   0.500596E-01   0.153958E+03
   323   0.434473E+04   0.174312E+02   0.502528E-01   0.153321E+03
   324   0.430198E+04   0.176753E+02   0.504448E-01   0.152629E+03
   325   0.425949E+04   0.179163E+02   0.506356E-01   0.151904E+03
   326   0.421712E+04   0.181586E+02   0.508254E-01   0.151116E+03
   327   0.417503E+04   0.183999E+02   0.510141E-01   0.150287E+03
   328   0.413322E+04   0.186396E+02   0.512016E-01   0.149418E+03
   329   0.409161E+04   0.188791E+02   0.513881E-01   0.148494E+03
   330   0.405028E+04   0.191168E+02   0.515736E-01   0.147522E+03
   331   0.400932E+04   0.193536E+02   0.517580E-01   0.146510E+03
   332   0.396857E+04   0.195900E+02   0.519414E-01   0.145457E+03
   333   0.392811E+04   0.198246E+02   0.521239E-01   0.144357E+03
   334   0.388802E+04   0.200582E+02   0.523053E-01   0.143210E+03
   335   0.384815E+04   0.202892E+02   0.524858E-01   0.142014E+03
   336   0.380865E+04   0.205190E+02   0.526655E-01   0.140779E+03
   337   0.376953E+04   0.207478E+02   0.528442E-01   0.139489E+03
   338   0.373072E+04   0.209739E+02   0.530220E-01   0.138166E+03
   339   0.369236E+04   0.211995E+02   0.531990E-01   0.136796E+03
   340   0.365432E+04   0.214224E+02   0.533752E-01   0.135394E+03
   341   0.361658E+04   0.216427E+02   0.535506E-01   0.133937E+03
   342   0.357931E+04   0.218624E+02   0.537252E-01   0.132440E+03
   343   0.354244E+04   0.220787E+02   0.538991E-01   0.130904E+03
   344   0.350603E+04   0.222929E+02   0.540723E-01   0.129328E+03
   345   0.346995E+04   0.225043E+02   0.542449E-01   0.127712E+03
   346   0.343434E+04   0.227144E+02   0.544168E-01   0.126064E+03
   347   0.339914E+04   0.229209E+02   0.545881E-01   0.124370E+03
   348   0.336442E+04   0.231245E+02   0.547588E-01   0.122635E+03
   349   0.333011E+04   0.233260E+02   0.549289E-01   0.120862E+03
   350   0.329628E+04   0.235238E+02   0.550986E-01   0.119056E+03
