#    L    TT             EE             BB             TE             PP             TP             EP          
   598   0.198732E+04   0.161903E+02   0.101312E-04   0.301770E+02   0.108488E-07   0.349800E-05  -0.506291E-06
   599   0.197900E+04   0.164549E+02   0.100905E-04   0.301753E+02   0.108180E-07   0.351669E-05  -0.517613E-06
   600   0.197061E+04   0.167210E+02   0.100489E-04   0.301434E+02   0.107873E-07   0.353609E-05  -0.528972E-06
   601   0.196220E+04   0.169888E+02   0.100064E-04   0.300820E+02   0.107568E-07   0.355625E-05  -0.540369E-06
   602   0.195378E+04   0.172566E+02   0.996301E-05   0.299904E+02   0.107264E-07   0.357718E-05  -0.551800E-06
   603   0.194527E+04   0.175268E+02   0.991882E-05   0.298707E+02   0.106961E-07   0.359885E-05  -0.563259E-06
   604   0.193690E+04   0.177970E+02   0.987386E-05   0.297206E+02   0.106659E-07   0.362127E-05  -0.574743E-06
   605   0.192845E+04   0.180682E+02   0.982815E-05   0.295408E+02   0.106358E-07   0.364442E-05  -0.586247E-06
   606   0.192006E+04   0.183403E+02   0.978173E-05   0.293312E+02   0.106059E-07   0.366831E-05  -0.597764E-06
   607   0.191143E+04   0.186132E+02   0.973466E-05   0.290918E+02   0.105761E-07   0.369291E-05  -0.609290E-06
   608   0.190301E+04   0.188871E+02   0.968697E-05   0.288224E+02   0.105463E-07   0.371823E-05  -0.620821E-06
   609   0.189465E+04   0.191604E+02   0.963869E-05   0.285230E+02   0.105168E-07   0.374425E-05  -0.632350E-06
   610   0.188621E+04   0.194339E+02   0.958988E-05   0.281936E+02   0.104873E-07   0.377096E-05  -0.643873E-06
   611   0.187782E+04   0.197084E+02   0.954056E-05   0.278347E+02   0.104580E-07   0.379837E-05  -0.655386E-06
   612   0.186950E+04   0.199838E+02   0.949078E-05   0.274471E+02   0.104287E-07   0.382646E-05  -0.666882E-06
   613   0.186108E+04   0.202565E+02   0.944059E-05   0.270285E+02   0.103996E-07   0.385521E-05  -0.678357E-06
   614   0.185280E+04   0.205310E+02   0.939001E-05   0.265802E+02   0.103706E-07   0.388464E-05  -0.689806E-06
   615   0.184451E+04   0.208042E+02   0.933909E-05   0.261030E+02   0.103417E-07   0.391471E-05  -0.701224E-06
   616   0.183627E+04   0.210785E+02   0.928787E-05   0.255968E+02   0.103130E-07   0.394544E-05  -0.712605E-06
   617   0.182817E+04   0.213523E+02   0.923639E-05   0.250614E+02   0.102843E-07   0.397681E-05  -0.723946E-06
   618   0.182005E+04   0.216256E+02   0.918469E-05   0.244962E+02   0.102558E-07   0.400880E-05  -0.735240E-06
   619   0.181192E+04   0.218993E+02   0.913281E-05   0.239039E+02   0.102273E-07   0.404143E-05  -0.746483E-06
   620   0.180399E+04   0.221703E+02   0.908079E-05   0.232823E+02   0.101990E-07   0.407466E-05  -0.757670E-06
   621   0.179597E+04   0.224417E+02   0.902867E-05   0.226320E+02   0.101708E-07   0.410851E-05  -0.768795E-06
   622   0.178808E+04   0.227119E+02   0.897649E-05   0.219531E+02   0.101427E-07   0.414295E-05  -0.779854E-06
   623   0.178032E+04   0.229803E+02   0.892429E-05   0.212475E+02   0.101148E-07   0.417799E-05  -0.790842E-06
   624   0.177255E+04   0.232476E+02   0.887211E-05   0.205139E+02   0.100869E-07   0.421361E-05  -0.801754E-06
   625   0.176483E+04   0.235138E+02   0.882000E-05   0.197520E+02   0.100592E-07   0.424980E-05  -0.812584E-06
   626   0.175724E+04   0.237789E+02   0.876798E-05   0.189634E+02   0.100315E-07   0.428656E-05  -0.823327E-06
   627   0.174978E+04   0.240422E+02   0.871610E-05   0.181478E+02   0.100040E-07   0.432389E-05  -0.833980E-06
   628   0.174238E+04   0.243037E+02   0.866440E-05   0.173054E+02   0.997655E-08   0.436176E-05  -0.844535E-06
   629   0.173510E+04   0.245634E+02   0.861292E-05   0.164367E+02   0.994923E-08   0.440017E-05  -0.854990E-06
   630   0.172781E+04   0.248214E+02   0.856171E-05   0.155409E+02   0.992201E-08   0.443912E-05  -0.865337E-06
   631   0.172064E+04   0.250776E+02   0.851079E-05   0.146210E+02   0.989491E-08   0.447860E-05  -0.875574E-06
   632   0.171368E+04   0.253313E+02   0.846022E-05   0.136746E+02   0.986791E-08   0.451860E-05  -0.885694E-06
   633   0.170670E+04   0.255840E+02   0.841002E-05   0.127038E+02   0.984102E-08   0.455910E-05  -0.895692E-06
   634   0.169992E+04   0.258328E+02   0.836025E-05   0.117087E+02   0.981424E-08   0.460011E-05  -0.905563E-06
   635   0.169327E+04   0.260806E+02   0.831094E-05   0.106894E+02   0.978756E-08   0.464162E-05  -0.915303E-06
   636   0.168659E+04   0.263268E+02   0.826213E-05   0.964667E+01   0.976098E-08   0.468361E-05  -0.924907E-06
   637   0.168012E+04   0.265682E+02   0.821386E-05   0.857976E+01   0.973451E-08   0.472608E-05  -0.934369E-06
   638   0.167377E+04   0.268088E+02   0.816617E-05   0.749076E+01   0.970814E-08   0.476902E-05  -0.943684E-06
   639   0.166755E+04   0.270455E+02   0.811910E-05   0.637864E+01   0.968188E-08   0.481242E-05  -0.952847E-06
   640   0.166145E+04   0.272805E+02   0.807270E-05   0.524491E+01   0.965571E-08   0.485628E-05  -0.961854E-06
   641   0.165549E+04   0.275124E+02   0.802700E-05   0.408947E+01   0.962965E-08   0.490059E-05  -0.970699E-06
   642   0.164957E+04   0.277405E+02   0.798203E-05   0.291304E+01   0.960369E-08   0.494533E-05  -0.979377E-06
   643   0.164385E+04   0.279670E+02   0.793785E-05   0.171601E+01   0.957783E-08   0.499050E-05  -0.987884E-06
   644   0.163833E+04   0.281882E+02   0.789449E-05   0.498977E+00   0.955207E-08   0.503609E-05  -0.996213E-06
   645   0.163286E+04   0.284070E+02   0.785200E-05  -0.737824E+00   0.952641E-08   0.508210E-05  -0.100436E-05
   646   0.162752E+04   0.286228E+02   0.781040E-05  -0.199380E+01   0.950085E-08   0.512852E-05  -0.101232E-05
   647   0.162244E+04   0.288348E+02   0.776975E-05  -0.326888E+01   0.947539E-08   0.517533E-05  -0.102009E-05
   648   0.161734E+04   0.290439E+02   0.773008E-05  -0.456120E+01   0.945003E-08   0.522253E-05  -0.102766E-05
   649   0.161252E+04   0.292484E+02   0.769143E-05  -0.587158E+01   0.942476E-08   0.527012E-05  -0.103503E-05
   650   0.160782E+04   0.294492E+02   0.765384E-05  -0.719860E+01   0.939959E-08   0.531807E-05  -0.104220E-05
   651   0.160324E+04   0.296477E+02   0.761735E-05  -0.854234E+01   0.937452E-08   0.536640E-05  -0.104915E-05
   652   0.159878E+04   0.298418E+02   0.758193E-05  -0.990215E+01   0.934955E-08   0.541507E-05  -0.105589E-05
   653   0.159459E+04   0.300306E+02   0.754758E-05  -0.112766E+02   0.932466E-08   0.546407E-05  -0.106242E-05
   654   0.159046E+04   0.302165E+02   0.751427E-05  -0.126651E+02   0.929988E-08   0.551339E-05  -0.106873E-05
   655   0.158644E+04   0.303986E+02   0.748198E-05  -0.140684E+02   0.927519E-08   0.556301E-05  -0.107484E-05
   656   0.158270E+04   0.305763E+02   0.745068E-05  -0.154852E+02   0.925059E-08   0.561292E-05  -0.108073E-05
   657   0.157909E+04   0.307495E+02   0.742036E-05  -0.169141E+02   0.922609E-08   0.566309E-05  -0.108640E-05
   658   0.157552E+04   0.309190E+02   0.739100E-05  -0.183558E+02   0.920168E-08   0.571351E-05  -0.109187E-05
   659   0.157231E+04   0.310840E+02   0.736258E-05  -0.198090E+02   0.917737E-08   0.576417E-05  -0.109712E-05
   660   0.156922E+04   0.312438E+02   0.733507E-05  -0.212731E+02   0.915315E-08   0.581504E-05  -0.110216E-05
   661   0.156625E+04   0.313991E+02   0.730845E-05  -0.227466E+02   0.912902E-08   0.586612E-05  -0.110698E-05
   662   0.156348E+04   0.315507E+02   0.728271E-05  -0.242312E+02   0.910498E-08   0.591738E-05  -0.111160E-05
   663   0.156085E+04   0.316978E+02   0.725783E-05  -0.257253E+02   0.908103E-08   0.596881E-05  -0.111599E-05
   664   0.155841E+04   0.318389E+02   0.723377E-05  -0.272270E+02   0.905717E-08   0.602039E-05  -0.112018E-05
   665   0.155609E+04   0.319756E+02   0.721053E-05  -0.287369E+02   0.903341E-08   0.607211E-05  -0.112415E-05
   666   0.155398E+04   0.321078E+02   0.718807E-05  -0.302538E+02   0.900974E-08   0.612395E-05  -0.112790E-05
   667   0.155208E+04   0.322348E+02   0.716639E-05  -0.317777E+02   0.898615E-08   0.617589E-05  -0.113144E-05
   668   0.155022E+04   0.323574E+02   0.714546E-05  -0.333080E+02   0.896265E-08   0.622791E-05  -0.113477E-05
   669   0.154872E+04   0.324747E+02   0.712525E-05  -0.348432E+02   0.893925E-08   0.628001E-05  -0.113788E-05
   670   0.154727E+04   0.325867E+02   0.710575E-05  -0.363820E+02   0.891593E-08   0.633216E-05  -0.114078E-05
   671   0.154609E+04   0.326951E+02   0.708694E-05  -0.379259E+02   0.889270E-08   0.638435E-05  -0.114346E-05
   672   0.154498E+04   0.327967E+02   0.706879E-05  -0.394736E+02   0.886955E-08   0.643656E-05  -0.114593E-05
   673   0.154414E+04   0.328947E+02   0.705129E-05  -0.410229E+02   0.884649E-08   0.648877E-05  -0.114818E-05
   674   0.154342E+04   0.329866E+02   0.703442E-05  -0.425746E+02   0.882352E-08   0.654097E-05  -0.115022E-05
   675   0.154292E+04   0.330733E+02   0.701814E-05  -0.441281E+02   0.880064E-08   0.659314E-05  -0.115204E-05
   676   0.154254E+04   0.331549E+02   0.700245E-05  -0.456813E+02   0.877784E-08   0.664527E-05  -0.115364E-05
   677   0.154237E+04   0.332312E+02   0.698733E-05  -0.472349E+02   0.875513E-08   0.669734E-05  -0.115503E-05
   678   0.154240E+04   0.333015E+02   0.697274E-05  -0.487884E+02   0.873250E-08   0.674933E-05  -0.115621E-05
   679   0.154257E+04   0.333673E+02   0.695868E-05  -0.503403E+02   0.870996E-08   0.680122E-05  -0.115716E-05
   680   0.154301E+04   0.334280E+02   0.694511E-05  -0.518908E+02   0.868750E-08   0.685301E-05  -0.115791E-05
   681   0.154359E+04   0.334826E+02   0.693202E-05  -0.534376E+02   0.866512E-08   0.690466E-05  -0.115843E-05
   682   0.154430E+04   0.335313E+02   0.691940E-05  -0.549824E+02   0.864283E-08   0.695618E-05  -0.115874E-05
   683   0.154528E+04   0.335763E+02   0.690721E-05  -0.565245E+02   0.862062E-08   0.700753E-05  -0.115883E-05
   684   0.154633E+04   0.336138E+02   0.689543E-05  -0.580617E+02   0.859850E-08   0.705871E-05  -0.115871E-05
   685   0.154751E+04   0.336469E+02   0.688405E-05  -0.595943E+02   0.857645E-08   0.710970E-05  -0.115837E-05
   686   0.154890E+04   0.336739E+02   0.687305E-05  -0.611132E+02   0.855449E-08   0.716047E-05  -0.115781E-05
   687   0.155057E+04   0.336965E+02   0.686240E-05  -0.626298E+02   0.853260E-08   0.721103E-05  -0.115703E-05
   688   0.155230E+04   0.337124E+02   0.685209E-05  -0.641420E+02   0.851080E-08   0.726134E-05  -0.115604E-05
   689   0.155423E+04   0.337231E+02   0.684209E-05  -0.656423E+02   0.848908E-08   0.731139E-05  -0.115483E-05
   690   0.155631E+04   0.337293E+02   0.683238E-05  -0.671384E+02   0.846744E-08   0.736116E-05  -0.115340E-05
   691   0.155859E+04   0.337280E+02   0.682294E-05  -0.686228E+02   0.844588E-08   0.741065E-05  -0.115175E-05
   692   0.156100E+04   0.337230E+02   0.681375E-05  -0.700956E+02   0.842439E-08   0.745983E-05  -0.114988E-05
   693   0.156363E+04   0.337120E+02   0.680479E-05  -0.715645E+02   0.840299E-08   0.750868E-05  -0.114780E-05
   694   0.156631E+04   0.336950E+02   0.679604E-05  -0.730146E+02   0.838166E-08   0.755720E-05  -0.114550E-05
   695   0.156928E+04   0.336743E+02   0.678748E-05  -0.744534E+02   0.836041E-08   0.760535E-05  -0.114298E-05
   696   0.157239E+04   0.336469E+02   0.677909E-05  -0.758958E+02   0.833924E-08   0.765314E-05  -0.114024E-05
   697   0.157563E+04   0.336143E+02   0.677084E-05  -0.773123E+02   0.831814E-08   0.770053E-05  -0.113729E-05
   698   0.157901E+04   0.335757E+02   0.676272E-05  -0.787179E+02   0.829712E-08   0.774752E-05  -0.113411E-05
   699   0.158253E+04   0.335326E+02   0.675470E-05  -0.801050E+02   0.827618E-08   0.779409E-05  -0.113071E-05
   700   0.158626E+04   0.334836E+02   0.674677E-05  -0.814814E+02   0.825531E-08   0.784022E-05  -0.112710E-05
   701   0.159013E+04   0.334293E+02   0.673891E-05  -0.828470E+02   0.823452E-08   0.788589E-05  -0.112327E-05
   702   0.159413E+04   0.333705E+02   0.673109E-05  -0.841870E+02   0.821380E-08   0.793109E-05  -0.111922E-05
   703   0.159828E+04   0.333057E+02   0.672332E-05  -0.855312E+02   0.819316E-08   0.797579E-05  -0.111496E-05
   704   0.160256E+04   0.332364E+02   0.671557E-05  -0.868425E+02   0.817259E-08   0.801999E-05  -0.111049E-05
   705   0.160691E+04   0.331611E+02   0.670785E-05  -0.881356E+02   0.815209E-08   0.806366E-05  -0.110582E-05
   706   0.161147E+04   0.330811E+02   0.670013E-05  -0.894180E+02   0.813167E-08   0.810678E-05  -0.110095E-05
   707   0.161610E+04   0.329959E+02   0.669241E-05  -0.906824E+02   0.811132E-08   0.814933E-05  -0.109589E-05
   708   0.162102E+04   0.329060E+02   0.668468E-05  -0.919138E+02   0.809104E-08   0.819131E-05  -0.109063E-05
   709   0.162593E+04   0.328108E+02   0.667691E-05  -0.931421E+02   0.807084E-08   0.823268E-05  -0.108519E-05
   710   0.163106E+04   0.327102E+02   0.666911E-05  -0.943449E+02   0.805071E-08   0.827343E-05  -0.107957E-05
   711   0.163626E+04   0.326050E+02   0.666126E-05  -0.955222E+02   0.803065E-08   0.831354E-05  -0.107376E-05
   712   0.164161E+04   0.324951E+02   0.665335E-05  -0.966890E+02   0.801066E-08   0.835300E-05  -0.106778E-05
   713   0.164717E+04   0.323797E+02   0.664537E-05  -0.978229E+02   0.799074E-08   0.839178E-05  -0.106163E-05
   714   0.165265E+04   0.322604E+02   0.663731E-05  -0.989388E+02   0.797089E-08   0.842986E-05  -0.105532E-05
   715   0.165836E+04   0.321356E+02   0.662915E-05  -0.100037E+03   0.795111E-08   0.846724E-05  -0.104884E-05
   716   0.166421E+04   0.320061E+02   0.662089E-05  -0.101109E+03   0.793140E-08   0.850389E-05  -0.104220E-05
   717   0.167013E+04   0.318726E+02   0.661251E-05  -0.102149E+03   0.791177E-08   0.853978E-05  -0.103541E-05
   718   0.167613E+04   0.317344E+02   0.660401E-05  -0.103178E+03   0.789220E-08   0.857491E-05  -0.102846E-05
   719   0.168227E+04   0.315898E+02   0.659536E-05  -0.104168E+03   0.787270E-08   0.860926E-05  -0.102137E-05
   720   0.168841E+04   0.314419E+02   0.658657E-05  -0.105146E+03   0.785327E-08   0.864280E-05  -0.101414E-05
   721   0.169485E+04   0.312907E+02   0.657761E-05  -0.106085E+03   0.783391E-08   0.867552E-05  -0.100677E-05
   722   0.170122E+04   0.311339E+02   0.656848E-05  -0.106998E+03   0.781461E-08   0.870740E-05  -0.999261E-06
   723   0.170773E+04   0.309738E+02   0.655917E-05  -0.107893E+03   0.779539E-08   0.873843E-05  -0.991625E-06
   724   0.171433E+04   0.308088E+02   0.654966E-05  -0.108763E+03   0.777622E-08   0.876857E-05  -0.983862E-06
   725   0.172100E+04   0.306404E+02   0.653995E-05  -0.109600E+03   0.775713E-08   0.879782E-05  -0.975977E-06
   726   0.172782E+04   0.304693E+02   0.653002E-05  -0.110405E+03   0.773811E-08   0.882616E-05  -0.967974E-06
   727   0.173464E+04   0.302925E+02   0.651985E-05  -0.111192E+03   0.771915E-08   0.885357E-05  -0.959856E-06
   728   0.174155E+04   0.301108E+02   0.650945E-05  -0.111946E+03   0.770025E-08   0.888002E-05  -0.951628E-06
   729   0.174853E+04   0.299264E+02   0.649880E-05  -0.112675E+03   0.768142E-08   0.890551E-05  -0.943293E-06
   730   0.175552E+04   0.297385E+02   0.648789E-05  -0.113372E+03   0.766266E-08   0.893001E-05  -0.934857E-06
   731   0.176273E+04   0.295456E+02   0.647670E-05  -0.114035E+03   0.764396E-08   0.895351E-05  -0.926323E-06
   732   0.176988E+04   0.293514E+02   0.646523E-05  -0.114667E+03   0.762533E-08   0.897599E-05  -0.917694E-06
   733   0.177718E+04   0.291522E+02   0.645346E-05  -0.115280E+03   0.760676E-08   0.899742E-05  -0.908975E-06
   734   0.178450E+04   0.289502E+02   0.644138E-05  -0.115846E+03   0.758826E-08   0.901779E-05  -0.900170E-06
   735   0.179189E+04   0.287439E+02   0.642899E-05  -0.116402E+03   0.756981E-08   0.903709E-05  -0.891284E-06
   736   0.179922E+04   0.285347E+02   0.641626E-05  -0.116911E+03   0.755144E-08   0.905528E-05  -0.882319E-06
   737   0.180670E+04   0.283234E+02   0.640320E-05  -0.117401E+03   0.753312E-08   0.907237E-05  -0.873280E-06
   738   0.181413E+04   0.281093E+02   0.638978E-05  -0.117845E+03   0.751487E-08   0.908832E-05  -0.864172E-06
   739   0.182163E+04   0.278915E+02   0.637600E-05  -0.118263E+03   0.749667E-08   0.910312E-05  -0.854998E-06
   740   0.182915E+04   0.276708E+02   0.636184E-05  -0.118656E+03   0.747855E-08   0.911675E-05  -0.845762E-06
   741   0.183675E+04   0.274464E+02   0.634730E-05  -0.119017E+03   0.746048E-08   0.912919E-05  -0.836468E-06
   742   0.184437E+04   0.272221E+02   0.633236E-05  -0.119338E+03   0.744247E-08   0.914042E-05  -0.827120E-06
   743   0.185199E+04   0.269955E+02   0.631701E-05  -0.119634E+03   0.742453E-08   0.915043E-05  -0.817723E-06
   744   0.185971E+04   0.267653E+02   0.630124E-05  -0.119890E+03   0.740664E-08   0.915920E-05  -0.808280E-06
   745   0.186736E+04   0.265327E+02   0.628504E-05  -0.120129E+03   0.738882E-08   0.916671E-05  -0.798796E-06
   746   0.187496E+04   0.262987E+02   0.626840E-05  -0.120313E+03   0.737106E-08   0.917294E-05  -0.789274E-06
   747   0.188257E+04   0.260616E+02   0.625130E-05  -0.120479E+03   0.735335E-08   0.917787E-05  -0.779719E-06
   748   0.189026E+04   0.258237E+02   0.623374E-05  -0.120613E+03   0.733570E-08   0.918148E-05  -0.770134E-06
   749   0.189798E+04   0.255820E+02   0.621570E-05  -0.120722E+03   0.731812E-08   0.918376E-05  -0.760523E-06
   750   0.190564E+04   0.253402E+02   0.619718E-05  -0.120791E+03   0.730059E-08   0.918468E-05  -0.750892E-06
   751   0.191331E+04   0.250961E+02   0.617816E-05  -0.120828E+03   0.728312E-08   0.918425E-05  -0.741243E-06
   752   0.192100E+04   0.248518E+02   0.615866E-05  -0.120826E+03   0.726571E-08   0.918250E-05  -0.731581E-06
   753   0.192863E+04   0.246044E+02   0.613870E-05  -0.120798E+03   0.724835E-08   0.917947E-05  -0.721911E-06
   754   0.193621E+04   0.243568E+02   0.611829E-05  -0.120730E+03   0.723105E-08   0.917524E-05  -0.712238E-06
   755   0.194388E+04   0.241076E+02   0.609745E-05  -0.120637E+03   0.721382E-08   0.916984E-05  -0.702566E-06
   756   0.195135E+04   0.238574E+02   0.607621E-05  -0.120511E+03   0.719663E-08   0.916332E-05  -0.692900E-06
   757   0.195898E+04   0.236070E+02   0.605457E-05  -0.120344E+03   0.717951E-08   0.915575E-05  -0.683245E-06
   758   0.196641E+04   0.233549E+02   0.603256E-05  -0.120145E+03   0.716244E-08   0.914716E-05  -0.673605E-06
   759   0.197393E+04   0.231019E+02   0.601019E-05  -0.119921E+03   0.714542E-08   0.913762E-05  -0.663985E-06
   760   0.198132E+04   0.228485E+02   0.598748E-05  -0.119663E+03   0.712847E-08   0.912717E-05  -0.654389E-06
   761   0.198866E+04   0.225949E+02   0.596445E-05  -0.119372E+03   0.711156E-08   0.911587E-05  -0.644823E-06
   762   0.199609E+04   0.223410E+02   0.594112E-05  -0.119048E+03   0.709472E-08   0.910377E-05  -0.635290E-06
   763   0.200332E+04   0.220876E+02   0.591750E-05  -0.118690E+03   0.707792E-08   0.909091E-05  -0.625796E-06
   764   0.201056E+04   0.218331E+02   0.589361E-05  -0.118307E+03   0.706119E-08   0.907735E-05  -0.616346E-06
   765   0.201768E+04   0.215783E+02   0.586947E-05  -0.117882E+03   0.704451E-08   0.906315E-05  -0.606943E-06
   766   0.202482E+04   0.213246E+02   0.584510E-05  -0.117432E+03   0.702788E-08   0.904835E-05  -0.597592E-06
   767   0.203184E+04   0.210713E+02   0.582051E-05  -0.116947E+03   0.701130E-08   0.903301E-05  -0.588299E-06
   768   0.203879E+04   0.208177E+02   0.579572E-05  -0.116422E+03   0.699479E-08   0.901717E-05  -0.579068E-06
   769   0.204570E+04   0.205636E+02   0.577076E-05  -0.115877E+03   0.697832E-08   0.900089E-05  -0.569902E-06
   770   0.205248E+04   0.203114E+02   0.574563E-05  -0.115299E+03   0.696191E-08   0.898422E-05  -0.560809E-06
   771   0.205921E+04   0.200595E+02   0.572036E-05  -0.114687E+03   0.694555E-08   0.896722E-05  -0.551791E-06
   772   0.206581E+04   0.198087E+02   0.569496E-05  -0.114033E+03   0.692924E-08   0.894993E-05  -0.542853E-06
   773   0.207235E+04   0.195589E+02   0.566945E-05  -0.113359E+03   0.691299E-08   0.893240E-05  -0.534000E-06
   774   0.207877E+04   0.193101E+02   0.564386E-05  -0.112659E+03   0.689678E-08   0.891470E-05  -0.525238E-06
   775   0.208522E+04   0.190623E+02   0.561818E-05  -0.111925E+03   0.688064E-08   0.889686E-05  -0.516569E-06
   776   0.209139E+04   0.188163E+02   0.559245E-05  -0.111163E+03   0.686454E-08   0.887894E-05  -0.508000E-06
   777   0.209751E+04   0.185713E+02   0.556669E-05  -0.110367E+03   0.684849E-08   0.886099E-05  -0.499534E-06
   778   0.210372E+04   0.183280E+02   0.554090E-05  -0.109537E+03   0.683250E-08   0.884307E-05  -0.491177E-06
   779   0.210959E+04   0.180863E+02   0.551511E-05  -0.108686E+03   0.681655E-08   0.882522E-05  -0.482933E-06
   780   0.211541E+04   0.178449E+02   0.548934E-05  -0.107801E+03   0.680066E-08   0.880751E-05  -0.474807E-06
   781   0.212118E+04   0.176074E+02   0.546359E-05  -0.106896E+03   0.678482E-08   0.878997E-05  -0.466803E-06
   782   0.212675E+04   0.173707E+02   0.543790E-05  -0.105970E+03   0.676903E-08   0.877266E-05  -0.458925E-06
   783   0.213227E+04   0.171365E+02   0.541228E-05  -0.105002E+03   0.675328E-08   0.875563E-05  -0.451180E-06
   784   0.213766E+04   0.169046E+02   0.538674E-05  -0.104007E+03   0.673759E-08   0.873894E-05  -0.443571E-06
   785   0.214286E+04   0.166743E+02   0.536131E-05  -0.102991E+03   0.672195E-08   0.872263E-05  -0.436103E-06
   786   0.214801E+04   0.164464E+02   0.533599E-05  -0.101925E+03   0.670636E-08   0.870676E-05  -0.428780E-06
   787   0.215296E+04   0.162215E+02   0.531082E-05  -0.100846E+03   0.669081E-08   0.869138E-05  -0.421608E-06
   788   0.215779E+04   0.159982E+02   0.528580E-05  -0.997463E+02   0.667532E-08   0.867654E-05  -0.414591E-06
   789   0.216249E+04   0.157764E+02   0.526095E-05  -0.986260E+02   0.665987E-08   0.866229E-05  -0.407733E-06
   790   0.216715E+04   0.155599E+02   0.523630E-05  -0.974700E+02   0.664447E-08   0.864868E-05  -0.401040E-06
   791   0.217161E+04   0.153449E+02   0.521186E-05  -0.962857E+02   0.662912E-08   0.863577E-05  -0.394515E-06
   792   0.217595E+04   0.151336E+02   0.518764E-05  -0.950879E+02   0.661382E-08   0.862361E-05  -0.388164E-06
   793   0.218009E+04   0.149261E+02   0.516367E-05  -0.938543E+02   0.659856E-08   0.861225E-05  -0.381991E-06
   794   0.218404E+04   0.147215E+02   0.513997E-05  -0.926069E+02   0.658336E-08   0.860174E-05  -0.376002E-06
   795   0.218787E+04   0.145191E+02   0.511654E-05  -0.913310E+02   0.656820E-08   0.859212E-05  -0.370199E-06
   796   0.219172E+04   0.143212E+02   0.509341E-05  -0.900412E+02   0.655308E-08   0.858347E-05  -0.364589E-06
   797   0.219523E+04   0.141254E+02   0.507060E-05  -0.887226E+02   0.653802E-08   0.857582E-05  -0.359176E-06
   798   0.219862E+04   0.139340E+02   0.504812E-05  -0.873899E+02   0.652300E-08   0.856922E-05  -0.353964E-06
   799   0.220189E+04   0.137462E+02   0.502599E-05  -0.860358E+02   0.650802E-08   0.856374E-05  -0.348959E-06
   800   0.220504E+04   0.135613E+02   0.500423E-05  -0.846601E+02   0.649309E-08   0.855941E-05  -0.344164E-06
   801   0.220799E+04   0.133807E+02   0.498286E-05  -0.832700E+02   0.647821E-08   0.855628E-05  -0.339582E-06
   802   0.221068E+04   0.132038E+02   0.496187E-05  -0.818434E+02   0.646337E-08   0.855429E-05  -0.335204E-06
   803   0.221339E+04   0.130297E+02   0.494125E-05  -0.804171E+02   0.644858E-08   0.855337E-05  -0.331021E-06
   804   0.221584E+04   0.128607E+02   0.492101E-05  -0.789615E+02   0.643383E-08   0.855346E-05  -0.327019E-06
   805   0.221824E+04   0.126954E+02   0.490114E-05  -0.774912E+02   0.641913E-08   0.855449E-05  -0.323189E-06
   806   0.222037E+04   0.125336E+02   0.488163E-05  -0.760063E+02   0.640447E-08   0.855638E-05  -0.319520E-06
   807   0.222230E+04   0.123770E+02   0.486249E-05  -0.745066E+02   0.638985E-08   0.855907E-05  -0.316000E-06
   808   0.222404E+04   0.122248E+02   0.484370E-05  -0.729845E+02   0.637528E-08   0.856250E-05  -0.312619E-06
   809   0.222572E+04   0.120769E+02   0.482526E-05  -0.714550E+02   0.636076E-08   0.856658E-05  -0.309365E-06
   810   0.222714E+04   0.119334E+02   0.480717E-05  -0.699030E+02   0.634627E-08   0.857126E-05  -0.306228E-06
   811   0.222836E+04   0.117943E+02   0.478943E-05  -0.683366E+02   0.633184E-08   0.857646E-05  -0.303197E-06
   812   0.222946E+04   0.116610E+02   0.477203E-05  -0.667602E+02   0.631744E-08   0.858211E-05  -0.300260E-06
   813   0.223036E+04   0.115307E+02   0.475496E-05  -0.651729E+02   0.630309E-08   0.858815E-05  -0.297407E-06
   814   0.223121E+04   0.114063E+02   0.473822E-05  -0.635725E+02   0.628878E-08   0.859451E-05  -0.294626E-06
   815   0.223179E+04   0.112862E+02   0.472181E-05  -0.619611E+02   0.627451E-08   0.860111E-05  -0.291907E-06
   816   0.223210E+04   0.111714E+02   0.470572E-05  -0.603387E+02   0.626029E-08   0.860790E-05  -0.289239E-06
   817   0.223228E+04   0.110609E+02   0.468995E-05  -0.587057E+02   0.624611E-08   0.861479E-05  -0.286611E-06
   818   0.223241E+04   0.109563E+02   0.467449E-05  -0.570630E+02   0.623197E-08   0.862173E-05  -0.284011E-06
   819   0.223227E+04   0.108561E+02   0.465935E-05  -0.554112E+02   0.621788E-08   0.862864E-05  -0.281430E-06
   820   0.223200E+04   0.107612E+02   0.464451E-05  -0.537502E+02   0.620382E-08   0.863545E-05  -0.278854E-06
   821   0.223146E+04   0.106706E+02   0.462996E-05  -0.520828E+02   0.618981E-08   0.864210E-05  -0.276275E-06
   822   0.223079E+04   0.105867E+02   0.461572E-05  -0.504076E+02   0.617584E-08   0.864851E-05  -0.273681E-06
   823   0.222992E+04   0.105072E+02   0.460177E-05  -0.487251E+02   0.616191E-08   0.865462E-05  -0.271060E-06
   824   0.222878E+04   0.104337E+02   0.458811E-05  -0.470361E+02   0.614802E-08   0.866036E-05  -0.268402E-06
   825   0.222758E+04   0.103646E+02   0.457473E-05  -0.453426E+02   0.613418E-08   0.866566E-05  -0.265696E-06
   826   0.222611E+04   0.103022E+02   0.456163E-05  -0.436439E+02   0.612037E-08   0.867044E-05  -0.262931E-06
