#    L    TT             EE             BB             TE          
   153   0.124265E+01   0.106316E-01   0.480906E-02  -0.537045E-01
   154   0.117816E+01   0.104447E-01   0.470356E-02  -0.491144E-01
   155   0.111872E+01   0.102575E-01   0.459981E-02  -0.446681E-01
   156   0.106416E+01   0.100703E-01   0.449784E-02  -0.403653E-01
   157   0.101430E+01   0.988319E-02   0.439767E-02  -0.362053E-01
   158   0.968994E+00   0.969621E-02   0.429935E-02  -0.321879E-01
   159   0.928060E+00   0.950953E-02   0.420289E-02  -0.283126E-01
   160   0.891334E+00   0.932328E-02   0.410835E-02  -0.245789E-01
   161   0.858650E+00   0.913758E-02   0.401574E-02  -0.209865E-01
   162   0.829839E+00   0.895255E-02   0.392509E-02  -0.175349E-01
   163   0.804734E+00   0.876832E-02   0.383645E-02  -0.142237E-01
   164   0.783169E+00   0.858501E-02   0.374985E-02  -0.110524E-01
   165   0.764975E+00   0.840276E-02   0.366531E-02  -0.802067E-02
   166   0.749986E+00   0.822168E-02   0.358287E-02  -0.512804E-02
   167   0.738034E+00   0.804190E-02   0.350257E-02  -0.237409E-02
   168   0.728951E+00   0.786355E-02   0.342442E-02   0.241612E-03
   169   0.722572E+00   0.768675E-02   0.334848E-02   0.271949E-02
   170   0.718727E+00   0.751162E-02   0.327476E-02   0.505997E-02
   171   0.717250E+00   0.733830E-02   0.320330E-02   0.726349E-02
   172   0.717974E+00   0.716691E-02   0.313414E-02   0.933046E-02
   173   0.720731E+00   0.699757E-02   0.306730E-02   0.112613E-01
   174   0.725354E+00   0.683040E-02   0.300282E-02   0.130565E-01
   175   0.731675E+00   0.666554E-02   0.294073E-02   0.147164E-01
   176   0.739540E+00   0.650310E-02   0.288105E-02   0.162420E-01
   177   0.748836E+00   0.634316E-02   0.282375E-02   0.176367E-01
   178   0.759467E+00   0.618579E-02   0.276880E-02   0.189041E-01
   179   0.771333E+00   0.603105E-02   0.271614E-02   0.200480E-01
   180   0.784335E+00   0.587903E-02   0.266574E-02   0.210724E-01
   181   0.798375E+00   0.572978E-02   0.261756E-02   0.219810E-01
   182   0.813354E+00   0.558338E-02   0.257156E-02   0.227776E-01
   183   0.829174E+00   0.543990E-02   0.252769E-02   0.234660E-01
   184   0.845736E+00   0.529940E-02   0.248591E-02   0.240500E-01
   185   0.862941E+00   0.516197E-02   0.244619E-02   0.245335E-01
   186   0.880691E+00   0.502766E-02   0.240848E-02   0.249202E-01
   187   0.898886E+00   0.489655E-02   0.237274E-02   0.252139E-01
   188   0.917429E+00   0.476871E-02   0.233893E-02   0.254185E-01
   189   0.936220E+00   0.464421E-02   0.230700E-02   0.255377E-01
   190   0.955161E+00   0.452312E-02   0.227693E-02   0.255754E-01
   191   0.974154E+00   0.440550E-02   0.224866E-02   0.255354E-01
   192   0.993098E+00   0.429143E-02   0.222215E-02   0.254214E-01
   193   0.101190E+01   0.418098E-02   0.219737E-02   0.252373E-01
   194   0.103045E+01   0.407422E-02   0.217428E-02   0.249869E-01
   195   0.104866E+01   0.397122E-02   0.215282E-02   0.246740E-01
   196   0.106643E+01   0.387204E-02   0.213297E-02   0.243024E-01
   197   0.108366E+01   0.377676E-02   0.211467E-02   0.238759E-01
   198   0.110024E+01   0.368545E-02   0.209790E-02   0.233984E-01
   199   0.111609E+01   0.359818E-02   0.208260E-02   0.228735E-01
   200   0.113111E+01   0.351502E-02   0.206873E-02   0.223052E-01
   201   0.114520E+01   0.343601E-02   0.205626E-02   0.216968E-01
   202   0.115838E+01   0.336109E-02   0.204515E-02   0.210506E-01
   203   0.117064E+01   0.329020E-02   0.203534E-02   0.203682E-01
   204   0.118202E+01   0.322324E-02   0.202680E-02   0.196515E-01
   205   0.119251E+01   0.316014E-02   0.201949E-02   0.189021E-01
   206   0.120214E+01   0.310082E-02   0.201335E-02   0.181218E-01
