#    L    TT             EE             BB             TE          
   177   0.689651E+04   0.110736E+01   0.161418E-01  -0.489487E+02
   178   0.692838E+04   0.109384E+01   0.163490E-01  -0.480306E+02
   179   0.695964E+04   0.108028E+01   0.165577E-01  -0.470759E+02
   180   0.699044E+04   0.106693E+01   0.167680E-01  -0.460860E+02
   181   0.702054E+04   0.105380E+01   0.169798E-01  -0.450611E+02
   182   0.705004E+04   0.104097E+01   0.171932E-01  -0.439998E+02
   183   0.707884E+04   0.102837E+01   0.174080E-01  -0.429036E+02
   184   0.710709E+04   0.101610E+01   0.176244E-01  -0.417718E+02
   185   0.713472E+04   0.100432E+01   0.178423E-01  -0.406066E+02
   186   0.716136E+04   0.992883E+00   0.180617E-01  -0.394053E+02
   187   0.718767E+04   0.981957E+00   0.182825E-01  -0.381693E+02
   188   0.721328E+04   0.971533E+00   0.185048E-01  -0.369001E+02
   189   0.723810E+04   0.961661E+00   0.187286E-01  -0.355964E+02
   190   0.726260E+04   0.952404E+00   0.189537E-01  -0.342605E+02
   191   0.728602E+04   0.943795E+00   0.191803E-01  -0.328894E+02
   192   0.730887E+04   0.935868E+00   0.194083E-01  -0.314853E+02
   193   0.733094E+04   0.928679E+00   0.196376E-01  -0.300500E+02
   194   0.735245E+04   0.922269E+00   0.198684E-01  -0.285812E+02
   195   0.737316E+04   0.916686E+00   0.201004E-01  -0.270811E+02
   196   0.739308E+04   0.911979E+00   0.203339E-01  -0.255491E+02
   197   0.741236E+04   0.908203E+00   0.205686E-01  -0.239868E+02
   198   0.743092E+04   0.905391E+00   0.208046E-01  -0.223934E+02
   199   0.744876E+04   0.903593E+00   0.210419E-01  -0.207698E+02
   200   0.746587E+04   0.902849E+00   0.212805E-01  -0.191167E+02
   201   0.748218E+04   0.903230E+00   0.215203E-01  -0.174336E+02
   202   0.749776E+04   0.904753E+00   0.217613E-01  -0.157220E+02
   203   0.751254E+04   0.907488E+00   0.220036E-01  -0.139815E+02
   204   0.752645E+04   0.911468E+00   0.222470E-01  -0.122153E+02
   205   0.753963E+04   0.916747E+00   0.224917E-01  -0.104214E+02
   206   0.755193E+04   0.923374E+00   0.227374E-01  -0.860125E+01
   207   0.756351E+04   0.931381E+00   0.229843E-01  -0.675555E+01
   208   0.757414E+04   0.940830E+00   0.232324E-01  -0.488505E+01
   209   0.758397E+04   0.951754E+00   0.234815E-01  -0.299035E+01
   210   0.759299E+04   0.964215E+00   0.237317E-01  -0.107256E+01
   211   0.760122E+04   0.978253E+00   0.239829E-01   0.868026E+00
   212   0.760850E+04   0.993907E+00   0.242351E-01   0.283024E+01
   213   0.761505E+04   0.101123E+01   0.244884E-01   0.481390E+01
   214   0.762072E+04   0.103023E+01   0.247426E-01   0.681758E+01
   215   0.762559E+04   0.105111E+01   0.249978E-01   0.884031E+01
   216   0.762959E+04   0.107369E+01   0.252540E-01   0.108824E+02
   217   0.763286E+04   0.109814E+01   0.255110E-01   0.129415E+02
   218   0.763526E+04   0.112447E+01   0.257689E-01   0.150178E+02
   219   0.763686E+04   0.115268E+01   0.260277E-01   0.171119E+02
   220   0.763765E+04   0.118295E+01   0.262873E-01   0.192192E+02
   221   0.763764E+04   0.121519E+01   0.265478E-01   0.213416E+02
   222   0.763684E+04   0.124958E+01   0.268090E-01   0.234775E+02
   223   0.763508E+04   0.128605E+01   0.270709E-01   0.256274E+02
   224   0.763267E+04   0.132460E+01   0.273336E-01   0.277872E+02
   225   0.762939E+04   0.136540E+01   0.275969E-01   0.299599E+02
   226   0.762530E+04   0.140845E+01   0.278609E-01   0.321414E+02
   227   0.762034E+04   0.145377E+01   0.281256E-01   0.343329E+02
   228   0.761466E+04   0.150137E+01   0.283908E-01   0.365329E+02
   229   0.760817E+04   0.155132E+01   0.286566E-01   0.387395E+02
   230   0.760081E+04   0.160365E+01   0.289230E-01   0.409534E+02
   231   0.759257E+04   0.165843E+01   0.291898E-01   0.431734E+02
   232   0.758361E+04   0.171560E+01   0.294571E-01   0.453980E+02
   233   0.757384E+04   0.177539E+01   0.297249E-01   0.476254E+02
   234   0.756313E+04   0.183767E+01   0.299930E-01   0.498562E+02
   235   0.755169E+04   0.190252E+01   0.302615E-01   0.520885E+02
   236   0.753937E+04   0.196994E+01   0.305303E-01   0.543223E+02
   237   0.752626E+04   0.204003E+01   0.307995E-01   0.565557E+02
   238   0.751234E+04   0.211286E+01   0.310689E-01   0.587886E+02
   239   0.749770E+04   0.218830E+01   0.313385E-01   0.610201E+02
   240   0.748211E+04   0.226643E+01   0.316083E-01   0.632476E+02
   241   0.746587E+04   0.234742E+01   0.318782E-01   0.654716E+02
   242   0.744883E+04   0.243111E+01   0.321483E-01   0.676913E+02
   243   0.743098E+04   0.251767E+01   0.324184E-01   0.699049E+02
   244   0.741234E+04   0.260704E+01   0.326886E-01   0.721130E+02
   245   0.739289E+04   0.269930E+01   0.329588E-01   0.743123E+02
   246   0.737273E+04   0.279446E+01   0.332289E-01   0.765041E+02
   247   0.735183E+04   0.289246E+01   0.334990E-01   0.786860E+02
   248   0.733013E+04   0.299367E+01   0.337690E-01   0.808577E+02
   249   0.730779E+04   0.309758E+01   0.340388E-01   0.830183E+02
   250   0.728464E+04   0.320466E+01   0.343084E-01   0.851661E+02
   251   0.726084E+04   0.331461E+01   0.345779E-01   0.873016E+02
   252   0.723617E+04   0.342765E+01   0.348470E-01   0.894232E+02
   253   0.721101E+04   0.354354E+01   0.351159E-01   0.915291E+02
   254   0.718505E+04   0.366259E+01   0.353845E-01   0.936191E+02
   255   0.715839E+04   0.378448E+01   0.356527E-01   0.956930E+02
   256   0.713109E+04   0.390958E+01   0.359206E-01   0.977507E+02
   257   0.710316E+04   0.403743E+01   0.361880E-01   0.997838E+02
   258   0.707454E+04   0.416841E+01   0.364550E-01   0.101805E+03
   259   0.704529E+04   0.430234E+01   0.367214E-01   0.103798E+03
   260   0.701550E+04   0.443923E+01   0.369874E-01   0.105779E+03
   261   0.698502E+04   0.457900E+01   0.372528E-01   0.107725E+03
   262   0.695386E+04   0.472185E+01   0.375177E-01   0.109658E+03
   263   0.692239E+04   0.486756E+01   0.377819E-01   0.111570E+03
   264   0.689016E+04   0.501620E+01   0.380455E-01   0.113454E+03
