#    L    TT             EE             BB             TE          
   119   0.141291E+05   0.416842E+01   0.887083E-02  -0.148356E+03
   120   0.142745E+05   0.420658E+01   0.875760E-02  -0.150736E+03
   121   0.144201E+05   0.424329E+01   0.864270E-02  -0.153074E+03
   122   0.145661E+05   0.427822E+01   0.852625E-02  -0.155366E+03
   123   0.147123E+05   0.431141E+01   0.840840E-02  -0.157612E+03
   124   0.148587E+05   0.434290E+01   0.828928E-02  -0.159806E+03
   125   0.150052E+05   0.437259E+01   0.816902E-02  -0.161949E+03
   126   0.151519E+05   0.440051E+01   0.804776E-02  -0.164039E+03
   127   0.152987E+05   0.442650E+01   0.792562E-02  -0.166072E+03
   128   0.154454E+05   0.445066E+01   0.780275E-02  -0.168047E+03
   129   0.155923E+05   0.447282E+01   0.767928E-02  -0.169961E+03
   130   0.157391E+05   0.449295E+01   0.755534E-02  -0.171811E+03
   131   0.158858E+05   0.451116E+01   0.743105E-02  -0.173596E+03
   132   0.160325E+05   0.452731E+01   0.730653E-02  -0.175314E+03
   133   0.161790E+05   0.454148E+01   0.718187E-02  -0.176963E+03
   134   0.163254E+05   0.455367E+01   0.705717E-02  -0.178539E+03
   135   0.164715E+05   0.456381E+01   0.693252E-02  -0.180044E+03
   136   0.166174E+05   0.457191E+01   0.680803E-02  -0.181471E+03
   137   0.167630E+05   0.457803E+01   0.668378E-02  -0.182822E+03
   138   0.169082E+05   0.458213E+01   0.655989E-02  -0.184094E+03
   139   0.170530E+05   0.458434E+01   0.643643E-02  -0.185285E+03
   140   0.171975E+05   0.458444E+01   0.631352E-02  -0.186394E+03
   141   0.173415E+05   0.458253E+01   0.619125E-02  -0.187418E+03
   142   0.174851E+05   0.457866E+01   0.606972E-02  -0.188356E+03
   143   0.176283E+05   0.457286E+01   0.594902E-02  -0.189206E+03
   144   0.177708E+05   0.456505E+01   0.582925E-02  -0.189966E+03
   145   0.179127E+05   0.455538E+01   0.571051E-02  -0.190635E+03
   146   0.180542E+05   0.454363E+01   0.559290E-02  -0.191211E+03
   147   0.181949E+05   0.453004E+01   0.547652E-02  -0.191690E+03
   148   0.183349E+05   0.451445E+01   0.536145E-02  -0.192074E+03
   149   0.184742E+05   0.449694E+01   0.524780E-02  -0.192359E+03
   150   0.186127E+05   0.447760E+01   0.513567E-02  -0.192541E+03
   151   0.187505E+05   0.445637E+01   0.502514E-02  -0.192623E+03
   152   0.188873E+05   0.443320E+01   0.491626E-02  -0.192602E+03
   153   0.190233E+05   0.440832E+01   0.480906E-02  -0.192475E+03
   154   0.191584E+05   0.438177E+01   0.470356E-02  -0.192245E+03
   155   0.192925E+05   0.435361E+01   0.459981E-02  -0.191910E+03
   156   0.194255E+05   0.432390E+01   0.449784E-02  -0.191469E+03
   157   0.195577E+05   0.429268E+01   0.439767E-02  -0.190921E+03
   158   0.196888E+05   0.426010E+01   0.429935E-02  -0.190267E+03
   159   0.198187E+05   0.422606E+01   0.420289E-02  -0.189505E+03
   160   0.199476E+05   0.419075E+01   0.410835E-02  -0.188633E+03
   161   0.200753E+05   0.415432E+01   0.401574E-02  -0.187653E+03
   162   0.202018E+05   0.411667E+01   0.392509E-02  -0.186565E+03
   163   0.203271E+05   0.407792E+01   0.383645E-02  -0.185366E+03
   164   0.204511E+05   0.403821E+01   0.374985E-02  -0.184057E+03
   165   0.205739E+05   0.399752E+01   0.366531E-02  -0.182635E+03
   166   0.206953E+05   0.395605E+01   0.358287E-02  -0.181103E+03
   167   0.208155E+05   0.391364E+01   0.350257E-02  -0.179459E+03
   168   0.209340E+05   0.387071E+01   0.342442E-02  -0.177702E+03
   169   0.210512E+05   0.382702E+01   0.334848E-02  -0.175831E+03
   170   0.211669E+05   0.378285E+01   0.327476E-02  -0.173846E+03
   171   0.212809E+05   0.373826E+01   0.320330E-02  -0.171746E+03
   172   0.213934E+05   0.369321E+01   0.313414E-02  -0.169531E+03
   173   0.215041E+05   0.364779E+01   0.306730E-02  -0.167201E+03
   174   0.216133E+05   0.360232E+01   0.300282E-02  -0.164755E+03
   175   0.217208E+05   0.355658E+01   0.294073E-02  -0.162192E+03
   176   0.218264E+05   0.351084E+01   0.288105E-02  -0.159513E+03
   177   0.219303E+05   0.346515E+01   0.282375E-02  -0.156718E+03
   178   0.220323E+05   0.341983E+01   0.276880E-02  -0.153806E+03
   179   0.221325E+05   0.337470E+01   0.271614E-02  -0.150779E+03
   180   0.222309E+05   0.333009E+01   0.266574E-02  -0.147639E+03
   181   0.223273E+05   0.328613E+01   0.261756E-02  -0.144385E+03
   182   0.224218E+05   0.324299E+01   0.257156E-02  -0.141017E+03
   183   0.225143E+05   0.320071E+01   0.252769E-02  -0.137536E+03
   184   0.226048E+05   0.315949E+01   0.248591E-02  -0.133943E+03
   185   0.226933E+05   0.311958E+01   0.244619E-02  -0.130241E+03
   186   0.227794E+05   0.308096E+01   0.240848E-02  -0.126426E+03
   187   0.228637E+05   0.304387E+01   0.237274E-02  -0.122502E+03
   188   0.229459E+05   0.300842E+01   0.233893E-02  -0.118469E+03
   189   0.230258E+05   0.297476E+01   0.230700E-02  -0.114327E+03
   190   0.231038E+05   0.294305E+01   0.227693E-02  -0.110079E+03
   191   0.231792E+05   0.291343E+01   0.224866E-02  -0.105722E+03
   192   0.232525E+05   0.288602E+01   0.222215E-02  -0.101259E+03
   193   0.233234E+05   0.286100E+01   0.219737E-02  -0.966914E+02
   194   0.233922E+05   0.283850E+01   0.217428E-02  -0.920184E+02
   195   0.234585E+05   0.281868E+01   0.215282E-02  -0.872424E+02
   196   0.235224E+05   0.280167E+01   0.213297E-02  -0.823631E+02
   197   0.235840E+05   0.278765E+01   0.211467E-02  -0.773825E+02
   198   0.236431E+05   0.277674E+01   0.209790E-02  -0.723004E+02
   199   0.236998E+05   0.276909E+01   0.208260E-02  -0.671182E+02
   200   0.237540E+05   0.276485E+01   0.206873E-02  -0.618369E+02
